municipality,group,variable,month,Partos atendidos por otros,TOTAL
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por otros,2015-07-01,1,1
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por otros,2015-07-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por otros,2015-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por otros,2015-07-01,3,3
SIPE SIPE,atencion de partos en domicilio,partos atendidos por otros,2015-07-01,2,2
TAPACARI,atencion de partos en domicilio,partos atendidos por otros,2015-07-01,2,2
VILA VILA,atencion de partos en domicilio,partos atendidos por otros,2015-07-01,1,1
YAPACANI,atencion de partos en domicilio,partos atendidos por otros,2015-07-01,3,3
APOLO,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,8,8
ARBIETO,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
AYATA,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,2,2
CARACOLLO,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,6,6
CARANAVI,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,2,2
CARIPUYO,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,3,3
CHALLAPATA,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,4,4
CHAYANTA,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
CKOCHAS,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
COCHABAMBA,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,2,2
CORO CORO,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,2,2
CURVA,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,6,6
EL TORNO,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,2,2
EUCALIPTUS,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por otros,2015-08-01,7,7
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
LA ASUNTA,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,2,2
LLALLAGUA,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
LORETO,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
MAIRANA,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,4,4
MOCOMOCO,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,2,2
MONTERO,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,2,2
MOROCHATA,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
PELECHUCO,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
PUERTO GONZALO MORENO,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
PUERTO SUAREZ,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,3,3
RAVELO,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
SAMAIPATA,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,3,3
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por otros,2015-08-01,2,2
SIPE SIPE,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,2,2
TAPACARI,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
TURCO,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
VILA VILA,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,3,3
VILLA MONTES,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
VILLAZON,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,2,2
VINTO,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
YAPACANI,atencion de partos en domicilio,partos atendidos por otros,2015-08-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,3,3
ARQUE,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
AYATA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
CAPINOTA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,3,3
CARACOLLO,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,5,5
CHALLAPATA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,4,4
CHAYANTA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
CHIMORE,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
CKOCHAS,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,5,5
COCAPATA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
COCHABAMBA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
COLCAPIRHUA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
COLOMI,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,3,3
CURVA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,2,2
EL TORNO,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,2,2
ENTRE RIOS CBBA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por otros,2015-09-01,4,4
HUMANATA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
LA GUARDIA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
LLALLAGUA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
MAPIRI,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
MONTERO,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
PELECHUCO,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,2,2
POCOATA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
POCONA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
PUCARANI,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
PUERTO GONZALO MORENO,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,2,2
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
RAVELO,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
REYES,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
RIBERALTA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,2,2
SAN BUENA VENTURA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por otros,2015-09-01,2,2
SAN LUCAS,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
SIPE SIPE,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,2,2
TAPACARI,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
TARABUCO,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
TARATA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,2,2
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,2,2
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,2,2
TOTORA(CBBA),atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
TRINIDAD,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
VILA VILA,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
VILLA MONTES,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,2,2
VILLA RIVERO,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
VINTO,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,2,2
YUNGUYO DE LITORAL,atencion de partos en domicilio,partos atendidos por otros,2015-09-01,1,1
AIQUILE,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,4,4
ANZALDO,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,3,3
AUCAPATA,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
BERMEJO,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
CAMARGO,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
CAMIRI,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
CAPINOTA,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,4,4
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,3,3
CARANAVI,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,4,4
CHAYANTA,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,5,5
CKOCHAS,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,2,2
COCHABAMBA,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,2,2
CURAHUARA DE CARANGAS,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
CURVA,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,30,30
EL TORNO,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,2,2
ENTRE RIOS CBBA,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por otros,2015-10-01,5,5
INQUISIVI,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
LA ASUNTA,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,4,4
LA GUARDIA,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
LLALLAGUA,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,2,2
MAIRANA,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,2,2
MOCOMOCO,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,6,6
OCURI,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,2,2
ORURO,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,5,5
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
PASORAPA,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
PELECHUCO,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
POCONA,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,2,2
PORCO,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
POTOSI,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,6,6
PUCARANI,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,2,2
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
RAVELO,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
RIBERALTA,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por otros,2015-10-01,2,2
SAN LUCAS,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,4,4
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
SAN PEDRO,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,3,3
SIPE SIPE,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,7,7
SOPACHUY,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
SORATA,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
TAPACARI,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,2,2
TARACO,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
TOLATA,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,2,2
TOTORA(CBBA),atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
TRINIDAD,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,2,2
UYUNI,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,2,2
VACAS,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,1,1
VILLAZON,atencion de partos en domicilio,partos atendidos por otros,2015-10-01,2,2
ACHOCALLA,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
AIQUILE,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,2,2
APOLO,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,3,3
ARBIETO,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
ATOCHA,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
CABEZAS,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
CAPINOTA,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
CARAPARI,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
CHARAGUA,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
CHIMORE,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
CKOCHAS,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
COCAPATA,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
COCHABAMBA,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
COLOMI,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,6,6
COROICO,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,8,8
EL TORNO,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,2,2
EUCALIPTUS,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,3,3
HUANUNI,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
INQUISIVI,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por otros,2015-11-01,5,5
LA ASUNTA,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,3,3
LA PAZ,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
LAJA,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,2,2
MAIRANA,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,2,2
MINEROS,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,4,4
MONTERO,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,2,2
ORURO,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,4,4
PAMPA GRANDE,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
POCONA,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
PUERTO GONZALO MORENO,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
QUIRUSILLAS,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
RAVELO,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,4,4
SAN BENITO,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
SAN BUENA VENTURA,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
SAN JULIAN,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
SUCRE,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
TAPACARI,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
TIAWANACU,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
TOLATA,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
UNCIA,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
VILLAZON,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
VINTO,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
WARNES,atencion de partos en domicilio,partos atendidos por otros,2015-11-01,1,1
ANDAMARCA,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,2,2
ARQUE,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
AYO AYO,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por otros,2015-12-01,3,3
BATALLAS,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
CAMIRI,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
CAPINOTA,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,3,3
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,2,2
CHALLAPATA,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
CKOCHAS,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,2,2
COCAPATA,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
COLCAPIRHUA,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,2,2
COLQUECHACA,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,4,4
COLQUIRI,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
CORO CORO,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
COROICO,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,2,2
CORQUE,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
EL PUENTE(STC),atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
HUANUNI,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
LA ASUNTA,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,4,4
LLALLAGUA,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,4,4
MIZQUE,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,2,2
MOCOMOCO,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,3,3
MOROCHATA,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
ORURO,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
PADCAYA,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
PELECHUCO,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,2,2
PUCARANI,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
PUERTO SUAREZ,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
RIBERALTA,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,3,3
SACABA,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
SAN BENITO,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
SIPE SIPE,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,2,2
TAPACARI,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,4,4
TARABUCO,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,2,2
TOTORA(CBBA),atencion de partos en domicilio,partos atendidos por otros,2015-12-01,2,2
TUPIZA,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
URUBICHA,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,2,2
VILLA MONTES,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
VILLAZON,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
VINTO,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
YACUIBA,atencion de partos en domicilio,partos atendidos por otros,2015-12-01,1,1
