municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
MOJOCOYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
PELECHUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
RAVELO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
SAN AGUSTIN,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,3,3
TOMAVE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,2,2
TRINIDAD,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,2,2
UYUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
VITICHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-10-01,1,1
ACACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,2,2
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
BELLA FLOR,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
BOLIVAR,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
CAIROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
COLLANA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,2,2
CUEVO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
GUTIERREZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,2,2
INQUISIVI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
MIZQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,2,2
PAMPA GRANDE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
RAVELO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,2,2
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
SAN MATIAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,2,2
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
YAMPARAEZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-11-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,2,2
ARQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
BATALLAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
CARANAVI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,3,3
CHIMORE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
CHUMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
COLQUIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,2,2
CONCEPCION,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
COTAGAITA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
GUAQUI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
LA GUARDIA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
MAPIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,2,2
PATACAMAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
RAVELO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
REYES,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
SAN ANDRES,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
SORATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,2,2
TACOBAMBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
TARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,4,4
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
WARNES,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
YAMPARAEZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
YOCALLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
