,group,variable,month,Nº DE PERSONAS CON ESQUEMA REDUCIDO COMPLETO CANTIDAD,Nº DE PERSONAS CON ESQUEMA REDUCIDO COMPLETO CANTIDAD,TOTALES,TOTALES,TOTALES
ROBORE,rabia,no de personas con esquema reducido completo,2018-05-01,1,0,1,0,1
SACABA,rabia,no de personas con esquema reducido completo,2018-05-01,8,3,8,3,11
SACABAMBA,rabia,no de personas con esquema reducido completo,2018-05-01,0,1,0,1,1
SAN BENITO,rabia,no de personas con esquema reducido completo,2018-05-01,1,1,1,1,2
SAN IGNACIO,rabia,no de personas con esquema reducido completo,2018-05-01,2,3,2,3,5
SAN IGNACIO DE VELASCO,rabia,no de personas con esquema reducido completo,2018-05-01,2,1,2,1,3
SAN JAVIER(BNI),rabia,no de personas con esquema reducido completo,2018-05-01,0,1,0,1,1
SAN JOSE DE CHIQUITOS,rabia,no de personas con esquema reducido completo,2018-05-01,1,0,1,0,1
SAN JUAN DE YAPACANI,rabia,no de personas con esquema reducido completo,2018-05-01,2,1,2,1,3
SAN MIGUEL DE VELASCO,rabia,no de personas con esquema reducido completo,2018-05-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,rabia,no de personas con esquema reducido completo,2018-05-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2018-05-01,187,207,187,207,394
SANTA ROSA,rabia,no de personas con esquema reducido completo,2018-05-01,1,1,1,1,2
SANTA ROSA DEL SARA,rabia,no de personas con esquema reducido completo,2018-05-01,0,1,0,1,1
SAPAHAQUI,rabia,no de personas con esquema reducido completo,2018-05-01,2,0,2,0,2
SIPE SIPE,rabia,no de personas con esquema reducido completo,2018-05-01,1,2,1,2,3
SUCRE,rabia,no de personas con esquema reducido completo,2018-05-01,43,49,43,49,92
TAPACARI,rabia,no de personas con esquema reducido completo,2018-05-01,1,0,1,0,1
TARATA,rabia,no de personas con esquema reducido completo,2018-05-01,0,1,0,1,1
TARIJA,rabia,no de personas con esquema reducido completo,2018-05-01,29,20,29,20,49
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2018-05-01,4,1,4,1,5
TOTORA(CBBA),rabia,no de personas con esquema reducido completo,2018-05-01,0,1,0,1,1
TOTORA(ORR),rabia,no de personas con esquema reducido completo,2018-05-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con esquema reducido completo,2018-05-01,2,8,2,8,10
UNCIA,rabia,no de personas con esquema reducido completo,2018-05-01,1,2,1,2,3
UYUNI,rabia,no de personas con esquema reducido completo,2018-05-01,4,2,4,2,6
VIACHA,rabia,no de personas con esquema reducido completo,2018-05-01,4,5,4,5,9
VILLAZON,rabia,no de personas con esquema reducido completo,2018-05-01,1,1,1,1,2
VINTO,rabia,no de personas con esquema reducido completo,2018-05-01,2,1,2,1,3
WARNES,rabia,no de personas con esquema reducido completo,2018-05-01,6,2,6,2,8
YACUIBA,rabia,no de personas con esquema reducido completo,2018-05-01,1,0,1,0,1
YANACACHI,rabia,no de personas con esquema reducido completo,2018-05-01,1,2,1,2,3
YAPACANI,rabia,no de personas con esquema reducido completo,2018-05-01,0,2,0,2,2
ACHOCALLA,rabia,no de personas con esquema reducido completo,2018-06-01,0,1,0,1,1
ARBIETO,rabia,no de personas con esquema reducido completo,2018-06-01,1,1,1,1,2
BERMEJO,rabia,no de personas con esquema reducido completo,2018-06-01,2,0,2,0,2
BUENA VISTA,rabia,no de personas con esquema reducido completo,2018-06-01,1,0,1,0,1
CABEZAS,rabia,no de personas con esquema reducido completo,2018-06-01,4,1,4,1,5
CAMIRI,rabia,no de personas con esquema reducido completo,2018-06-01,1,0,1,0,1
CARANAVI,rabia,no de personas con esquema reducido completo,2018-06-01,1,0,1,0,1
CHUMA,rabia,no de personas con esquema reducido completo,2018-06-01,0,1,0,1,1
COCHABAMBA,rabia,no de personas con esquema reducido completo,2018-06-01,31,29,31,29,60
COLCAPIRHUA,rabia,no de personas con esquema reducido completo,2018-06-01,5,4,5,4,9
CONCEPCION,rabia,no de personas con esquema reducido completo,2018-06-01,1,0,1,0,1
COPACABANA,rabia,no de personas con esquema reducido completo,2018-06-01,1,0,1,0,1
COTOCA,rabia,no de personas con esquema reducido completo,2018-06-01,5,8,5,8,13
CUATRO CAÑADAS,rabia,no de personas con esquema reducido completo,2018-06-01,5,2,5,2,7
EL ALTO,rabia,no de personas con esquema reducido completo,2018-06-01,54,41,54,41,95
EL TORNO,rabia,no de personas con esquema reducido completo,2018-06-01,10,7,10,7,17
ENTRE RIOS CBBA,rabia,no de personas con esquema reducido completo,2018-06-01,1,0,1,0,1
GENERAL SAAVEDRA,rabia,no de personas con esquema reducido completo,2018-06-01,0,1,0,1,1
HUAYLLAMARCA,rabia,no de personas con esquema reducido completo,2018-06-01,1,0,1,0,1
INQUISIVI,rabia,no de personas con esquema reducido completo,2018-06-01,1,1,1,1,2
LA ASUNTA,rabia,no de personas con esquema reducido completo,2018-06-01,0,1,0,1,1
LA GUARDIA,rabia,no de personas con esquema reducido completo,2018-06-01,12,4,12,4,16
LA PAZ,rabia,no de personas con esquema reducido completo,2018-06-01,100,78,100,78,178
MINEROS,rabia,no de personas con esquema reducido completo,2018-06-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con esquema reducido completo,2018-06-01,1,1,1,1,2
MONTERO,rabia,no de personas con esquema reducido completo,2018-06-01,10,5,10,5,15
OKINAWA,rabia,no de personas con esquema reducido completo,2018-06-01,4,3,4,3,7
ORURO,rabia,no de personas con esquema reducido completo,2018-06-01,30,25,30,25,55
PADILLA,rabia,no de personas con esquema reducido completo,2018-06-01,3,2,3,2,5
PAILON,rabia,no de personas con esquema reducido completo,2018-06-01,0,4,0,4,4
PORONGO,rabia,no de personas con esquema reducido completo,2018-06-01,1,0,1,0,1
PORTACHUELO,rabia,no de personas con esquema reducido completo,2018-06-01,4,2,4,2,6
POTOSI,rabia,no de personas con esquema reducido completo,2018-06-01,43,45,43,45,88
PUCARANI,rabia,no de personas con esquema reducido completo,2018-06-01,1,0,1,0,1
PUERTO CARABUCO,rabia,no de personas con esquema reducido completo,2018-06-01,1,0,1,0,1
QUIABAYA,rabia,no de personas con esquema reducido completo,2018-06-01,0,1,0,1,1
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2018-06-01,6,3,6,3,9
ROBORE,rabia,no de personas con esquema reducido completo,2018-06-01,0,1,0,1,1
SACABA,rabia,no de personas con esquema reducido completo,2018-06-01,4,4,4,4,8
SAN ANDRES,rabia,no de personas con esquema reducido completo,2018-06-01,1,0,1,0,1
SAN CARLOS,rabia,no de personas con esquema reducido completo,2018-06-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,rabia,no de personas con esquema reducido completo,2018-06-01,0,1,0,1,1
SAN JAVIER(STC),rabia,no de personas con esquema reducido completo,2018-06-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,rabia,no de personas con esquema reducido completo,2018-06-01,1,0,1,0,1
SAN JUAN DE YAPACANI,rabia,no de personas con esquema reducido completo,2018-06-01,1,0,1,0,1
SAN MATIAS,rabia,no de personas con esquema reducido completo,2018-06-01,1,0,1,0,1
SAN MIGUEL DE VELASCO,rabia,no de personas con esquema reducido completo,2018-06-01,0,1,0,1,1
SAN PEDRO,rabia,no de personas con esquema reducido completo,2018-06-01,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,rabia,no de personas con esquema reducido completo,2018-06-01,1,0,1,0,1
SAN RAMON SCZ,rabia,no de personas con esquema reducido completo,2018-06-01,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2018-06-01,191,184,191,184,375
SANTIAGO DE CALLAPA,rabia,no de personas con esquema reducido completo,2018-06-01,1,0,1,0,1
SAPAHAQUI,rabia,no de personas con esquema reducido completo,2018-06-01,0,2,0,2,2
SIPE SIPE,rabia,no de personas con esquema reducido completo,2018-06-01,2,1,2,1,3
SUCRE,rabia,no de personas con esquema reducido completo,2018-06-01,54,48,54,48,102
TARATA,rabia,no de personas con esquema reducido completo,2018-06-01,1,0,1,0,1
TARIJA,rabia,no de personas con esquema reducido completo,2018-06-01,12,19,12,19,31
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2018-06-01,4,4,4,4,8
TOTORA(CBBA),rabia,no de personas con esquema reducido completo,2018-06-01,0,1,0,1,1
TRINIDAD,rabia,no de personas con esquema reducido completo,2018-06-01,9,10,9,10,19
UYUNI,rabia,no de personas con esquema reducido completo,2018-06-01,3,1,3,1,4
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2018-06-01,2,1,2,1,3
VINTO,rabia,no de personas con esquema reducido completo,2018-06-01,1,1,1,1,2
WARNES,rabia,no de personas con esquema reducido completo,2018-06-01,15,5,15,5,20
YACUIBA,rabia,no de personas con esquema reducido completo,2018-06-01,1,0,1,0,1
YAPACANI,rabia,no de personas con esquema reducido completo,2018-06-01,1,1,1,1,2
YOTALA,rabia,no de personas con esquema reducido completo,2018-06-01,1,0,1,0,1
ACHACACHI,rabia,no de personas con esquema reducido completo,2018-07-01,1,0,1,0,1
AIQUILE,rabia,no de personas con esquema reducido completo,2018-07-01,1,0,1,0,1
APOLO,rabia,no de personas con esquema reducido completo,2018-07-01,0,1,0,1,1
BUENA VISTA,rabia,no de personas con esquema reducido completo,2018-07-01,0,3,0,3,3
CABEZAS,rabia,no de personas con esquema reducido completo,2018-07-01,1,1,1,1,2
CAMARGO,rabia,no de personas con esquema reducido completo,2018-07-01,0,1,0,1,1
CAMIRI,rabia,no de personas con esquema reducido completo,2018-07-01,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con esquema reducido completo,2018-07-01,2,0,2,0,2
CLIZA,rabia,no de personas con esquema reducido completo,2018-07-01,0,1,0,1,1
COCHABAMBA,rabia,no de personas con esquema reducido completo,2018-07-01,29,17,29,17,46
COLCAPIRHUA,rabia,no de personas con esquema reducido completo,2018-07-01,2,2,2,2,4
"COLCHA ""K""",rabia,no de personas con esquema reducido completo,2018-07-01,1,0,1,0,1
COLQUENCHA,rabia,no de personas con esquema reducido completo,2018-07-01,1,0,1,0,1
COMARAPA,rabia,no de personas con esquema reducido completo,2018-07-01,1,1,1,1,2
COTOCA,rabia,no de personas con esquema reducido completo,2018-07-01,6,9,6,9,15
CUATRO CAÑADAS,rabia,no de personas con esquema reducido completo,2018-07-01,4,0,4,0,4
EL ALTO,rabia,no de personas con esquema reducido completo,2018-07-01,62,71,62,71,133
EL TORNO,rabia,no de personas con esquema reducido completo,2018-07-01,13,8,13,8,21
ENTRE RIOS CBBA,rabia,no de personas con esquema reducido completo,2018-07-01,2,0,2,0,2
GUANAY,rabia,no de personas con esquema reducido completo,2018-07-01,1,0,1,0,1
INQUISIVI,rabia,no de personas con esquema reducido completo,2018-07-01,2,0,2,0,2
LA ASUNTA,rabia,no de personas con esquema reducido completo,2018-07-01,0,1,0,1,1
LA GUARDIA,rabia,no de personas con esquema reducido completo,2018-07-01,16,11,16,11,27
LA PAZ,rabia,no de personas con esquema reducido completo,2018-07-01,72,100,72,100,172
LORETO,rabia,no de personas con esquema reducido completo,2018-07-01,1,0,1,0,1
MINEROS,rabia,no de personas con esquema reducido completo,2018-07-01,2,0,2,0,2
MONTEAGUDO,rabia,no de personas con esquema reducido completo,2018-07-01,1,0,1,0,1
MONTERO,rabia,no de personas con esquema reducido completo,2018-07-01,9,5,9,5,14
ORURO,rabia,no de personas con esquema reducido completo,2018-07-01,26,21,26,21,47
PADILLA,rabia,no de personas con esquema reducido completo,2018-07-01,2,0,2,0,2
PAILON,rabia,no de personas con esquema reducido completo,2018-07-01,6,6,6,6,12
PALOS BLANCOS,rabia,no de personas con esquema reducido completo,2018-07-01,1,0,1,0,1
PORONGO,rabia,no de personas con esquema reducido completo,2018-07-01,2,0,2,0,2
PORTACHUELO,rabia,no de personas con esquema reducido completo,2018-07-01,2,4,2,4,6
POTOSI,rabia,no de personas con esquema reducido completo,2018-07-01,4,2,4,2,6
PUERTO VILLARROEL,rabia,no de personas con esquema reducido completo,2018-07-01,2,0,2,0,2
PUNATA,rabia,no de personas con esquema reducido completo,2018-07-01,1,0,1,0,1
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2018-07-01,12,8,12,8,20
QUIME,rabia,no de personas con esquema reducido completo,2018-07-01,1,0,1,0,1
ROBORE,rabia,no de personas con esquema reducido completo,2018-07-01,1,0,1,0,1
SACABA,rabia,no de personas con esquema reducido completo,2018-07-01,6,6,6,6,12
SACACA,rabia,no de personas con esquema reducido completo,2018-07-01,0,1,0,1,1
SAN JOSE DE CHIQUITOS,rabia,no de personas con esquema reducido completo,2018-07-01,1,1,1,1,2
SAN JULIAN,rabia,no de personas con esquema reducido completo,2018-07-01,5,2,5,2,7
SAN RAMON SCZ,rabia,no de personas con esquema reducido completo,2018-07-01,2,2,2,2,4
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2018-07-01,125,125,125,125,250
SANTA ROSA DEL SARA,rabia,no de personas con esquema reducido completo,2018-07-01,1,0,1,0,1
SHINAOTA,rabia,no de personas con esquema reducido completo,2018-07-01,1,1,1,1,2
SIPE SIPE,rabia,no de personas con esquema reducido completo,2018-07-01,1,1,1,1,2
SORACACHI,rabia,no de personas con esquema reducido completo,2018-07-01,0,1,0,1,1
SUCRE,rabia,no de personas con esquema reducido completo,2018-07-01,87,58,87,58,145
TARIJA,rabia,no de personas con esquema reducido completo,2018-07-01,22,18,22,18,40
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2018-07-01,2,2,2,2,4
TRIGAL,rabia,no de personas con esquema reducido completo,2018-07-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con esquema reducido completo,2018-07-01,9,11,9,11,20
TUPIZA,rabia,no de personas con esquema reducido completo,2018-07-01,1,1,1,1,2
UYUNI,rabia,no de personas con esquema reducido completo,2018-07-01,0,1,0,1,1
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2018-07-01,3,2,3,2,5
VIACHA,rabia,no de personas con esquema reducido completo,2018-07-01,1,3,1,3,4
VILLA MONTES,rabia,no de personas con esquema reducido completo,2018-07-01,1,1,1,1,2
VILLA TUNARI,rabia,no de personas con esquema reducido completo,2018-07-01,2,1,2,1,3
VILLAZON,rabia,no de personas con esquema reducido completo,2018-07-01,1,1,1,1,2
VINTO,rabia,no de personas con esquema reducido completo,2018-07-01,0,2,0,2,2
WARNES,rabia,no de personas con esquema reducido completo,2018-07-01,20,13,20,13,33
YOTALA,rabia,no de personas con esquema reducido completo,2018-07-01,0,1,0,1,1
ACHACACHI,rabia,no de personas con esquema reducido completo,2018-08-01,2,1,2,1,3
ACHOCALLA,rabia,no de personas con esquema reducido completo,2018-08-01,0,1,0,1,1
ANCORAIMES,rabia,no de personas con esquema reducido completo,2018-08-01,1,0,1,0,1
BUENA VISTA,rabia,no de personas con esquema reducido completo,2018-08-01,2,2,2,2,4
CABEZAS,rabia,no de personas con esquema reducido completo,2018-08-01,3,1,3,1,4
CAPINOTA,rabia,no de personas con esquema reducido completo,2018-08-01,1,1,1,1,2
CARACOLLO,rabia,no de personas con esquema reducido completo,2018-08-01,1,0,1,0,1
CARANAVI,rabia,no de personas con esquema reducido completo,2018-08-01,0,2,0,2,2
CHALLAPATA,rabia,no de personas con esquema reducido completo,2018-08-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con esquema reducido completo,2018-08-01,2,0,2,0,2
CHUMA,rabia,no de personas con esquema reducido completo,2018-08-01,1,0,1,0,1
COCHABAMBA,rabia,no de personas con esquema reducido completo,2018-08-01,40,20,40,20,60
COLCAPIRHUA,rabia,no de personas con esquema reducido completo,2018-08-01,3,4,3,4,7
"COLCHA ""K""",rabia,no de personas con esquema reducido completo,2018-08-01,0,1,0,1,1
CORIPATA,rabia,no de personas con esquema reducido completo,2018-08-01,1,0,1,0,1
COTOCA,rabia,no de personas con esquema reducido completo,2018-08-01,5,6,5,6,11
CUATRO CAÑADAS,rabia,no de personas con esquema reducido completo,2018-08-01,4,4,4,4,8
EL ALTO,rabia,no de personas con esquema reducido completo,2018-08-01,75,72,75,72,147
EL TORNO,rabia,no de personas con esquema reducido completo,2018-08-01,7,11,7,11,18
ENTRE RIOS CBBA,rabia,no de personas con esquema reducido completo,2018-08-01,0,1,0,1,1
GENERAL SAAVEDRA,rabia,no de personas con esquema reducido completo,2018-08-01,4,0,4,0,4
GUANAY,rabia,no de personas con esquema reducido completo,2018-08-01,1,1,1,1,2
HUAYLLAMARCA,rabia,no de personas con esquema reducido completo,2018-08-01,1,0,1,0,1
HUMANATA,rabia,no de personas con esquema reducido completo,2018-08-01,1,0,1,0,1
LA ASUNTA,rabia,no de personas con esquema reducido completo,2018-08-01,2,0,2,0,2
LA GUARDIA,rabia,no de personas con esquema reducido completo,2018-08-01,13,12,13,12,25
LA PAZ,rabia,no de personas con esquema reducido completo,2018-08-01,104,72,104,72,176
LAJA,rabia,no de personas con esquema reducido completo,2018-08-01,1,1,1,1,2
LLALLAGUA,rabia,no de personas con esquema reducido completo,2018-08-01,0,1,0,1,1
MINEROS,rabia,no de personas con esquema reducido completo,2018-08-01,1,0,1,0,1
MONTERO,rabia,no de personas con esquema reducido completo,2018-08-01,7,6,7,6,13
MORO MORO,rabia,no de personas con esquema reducido completo,2018-08-01,0,1,0,1,1
MOROCHATA,rabia,no de personas con esquema reducido completo,2018-08-01,1,0,1,0,1
OKINAWA,rabia,no de personas con esquema reducido completo,2018-08-01,6,1,6,1,7
ORURO,rabia,no de personas con esquema reducido completo,2018-08-01,32,24,32,24,56
PADILLA,rabia,no de personas con esquema reducido completo,2018-08-01,1,0,1,0,1
PAILON,rabia,no de personas con esquema reducido completo,2018-08-01,12,7,12,7,19
POOPO,rabia,no de personas con esquema reducido completo,2018-08-01,0,1,0,1,1
PORONGO,rabia,no de personas con esquema reducido completo,2018-08-01,2,1,2,1,3
PORTACHUELO,rabia,no de personas con esquema reducido completo,2018-08-01,3,4,3,4,7
PUCARANI,rabia,no de personas con esquema reducido completo,2018-08-01,1,1,1,1,2
PUERTO VILLARROEL,rabia,no de personas con esquema reducido completo,2018-08-01,0,2,0,2,2
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2018-08-01,7,2,7,2,9
SACABA,rabia,no de personas con esquema reducido completo,2018-08-01,7,4,7,4,11
SAN ANDRES,rabia,no de personas con esquema reducido completo,2018-08-01,3,0,3,0,3
SAN BUENA VENTURA,rabia,no de personas con esquema reducido completo,2018-08-01,1,0,1,0,1
SAN CARLOS,rabia,no de personas con esquema reducido completo,2018-08-01,0,3,0,3,3
SAN JULIAN,rabia,no de personas con esquema reducido completo,2018-08-01,3,1,3,1,4
SAN MATIAS,rabia,no de personas con esquema reducido completo,2018-08-01,1,0,1,0,1
SAN PEDRO,rabia,no de personas con esquema reducido completo,2018-08-01,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2018-08-01,148,177,148,177,325
SANTIAGO DE CALLAPA,rabia,no de personas con esquema reducido completo,2018-08-01,1,0,1,0,1
SAPAHAQUI,rabia,no de personas con esquema reducido completo,2018-08-01,1,1,1,1,2
SIPE SIPE,rabia,no de personas con esquema reducido completo,2018-08-01,5,4,5,4,9
SUCRE,rabia,no de personas con esquema reducido completo,2018-08-01,118,66,118,66,184
TARIJA,rabia,no de personas con esquema reducido completo,2018-08-01,11,17,11,17,28
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2018-08-01,3,2,3,2,5
TRINIDAD,rabia,no de personas con esquema reducido completo,2018-08-01,7,6,7,6,13
UNCIA,rabia,no de personas con esquema reducido completo,2018-08-01,2,0,2,0,2
UYUNI,rabia,no de personas con esquema reducido completo,2018-08-01,3,1,3,1,4
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2018-08-01,2,2,2,2,4
VIACHA,rabia,no de personas con esquema reducido completo,2018-08-01,4,4,4,4,8
VILLA MONTES,rabia,no de personas con esquema reducido completo,2018-08-01,5,0,5,0,5
VILLAZON,rabia,no de personas con esquema reducido completo,2018-08-01,9,1,9,1,10
VINTO,rabia,no de personas con esquema reducido completo,2018-08-01,2,1,2,1,3
WALDO BALLIVIAN,rabia,no de personas con esquema reducido completo,2018-08-01,1,0,1,0,1
WARNES,rabia,no de personas con esquema reducido completo,2018-08-01,14,21,14,21,35
YOTALA,rabia,no de personas con esquema reducido completo,2018-08-01,1,2,1,2,3
ACHOCALLA,rabia,no de personas con esquema reducido completo,2018-09-01,1,1,1,1,2
ARANI,rabia,no de personas con esquema reducido completo,2018-09-01,1,1,1,1,2
ATOCHA,rabia,no de personas con esquema reducido completo,2018-09-01,0,1,0,1,1
AYO AYO,rabia,no de personas con esquema reducido completo,2018-09-01,0,1,0,1,1
BERMEJO,rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
BUENA VISTA,rabia,no de personas con esquema reducido completo,2018-09-01,2,0,2,0,2
CABEZAS,rabia,no de personas con esquema reducido completo,2018-09-01,1,1,1,1,2
CAMARGO,rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
CARANAVI,rabia,no de personas con esquema reducido completo,2018-09-01,0,2,0,2,2
CHIMORE,rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
CLIZA,rabia,no de personas con esquema reducido completo,2018-09-01,2,0,2,0,2
COCHABAMBA,rabia,no de personas con esquema reducido completo,2018-09-01,59,30,59,30,89
COLCAPIRHUA,rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
"COLCHA ""K""",rabia,no de personas con esquema reducido completo,2018-09-01,2,0,2,0,2
COLQUECHACA,rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
COMARAPA,rabia,no de personas con esquema reducido completo,2018-09-01,2,0,2,0,2
COPACABANA,rabia,no de personas con esquema reducido completo,2018-09-01,0,2,0,2,2
CORIPATA,rabia,no de personas con esquema reducido completo,2018-09-01,0,1,0,1,1
CORO CORO,rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
COROICO,rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
COTOCA,rabia,no de personas con esquema reducido completo,2018-09-01,6,4,6,4,10
CUATRO CAÑADAS,rabia,no de personas con esquema reducido completo,2018-09-01,14,8,14,8,22
EL ALTO,rabia,no de personas con esquema reducido completo,2018-09-01,72,64,72,64,136
EL TORNO,rabia,no de personas con esquema reducido completo,2018-09-01,10,10,10,10,20
ENTRE RIOS TRJ,rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
ENTRE RIOS CBBA,rabia,no de personas con esquema reducido completo,2018-09-01,2,1,2,1,3
EUCALIPTUS,rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
FERNANDEZ ALONSO,rabia,no de personas con esquema reducido completo,2018-09-01,2,0,2,0,2
GENERAL SAAVEDRA,rabia,no de personas con esquema reducido completo,2018-09-01,7,3,7,3,10
INQUISIVI,rabia,no de personas con esquema reducido completo,2018-09-01,2,0,2,0,2
IRUPANA (VILLA DE LANZA),rabia,no de personas con esquema reducido completo,2018-09-01,2,0,2,0,2
IXIAMAS,rabia,no de personas con esquema reducido completo,2018-09-01,0,1,0,1,1
LA GUARDIA,rabia,no de personas con esquema reducido completo,2018-09-01,9,12,9,12,21
LA PAZ,rabia,no de personas con esquema reducido completo,2018-09-01,102,69,102,69,171
LAJA,rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
MINEROS,rabia,no de personas con esquema reducido completo,2018-09-01,1,2,1,2,3
MOCOMOCO,rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
MONTERO,rabia,no de personas con esquema reducido completo,2018-09-01,9,7,9,7,16
OKINAWA,rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
ORURO,rabia,no de personas con esquema reducido completo,2018-09-01,34,20,34,20,54
PADILLA,rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
PAILON,rabia,no de personas con esquema reducido completo,2018-09-01,6,6,6,6,12
PALOS BLANCOS,rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
PAZÑA,rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
PORTACHUELO,rabia,no de personas con esquema reducido completo,2018-09-01,5,4,5,4,9
PUCARANI,rabia,no de personas con esquema reducido completo,2018-09-01,3,3,3,3,6
PUERTO CARABUCO,rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
PUERTO VILLARROEL,rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2018-09-01,6,5,6,5,11
SACABA,rabia,no de personas con esquema reducido completo,2018-09-01,3,6,3,6,9
SAIPINA,rabia,no de personas con esquema reducido completo,2018-09-01,0,1,0,1,1
SAMAIPATA,rabia,no de personas con esquema reducido completo,2018-09-01,2,3,2,3,5
SAN ANTONIO DE LOMERIO,rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
SAN BENITO,rabia,no de personas con esquema reducido completo,2018-09-01,0,1,0,1,1
SAN JAVIER(STC),rabia,no de personas con esquema reducido completo,2018-09-01,0,1,0,1,1
SAN JULIAN,rabia,no de personas con esquema reducido completo,2018-09-01,3,3,3,3,6
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2018-09-01,155,144,155,144,299
SANTA ROSA DEL SARA,rabia,no de personas con esquema reducido completo,2018-09-01,0,1,0,1,1
SANTIAGO DE HUARI,rabia,no de personas con esquema reducido completo,2018-09-01,0,1,0,1,1
SAPAHAQUI,rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
SHINAOTA,rabia,no de personas con esquema reducido completo,2018-09-01,3,1,3,1,4
SIPE SIPE,rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
SORACACHI,rabia,no de personas con esquema reducido completo,2018-09-01,0,1,0,1,1
SORATA,rabia,no de personas con esquema reducido completo,2018-09-01,0,1,0,1,1
SUCRE,rabia,no de personas con esquema reducido completo,2018-09-01,95,84,95,84,179
TAPACARI,rabia,no de personas con esquema reducido completo,2018-09-01,0,3,0,3,3
TARIJA,rabia,no de personas con esquema reducido completo,2018-09-01,10,8,10,8,18
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2018-09-01,6,1,6,1,7
TIRAQUE (CBBA),rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con esquema reducido completo,2018-09-01,8,6,8,6,14
UYUNI,rabia,no de personas con esquema reducido completo,2018-09-01,3,1,3,1,4
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2018-09-01,2,1,2,1,3
VIACHA,rabia,no de personas con esquema reducido completo,2018-09-01,8,6,8,6,14
VILLA MONTES,rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
VILLAZON,rabia,no de personas con esquema reducido completo,2018-09-01,2,3,2,3,5
VINTO,rabia,no de personas con esquema reducido completo,2018-09-01,1,1,1,1,2
WARNES,rabia,no de personas con esquema reducido completo,2018-09-01,12,16,12,16,28
YAPACANI,rabia,no de personas con esquema reducido completo,2018-09-01,4,1,4,1,5
YOTALA,rabia,no de personas con esquema reducido completo,2018-09-01,1,0,1,0,1
ACHOCALLA,rabia,no de personas con esquema reducido completo,2018-10-01,2,6,2,6,8
AIQUILE,rabia,no de personas con esquema reducido completo,2018-10-01,1,0,1,0,1
ALTO BENI,rabia,no de personas con esquema reducido completo,2018-10-01,0,1,0,1,1
ANCORAIMES,rabia,no de personas con esquema reducido completo,2018-10-01,1,0,1,0,1
ANZALDO,rabia,no de personas con esquema reducido completo,2018-10-01,1,0,1,0,1
