municipality,group,variable,month,Curaciones y/o suturas,TOTAL
YAMPARAEZ,otras actividades de enfermeria,curaciones y/o suturas,2009-02-01,34,34
YANACACHI,otras actividades de enfermeria,curaciones y/o suturas,2009-02-01,21,21
YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2009-02-01,375,375
YOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2009-02-01,20,20
YOTALA,otras actividades de enfermeria,curaciones y/o suturas,2009-02-01,90,90
YUNCHARA,otras actividades de enfermeria,curaciones y/o suturas,2009-02-01,19,19
ZUDAÑEZ,otras actividades de enfermeria,curaciones y/o suturas,2009-02-01,65,65
ACACIO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,75,75
ACHACACHI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,218,218
ACHOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,69,69
AIQUILE,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,177,177
ALALAY,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,4,4
ALCALA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,38,38
ANCORAIMES,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,64,64
ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,69,69
ANTEQUERA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,27,27
ANZALDO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,51,51
APOLO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,119,119
ARAMPAMPA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,21,21
ARANI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,92,92
ARBIETO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,122,122
ARQUE,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,33,33
ASCENCION DE GUARAYOS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,301,301
ATOCHA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,132,132
AUCAPATA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,21,21
AYATA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,56,56
AYO AYO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,25,25
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,114,114
AZURDUY,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,61,61
BATALLAS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,70,70
BAURES,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,201,201
BELEN DE ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,4,4
BELEN DE URMIRI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,9,9
BELLA FLOR,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,24,24
BERMEJO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,1210,1210
BETANZOS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,179,179
BOLIVAR,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,18,18
BOLPEBRA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,6,6
BOYUIBE,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,25,25
BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,78,78
CABEZAS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,144,144
CAIROMA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,52,52
"CAIZA ""D""",otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,51,51
CAJUATA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,58,58
CALACOTO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,4,4
CALAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,103,103
CAMARGO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,119,119
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,14,14
CAMIRI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,1203,1203
CAPINOTA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,112,112
CAQUIAVIRI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,24,24
CARACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,147,147
CARANAVI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,511,511
CARAPARI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,91,91
CARIPUYO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,35,35
CARMEN RIVERO TORREZ,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,19,19
CATACORA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,8,8
CHACARILLA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,3,3
CHALLAPATA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,236,236
CHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,15,15
CHARAGUA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,106,106
CHARAÑA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,11,11
CHAYANTA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,104,104
CHIMORE,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,141,141
CHIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,1,1
CHOQUE COTA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,10,10
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,97,97
CHUMA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,96,96
CLIZA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,383,383
COBIJA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,1283,1283
COCHABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,11364,11364
COIPASA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,18,18
COLCAPIRHUA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,472,472
"COLCHA ""K""",otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,35,35
COLLANA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,9,9
COLOMI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,154,154
COLPA BELGICA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,319,319
COLQUECHACA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,109,109
COLQUENCHA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,108,108
COLQUIRI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,80,80
COMANCHE,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,7,7
COMARAPA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,44,44
COMBAYA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,16,16
CONCEPCION,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,243,243
COPACABANA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,63,63
CORIPATA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,47,47
CORO CORO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,44,44
COROICO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,144,144
CORQUE,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,38,38
COTAGAITA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,297,297
COTOCA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,435,435
CUATRO CAÑADAS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,225,225
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,8,8
CUEVO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,29,29
CULPINA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,85,85
CURAHUARA DE CARANGAS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,50,50
CURVA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,4,4
DESAGUADERO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,80,80
EL ALTO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,7949,7949
EL CHORO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,5,5
EL PUENTE(STC),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,105,105
EL PUENTE(TJA),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,173,173
EL TORNO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,1270,1270
EL VILLAR,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,24,24
ENTRE RIOS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,141,141
ENTRE RIOS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,194,194
ESCARA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,1,1
ESMERALDA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,1,1
EUCALIPTUS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,57,57
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,1,1
EXALTACION,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,31,31
FERNANDEZ ALONSO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,173,173
FILADELFIA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,28,28
GENERAL SAAVEDRA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,45,45
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,46,46
GUANAY,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,70,70
GUAQUI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,20,20
GUAYARAMERIN,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,1400,1400
GUTIERREZ,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,64,64
HUACARETA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,51,51
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,12,12
HUACHACALLA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,59,59
HUANUNI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,676,676
HUARACAJE,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,53,53
HUAYLLAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,18,18
ICHOCA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,11,11
ICLA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,45,45
INCAHUASI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,55,55
INGAVI (HUMAITA),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,7,7
INQUISIVI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,31,31
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,158,158
IXIAMAS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,152,152
JESUS DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,112,112
LA ASUNTA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,129,129
LA GUARDIA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,940,940
LA PAZ,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,29009,29009
LA RIVERA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,3,3
LAGUNILLAS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,32,32
LAJA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,85,85
LAS CARRERAS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,11,11
LICOMA PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,28,28
LLALLAGUA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,275,275
LLICA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,38,38
LORETO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,18,18
LURIBAY,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,71,71
MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,22,22
MACHARETI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,61,61
MAGDALENA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,283,283
MAIRANA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,253,253
MALLA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,20,20
MAPIRI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,45,45
MECAPACA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,87,87
MINEROS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,73,73
MIZQUE,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,184,184
MOCOMOCO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,69,69
MOJINETE,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,3,3
MOJOCOYA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,44,44
MONTEAGUDO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,363,363
MONTERO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,1121,1121
MORO MORO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,10,10
MOROCHATA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,68,68
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,30,30
NAZACARA DE PACAJES,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,43,43
OCURI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,123,123
OKINAWA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,60,60
OMEREQUE,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,47,47
ORURO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,6845,6845
PADCAYA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,241,241
PADILLA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,139,139
PAILON,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,191,191
PALCA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,51,51
PALOS BLANCOS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,188,188
PAMPA AULLAGAS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,24,24
PAMPA GRANDE,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,71,71
PAPEL PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,4,4
PASORAPA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,109,109
PATACAMAYA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,109,109
PAZÑA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,35,35
PELECHUCO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,13,13
POCOATA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,69,69
POCONA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,62,62
POJO (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,27,27
POOPO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,92,92
PORCO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,45,45
POROMA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,52,52
PORONGO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,41,41
PORTACHUELO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,517,517
PORVENIR,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,126,126
POSTRER VALLE,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,39,39
POTOSI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,3739,3739
PRESTO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,20,20
PUCARA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,2,2
PUCARANI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,111,111
PUERTO ACOSTA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,123,123
PUERTO CARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,68,68
PUERTO GONZALO MORENO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,57,57
PUERTO PEREZ,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,14,14
PUERTO QUIJARRO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,196,196
PUERTO RICO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,163,163
PUERTO SILES,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,10,10
PUERTO SUAREZ,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,377,377
PUERTO VILLARROEL,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,572,572
PUNA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,119,119
PUNATA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,546,546
QUIABAYA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,6,6
QUILLACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,921,921
QUIME,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,206,206
QUIRUSILLAS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,27,27
RAVELO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,64,64
REYES,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,203,203
RIBERALTA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,1978,1978
ROBORE,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,237,237
RURRENABAQUE,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,262,262
SABAYA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,45,45
SACABA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,1323,1323
SACABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,12,12
SACACA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,108,108
SAIPINA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,30,30
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,50,50
SAMAIPATA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,220,220
SAN AGUSTIN,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,10,10
SAN ANDRES,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,59,59
SAN ANDRES DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,11,11
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,10,10
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,38,38
SAN BENITO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,61,61
SAN BORJA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,664,664
SAN BUENA VENTURA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,74,74
SAN CARLOS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,190,190
SAN IGNACIO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,458,458
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,1072,1072
SAN JAVIER(BNI),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,16,16
SAN JAVIER(STC),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,118,118
SAN JOAQUIN,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,72,72
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,392,392
SAN JUAN DE YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,423,423
SAN JULIAN,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,521,521
SAN LORENZO(PND),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,14,14
SAN LORENZO(TJA),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,193,193
SAN LUCAS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,147,147
SAN MATIAS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,179,179
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,124,124
SAN PABLO DE LIPEZ,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,17,17
SAN PEDRO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,177,177
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,67,67
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,25,25
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,23,23
SAN PEDRO(PND),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,18,18
SAN RAFAEL,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,48,48
SAN RAMON,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,241,241
SAN RAMON,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,132,132
SANTA ANA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,337,337
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,24838,24838
SANTA ROSA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,88,88
SANTA ROSA DEL SARA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,145,145
SANTIAGO DE CALLAPA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,15,15
SANTIAGO DE HUARI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,78,78
SANTIAGO DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,4,4
SANTIVAÑES,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,56,56
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,28,28
SAPAHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,54,54
SENA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,25,25
SICA SICA (VILLA AROMA),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,70,70
SICAYA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,32,32
SIPE SIPE,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,204,204
SOPACHUY,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,44,44
SORACACHI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,41,41
SORATA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,100,100
SUCRE,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,6536,6536
TACACHI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,5,5
TACACOMA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,14,14
TACOBAMBA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,29,29
TACOPAYA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,31,31
TAHUA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,2,2
TAPACARI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,90,90
TARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,63,63
TARACO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,30,30
TARATA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,115,115
TARIJA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,12494,12494
TARVITA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,67,67
TEOPONTE,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,42,42
TIAWANACU,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,81,81
TINGUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,85,85
TIPUANI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,61,61
TIQUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,358,358
TIRAQUE (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,166,166
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,9,9
TOCO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,90,90
TODOS SANTOS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,3,3
TOLATA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,66,66
TOLEDO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,50,50
TOMAVE,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,60,60
TOMINA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,38,38
TORO TORO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,31,31
TOTORA(CBBA),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,41,41
TOTORA(ORR),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,11,11
TRIGAL,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,22,22
TRINIDAD,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,3058,3058
TUPIZA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,613,613
TURCO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,22,22
UMALA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,5,5
UNCIA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,543,543
URIONDO (A. CONCEPCION),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,263,263
URUBICHA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,93,93
UYUNI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,148,148
VACAS,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,46,46
VALLEGRANDE,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,537,537
VIACHA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,512,512
VILA VILA,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,18,18
VILLA MONTES,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,776,776
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,11,11
VILLA RIVERO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,41,41
VILLA SERRANO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,41,41
VILLA TUNARI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,400,400
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,49,49
VILLAZON,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,830,830
VINTO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,365,365
VITICHI,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,59,59
WALDO BALLIVIAN,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,8,8
WARNES,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,317,317
YACO,otras actividades de enfermeria,curaciones y/o suturas,2009-03-01,34,34
