municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-09-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-09-01,1,1
SORACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-09-01,1,1
SUCRE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-09-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-09-01,1,1
TARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-09-01,1,1
TIAHUANACU,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-09-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-09-01,1,1
VILLA RIVERO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-09-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-09-01,2,2
VITICHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-09-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-09-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-09-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,2,2
ARBIETO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
ATOCHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
BATALLAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
CAIROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
CAMARGO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
CARANAVI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
CHOQUE COTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,2,2
COLQUENCHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
COLQUIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
LA ASUNTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
LAJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
MIZQUE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
MOCOMOCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,2,2
MORO MORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
POTOSI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
RAVELO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
SAN RAFAEL,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
UNCIA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
VITICHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-10-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,2,2
CARACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,1,1
COCAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,2,2
COCHABAMBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,1,1
COLQUENCHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,1,1
MOJOCOYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,1,1
POTOSI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,1,1
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,2,2
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,1,1
SAN JAVIER(BNI),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,1,1
SAN MATIAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,1,1
TOMAVE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,1,1
VALLEGRANDE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,1,1
VINTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-11-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-12-01,1,1
ACHOCALLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-12-01,1,1
CALAMARCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-12-01,2,2
CARACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-12-01,1,1
CHAYANTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-12-01,3,3
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-12-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-12-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-12-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-12-01,1,1
PELECHUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-12-01,1,1
POJO (CBBA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-12-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-12-01,1,1
PUNATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-12-01,3,3
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-12-01,1,1
SORACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-12-01,1,1
TACOPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-12-01,2,2
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-12-01,3,3
TORO TORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-12-01,2,2
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2020-12-01,1,1
