municipality,group,variable,month,Partos atendidos por proveedor calificado,TOTAL
HUMANATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,2,2
ICHOCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,6,6
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,6,6
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,3,3
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,3,3
LA ASUNTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,7,7
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,3,3
LURIBAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,2,2
MALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,3,3
MOCOMOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,3,3
MOJOCOYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,3,3
MOROCHATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,2,2
OCURI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
OMEREQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
ORURO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,2,2
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,3,3
PAMPA AULLAGAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
PATACAMAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
PELECHUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,2,2
PRESTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,4,4
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,8,8
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,8,8
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,4,4
PUERTO RICO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,2,2
QUIABAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,4,4
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,2,2
QUIME,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,5,5
RAQAYPAMPA(ETA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,3,3
RAVELO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,2,2
SACABA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,5,5
SACABAMBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,3,3
SACACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,8,8
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,2,2
SAN BUENA VENTURA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,3,3
SAN LUCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,5,5
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,2,2
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
SAN RAFAEL,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
SANTA ROSA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
SANTIAGO DE HUATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,5,5
SANTIAGO DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,3,3
SENA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,5,5
SIPE SIPE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
SOPACHUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
SORACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,3,3
SORATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,10,10
TACACOMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,2,2
TACOPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
TAPACARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,8,8
TARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
TARACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
TARVITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,2,2
TEOPONTE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
TIAHUANACU,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,2,2
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,6,6
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,3,3
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
TOTORA(CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,3,3
UMALA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,6,6
UNCIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,4,4
UYUNI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
VACAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,6,6
VIACHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,2,2
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,3,3
WALDO BALLIVIAN,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,3,3
YACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,2,2
YACUIBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
YOTALA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
YUNCHARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-03-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,7,7
ACHOCALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
ALALAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
ALTO BENI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,4,4
ANCORAIMES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,6,6
APOLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,8,8
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
ARBIETO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
ARQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,3,3
AYO AYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,5,5
AZURDUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,3,3
BATALLAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,3,3
BETANZOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,7,7
BOLIVAR,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
CAIROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,3,3
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
CALACOTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
CALAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,16,16
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,8,8
CARACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
CARANAVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
CHACARILLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
CHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
CHARAÑA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,5,5
CHIMORE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
CHIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
CHUMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,6,6
CKOCHAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,7,7
COCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,4,4
COLLANA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,12,12
COLQUENCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,6,6
COLQUIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,8,8
COMBAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,3,3
COPACABANA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,4,4
CORIPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
CORO CORO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,4,4
COTAGAITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
CUEVO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
CULPINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
DESAGUADERO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,6,6
EL ALTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,7,7
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
EUCALIPTUS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
FILADELFIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,7,7
GUAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
HUARACAJE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
HUARINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,5,5
HUAYLLAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,3,3
ICLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,7,7
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,14,14
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,9,9
IXIAMAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,6,6
LA ASUNTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
LAGUNILLAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,8,8
LLALLAGUA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
LURIBAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,4,4
MACHACAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
MAPIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
MIZQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,12,12
MOJOCOYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
MOROCHATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
OMEREQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
PADCAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
PALCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,3,3
PAMPA AULLAGAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
PATACAMAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,3,3
PELECHUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,5,5
POCOATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,3,3
POCONA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,5,5
PORONGO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
POTOSI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,5,5
PRESTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,4,4
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,11,11
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,7,7
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,3,3
PUERTO RICO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
PUNA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
QUIABAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
QUIME,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,9,9
RAVELO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,4,4
SACABA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,4,4
SACACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,4,4
SAN AGUSTIN,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,3,3
SAN BORJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
SAN BUENA VENTURA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,4,4
SAN LUCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,3,3
SANTIAGO DE HUATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
SANTIAGO DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,5,5
SENA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,3,3
SIPE SIPE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
SORACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,3,3
SORATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,5,5
TACACOMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,3,3
TACOBAMBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
TACOPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,6,6
TAPACARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,14,14
TARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
TARVITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,3,3
TEOPONTE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
TIAHUANACU,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,15,15
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,3,3
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
TOLEDO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,3,3
TORO TORO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,3,3
TOTORA(CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
TUPIZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
TURCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
UMALA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,7,7
UNCIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,4,4
UYUNI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,3,3
VACAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,7,7
VIACHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,5,5
VILA VILA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,4,4
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
VILLA MONTES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,5,5
VITICHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,4,4
WALDO BALLIVIAN,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,1,1
YACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,5,5
YOCALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,3,3
YUNCHARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-04-01,2,2
ACACIO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,3,3
ACHACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,7,7
ACHOCALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,4,4
ALTO BENI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,3,3
ANCORAIMES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,9,9
APOLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,5,5
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,1,1
ARQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,2,2
AYATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,4,4
AYO AYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,5,5
AZURDUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,4,4
BATALLAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,11,11
BOLIVAR,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,5,5
CAIROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,2,2
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,1,1
CAJUATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,1,1
CALACOTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,5,5
CALAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,11,11
CAPINOTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,3,3
CARANAVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,7,7
CARIPUYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,2,2
CHALLAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,2,2
CHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,1,1
CHARAÑA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,5,5
CHIMORE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,4,4
CKOCHAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,8,8
COBIJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,1,1
COCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,6,6
COLQUECHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,11,11
COLQUENCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,5,5
COLQUIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,9,9
COPACABANA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,3,3
CORIPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,3,3
CORO CORO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,1,1
CULPINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,2,2
CURVA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,2,2
EL ALTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,7,7
EUCALIPTUS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,2,2
FILADELFIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,2,2
HUARINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,2,2
HUAYLLAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,3,3
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,6,6
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,20,20
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,5,5
IXIAMAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2020-05-01,1,1
