municipality,group,variable,month,N° de autoevaluciones para acreditación del establecimiento,TOTAL
COCHABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,2,2
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,3,3
EL ALTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,16,16
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,2,2
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,2,2
LA PAZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,8,8
LA RIVERA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,1,1
LAJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,3,3
LORETO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,1,1
MOCOMOCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,1,1
POCOATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,1,1
POOPO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,1,1
PRESTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,3,3
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,1,1
SAN MATIAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,4,4
TARACO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,3,3
TARIJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,2,2
TARVITA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,1,1
TIAWANACU,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,1,1
TIPUANI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,2,2
VIACHA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,1,1
YACUIBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-07-01,2,2
ACHOCALLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,2,2
BETANZOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
CAMIRI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,3,3
CARIPUYO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
CHARAGUA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,2,2
CHIPAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,4,4
COMARAPA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
COROICO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
COTOCA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,4,4
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
ICLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
PADCAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
PAZÑA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,3,3
PRESTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,2,2
RIBERALTA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
SACABA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
SAIPINA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,3,3
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,3,3
TARIJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
TEOPONTE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
TOTORA(ORR),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
VILLA MONTES,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,3,3
VILLA SERRANO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,1,1
YACUIBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-08-01,2,2
ACHACACHI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
ACHOCALLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,4,4
ALCALA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,2,2
ANCORAIMES,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
ANZALDO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
APOLO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,5,5
ARBIETO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,6,6
AUCAPATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,4,4
AYATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,5,5
AYO AYO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,2,2
BATALLAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,5,5
BERMEJO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,6,6
CAIROMA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
CAJUATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,3,3
CARANGAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
CHACARILLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
CHAQUI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,2,2
CHARAGUA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,5,5
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,6,6
CHUMA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,2,2
CORIPATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,3,3
COROICO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,2,2
CURVA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,3,3
EL ALTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,5,5
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,7,7
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
GUTIERREZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
HUACARETA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
ICLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,2,2
INQUISIVI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,10,10
LA PAZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,7,7
MACHARETI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
MOCOMOCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,2,2
MONTERO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
OCURI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
PADILLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
PALCA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,5,5
PATACAMAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,4,4
PELECHUCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,5,5
POCOATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
POOPO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,4,4
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,6,6
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,2,2
SANTA ANA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,2,2
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,4,4
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,3,3
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,2,2
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,9,9
SUCRE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,5,5
TACACOMA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,3,3
TARVITA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
UMALA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,4,4
UNCIA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
VILLA SERRANO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,2,2
VILLAZON,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,2,2
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
YANACACHI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,5,5
ZUDAÑEZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-09-01,1,1
ACHOCALLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
ANZALDO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
APOLO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
ARBIETO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
BAURES,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,2,2
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
CARANAVI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
CHAQUI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
CHARAGUA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,2,2
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,2,2
COTAGAITA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,13,13
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
HUACARETA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,3,3
LA PAZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
LORETO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,2,2
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
POCOATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
SACABA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
SAN MATIAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
VILLA SERRANO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,2,2
VITICHI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
YACUIBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-10-01,1,1
ACHOCALLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,1,1
ANZALDO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,2,2
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,2,2
CHAQUI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,9,9
HUACARETA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,7,7
LORETO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,2,2
MOCOMOCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,1,1
POCOATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,1,1
POROMA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,2,2
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,1,1
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,3,3
SAN MATIAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,9,9
TARVITA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,2,2
TOTORA(ORR),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,1,1
TURCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,1,1
UNCIA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,1,1
YUNCHARA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-11-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-12-01,1,1
ACHOCALLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-12-01,2,2
ANCORAIMES,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-12-01,1,1
APOLO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-12-01,7,7
ARQUE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-12-01,1,1
AUCAPATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-12-01,6,6
AYATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-12-01,5,5
AYO AYO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-12-01,1,1
CAJUATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-12-01,3,3
CHUMA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-12-01,7,7
COCHABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-12-01,3,3
COROICO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-12-01,3,3
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-12-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-12-01,1,1
CURVA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-12-01,3,3
EL TORNO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-12-01,3,3
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-12-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-12-01,7,7
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-12-01,2,2
LA ASUNTA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2018-12-01,1,1
