municipality,group,variable,month,N°de actividades de la comunidad con participación del establecimiento,TOTAL
TOCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,2,2
TOLATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,3,3
TOLEDO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,4,4
TOMAVE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,12,12
TORO TORO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,18,18
TOTORA(CBBA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,7,7
TOTORA(ORR),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,2,2
TRINIDAD,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,10,10
TUPIZA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,19,19
TURCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,1,1
UNCIA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,7,7
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,14,14
URUBICHA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,2,2
VACAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,8,8
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,27,27
VILA VILA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,4,4
VILLA CHARCAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,16,16
VILLA RIVERO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,2,2
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,16,16
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,39,39
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,8,8
VILLAZON,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,24,24
VINTO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,11,11
VITICHI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,11,11
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,1,1
WARNES,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,3,3
YACUIBA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,13,13
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,46,46
YAPACANI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,10,10
YUNCHARA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,37,37
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-02-01,11,11
ACACIO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,23,23
ACHACACHI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,5,5
ACHOCALLA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
AIQUILE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,31,31
ALCALA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,14,14
ALTO BENI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
ANDAMARCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,3,3
ANTEQUERA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
ANZALDO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,5,5
APOLO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,9,9
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,23,23
ARANI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,7,7
ARBIETO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,9,9
ARQUE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,12,12
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
AUCAPATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,3,3
AYO AYO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,4,4
AZURDUY,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,27,27
BATALLAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
BAURES,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,3,3
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,5,5
BERMEJO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,5,5
BETANZOS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,100,100
BOLIVAR,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,6,6
BOLPEBRA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,3,3
BOYUIBE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
CABEZAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,3,3
CAIROMA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,15,15
CAJUATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,8,8
CAMARGO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,50,50
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,12,12
CAMIRI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,7,7
CAPINOTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,9,9
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,5,5
CARACOLLO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,16,16
CARANAVI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,22,22
CARAPARI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,7,7
CARIPUYO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,30,30
CATACORA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
CHACARILLA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,28,28
CHAQUI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,10,10
CHARAGUA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,4,4
CHAYANTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,3,3
CHIMORE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
CHUMA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,3,3
CKOCHAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,25,25
CLIZA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
COBIJA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,10,10
COCAPATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,25,25
COCHABAMBA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,10,10
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,17,17
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
COLQUECHACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,26,26
COMANCHE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,4,4
COPACABANA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
CORIPATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
COROICO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,9,9
CORQUE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,15,15
COTAGAITA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,41,41
COTOCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,4,4
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,49,49
CURVA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,4,4
EL ALTO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,33,33
EL CHORO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,28,28
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,40,40
EL TORNO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,41,41
EL VILLAR,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,24,24
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,29,29
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
FILADELFIA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,7,7
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,14,14
GUANAY,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,10,10
HUACARETA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
HUARACAJE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,7,7
ICHOCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
ICLA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,40,40
INCAHUASI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,17,17
INQUISIVI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,15,15
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,32,32
IXIAMAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,3,3
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,13,13
LA ASUNTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,34,34
LA GUARDIA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,12,12
LA PAZ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,168,168
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
LAJA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,6,6
LLALLAGUA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
LLICA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
LORETO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,3,3
LURIBAY,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,3,3
MACHARETI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
MECAPACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,3,3
MOCOMOCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,5,5
MOJINETE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
MOJOCOYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,37,37
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,9,9
MONTERO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,3,3
MOROCHATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,7,7
OCURI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,44,44
OMEREQUE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
ORURO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,39,39
PADCAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,18,18
PADILLA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,25,25
PAILON,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
PALCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,5,5
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,16,16
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,4,4
PAMPA GRANDE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
PASORAPA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
PATACAMAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,7,7
PAZÑA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,3,3
PELECHUCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
POCOATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,35,35
POCONA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,9,9
POJO (CBBA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,3,3
POOPO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,28,28
POROMA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,36,36
PORONGO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,7,7
PORTACHUELO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
PRESTO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,29,29
PUCARANI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,13,13
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,25,25
PUNA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,47,47
PUNATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,3,3
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,17,17
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,3,3
RAVELO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,61,61
REYES,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,5,5
ROBORE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,3,3
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
SABAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,13,13
SACABA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,7,7
SACABAMBA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,10,10
SACACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,28,28
SAIPINA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,31,31
SAMAIPATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
SAN AGUSTIN,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,4,4
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
SAN BENITO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,53,53
SAN BORJA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,8,8
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,10,10
SAN CARLOS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,3,3
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,6,6
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,3,3
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,3,3
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,21,21
SAN LUCAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,39,39
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,7,7
SAN PEDRO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,6,6
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,28,28
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,4,4
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,5,5
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
SAN RAFAEL,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
SANTA ANA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,25,25
SANTA ROSA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,12,12
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,3,3
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
SANTIVAÑES,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,14,14
SAPAHAQUI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,13,13
SHINAOTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,9,9
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
SICAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,3,3
SOPACHUY,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,7,7
SORACACHI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,21,21
SORATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,13,13
SUCRE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,54,54
TACACOMA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,44,44
TAHUA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,2,2
TAPACARI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2018-03-01,19,19
