municipality,group,variable,month,N° de CAI de establecimiento,TOTAL
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,7,7
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,2,2
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,3,3
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,2,2
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,6,6
PUNA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,7,7
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,3,3
QUIME,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,3,3
REYES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,15,15
ROBORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
SABAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
SACABA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,4,4
SACABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
SACACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,4,4
SAIPINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,4,4
SAMAIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,4,4
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,4,4
SAN BENITO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,3,3
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,2,2
SAN CARLOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,2,2
SAN IGNACIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
SAN JOAQUIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,5,5
SAN LUCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,2,2
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,5,5
SAN PEDRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,6,6
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,2,2
SAN RAMON BENI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
SANTA ANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,31,31
SANTA ROSA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,2,2
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,2,2
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,2,2
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,4,4
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,4,4
SORATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,3,3
SUCRE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,12,12
TACACOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,2,2
TAPACARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
TARACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
TEOPONTE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
TIAWANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,4,4
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,4,4
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,2,2
TOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
TRIGAL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
TUPIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,5,5
UNCIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,2,2
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
URUBICHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,2,2
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,5,5
VILA VILA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
VILLA SERRANO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,7,7
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,2,2
VILLAZON,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,3,3
VITICHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,4,4
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,8,8
YANACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,2,2
YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-03-01,3,3
ACACIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
ACHACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,7,7
ACHOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
ALTO BENI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
ANTEQUERA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
ANZALDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
APOLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
ARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,11,11
ARQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,4,4
ATOCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
AUCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
AYATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
AYO AYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,4,4
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
BERMEJO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,9,9
BETANZOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,23,23
BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
CAIROMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,10,10
CAJUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
CALACOTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,6,6
CAMIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,5,5
CAPINOTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
CAQUIAVIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
CARANAVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,10,10
CARAPARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
CARIPUYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
CATACORA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
CHACARILLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
CHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,4,4
CHARAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
CHAYANTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
CHOQUE COTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
CHUA COCANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,6,6
CKOCHAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,5,5
CLIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,4,4
COBIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,4,4
COLCAPIRHUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
COLLANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
COLQUECHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
COMANCHE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
COMBAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
CONCEPCION,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
COPACABANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
COROICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,4,4
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,5,5
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,5,5
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,59,59
EL CHORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,6,6
EL PUENTE(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,8,8
EL TORNO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,6,6
EL VILLAR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,4,4
ESCOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
ESMERALDA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,4,4
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
HUACARETA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
HUACHACALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,9,9
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
HUMANATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
ICLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,6,6
IXIAMAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,7,7
LA ASUNTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
LA GUARDIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,9,9
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,52,52
LAJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,5,5
LICOMA PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
LORETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
MAPIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
MINEROS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
MIZQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,7,7
MOCOMOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
MOJINETE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
MOJOCOYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,9,9
OCURI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
OKINAWA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
ORURO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
PADCAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,6,6
PALCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,8,8
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,5,5
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
PAPEL PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
PAZÑA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
PELECHUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,4,4
POCOATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,14,14
POCONA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,9,9
POJO (CBBA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
POOPO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,6,6
POROMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
PORTACHUELO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,5,5
PRESTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,8,8
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
PUNA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,16,16
PUNATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,6,6
QUIABAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,5,5
QUIME,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,18,18
SACABA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
SACABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
SACACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,4,4
SAIPINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
SAN ANDRES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,4,4
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
SAN CARLOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
SAN JOAQUIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,15,15
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,7,7
SAN LUCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,16,16
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,7,7
SAN PEDRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,7,7
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,4,4
SAN RAMON BENI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
SANTA ANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,42,42
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,18,18
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,6,6
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
SANTIVAÑES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,4,4
SHINAOTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,4,4
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
SIPE SIPE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,5,5
SORACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,11,11
SORATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
SUCRE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,13,13
TACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
TAHUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
TARACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,5,5
TARIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,5,5
TARVITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
TEOPONTE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
TIAWANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,5,5
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,5,5
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
TOMAVE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
TOTORA(CBBA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,4,4
TOTORA(ORR),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,8,8
TUPIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,22,22
TURCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
UNCIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
URUBICHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,6,6
VILLA MONTES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
VILLA SERRANO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,13,13
VINTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,6,6
VITICHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,3,3
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,8,8
YAMPARAEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
YANACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,2,2
YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,4,4
YOTALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-04-01,8,8
ACACIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-05-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-05-01,5,5
ACHOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-05-01,2,2
AIQUILE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-05-01,2,2
ALALAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2018-05-01,1,1
