municipality,group,variable,month,Inyectables,TOTAL
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,inyectables,2015-03-01,101,101
SAPAHAQUI,otras actividades de enfermeria,inyectables,2015-03-01,158,158
SENA,otras actividades de enfermeria,inyectables,2015-03-01,300,300
SHINAOTA,otras actividades de enfermeria,inyectables,2015-03-01,1769,1769
SICA SICA (VILLA AROMA),otras actividades de enfermeria,inyectables,2015-03-01,484,484
SICAYA,otras actividades de enfermeria,inyectables,2015-03-01,69,69
SIPE SIPE,otras actividades de enfermeria,inyectables,2015-03-01,831,831
SOPACHUY,otras actividades de enfermeria,inyectables,2015-03-01,558,558
SORACACHI,otras actividades de enfermeria,inyectables,2015-03-01,205,205
SORATA,otras actividades de enfermeria,inyectables,2015-03-01,315,315
SUCRE,otras actividades de enfermeria,inyectables,2015-03-01,67745,67745
TACACHI,otras actividades de enfermeria,inyectables,2015-03-01,36,36
TACACOMA,otras actividades de enfermeria,inyectables,2015-03-01,179,179
TACOBAMBA,otras actividades de enfermeria,inyectables,2015-03-01,225,225
TACOPAYA,otras actividades de enfermeria,inyectables,2015-03-01,213,213
TAHUA,otras actividades de enfermeria,inyectables,2015-03-01,77,77
TAPACARI,otras actividades de enfermeria,inyectables,2015-03-01,482,482
TARABUCO,otras actividades de enfermeria,inyectables,2015-03-01,1239,1239
TARACO,otras actividades de enfermeria,inyectables,2015-03-01,128,128
TARATA,otras actividades de enfermeria,inyectables,2015-03-01,268,268
TARIJA,otras actividades de enfermeria,inyectables,2015-03-01,122971,122971
TARVITA,otras actividades de enfermeria,inyectables,2015-03-01,975,975
TEOPONTE,otras actividades de enfermeria,inyectables,2015-03-01,456,456
TIAWANACU,otras actividades de enfermeria,inyectables,2015-03-01,195,195
TINGUIPAYA,otras actividades de enfermeria,inyectables,2015-03-01,536,536
TIPUANI,otras actividades de enfermeria,inyectables,2015-03-01,524,524
TIQUIPAYA,otras actividades de enfermeria,inyectables,2015-03-01,1018,1018
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2015-03-01,420,420
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2015-03-01,27,27
TOCO,otras actividades de enfermeria,inyectables,2015-03-01,132,132
TODOS SANTOS,otras actividades de enfermeria,inyectables,2015-03-01,14,14
TOLATA,otras actividades de enfermeria,inyectables,2015-03-01,298,298
TOLEDO,otras actividades de enfermeria,inyectables,2015-03-01,131,131
TOMAVE,otras actividades de enfermeria,inyectables,2015-03-01,584,584
TOMINA,otras actividades de enfermeria,inyectables,2015-03-01,910,910
TORO TORO,otras actividades de enfermeria,inyectables,2015-03-01,412,412
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2015-03-01,527,527
TOTORA(ORR),otras actividades de enfermeria,inyectables,2015-03-01,60,60
TRIGAL,otras actividades de enfermeria,inyectables,2015-03-01,74,74
TRINIDAD,otras actividades de enfermeria,inyectables,2015-03-01,57947,57947
TUPIZA,otras actividades de enfermeria,inyectables,2015-03-01,10180,10180
TURCO,otras actividades de enfermeria,inyectables,2015-03-01,123,123
UMALA,otras actividades de enfermeria,inyectables,2015-03-01,79,79
UNCIA,otras actividades de enfermeria,inyectables,2015-03-01,4912,4912
URIONDO (A. CONCEPCION),otras actividades de enfermeria,inyectables,2015-03-01,1064,1064
URUBICHA,otras actividades de enfermeria,inyectables,2015-03-01,357,357
UYUNI,otras actividades de enfermeria,inyectables,2015-03-01,5829,5829
VACAS,otras actividades de enfermeria,inyectables,2015-03-01,267,267
VALLEGRANDE,otras actividades de enfermeria,inyectables,2015-03-01,5764,5764
VIACHA,otras actividades de enfermeria,inyectables,2015-03-01,6564,6564
VILA VILA,otras actividades de enfermeria,inyectables,2015-03-01,255,255
VILLA CHARCAS,otras actividades de enfermeria,inyectables,2015-03-01,647,647
VILLA MONTES,otras actividades de enfermeria,inyectables,2015-03-01,11677,11677
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,inyectables,2015-03-01,207,207
VILLA RIVERO,otras actividades de enfermeria,inyectables,2015-03-01,332,332
VILLA SERRANO,otras actividades de enfermeria,inyectables,2015-03-01,694,694
VILLA TUNARI,otras actividades de enfermeria,inyectables,2015-03-01,2556,2556
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,inyectables,2015-03-01,724,724
VILLAZON,otras actividades de enfermeria,inyectables,2015-03-01,6408,6408
VINTO,otras actividades de enfermeria,inyectables,2015-03-01,1153,1153
VITICHI,otras actividades de enfermeria,inyectables,2015-03-01,614,614
WALDO BALLIVIAN,otras actividades de enfermeria,inyectables,2015-03-01,8,8
WARNES,otras actividades de enfermeria,inyectables,2015-03-01,3897,3897
YACO,otras actividades de enfermeria,inyectables,2015-03-01,134,134
YACUIBA,otras actividades de enfermeria,inyectables,2015-03-01,11072,11072
YAMPARAEZ,otras actividades de enfermeria,inyectables,2015-03-01,524,524
YANACACHI,otras actividades de enfermeria,inyectables,2015-03-01,329,329
YAPACANI,otras actividades de enfermeria,inyectables,2015-03-01,5996,5996
YOCALLA,otras actividades de enfermeria,inyectables,2015-03-01,280,280
YOTALA,otras actividades de enfermeria,inyectables,2015-03-01,942,942
YUNCHARA,otras actividades de enfermeria,inyectables,2015-03-01,338,338
ZUDAÑEZ,otras actividades de enfermeria,inyectables,2015-03-01,607,607
ACACIO,otras actividades de enfermeria,inyectables,2015-04-01,201,201
ACHACACHI,otras actividades de enfermeria,inyectables,2015-04-01,778,778
ACHOCALLA,otras actividades de enfermeria,inyectables,2015-04-01,321,321
AIQUILE,otras actividades de enfermeria,inyectables,2015-04-01,908,908
ALALAY,otras actividades de enfermeria,inyectables,2015-04-01,41,41
ALCALA,otras actividades de enfermeria,inyectables,2015-04-01,315,315
ALTO BENI,otras actividades de enfermeria,inyectables,2015-04-01,666,666
ANCORAIMES,otras actividades de enfermeria,inyectables,2015-04-01,189,189
ANDAMARCA,otras actividades de enfermeria,inyectables,2015-04-01,255,255
ANTEQUERA,otras actividades de enfermeria,inyectables,2015-04-01,121,121
ANZALDO,otras actividades de enfermeria,inyectables,2015-04-01,336,336
APOLO,otras actividades de enfermeria,inyectables,2015-04-01,773,773
ARAMPAMPA,otras actividades de enfermeria,inyectables,2015-04-01,158,158
ARANI,otras actividades de enfermeria,inyectables,2015-04-01,179,179
ARBIETO,otras actividades de enfermeria,inyectables,2015-04-01,386,386
ARQUE,otras actividades de enfermeria,inyectables,2015-04-01,209,209
ASCENCION DE GUARAYOS,otras actividades de enfermeria,inyectables,2015-04-01,7382,7382
ATOCHA,otras actividades de enfermeria,inyectables,2015-04-01,1226,1226
AUCAPATA,otras actividades de enfermeria,inyectables,2015-04-01,156,156
AYATA,otras actividades de enfermeria,inyectables,2015-04-01,337,337
AYO AYO,otras actividades de enfermeria,inyectables,2015-04-01,21,21
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,inyectables,2015-04-01,1289,1289
AZURDUY,otras actividades de enfermeria,inyectables,2015-04-01,807,807
BATALLAS,otras actividades de enfermeria,inyectables,2015-04-01,118,118
BAURES,otras actividades de enfermeria,inyectables,2015-04-01,861,861
BELEN DE ANDAMARCA,otras actividades de enfermeria,inyectables,2015-04-01,120,120
BELEN DE URMIRI,otras actividades de enfermeria,inyectables,2015-04-01,71,71
BELLA FLOR,otras actividades de enfermeria,inyectables,2015-04-01,203,203
BERMEJO,otras actividades de enfermeria,inyectables,2015-04-01,15296,15296
BETANZOS,otras actividades de enfermeria,inyectables,2015-04-01,1813,1813
BOLIVAR,otras actividades de enfermeria,inyectables,2015-04-01,178,178
BOLPEBRA,otras actividades de enfermeria,inyectables,2015-04-01,109,109
BOYUIBE,otras actividades de enfermeria,inyectables,2015-04-01,724,724
BUENA VISTA,otras actividades de enfermeria,inyectables,2015-04-01,660,660
CABEZAS,otras actividades de enfermeria,inyectables,2015-04-01,2884,2884
CAIROMA,otras actividades de enfermeria,inyectables,2015-04-01,419,419
"CAIZA ""D""",otras actividades de enfermeria,inyectables,2015-04-01,582,582
CAJUATA,otras actividades de enfermeria,inyectables,2015-04-01,777,777
CALACOTO,otras actividades de enfermeria,inyectables,2015-04-01,94,94
CALAMARCA,otras actividades de enfermeria,inyectables,2015-04-01,369,369
CAMARGO,otras actividades de enfermeria,inyectables,2015-04-01,1888,1888
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,inyectables,2015-04-01,267,267
CAMIRI,otras actividades de enfermeria,inyectables,2015-04-01,10576,10576
CAPINOTA,otras actividades de enfermeria,inyectables,2015-04-01,1094,1094
CAQUIAVIRI,otras actividades de enfermeria,inyectables,2015-04-01,97,97
CARACOLLO,otras actividades de enfermeria,inyectables,2015-04-01,738,738
CARANAVI,otras actividades de enfermeria,inyectables,2015-04-01,4628,4628
CARANGAS,otras actividades de enfermeria,inyectables,2015-04-01,13,13
CARAPARI,otras actividades de enfermeria,inyectables,2015-04-01,1523,1523
CARIPUYO,otras actividades de enfermeria,inyectables,2015-04-01,87,87
CARMEN RIVERO TORREZ,otras actividades de enfermeria,inyectables,2015-04-01,590,590
CATACORA,otras actividades de enfermeria,inyectables,2015-04-01,31,31
CHACARILLA,otras actividades de enfermeria,inyectables,2015-04-01,30,30
CHALLAPATA,otras actividades de enfermeria,inyectables,2015-04-01,1505,1505
CHAQUI,otras actividades de enfermeria,inyectables,2015-04-01,402,402
CHARAGUA,otras actividades de enfermeria,inyectables,2015-04-01,2529,2529
CHARAÑA,otras actividades de enfermeria,inyectables,2015-04-01,37,37
CHAYANTA,otras actividades de enfermeria,inyectables,2015-04-01,652,652
CHIMORE,otras actividades de enfermeria,inyectables,2015-04-01,813,813
CHIPAYA,otras actividades de enfermeria,inyectables,2015-04-01,22,22
CHOQUE COTA,otras actividades de enfermeria,inyectables,2015-04-01,60,60
CHUA COCANI,otras actividades de enfermeria,inyectables,2015-04-01,227,227
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,inyectables,2015-04-01,411,411
CHUMA,otras actividades de enfermeria,inyectables,2015-04-01,306,306
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,inyectables,2015-04-01,98,98
CKOCHAS,otras actividades de enfermeria,inyectables,2015-04-01,313,313
CLIZA,otras actividades de enfermeria,inyectables,2015-04-01,494,494
COBIJA,otras actividades de enfermeria,inyectables,2015-04-01,22641,22641
COCAPATA,otras actividades de enfermeria,inyectables,2015-04-01,261,261
COCHABAMBA,otras actividades de enfermeria,inyectables,2015-04-01,87365,87365
COIPASA,otras actividades de enfermeria,inyectables,2015-04-01,51,51
COLCAPIRHUA,otras actividades de enfermeria,inyectables,2015-04-01,1863,1863
"COLCHA ""K""",otras actividades de enfermeria,inyectables,2015-04-01,651,651
COLLANA,otras actividades de enfermeria,inyectables,2015-04-01,24,24
COLOMI,otras actividades de enfermeria,inyectables,2015-04-01,342,342
COLPA BELGICA,otras actividades de enfermeria,inyectables,2015-04-01,946,946
COLQUECHACA,otras actividades de enfermeria,inyectables,2015-04-01,520,520
COLQUENCHA,otras actividades de enfermeria,inyectables,2015-04-01,215,215
COLQUIRI,otras actividades de enfermeria,inyectables,2015-04-01,600,600
COMANCHE,otras actividades de enfermeria,inyectables,2015-04-01,42,42
COMARAPA,otras actividades de enfermeria,inyectables,2015-04-01,1532,1532
COMBAYA,otras actividades de enfermeria,inyectables,2015-04-01,47,47
CONCEPCION,otras actividades de enfermeria,inyectables,2015-04-01,757,757
COPACABANA,otras actividades de enfermeria,inyectables,2015-04-01,446,446
CORIPATA,otras actividades de enfermeria,inyectables,2015-04-01,353,353
CORO CORO,otras actividades de enfermeria,inyectables,2015-04-01,107,107
COROICO,otras actividades de enfermeria,inyectables,2015-04-01,968,968
CORQUE,otras actividades de enfermeria,inyectables,2015-04-01,270,270
COTAGAITA,otras actividades de enfermeria,inyectables,2015-04-01,3023,3023
COTOCA,otras actividades de enfermeria,inyectables,2015-04-01,4159,4159
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,inyectables,2015-04-01,79,79
CUATRO CAÑADAS,otras actividades de enfermeria,inyectables,2015-04-01,2847,2847
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,inyectables,2015-04-01,23,23
CUEVO,otras actividades de enfermeria,inyectables,2015-04-01,333,333
CULPINA,otras actividades de enfermeria,inyectables,2015-04-01,1223,1223
CURAHUARA DE CARANGAS,otras actividades de enfermeria,inyectables,2015-04-01,130,130
CURVA,otras actividades de enfermeria,inyectables,2015-04-01,49,49
DESAGUADERO,otras actividades de enfermeria,inyectables,2015-04-01,113,113
EL ALTO,otras actividades de enfermeria,inyectables,2015-04-01,42118,42118
EL CHORO,otras actividades de enfermeria,inyectables,2015-04-01,112,112
EL PUENTE(STC),otras actividades de enfermeria,inyectables,2015-04-01,763,763
EL PUENTE(TJA),otras actividades de enfermeria,inyectables,2015-04-01,1077,1077
EL TORNO,otras actividades de enfermeria,inyectables,2015-04-01,6811,6811
EL VILLAR,otras actividades de enfermeria,inyectables,2015-04-01,376,376
ENTRE RIOS TRJ,otras actividades de enfermeria,inyectables,2015-04-01,2031,2031
ENTRE RIOS CBBA,otras actividades de enfermeria,inyectables,2015-04-01,756,756
ESCARA,otras actividades de enfermeria,inyectables,2015-04-01,21,21
ESCOMA,otras actividades de enfermeria,inyectables,2015-04-01,175,175
ESMERALDA,otras actividades de enfermeria,inyectables,2015-04-01,21,21
EUCALIPTUS,otras actividades de enfermeria,inyectables,2015-04-01,156,156
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,inyectables,2015-04-01,72,72
EXALTACION,otras actividades de enfermeria,inyectables,2015-04-01,78,78
FERNANDEZ ALONSO,otras actividades de enfermeria,inyectables,2015-04-01,668,668
FILADELFIA,otras actividades de enfermeria,inyectables,2015-04-01,389,389
GENERAL SAAVEDRA,otras actividades de enfermeria,inyectables,2015-04-01,828,828
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,inyectables,2015-04-01,378,378
GUANAY,otras actividades de enfermeria,inyectables,2015-04-01,660,660
GUAQUI,otras actividades de enfermeria,inyectables,2015-04-01,229,229
GUAYARAMERIN,otras actividades de enfermeria,inyectables,2015-04-01,17848,17848
GUTIERREZ,otras actividades de enfermeria,inyectables,2015-04-01,418,418
HUACARETA,otras actividades de enfermeria,inyectables,2015-04-01,967,967
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,inyectables,2015-04-01,156,156
HUACHACALLA,otras actividades de enfermeria,inyectables,2015-04-01,156,156
HUANUNI,otras actividades de enfermeria,inyectables,2015-04-01,6547,6547
HUARACAJE,otras actividades de enfermeria,inyectables,2015-04-01,663,663
HUARINA,otras actividades de enfermeria,inyectables,2015-04-01,192,192
HUATAJATA,otras actividades de enfermeria,inyectables,2015-04-01,226,226
HUAYLLAMARCA,otras actividades de enfermeria,inyectables,2015-04-01,169,169
HUMANATA,otras actividades de enfermeria,inyectables,2015-04-01,64,64
ICHOCA,otras actividades de enfermeria,inyectables,2015-04-01,43,43
ICLA,otras actividades de enfermeria,inyectables,2015-04-01,500,500
INCAHUASI,otras actividades de enfermeria,inyectables,2015-04-01,493,493
INGAVI (HUMAITA),otras actividades de enfermeria,inyectables,2015-04-01,81,81
INQUISIVI,otras actividades de enfermeria,inyectables,2015-04-01,180,180
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,inyectables,2015-04-01,943,943
IXIAMAS,otras actividades de enfermeria,inyectables,2015-04-01,396,396
JESUS DE MACHACA,otras actividades de enfermeria,inyectables,2015-04-01,250,250
LA ASUNTA,otras actividades de enfermeria,inyectables,2015-04-01,1259,1259
LA GUARDIA,otras actividades de enfermeria,inyectables,2015-04-01,4991,4991
LA PAZ,otras actividades de enfermeria,inyectables,2015-04-01,200080,200080
LA RIVERA,otras actividades de enfermeria,inyectables,2015-04-01,4,4
LAGUNILLAS,otras actividades de enfermeria,inyectables,2015-04-01,375,375
LAJA,otras actividades de enfermeria,inyectables,2015-04-01,240,240
LAS CARRERAS,otras actividades de enfermeria,inyectables,2015-04-01,329,329
LICOMA PAMPA,otras actividades de enfermeria,inyectables,2015-04-01,79,79
LLALLAGUA,otras actividades de enfermeria,inyectables,2015-04-01,6996,6996
LLICA,otras actividades de enfermeria,inyectables,2015-04-01,155,155
LORETO,otras actividades de enfermeria,inyectables,2015-04-01,462,462
LURIBAY,otras actividades de enfermeria,inyectables,2015-04-01,330,330
MACHACAMARCA,otras actividades de enfermeria,inyectables,2015-04-01,323,323
MACHARETI,otras actividades de enfermeria,inyectables,2015-04-01,473,473
MAGDALENA,otras actividades de enfermeria,inyectables,2015-04-01,6105,6105
MAIRANA,otras actividades de enfermeria,inyectables,2015-04-01,1234,1234
MALLA,otras actividades de enfermeria,inyectables,2015-04-01,25,25
MAPIRI,otras actividades de enfermeria,inyectables,2015-04-01,587,587
MECAPACA,otras actividades de enfermeria,inyectables,2015-04-01,126,126
MINEROS,otras actividades de enfermeria,inyectables,2015-04-01,142,142
MIZQUE,otras actividades de enfermeria,inyectables,2015-04-01,1146,1146
MOCOMOCO,otras actividades de enfermeria,inyectables,2015-04-01,145,145
MOJINETE,otras actividades de enfermeria,inyectables,2015-04-01,34,34
MOJOCOYA,otras actividades de enfermeria,inyectables,2015-04-01,631,631
MONTEAGUDO,otras actividades de enfermeria,inyectables,2015-04-01,5431,5431
MONTERO,otras actividades de enfermeria,inyectables,2015-04-01,24958,24958
MORO MORO,otras actividades de enfermeria,inyectables,2015-04-01,188,188
MOROCHATA,otras actividades de enfermeria,inyectables,2015-04-01,332,332
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,inyectables,2015-04-01,368,368
NAZACARA DE PACAJES,otras actividades de enfermeria,inyectables,2015-04-01,26,26
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,inyectables,2015-04-01,90,90
OCURI,otras actividades de enfermeria,inyectables,2015-04-01,520,520
OKINAWA,otras actividades de enfermeria,inyectables,2015-04-01,531,531
OMEREQUE,otras actividades de enfermeria,inyectables,2015-04-01,600,600
ORURO,otras actividades de enfermeria,inyectables,2015-04-01,58352,58352
PADCAYA,otras actividades de enfermeria,inyectables,2015-04-01,1485,1485
PADILLA,otras actividades de enfermeria,inyectables,2015-04-01,3055,3055
PAILON,otras actividades de enfermeria,inyectables,2015-04-01,1103,1103
PALCA,otras actividades de enfermeria,inyectables,2015-04-01,228,228
PALOS BLANCOS,otras actividades de enfermeria,inyectables,2015-04-01,1242,1242
PAMPA AULLAGAS,otras actividades de enfermeria,inyectables,2015-04-01,42,42
PAMPA GRANDE,otras actividades de enfermeria,inyectables,2015-04-01,424,424
PAPEL PAMPA,otras actividades de enfermeria,inyectables,2015-04-01,192,192
PASORAPA,otras actividades de enfermeria,inyectables,2015-04-01,103,103
PATACAMAYA,otras actividades de enfermeria,inyectables,2015-04-01,550,550
PAZÑA,otras actividades de enfermeria,inyectables,2015-04-01,240,240
PELECHUCO,otras actividades de enfermeria,inyectables,2015-04-01,274,274
POCOATA,otras actividades de enfermeria,inyectables,2015-04-01,298,298
POCONA,otras actividades de enfermeria,inyectables,2015-04-01,360,360
POJO (CBBA),otras actividades de enfermeria,inyectables,2015-04-01,378,378
POOPO,otras actividades de enfermeria,inyectables,2015-04-01,363,363
PORCO,otras actividades de enfermeria,inyectables,2015-04-01,391,391
POROMA,otras actividades de enfermeria,inyectables,2015-04-01,696,696
PORONGO,otras actividades de enfermeria,inyectables,2015-04-01,162,162
PORTACHUELO,otras actividades de enfermeria,inyectables,2015-04-01,8158,8158
PORVENIR,otras actividades de enfermeria,inyectables,2015-04-01,846,846
POSTRER VALLE,otras actividades de enfermeria,inyectables,2015-04-01,15,15
POTOSI,otras actividades de enfermeria,inyectables,2015-04-01,67705,67705
PRESTO,otras actividades de enfermeria,inyectables,2015-04-01,589,589
PUCARA,otras actividades de enfermeria,inyectables,2015-04-01,115,115
PUCARANI,otras actividades de enfermeria,inyectables,2015-04-01,448,448
PUERTO ACOSTA,otras actividades de enfermeria,inyectables,2015-04-01,250,250
PUERTO CARABUCO,otras actividades de enfermeria,inyectables,2015-04-01,235,235
PUERTO GONZALO MORENO,otras actividades de enfermeria,inyectables,2015-04-01,906,906
PUERTO PEREZ,otras actividades de enfermeria,inyectables,2015-04-01,120,120
PUERTO QUIJARRO,otras actividades de enfermeria,inyectables,2015-04-01,1006,1006
PUERTO RICO,otras actividades de enfermeria,inyectables,2015-04-01,1254,1254
PUERTO SILES,otras actividades de enfermeria,inyectables,2015-04-01,66,66
PUERTO SUAREZ,otras actividades de enfermeria,inyectables,2015-04-01,1086,1086
PUERTO VILLARROEL,otras actividades de enfermeria,inyectables,2015-04-01,830,830
PUNA,otras actividades de enfermeria,inyectables,2015-04-01,972,972
PUNATA,otras actividades de enfermeria,inyectables,2015-04-01,3982,3982
QUIABAYA,otras actividades de enfermeria,inyectables,2015-04-01,168,168
QUILLACOLLO,otras actividades de enfermeria,inyectables,2015-04-01,8469,8469
QUIME,otras actividades de enfermeria,inyectables,2015-04-01,421,421
QUIRUSILLAS,otras actividades de enfermeria,inyectables,2015-04-01,118,118
RAVELO,otras actividades de enfermeria,inyectables,2015-04-01,774,774
REYES,otras actividades de enfermeria,inyectables,2015-04-01,773,773
RIBERALTA,otras actividades de enfermeria,inyectables,2015-04-01,20109,20109
ROBORE,otras actividades de enfermeria,inyectables,2015-04-01,2794,2794
RURRENABAQUE,otras actividades de enfermeria,inyectables,2015-04-01,919,919
SABAYA,otras actividades de enfermeria,inyectables,2015-04-01,425,425
SACABA,otras actividades de enfermeria,inyectables,2015-04-01,5886,5886
SACABAMBA,otras actividades de enfermeria,inyectables,2015-04-01,118,118
SACACA,otras actividades de enfermeria,inyectables,2015-04-01,324,324
SAIPINA,otras actividades de enfermeria,inyectables,2015-04-01,323,323
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,inyectables,2015-04-01,573,573
SAMAIPATA,otras actividades de enfermeria,inyectables,2015-04-01,709,709
SAN AGUSTIN,otras actividades de enfermeria,inyectables,2015-04-01,199,199
SAN ANDRES,otras actividades de enfermeria,inyectables,2015-04-01,579,579
SAN ANDRES DE MACHACA,otras actividades de enfermeria,inyectables,2015-04-01,159,159
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,inyectables,2015-04-01,165,165
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,inyectables,2015-04-01,406,406
SAN BENITO,otras actividades de enfermeria,inyectables,2015-04-01,253,253
SAN BORJA,otras actividades de enfermeria,inyectables,2015-04-01,1907,1907
SAN BUENA VENTURA,otras actividades de enfermeria,inyectables,2015-04-01,540,540
SAN CARLOS,otras actividades de enfermeria,inyectables,2015-04-01,2262,2262
SAN IGNACIO,otras actividades de enfermeria,inyectables,2015-04-01,3043,3043
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,inyectables,2015-04-01,16529,16529
SAN JAVIER(BNI),otras actividades de enfermeria,inyectables,2015-04-01,115,115
SAN JAVIER(STC),otras actividades de enfermeria,inyectables,2015-04-01,210,210
SAN JOAQUIN,otras actividades de enfermeria,inyectables,2015-04-01,134,134
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,inyectables,2015-04-01,2049,2049
SAN JUAN DE YAPACANI,otras actividades de enfermeria,inyectables,2015-04-01,422,422
SAN JULIAN,otras actividades de enfermeria,inyectables,2015-04-01,2534,2534
SAN LORENZO(PND),otras actividades de enfermeria,inyectables,2015-04-01,103,103
SAN LORENZO(TJA),otras actividades de enfermeria,inyectables,2015-04-01,1361,1361
SAN LUCAS,otras actividades de enfermeria,inyectables,2015-04-01,2036,2036
SAN MATIAS,otras actividades de enfermeria,inyectables,2015-04-01,1816,1816
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,inyectables,2015-04-01,839,839
SAN PABLO DE LIPEZ,otras actividades de enfermeria,inyectables,2015-04-01,112,112
SAN PEDRO,otras actividades de enfermeria,inyectables,2015-04-01,2623,2623
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,inyectables,2015-04-01,472,472
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,inyectables,2015-04-01,141,141
SAN PEDRO DE QUEMES,otras actividades de enfermeria,inyectables,2015-04-01,39,39
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,inyectables,2015-04-01,410,410
SAN PEDRO(PND),otras actividades de enfermeria,inyectables,2015-04-01,208,208
SAN RAFAEL,otras actividades de enfermeria,inyectables,2015-04-01,1122,1122
SAN RAMON BENI,otras actividades de enfermeria,inyectables,2015-04-01,814,814
SAN RAMON SCZ,otras actividades de enfermeria,inyectables,2015-04-01,925,925
SANTA ANA,otras actividades de enfermeria,inyectables,2015-04-01,2787,2787
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,inyectables,2015-04-01,223904,223904
SANTA ROSA,otras actividades de enfermeria,inyectables,2015-04-01,158,158
SANTA ROSA DEL SARA,otras actividades de enfermeria,inyectables,2015-04-01,915,915
SANTIAGO DE CALLAPA,otras actividades de enfermeria,inyectables,2015-04-01,67,67
SANTIAGO DE HUARI,otras actividades de enfermeria,inyectables,2015-04-01,379,379
SANTIAGO DE HUATA,otras actividades de enfermeria,inyectables,2015-04-01,304,304
SANTIAGO DE MACHACA,otras actividades de enfermeria,inyectables,2015-04-01,110,110
SANTIVAÑES,otras actividades de enfermeria,inyectables,2015-04-01,398,398
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,inyectables,2015-04-01,161,161
SAPAHAQUI,otras actividades de enfermeria,inyectables,2015-04-01,135,135
SENA,otras actividades de enfermeria,inyectables,2015-04-01,280,280
SHINAOTA,otras actividades de enfermeria,inyectables,2015-04-01,1581,1581
SICA SICA (VILLA AROMA),otras actividades de enfermeria,inyectables,2015-04-01,578,578
SICAYA,otras actividades de enfermeria,inyectables,2015-04-01,60,60
SIPE SIPE,otras actividades de enfermeria,inyectables,2015-04-01,907,907
SOPACHUY,otras actividades de enfermeria,inyectables,2015-04-01,547,547
SORACACHI,otras actividades de enfermeria,inyectables,2015-04-01,234,234
SORATA,otras actividades de enfermeria,inyectables,2015-04-01,311,311
SUCRE,otras actividades de enfermeria,inyectables,2015-04-01,74469,74469
TACACHI,otras actividades de enfermeria,inyectables,2015-04-01,73,73
TACACOMA,otras actividades de enfermeria,inyectables,2015-04-01,181,181
TACOBAMBA,otras actividades de enfermeria,inyectables,2015-04-01,235,235
TACOPAYA,otras actividades de enfermeria,inyectables,2015-04-01,284,284
TAHUA,otras actividades de enfermeria,inyectables,2015-04-01,94,94
TAPACARI,otras actividades de enfermeria,inyectables,2015-04-01,476,476
TARABUCO,otras actividades de enfermeria,inyectables,2015-04-01,1551,1551
TARACO,otras actividades de enfermeria,inyectables,2015-04-01,131,131
TARATA,otras actividades de enfermeria,inyectables,2015-04-01,255,255
TARIJA,otras actividades de enfermeria,inyectables,2015-04-01,93201,93201
TARVITA,otras actividades de enfermeria,inyectables,2015-04-01,1139,1139
TEOPONTE,otras actividades de enfermeria,inyectables,2015-04-01,523,523
TIAWANACU,otras actividades de enfermeria,inyectables,2015-04-01,237,237
TINGUIPAYA,otras actividades de enfermeria,inyectables,2015-04-01,409,409
TIPUANI,otras actividades de enfermeria,inyectables,2015-04-01,650,650
TIQUIPAYA,otras actividades de enfermeria,inyectables,2015-04-01,586,586
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2015-04-01,400,400
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2015-04-01,46,46
TOCO,otras actividades de enfermeria,inyectables,2015-04-01,172,172
TODOS SANTOS,otras actividades de enfermeria,inyectables,2015-04-01,22,22
TOLATA,otras actividades de enfermeria,inyectables,2015-04-01,286,286
TOLEDO,otras actividades de enfermeria,inyectables,2015-04-01,132,132
