municipality,group,variable,month,Otras actividades,TOTAL
HUACHACALLA,otras actividades de enfermeria,otras actividades,2015-04-01,1,1
HUANUNI,otras actividades de enfermeria,otras actividades,2015-04-01,59,59
HUARACAJE,otras actividades de enfermeria,otras actividades,2015-04-01,7,7
HUARINA,otras actividades de enfermeria,otras actividades,2015-04-01,10,10
HUATAJATA,otras actividades de enfermeria,otras actividades,2015-04-01,3,3
ICHOCA,otras actividades de enfermeria,otras actividades,2015-04-01,12,12
ICLA,otras actividades de enfermeria,otras actividades,2015-04-01,29,29
INCAHUASI,otras actividades de enfermeria,otras actividades,2015-04-01,5,5
INGAVI (HUMAITA),otras actividades de enfermeria,otras actividades,2015-04-01,1,1
INQUISIVI,otras actividades de enfermeria,otras actividades,2015-04-01,7,7
IXIAMAS,otras actividades de enfermeria,otras actividades,2015-04-01,20,20
JESUS DE MACHACA,otras actividades de enfermeria,otras actividades,2015-04-01,5,5
LA ASUNTA,otras actividades de enfermeria,otras actividades,2015-04-01,52,52
LA GUARDIA,otras actividades de enfermeria,otras actividades,2015-04-01,1734,1734
LA PAZ,otras actividades de enfermeria,otras actividades,2015-04-01,9270,9270
LAGUNILLAS,otras actividades de enfermeria,otras actividades,2015-04-01,50,50
LAJA,otras actividades de enfermeria,otras actividades,2015-04-01,5,5
LAS CARRERAS,otras actividades de enfermeria,otras actividades,2015-04-01,7,7
LICOMA PAMPA,otras actividades de enfermeria,otras actividades,2015-04-01,1,1
LLALLAGUA,otras actividades de enfermeria,otras actividades,2015-04-01,5149,5149
LORETO,otras actividades de enfermeria,otras actividades,2015-04-01,5,5
LURIBAY,otras actividades de enfermeria,otras actividades,2015-04-01,10,10
MACHACAMARCA,otras actividades de enfermeria,otras actividades,2015-04-01,3,3
MACHARETI,otras actividades de enfermeria,otras actividades,2015-04-01,62,62
MAGDALENA,otras actividades de enfermeria,otras actividades,2015-04-01,249,249
MAIRANA,otras actividades de enfermeria,otras actividades,2015-04-01,699,699
MALLA,otras actividades de enfermeria,otras actividades,2015-04-01,5,5
MAPIRI,otras actividades de enfermeria,otras actividades,2015-04-01,4,4
MECAPACA,otras actividades de enfermeria,otras actividades,2015-04-01,7,7
MINEROS,otras actividades de enfermeria,otras actividades,2015-04-01,31,31
MIZQUE,otras actividades de enfermeria,otras actividades,2015-04-01,243,243
MOCOMOCO,otras actividades de enfermeria,otras actividades,2015-04-01,3,3
MOJOCOYA,otras actividades de enfermeria,otras actividades,2015-04-01,6,6
MONTEAGUDO,otras actividades de enfermeria,otras actividades,2015-04-01,476,476
MONTERO,otras actividades de enfermeria,otras actividades,2015-04-01,48231,48231
MORO MORO,otras actividades de enfermeria,otras actividades,2015-04-01,5,5
MOROCHATA,otras actividades de enfermeria,otras actividades,2015-04-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,otras actividades,2015-04-01,1,1
OCURI,otras actividades de enfermeria,otras actividades,2015-04-01,7,7
OKINAWA,otras actividades de enfermeria,otras actividades,2015-04-01,16,16
OMEREQUE,otras actividades de enfermeria,otras actividades,2015-04-01,84,84
ORURO,otras actividades de enfermeria,otras actividades,2015-04-01,1378,1378
PADCAYA,otras actividades de enfermeria,otras actividades,2015-04-01,40,40
PADILLA,otras actividades de enfermeria,otras actividades,2015-04-01,991,991
PAILON,otras actividades de enfermeria,otras actividades,2015-04-01,36,36
PALCA,otras actividades de enfermeria,otras actividades,2015-04-01,12,12
PALOS BLANCOS,otras actividades de enfermeria,otras actividades,2015-04-01,13,13
PAPEL PAMPA,otras actividades de enfermeria,otras actividades,2015-04-01,12,12
PASORAPA,otras actividades de enfermeria,otras actividades,2015-04-01,1,1
PATACAMAYA,otras actividades de enfermeria,otras actividades,2015-04-01,10,10
PAZÑA,otras actividades de enfermeria,otras actividades,2015-04-01,5,5
POCOATA,otras actividades de enfermeria,otras actividades,2015-04-01,63,63
POCONA,otras actividades de enfermeria,otras actividades,2015-04-01,2,2
POJO (CBBA),otras actividades de enfermeria,otras actividades,2015-04-01,13,13
POOPO,otras actividades de enfermeria,otras actividades,2015-04-01,56,56
POROMA,otras actividades de enfermeria,otras actividades,2015-04-01,13,13
PORONGO,otras actividades de enfermeria,otras actividades,2015-04-01,18,18
PORTACHUELO,otras actividades de enfermeria,otras actividades,2015-04-01,1421,1421
PORVENIR,otras actividades de enfermeria,otras actividades,2015-04-01,28,28
POTOSI,otras actividades de enfermeria,otras actividades,2015-04-01,34611,34611
PRESTO,otras actividades de enfermeria,otras actividades,2015-04-01,5,5
PUCARANI,otras actividades de enfermeria,otras actividades,2015-04-01,19,19
PUERTO ACOSTA,otras actividades de enfermeria,otras actividades,2015-04-01,2,2
PUERTO CARABUCO,otras actividades de enfermeria,otras actividades,2015-04-01,14,14
PUERTO GONZALO MORENO,otras actividades de enfermeria,otras actividades,2015-04-01,26,26
PUERTO PEREZ,otras actividades de enfermeria,otras actividades,2015-04-01,3,3
PUERTO QUIJARRO,otras actividades de enfermeria,otras actividades,2015-04-01,669,669
PUERTO RICO,otras actividades de enfermeria,otras actividades,2015-04-01,68,68
PUERTO SUAREZ,otras actividades de enfermeria,otras actividades,2015-04-01,26,26
PUERTO VILLARROEL,otras actividades de enfermeria,otras actividades,2015-04-01,6,6
PUNATA,otras actividades de enfermeria,otras actividades,2015-04-01,226,226
QUIABAYA,otras actividades de enfermeria,otras actividades,2015-04-01,3,3
QUILLACOLLO,otras actividades de enfermeria,otras actividades,2015-04-01,285,285
QUIME,otras actividades de enfermeria,otras actividades,2015-04-01,428,428
RAVELO,otras actividades de enfermeria,otras actividades,2015-04-01,3,3
REYES,otras actividades de enfermeria,otras actividades,2015-04-01,340,340
RIBERALTA,otras actividades de enfermeria,otras actividades,2015-04-01,73555,73555
ROBORE,otras actividades de enfermeria,otras actividades,2015-04-01,1703,1703
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2015-04-01,101,101
SABAYA,otras actividades de enfermeria,otras actividades,2015-04-01,1,1
SACABA,otras actividades de enfermeria,otras actividades,2015-04-01,2793,2793
SACABAMBA,otras actividades de enfermeria,otras actividades,2015-04-01,3,3
SACACA,otras actividades de enfermeria,otras actividades,2015-04-01,1,1
SAIPINA,otras actividades de enfermeria,otras actividades,2015-04-01,41,41
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2015-04-01,6,6
SAN ANDRES,otras actividades de enfermeria,otras actividades,2015-04-01,27,27
SAN ANDRES DE MACHACA,otras actividades de enfermeria,otras actividades,2015-04-01,4,4
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,otras actividades,2015-04-01,3,3
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2015-04-01,192,192
SAN BENITO,otras actividades de enfermeria,otras actividades,2015-04-01,4,4
SAN BORJA,otras actividades de enfermeria,otras actividades,2015-04-01,450,450
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2015-04-01,221,221
SAN CARLOS,otras actividades de enfermeria,otras actividades,2015-04-01,51,51
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2015-04-01,3014,3014
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2015-04-01,1414,1414
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2015-04-01,4,4
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2015-04-01,150,150
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2015-04-01,274,274
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2015-04-01,116,116
SAN JULIAN,otras actividades de enfermeria,otras actividades,2015-04-01,680,680
SAN LORENZO(PND),otras actividades de enfermeria,otras actividades,2015-04-01,1,1
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2015-04-01,180,180
SAN LUCAS,otras actividades de enfermeria,otras actividades,2015-04-01,103,103
SAN MATIAS,otras actividades de enfermeria,otras actividades,2015-04-01,743,743
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2015-04-01,174,174
SAN PEDRO,otras actividades de enfermeria,otras actividades,2015-04-01,208,208
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2015-04-01,5,5
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,otras actividades,2015-04-01,3,3
SAN PEDRO DE QUEMES,otras actividades de enfermeria,otras actividades,2015-04-01,1,1
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,otras actividades,2015-04-01,11,11
SAN RAFAEL,otras actividades de enfermeria,otras actividades,2015-04-01,77,77
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,otras actividades,2015-04-01,229641,229641
SANTA ROSA,otras actividades de enfermeria,otras actividades,2015-04-01,13,13
SANTA ROSA DEL SARA,otras actividades de enfermeria,otras actividades,2015-04-01,95,95
SANTIAGO DE CALLAPA,otras actividades de enfermeria,otras actividades,2015-04-01,8,8
SANTIAGO DE HUARI,otras actividades de enfermeria,otras actividades,2015-04-01,37,37
SANTIAGO DE HUATA,otras actividades de enfermeria,otras actividades,2015-04-01,2,2
SANTIAGO DE MACHACA,otras actividades de enfermeria,otras actividades,2015-04-01,1,1
SANTIVAÑES,otras actividades de enfermeria,otras actividades,2015-04-01,3,3
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,otras actividades,2015-04-01,34,34
SAPAHAQUI,otras actividades de enfermeria,otras actividades,2015-04-01,3,3
SENA,otras actividades de enfermeria,otras actividades,2015-04-01,10,10
SHINAOTA,otras actividades de enfermeria,otras actividades,2015-04-01,23,23
SICA SICA (VILLA AROMA),otras actividades de enfermeria,otras actividades,2015-04-01,10,10
SICAYA,otras actividades de enfermeria,otras actividades,2015-04-01,1,1
SIPE SIPE,otras actividades de enfermeria,otras actividades,2015-04-01,29,29
SOPACHUY,otras actividades de enfermeria,otras actividades,2015-04-01,7,7
SORACACHI,otras actividades de enfermeria,otras actividades,2015-04-01,2,2
SORATA,otras actividades de enfermeria,otras actividades,2015-04-01,26,26
SUCRE,otras actividades de enfermeria,otras actividades,2015-04-01,83635,83635
TACACHI,otras actividades de enfermeria,otras actividades,2015-04-01,5,5
TACOPAYA,otras actividades de enfermeria,otras actividades,2015-04-01,6,6
TAHUA,otras actividades de enfermeria,otras actividades,2015-04-01,2,2
TAPACARI,otras actividades de enfermeria,otras actividades,2015-04-01,6,6
TARABUCO,otras actividades de enfermeria,otras actividades,2015-04-01,8,8
TARACO,otras actividades de enfermeria,otras actividades,2015-04-01,2,2
TARATA,otras actividades de enfermeria,otras actividades,2015-04-01,123,123
TARIJA,otras actividades de enfermeria,otras actividades,2015-04-01,2072481,2072481
TARVITA,otras actividades de enfermeria,otras actividades,2015-04-01,91,91
TIAWANACU,otras actividades de enfermeria,otras actividades,2015-04-01,7,7
TINGUIPAYA,otras actividades de enfermeria,otras actividades,2015-04-01,2,2
TIPUANI,otras actividades de enfermeria,otras actividades,2015-04-01,31,31
TIQUIPAYA,otras actividades de enfermeria,otras actividades,2015-04-01,49,49
TIRAQUE (CBBA),otras actividades de enfermeria,otras actividades,2015-04-01,5,5
TOCO,otras actividades de enfermeria,otras actividades,2015-04-01,32,32
TOLATA,otras actividades de enfermeria,otras actividades,2015-04-01,4,4
TOLEDO,otras actividades de enfermeria,otras actividades,2015-04-01,15,15
TOMAVE,otras actividades de enfermeria,otras actividades,2015-04-01,7,7
TOMINA,otras actividades de enfermeria,otras actividades,2015-04-01,1494,1494
TOTORA(CBBA),otras actividades de enfermeria,otras actividades,2015-04-01,1,1
TOTORA(ORR),otras actividades de enfermeria,otras actividades,2015-04-01,2,2
TRIGAL,otras actividades de enfermeria,otras actividades,2015-04-01,57,57
TRINIDAD,otras actividades de enfermeria,otras actividades,2015-04-01,113876,113876
TUPIZA,otras actividades de enfermeria,otras actividades,2015-04-01,5713,5713
TURCO,otras actividades de enfermeria,otras actividades,2015-04-01,16,16
UMALA,otras actividades de enfermeria,otras actividades,2015-04-01,3,3
URIONDO (A. CONCEPCION),otras actividades de enfermeria,otras actividades,2015-04-01,168,168
UYUNI,otras actividades de enfermeria,otras actividades,2015-04-01,2,2
VACAS,otras actividades de enfermeria,otras actividades,2015-04-01,1,1
VALLEGRANDE,otras actividades de enfermeria,otras actividades,2015-04-01,5748,5748
VIACHA,otras actividades de enfermeria,otras actividades,2015-04-01,62,62
VILA VILA,otras actividades de enfermeria,otras actividades,2015-04-01,2,2
VILLA CHARCAS,otras actividades de enfermeria,otras actividades,2015-04-01,7,7
VILLA MONTES,otras actividades de enfermeria,otras actividades,2015-04-01,10205,10205
VILLA RIVERO,otras actividades de enfermeria,otras actividades,2015-04-01,2,2
VILLA TUNARI,otras actividades de enfermeria,otras actividades,2015-04-01,35,35
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,otras actividades,2015-04-01,6,6
VILLAZON,otras actividades de enfermeria,otras actividades,2015-04-01,11450,11450
VITICHI,otras actividades de enfermeria,otras actividades,2015-04-01,1,1
WALDO BALLIVIAN,otras actividades de enfermeria,otras actividades,2015-04-01,1,1
WARNES,otras actividades de enfermeria,otras actividades,2015-04-01,357,357
YACO,otras actividades de enfermeria,otras actividades,2015-04-01,1,1
YACUIBA,otras actividades de enfermeria,otras actividades,2015-04-01,64475,64475
YAMPARAEZ,otras actividades de enfermeria,otras actividades,2015-04-01,8,8
YANACACHI,otras actividades de enfermeria,otras actividades,2015-04-01,3,3
YAPACANI,otras actividades de enfermeria,otras actividades,2015-04-01,1222,1222
YOCALLA,otras actividades de enfermeria,otras actividades,2015-04-01,2,2
YUNCHARA,otras actividades de enfermeria,otras actividades,2015-04-01,4,4
YUNGUYO DE LITORAL,otras actividades de enfermeria,otras actividades,2015-04-01,3,3
ZUDAÑEZ,otras actividades de enfermeria,otras actividades,2015-04-01,76,76
ACACIO,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
ACHACACHI,otras actividades de enfermeria,otras actividades,2015-05-01,233,233
ACHOCALLA,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
AIQUILE,otras actividades de enfermeria,otras actividades,2015-05-01,18,18
ALALAY,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
ALCALA,otras actividades de enfermeria,otras actividades,2015-05-01,2,2
ANCORAIMES,otras actividades de enfermeria,otras actividades,2015-05-01,2,2
ANDAMARCA,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
ANTEQUERA,otras actividades de enfermeria,otras actividades,2015-05-01,3,3
APOLO,otras actividades de enfermeria,otras actividades,2015-05-01,2,2
ARANI,otras actividades de enfermeria,otras actividades,2015-05-01,5,5
ARBIETO,otras actividades de enfermeria,otras actividades,2015-05-01,2,2
ASCENCION DE GUARAYOS,otras actividades de enfermeria,otras actividades,2015-05-01,777,777
ATOCHA,otras actividades de enfermeria,otras actividades,2015-05-01,3016,3016
AUCAPATA,otras actividades de enfermeria,otras actividades,2015-05-01,5,5
AYATA,otras actividades de enfermeria,otras actividades,2015-05-01,8,8
AYO AYO,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,otras actividades,2015-05-01,30,30
AZURDUY,otras actividades de enfermeria,otras actividades,2015-05-01,2,2
BATALLAS,otras actividades de enfermeria,otras actividades,2015-05-01,14,14
BAURES,otras actividades de enfermeria,otras actividades,2015-05-01,45,45
BELEN DE ANDAMARCA,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
BERMEJO,otras actividades de enfermeria,otras actividades,2015-05-01,32249,32249
BETANZOS,otras actividades de enfermeria,otras actividades,2015-05-01,79,79
BOLIVAR,otras actividades de enfermeria,otras actividades,2015-05-01,5,5
BOLPEBRA,otras actividades de enfermeria,otras actividades,2015-05-01,16,16
BOYUIBE,otras actividades de enfermeria,otras actividades,2015-05-01,30,30
CABEZAS,otras actividades de enfermeria,otras actividades,2015-05-01,79,79
CAIROMA,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
"CAIZA ""D""",otras actividades de enfermeria,otras actividades,2015-05-01,154,154
CAJUATA,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
CALAMARCA,otras actividades de enfermeria,otras actividades,2015-05-01,4,4
CAMARGO,otras actividades de enfermeria,otras actividades,2015-05-01,2,2
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,otras actividades,2015-05-01,2,2
CAMIRI,otras actividades de enfermeria,otras actividades,2015-05-01,14366,14366
CAPINOTA,otras actividades de enfermeria,otras actividades,2015-05-01,29,29
CAQUIAVIRI,otras actividades de enfermeria,otras actividades,2015-05-01,5,5
CARACOLLO,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
CARANAVI,otras actividades de enfermeria,otras actividades,2015-05-01,13834,13834
CARAPARI,otras actividades de enfermeria,otras actividades,2015-05-01,353,353
CARIPUYO,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
CHALLAPATA,otras actividades de enfermeria,otras actividades,2015-05-01,4364,4364
CHAQUI,otras actividades de enfermeria,otras actividades,2015-05-01,3,3
CHARAGUA,otras actividades de enfermeria,otras actividades,2015-05-01,46,46
CHAYANTA,otras actividades de enfermeria,otras actividades,2015-05-01,3,3
CHIMORE,otras actividades de enfermeria,otras actividades,2015-05-01,26,26
CHOQUE COTA,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
CHUA COCANI,otras actividades de enfermeria,otras actividades,2015-05-01,9,9
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,otras actividades,2015-05-01,45,45
CHUMA,otras actividades de enfermeria,otras actividades,2015-05-01,16,16
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,otras actividades,2015-05-01,3,3
CKOCHAS,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
CLIZA,otras actividades de enfermeria,otras actividades,2015-05-01,35,35
COBIJA,otras actividades de enfermeria,otras actividades,2015-05-01,1385,1385
COCHABAMBA,otras actividades de enfermeria,otras actividades,2015-05-01,7678,7678
COLCAPIRHUA,otras actividades de enfermeria,otras actividades,2015-05-01,89,89
"COLCHA ""K""",otras actividades de enfermeria,otras actividades,2015-05-01,16,16
COLOMI,otras actividades de enfermeria,otras actividades,2015-05-01,136,136
COLPA BELGICA,otras actividades de enfermeria,otras actividades,2015-05-01,20,20
COLQUECHACA,otras actividades de enfermeria,otras actividades,2015-05-01,53,53
COMARAPA,otras actividades de enfermeria,otras actividades,2015-05-01,28,28
COMBAYA,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
COROICO,otras actividades de enfermeria,otras actividades,2015-05-01,3,3
CORQUE,otras actividades de enfermeria,otras actividades,2015-05-01,10,10
COTAGAITA,otras actividades de enfermeria,otras actividades,2015-05-01,40,40
COTOCA,otras actividades de enfermeria,otras actividades,2015-05-01,50,50
CUATRO CAÑADAS,otras actividades de enfermeria,otras actividades,2015-05-01,17,17
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,otras actividades,2015-05-01,2,2
CUEVO,otras actividades de enfermeria,otras actividades,2015-05-01,19,19
CULPINA,otras actividades de enfermeria,otras actividades,2015-05-01,67,67
CURAHUARA DE CARANGAS,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
DESAGUADERO,otras actividades de enfermeria,otras actividades,2015-05-01,3,3
EL ALTO,otras actividades de enfermeria,otras actividades,2015-05-01,50461,50461
EL CHORO,otras actividades de enfermeria,otras actividades,2015-05-01,5,5
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2015-05-01,27,27
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2015-05-01,8,8
EL TORNO,otras actividades de enfermeria,otras actividades,2015-05-01,8015,8015
EL VILLAR,otras actividades de enfermeria,otras actividades,2015-05-01,42,42
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2015-05-01,2,2
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2015-05-01,225,225
ESCARA,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
ESCOMA,otras actividades de enfermeria,otras actividades,2015-05-01,43,43
EUCALIPTUS,otras actividades de enfermeria,otras actividades,2015-05-01,3,3
EXALTACION,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
FERNANDEZ ALONSO,otras actividades de enfermeria,otras actividades,2015-05-01,19,19
FILADELFIA,otras actividades de enfermeria,otras actividades,2015-05-01,6,6
GENERAL SAAVEDRA,otras actividades de enfermeria,otras actividades,2015-05-01,98,98
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,otras actividades,2015-05-01,6,6
GUANAY,otras actividades de enfermeria,otras actividades,2015-05-01,51,51
GUAQUI,otras actividades de enfermeria,otras actividades,2015-05-01,3,3
GUAYARAMERIN,otras actividades de enfermeria,otras actividades,2015-05-01,27806,27806
GUTIERREZ,otras actividades de enfermeria,otras actividades,2015-05-01,28,28
HUACARETA,otras actividades de enfermeria,otras actividades,2015-05-01,174,174
HUACHACALLA,otras actividades de enfermeria,otras actividades,2015-05-01,4,4
HUANUNI,otras actividades de enfermeria,otras actividades,2015-05-01,268,268
HUARACAJE,otras actividades de enfermeria,otras actividades,2015-05-01,29,29
HUARINA,otras actividades de enfermeria,otras actividades,2015-05-01,2,2
HUATAJATA,otras actividades de enfermeria,otras actividades,2015-05-01,2,2
ICHOCA,otras actividades de enfermeria,otras actividades,2015-05-01,5,5
ICLA,otras actividades de enfermeria,otras actividades,2015-05-01,21,21
INCAHUASI,otras actividades de enfermeria,otras actividades,2015-05-01,15,15
INGAVI (HUMAITA),otras actividades de enfermeria,otras actividades,2015-05-01,10,10
INQUISIVI,otras actividades de enfermeria,otras actividades,2015-05-01,5,5
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,otras actividades,2015-05-01,5,5
IXIAMAS,otras actividades de enfermeria,otras actividades,2015-05-01,5,5
JESUS DE MACHACA,otras actividades de enfermeria,otras actividades,2015-05-01,14,14
LA ASUNTA,otras actividades de enfermeria,otras actividades,2015-05-01,37,37
LA GUARDIA,otras actividades de enfermeria,otras actividades,2015-05-01,829,829
LA PAZ,otras actividades de enfermeria,otras actividades,2015-05-01,8963,8963
LAGUNILLAS,otras actividades de enfermeria,otras actividades,2015-05-01,45,45
LAJA,otras actividades de enfermeria,otras actividades,2015-05-01,21,21
LAS CARRERAS,otras actividades de enfermeria,otras actividades,2015-05-01,2,2
LLALLAGUA,otras actividades de enfermeria,otras actividades,2015-05-01,2617,2617
LLICA,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
LORETO,otras actividades de enfermeria,otras actividades,2015-05-01,5,5
LURIBAY,otras actividades de enfermeria,otras actividades,2015-05-01,25,25
MACHARETI,otras actividades de enfermeria,otras actividades,2015-05-01,60,60
MAGDALENA,otras actividades de enfermeria,otras actividades,2015-05-01,74,74
MAIRANA,otras actividades de enfermeria,otras actividades,2015-05-01,550,550
MAPIRI,otras actividades de enfermeria,otras actividades,2015-05-01,10,10
MECAPACA,otras actividades de enfermeria,otras actividades,2015-05-01,2,2
MIZQUE,otras actividades de enfermeria,otras actividades,2015-05-01,493,493
MOCOMOCO,otras actividades de enfermeria,otras actividades,2015-05-01,7,7
MOJOCOYA,otras actividades de enfermeria,otras actividades,2015-05-01,7,7
MONTEAGUDO,otras actividades de enfermeria,otras actividades,2015-05-01,874,874
MONTERO,otras actividades de enfermeria,otras actividades,2015-05-01,33874,33874
MORO MORO,otras actividades de enfermeria,otras actividades,2015-05-01,2,2
MOROCHATA,otras actividades de enfermeria,otras actividades,2015-05-01,13,13
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,otras actividades,2015-05-01,2,2
OCURI,otras actividades de enfermeria,otras actividades,2015-05-01,6,6
OMEREQUE,otras actividades de enfermeria,otras actividades,2015-05-01,63,63
ORURO,otras actividades de enfermeria,otras actividades,2015-05-01,2537,2537
PADCAYA,otras actividades de enfermeria,otras actividades,2015-05-01,25,25
PADILLA,otras actividades de enfermeria,otras actividades,2015-05-01,541,541
PAILON,otras actividades de enfermeria,otras actividades,2015-05-01,111,111
PALOS BLANCOS,otras actividades de enfermeria,otras actividades,2015-05-01,6,6
PAMPA AULLAGAS,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
PAPEL PAMPA,otras actividades de enfermeria,otras actividades,2015-05-01,5,5
PATACAMAYA,otras actividades de enfermeria,otras actividades,2015-05-01,30,30
PAZÑA,otras actividades de enfermeria,otras actividades,2015-05-01,6,6
POCOATA,otras actividades de enfermeria,otras actividades,2015-05-01,10,10
POCONA,otras actividades de enfermeria,otras actividades,2015-05-01,13,13
POJO (CBBA),otras actividades de enfermeria,otras actividades,2015-05-01,6,6
POOPO,otras actividades de enfermeria,otras actividades,2015-05-01,65,65
POROMA,otras actividades de enfermeria,otras actividades,2015-05-01,6,6
PORONGO,otras actividades de enfermeria,otras actividades,2015-05-01,25,25
PORTACHUELO,otras actividades de enfermeria,otras actividades,2015-05-01,706,706
PORVENIR,otras actividades de enfermeria,otras actividades,2015-05-01,18,18
POTOSI,otras actividades de enfermeria,otras actividades,2015-05-01,20018,20018
PRESTO,otras actividades de enfermeria,otras actividades,2015-05-01,5,5
PUCARANI,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
PUERTO ACOSTA,otras actividades de enfermeria,otras actividades,2015-05-01,5,5
PUERTO CARABUCO,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
PUERTO GONZALO MORENO,otras actividades de enfermeria,otras actividades,2015-05-01,19,19
PUERTO PEREZ,otras actividades de enfermeria,otras actividades,2015-05-01,5,5
PUERTO QUIJARRO,otras actividades de enfermeria,otras actividades,2015-05-01,482,482
PUERTO RICO,otras actividades de enfermeria,otras actividades,2015-05-01,100,100
PUERTO SILES,otras actividades de enfermeria,otras actividades,2015-05-01,3,3
PUERTO SUAREZ,otras actividades de enfermeria,otras actividades,2015-05-01,105,105
PUERTO VILLARROEL,otras actividades de enfermeria,otras actividades,2015-05-01,329,329
PUNATA,otras actividades de enfermeria,otras actividades,2015-05-01,205,205
QUIABAYA,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
QUILLACOLLO,otras actividades de enfermeria,otras actividades,2015-05-01,225,225
QUIME,otras actividades de enfermeria,otras actividades,2015-05-01,424,424
QUIRUSILLAS,otras actividades de enfermeria,otras actividades,2015-05-01,12,12
RAVELO,otras actividades de enfermeria,otras actividades,2015-05-01,2,2
REYES,otras actividades de enfermeria,otras actividades,2015-05-01,316,316
RIBERALTA,otras actividades de enfermeria,otras actividades,2015-05-01,61881,61881
ROBORE,otras actividades de enfermeria,otras actividades,2015-05-01,689,689
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2015-05-01,214,214
SACABA,otras actividades de enfermeria,otras actividades,2015-05-01,759,759
SACABAMBA,otras actividades de enfermeria,otras actividades,2015-05-01,5,5
SACACA,otras actividades de enfermeria,otras actividades,2015-05-01,6,6
SAIPINA,otras actividades de enfermeria,otras actividades,2015-05-01,40,40
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2015-05-01,9,9
SAN AGUSTIN,otras actividades de enfermeria,otras actividades,2015-05-01,2,2
SAN ANDRES,otras actividades de enfermeria,otras actividades,2015-05-01,38,38
SAN ANDRES DE MACHACA,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2015-05-01,75,75
SAN BENITO,otras actividades de enfermeria,otras actividades,2015-05-01,1,1
SAN BORJA,otras actividades de enfermeria,otras actividades,2015-05-01,398,398
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2015-05-01,274,274
SAN CARLOS,otras actividades de enfermeria,otras actividades,2015-05-01,53,53
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2015-05-01,1562,1562
