,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
VILLA CHARCAS,vih,no de personas con prueba rapida,2021-02-01,3,4,7
VILLA MONTES,vih,no de personas con prueba rapida,2021-02-01,12,19,31
VILLA SERRANO,vih,no de personas con prueba rapida,2021-02-01,1,3,4
VILLA TUNARI,vih,no de personas con prueba rapida,2021-02-01,70,69,139
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2021-02-01,0,17,17
VILLAZON,vih,no de personas con prueba rapida,2021-02-01,13,15,28
VINTO,vih,no de personas con prueba rapida,2021-02-01,22,37,59
WARNES,vih,no de personas con prueba rapida,2021-02-01,53,78,131
YACUIBA,vih,no de personas con prueba rapida,2021-02-01,72,36,108
YAMPARAEZ,vih,no de personas con prueba rapida,2021-02-01,1,7,8
YAPACANI,vih,no de personas con prueba rapida,2021-02-01,24,61,85
ZUDAÑEZ,vih,no de personas con prueba rapida,2021-02-01,2,6,8
ACHACACHI,vih,no de personas con prueba rapida,2021-03-01,1,25,26
AIQUILE,vih,no de personas con prueba rapida,2021-03-01,8,16,24
ALALAY,vih,no de personas con prueba rapida,2021-03-01,1,0,1
ALCALA,vih,no de personas con prueba rapida,2021-03-01,1,2,3
ARANI,vih,no de personas con prueba rapida,2021-03-01,1,0,1
ARBIETO,vih,no de personas con prueba rapida,2021-03-01,2,18,20
ARQUE,vih,no de personas con prueba rapida,2021-03-01,3,9,12
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2021-03-01,44,132,176
ATOCHA,vih,no de personas con prueba rapida,2021-03-01,1,2,3
AYATA,vih,no de personas con prueba rapida,2021-03-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2021-03-01,0,1,1
AZURDUY,vih,no de personas con prueba rapida,2021-03-01,5,22,27
BATALLAS,vih,no de personas con prueba rapida,2021-03-01,0,18,18
BERMEJO,vih,no de personas con prueba rapida,2021-03-01,13,19,32
BETANZOS,vih,no de personas con prueba rapida,2021-03-01,2,1,3
BUENA VISTA,vih,no de personas con prueba rapida,2021-03-01,2,38,40
CABEZAS,vih,no de personas con prueba rapida,2021-03-01,2,5,7
"CAIZA ""D""",vih,no de personas con prueba rapida,2021-03-01,0,2,2
CALAMARCA,vih,no de personas con prueba rapida,2021-03-01,2,3,5
CAMARGO,vih,no de personas con prueba rapida,2021-03-01,10,22,32
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2021-03-01,11,19,30
CAMIRI,vih,no de personas con prueba rapida,2021-03-01,3,7,10
CAPINOTA,vih,no de personas con prueba rapida,2021-03-01,2,5,7
CARANAVI,vih,no de personas con prueba rapida,2021-03-01,42,46,88
CARAPARI,vih,no de personas con prueba rapida,2021-03-01,1,0,1
CARIPUYO,vih,no de personas con prueba rapida,2021-03-01,0,1,1
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2021-03-01,7,5,12
CHALLAPATA,vih,no de personas con prueba rapida,2021-03-01,9,31,40
CHAYANTA,vih,no de personas con prueba rapida,2021-03-01,0,1,1
CHIMORE,vih,no de personas con prueba rapida,2021-03-01,31,20,51
CHIPAYA,vih,no de personas con prueba rapida,2021-03-01,0,2,2
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2021-03-01,5,5,10
CHUMA,vih,no de personas con prueba rapida,2021-03-01,1,2,3
CLIZA,vih,no de personas con prueba rapida,2021-03-01,4,2,6
COBIJA,vih,no de personas con prueba rapida,2021-03-01,24,37,61
COCHABAMBA,vih,no de personas con prueba rapida,2021-03-01,871,1400,2271
COLCAPIRHUA,vih,no de personas con prueba rapida,2021-03-01,45,71,116
COLOMI,vih,no de personas con prueba rapida,2021-03-01,1,58,59
COLPA BELGICA,vih,no de personas con prueba rapida,2021-03-01,10,40,50
COLQUECHACA,vih,no de personas con prueba rapida,2021-03-01,1,8,9
COMARAPA,vih,no de personas con prueba rapida,2021-03-01,0,10,10
CONCEPCION,vih,no de personas con prueba rapida,2021-03-01,13,9,22
COROICO,vih,no de personas con prueba rapida,2021-03-01,25,11,36
CORQUE,vih,no de personas con prueba rapida,2021-03-01,1,7,8
COTAGAITA,vih,no de personas con prueba rapida,2021-03-01,3,5,8
COTOCA,vih,no de personas con prueba rapida,2021-03-01,40,36,76
CULPINA,vih,no de personas con prueba rapida,2021-03-01,1,17,18
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2021-03-01,3,6,9
CURVA,vih,no de personas con prueba rapida,2021-03-01,0,3,3
DESAGUADERO,vih,no de personas con prueba rapida,2021-03-01,2,5,7
EL ALTO,vih,no de personas con prueba rapida,2021-03-01,525,827,1352
EL PUENTE(STC),vih,no de personas con prueba rapida,2021-03-01,15,34,49
EL PUENTE(TJA),vih,no de personas con prueba rapida,2021-03-01,0,1,1
EL TORNO,vih,no de personas con prueba rapida,2021-03-01,56,117,173
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2021-03-01,1,2,3
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2021-03-01,29,60,89
ESCARA,vih,no de personas con prueba rapida,2021-03-01,0,2,2
ESCOMA,vih,no de personas con prueba rapida,2021-03-01,0,3,3
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2021-03-01,14,48,62
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2021-03-01,0,2,2
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2021-03-01,3,6,9
GUANAY,vih,no de personas con prueba rapida,2021-03-01,6,3,9
GUAYARAMERIN,vih,no de personas con prueba rapida,2021-03-01,1,0,1
HUACARETA,vih,no de personas con prueba rapida,2021-03-01,0,7,7
HUACHACALLA,vih,no de personas con prueba rapida,2021-03-01,0,1,1
HUANUNI,vih,no de personas con prueba rapida,2021-03-01,44,74,118
HUARINA,vih,no de personas con prueba rapida,2021-03-01,3,10,13
HUAYLLAMARCA,vih,no de personas con prueba rapida,2021-03-01,4,13,17
ICLA,vih,no de personas con prueba rapida,2021-03-01,1,10,11
INCAHUASI,vih,no de personas con prueba rapida,2021-03-01,1,18,19
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2021-03-01,3,6,9
IXIAMAS,vih,no de personas con prueba rapida,2021-03-01,0,2,2
JESUS DE MACHACA,vih,no de personas con prueba rapida,2021-03-01,4,3,7
LA ASUNTA,vih,no de personas con prueba rapida,2021-03-01,3,54,57
LA GUARDIA,vih,no de personas con prueba rapida,2021-03-01,50,77,127
LA PAZ,vih,no de personas con prueba rapida,2021-03-01,961,1329,2290
LAJA,vih,no de personas con prueba rapida,2021-03-01,4,4,8
LAS CARRERAS,vih,no de personas con prueba rapida,2021-03-01,0,1,1
LLALLAGUA,vih,no de personas con prueba rapida,2021-03-01,10,8,18
MACHACAMARCA,vih,no de personas con prueba rapida,2021-03-01,2,5,7
MACHARETI,vih,no de personas con prueba rapida,2021-03-01,0,4,4
MAIRANA,vih,no de personas con prueba rapida,2021-03-01,5,7,12
MAPIRI,vih,no de personas con prueba rapida,2021-03-01,1,1,2
MINEROS,vih,no de personas con prueba rapida,2021-03-01,3,10,13
MIZQUE,vih,no de personas con prueba rapida,2021-03-01,7,17,24
MOJOCOYA,vih,no de personas con prueba rapida,2021-03-01,5,10,15
MONTEAGUDO,vih,no de personas con prueba rapida,2021-03-01,36,75,111
MONTERO,vih,no de personas con prueba rapida,2021-03-01,119,173,292
OCURI,vih,no de personas con prueba rapida,2021-03-01,2,12,14
OKINAWA,vih,no de personas con prueba rapida,2021-03-01,2,3,5
OMEREQUE,vih,no de personas con prueba rapida,2021-03-01,3,13,16
ORURO,vih,no de personas con prueba rapida,2021-03-01,183,398,581
PADCAYA,vih,no de personas con prueba rapida,2021-03-01,0,1,1
PADILLA,vih,no de personas con prueba rapida,2021-03-01,4,31,35
PAILON,vih,no de personas con prueba rapida,2021-03-01,49,199,248
PALOS BLANCOS,vih,no de personas con prueba rapida,2021-03-01,1,0,1
PAMPA GRANDE,vih,no de personas con prueba rapida,2021-03-01,0,4,4
PASORAPA,vih,no de personas con prueba rapida,2021-03-01,1,1,2
PATACAMAYA,vih,no de personas con prueba rapida,2021-03-01,10,16,26
POCOATA,vih,no de personas con prueba rapida,2021-03-01,1,0,1
POJO (CBBA),vih,no de personas con prueba rapida,2021-03-01,2,6,8
POOPO,vih,no de personas con prueba rapida,2021-03-01,14,19,33
PORCO,vih,no de personas con prueba rapida,2021-03-01,0,10,10
POROMA,vih,no de personas con prueba rapida,2021-03-01,0,1,1
PORONGO,vih,no de personas con prueba rapida,2021-03-01,4,6,10
PORVENIR,vih,no de personas con prueba rapida,2021-03-01,2,5,7
POTOSI,vih,no de personas con prueba rapida,2021-03-01,2,1,3
PRESTO,vih,no de personas con prueba rapida,2021-03-01,1,7,8
PUCARANI,vih,no de personas con prueba rapida,2021-03-01,3,13,16
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2021-03-01,4,2,6
PUERTO RICO,vih,no de personas con prueba rapida,2021-03-01,0,3,3
PUERTO SUAREZ,vih,no de personas con prueba rapida,2021-03-01,1,1,2
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2021-03-01,238,287,525
PUNATA,vih,no de personas con prueba rapida,2021-03-01,29,61,90
QUILLACOLLO,vih,no de personas con prueba rapida,2021-03-01,273,540,813
QUIME,vih,no de personas con prueba rapida,2021-03-01,1,1,2
QUIRUSILLAS,vih,no de personas con prueba rapida,2021-03-01,1,2,3
RAQAYPAMPA(ETA),vih,no de personas con prueba rapida,2021-03-01,1,0,1
RAVELO,vih,no de personas con prueba rapida,2021-03-01,1,1,2
REYES,vih,no de personas con prueba rapida,2021-03-01,1,0,1
RIBERALTA,vih,no de personas con prueba rapida,2021-03-01,220,211,431
ROBORE,vih,no de personas con prueba rapida,2021-03-01,4,8,12
SABAYA,vih,no de personas con prueba rapida,2021-03-01,15,36,51
SACABA,vih,no de personas con prueba rapida,2021-03-01,101,231,332
SACABAMBA,vih,no de personas con prueba rapida,2021-03-01,3,1,4
SACACA,vih,no de personas con prueba rapida,2021-03-01,2,1,3
SAIPINA,vih,no de personas con prueba rapida,2021-03-01,0,4,4
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2021-03-01,20,22,42
SAMAIPATA,vih,no de personas con prueba rapida,2021-03-01,3,2,5
SAN ANDRES,vih,no de personas con prueba rapida,2021-03-01,3,1,4
SAN BORJA,vih,no de personas con prueba rapida,2021-03-01,99,56,155
SAN CARLOS,vih,no de personas con prueba rapida,2021-03-01,15,20,35
SAN IGNACIO,vih,no de personas con prueba rapida,2021-03-01,3,3,6
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2021-03-01,11,25,36
SAN JAVIER(STC),vih,no de personas con prueba rapida,2021-03-01,3,9,12
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2021-03-01,9,16,25
SAN JULIAN,vih,no de personas con prueba rapida,2021-03-01,47,73,120
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2021-03-01,2,3,5
SAN LUCAS,vih,no de personas con prueba rapida,2021-03-01,3,40,43
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2021-03-01,2,1,3
SAN PEDRO,vih,no de personas con prueba rapida,2021-03-01,13,27,40
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2021-03-01,1,2,3
SAN PEDRO DE MACHA,vih,no de personas con prueba rapida,2021-03-01,1,7,8
SAN RAFAEL,vih,no de personas con prueba rapida,2021-03-01,1,2,3
SAN RAMON BENI,vih,no de personas con prueba rapida,2021-03-01,4,2,6
SANTA ANA,vih,no de personas con prueba rapida,2021-03-01,22,10,32
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2021-03-01,878,1373,2251
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2021-03-01,6,5,11
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2021-03-01,6,39,45
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2021-03-01,0,2,2
SHINAOTA,vih,no de personas con prueba rapida,2021-03-01,21,21,42
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2021-03-01,4,3,7
SIPE SIPE,vih,no de personas con prueba rapida,2021-03-01,8,4,12
SOPACHUY,vih,no de personas con prueba rapida,2021-03-01,7,16,23
SORATA,vih,no de personas con prueba rapida,2021-03-01,1,1,2
SUCRE,vih,no de personas con prueba rapida,2021-03-01,89,150,239
TACACOMA,vih,no de personas con prueba rapida,2021-03-01,5,8,13
TACOPAYA,vih,no de personas con prueba rapida,2021-03-01,3,2,5
TAPACARI,vih,no de personas con prueba rapida,2021-03-01,10,13,23
TARABUCO,vih,no de personas con prueba rapida,2021-03-01,32,94,126
TARATA,vih,no de personas con prueba rapida,2021-03-01,3,3,6
TARIJA,vih,no de personas con prueba rapida,2021-03-01,320,273,593
TARVITA,vih,no de personas con prueba rapida,2021-03-01,2,21,23
TIPUANI,vih,no de personas con prueba rapida,2021-03-01,1,2,3
TIQUIPAYA,vih,no de personas con prueba rapida,2021-03-01,1,3,4
TOLATA,vih,no de personas con prueba rapida,2021-03-01,1,4,5
TOLEDO,vih,no de personas con prueba rapida,2021-03-01,1,0,1
TOMINA,vih,no de personas con prueba rapida,2021-03-01,3,3,6
TORO TORO,vih,no de personas con prueba rapida,2021-03-01,2,2,4
TOTORA(CBBA),vih,no de personas con prueba rapida,2021-03-01,7,15,22
TOTORA(ORR),vih,no de personas con prueba rapida,2021-03-01,0,1,1
TRINIDAD,vih,no de personas con prueba rapida,2021-03-01,391,235,626
TUPIZA,vih,no de personas con prueba rapida,2021-03-01,61,131,192
UNCIA,vih,no de personas con prueba rapida,2021-03-01,6,11,17
URUBICHA,vih,no de personas con prueba rapida,2021-03-01,18,30,48
UYUNI,vih,no de personas con prueba rapida,2021-03-01,5,6,11
VACAS,vih,no de personas con prueba rapida,2021-03-01,2,9,11
VALLEGRANDE,vih,no de personas con prueba rapida,2021-03-01,17,21,38
VIACHA,vih,no de personas con prueba rapida,2021-03-01,5,2,7
VILA VILA,vih,no de personas con prueba rapida,2021-03-01,3,2,5
VILLA CHARCAS,vih,no de personas con prueba rapida,2021-03-01,1,7,8
VILLA MONTES,vih,no de personas con prueba rapida,2021-03-01,29,34,63
VILLA RIVERO,vih,no de personas con prueba rapida,2021-03-01,1,0,1
VILLA TUNARI,vih,no de personas con prueba rapida,2021-03-01,118,149,267
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2021-03-01,5,36,41
VILLAZON,vih,no de personas con prueba rapida,2021-03-01,31,49,80
VINTO,vih,no de personas con prueba rapida,2021-03-01,11,68,79
WARNES,vih,no de personas con prueba rapida,2021-03-01,43,69,112
YACUIBA,vih,no de personas con prueba rapida,2021-03-01,41,35,76
YAMPARAEZ,vih,no de personas con prueba rapida,2021-03-01,0,7,7
YAPACANI,vih,no de personas con prueba rapida,2021-03-01,29,44,73
YUNCHARA,vih,no de personas con prueba rapida,2021-03-01,2,1,3
ZUDAÑEZ,vih,no de personas con prueba rapida,2021-03-01,0,3,3
ACACIO,vih,no de personas con prueba rapida,2021-04-01,1,1,2
AIQUILE,vih,no de personas con prueba rapida,2021-04-01,5,16,21
ALCALA,vih,no de personas con prueba rapida,2021-04-01,11,18,29
ANTEQUERA,vih,no de personas con prueba rapida,2021-04-01,4,4,8
ANZALDO,vih,no de personas con prueba rapida,2021-04-01,0,1,1
ARANI,vih,no de personas con prueba rapida,2021-04-01,1,2,3
ARBIETO,vih,no de personas con prueba rapida,2021-04-01,1,12,13
ARQUE,vih,no de personas con prueba rapida,2021-04-01,5,4,9
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2021-04-01,30,101,131
ATOCHA,vih,no de personas con prueba rapida,2021-04-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2021-04-01,6,21,27
AZURDUY,vih,no de personas con prueba rapida,2021-04-01,4,36,40
BATALLAS,vih,no de personas con prueba rapida,2021-04-01,0,37,37
BERMEJO,vih,no de personas con prueba rapida,2021-04-01,11,20,31
BUENA VISTA,vih,no de personas con prueba rapida,2021-04-01,4,2,6
CABEZAS,vih,no de personas con prueba rapida,2021-04-01,3,5,8
"CAIZA ""D""",vih,no de personas con prueba rapida,2021-04-01,2,2,4
CAJUATA,vih,no de personas con prueba rapida,2021-04-01,3,2,5
CALAMARCA,vih,no de personas con prueba rapida,2021-04-01,0,3,3
CAMARGO,vih,no de personas con prueba rapida,2021-04-01,3,22,25
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2021-04-01,4,3,7
CAMIRI,vih,no de personas con prueba rapida,2021-04-01,7,12,19
CAPINOTA,vih,no de personas con prueba rapida,2021-04-01,3,0,3
CARANAVI,vih,no de personas con prueba rapida,2021-04-01,31,54,85
CARAPARI,vih,no de personas con prueba rapida,2021-04-01,3,2,5
CARIPUYO,vih,no de personas con prueba rapida,2021-04-01,1,3,4
CHALLAPATA,vih,no de personas con prueba rapida,2021-04-01,6,18,24
CHARAGUA,vih,no de personas con prueba rapida,2021-04-01,1,8,9
CHIMORE,vih,no de personas con prueba rapida,2021-04-01,5,24,29
CHIPAYA,vih,no de personas con prueba rapida,2021-04-01,0,2,2
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2021-04-01,12,15,27
CHUMA,vih,no de personas con prueba rapida,2021-04-01,1,6,7
CLIZA,vih,no de personas con prueba rapida,2021-04-01,11,32,43
COBIJA,vih,no de personas con prueba rapida,2021-04-01,51,25,76
COCHABAMBA,vih,no de personas con prueba rapida,2021-04-01,988,1395,2383
COLCAPIRHUA,vih,no de personas con prueba rapida,2021-04-01,79,92,171
COLOMI,vih,no de personas con prueba rapida,2021-04-01,1,5,6
COLPA BELGICA,vih,no de personas con prueba rapida,2021-04-01,8,12,20
COLQUIRI,vih,no de personas con prueba rapida,2021-04-01,3,1,4
COMARAPA,vih,no de personas con prueba rapida,2021-04-01,10,21,31
CORIPATA,vih,no de personas con prueba rapida,2021-04-01,2,5,7
COROICO,vih,no de personas con prueba rapida,2021-04-01,13,14,27
CORQUE,vih,no de personas con prueba rapida,2021-04-01,0,1,1
COTAGAITA,vih,no de personas con prueba rapida,2021-04-01,0,5,5
COTOCA,vih,no de personas con prueba rapida,2021-04-01,44,45,89
CRUZ DE MACHACAMARCA,vih,no de personas con prueba rapida,2021-04-01,1,0,1
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2021-04-01,9,51,60
CUCHUMUELA (V. G. VILLARROEL),vih,no de personas con prueba rapida,2021-04-01,1,0,1
CULPINA,vih,no de personas con prueba rapida,2021-04-01,2,33,35
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2021-04-01,1,2,3
CURVA,vih,no de personas con prueba rapida,2021-04-01,0,1,1
DESAGUADERO,vih,no de personas con prueba rapida,2021-04-01,3,2,5
EL ALTO,vih,no de personas con prueba rapida,2021-04-01,474,885,1359
EL PUENTE(STC),vih,no de personas con prueba rapida,2021-04-01,2,1,3
EL PUENTE(TJA),vih,no de personas con prueba rapida,2021-04-01,0,1,1
EL TORNO,vih,no de personas con prueba rapida,2021-04-01,46,123,169
EL VILLAR,vih,no de personas con prueba rapida,2021-04-01,0,1,1
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2021-04-01,5,9,14
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2021-04-01,46,103,149
ESCARA,vih,no de personas con prueba rapida,2021-04-01,0,6,6
ESCOMA,vih,no de personas con prueba rapida,2021-04-01,2,9,11
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2021-04-01,8,24,32
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2021-04-01,1,2,3
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2021-04-01,14,21,35
GUANAY,vih,no de personas con prueba rapida,2021-04-01,3,0,3
GUAQUI,vih,no de personas con prueba rapida,2021-04-01,1,1,2
GUAYARAMERIN,vih,no de personas con prueba rapida,2021-04-01,31,48,79
GUTIERREZ,vih,no de personas con prueba rapida,2021-04-01,1,3,4
HUACARETA,vih,no de personas con prueba rapida,2021-04-01,1,5,6
HUACHACALLA,vih,no de personas con prueba rapida,2021-04-01,0,3,3
HUANUNI,vih,no de personas con prueba rapida,2021-04-01,31,101,132
HUARINA,vih,no de personas con prueba rapida,2021-04-01,2,2,4
HUAYLLAMARCA,vih,no de personas con prueba rapida,2021-04-01,9,21,30
ICLA,vih,no de personas con prueba rapida,2021-04-01,7,15,22
INCAHUASI,vih,no de personas con prueba rapida,2021-04-01,1,14,15
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2021-04-01,1,5,6
IXIAMAS,vih,no de personas con prueba rapida,2021-04-01,1,3,4
JESUS DE MACHACA,vih,no de personas con prueba rapida,2021-04-01,6,8,14
LA GUARDIA,vih,no de personas con prueba rapida,2021-04-01,31,63,94
LA PAZ,vih,no de personas con prueba rapida,2021-04-01,1340,1511,2851
LAJA,vih,no de personas con prueba rapida,2021-04-01,3,8,11
LAS CARRERAS,vih,no de personas con prueba rapida,2021-04-01,1,6,7
LLALLAGUA,vih,no de personas con prueba rapida,2021-04-01,5,5,10
LLICA,vih,no de personas con prueba rapida,2021-04-01,0,2,2
MACHACAMARCA,vih,no de personas con prueba rapida,2021-04-01,0,1,1
MACHARETI,vih,no de personas con prueba rapida,2021-04-01,0,9,9
MAIRANA,vih,no de personas con prueba rapida,2021-04-01,2,5,7
MAPIRI,vih,no de personas con prueba rapida,2021-04-01,2,0,2
MINEROS,vih,no de personas con prueba rapida,2021-04-01,4,6,10
MIZQUE,vih,no de personas con prueba rapida,2021-04-01,21,14,35
MOJOCOYA,vih,no de personas con prueba rapida,2021-04-01,5,4,9
MONTEAGUDO,vih,no de personas con prueba rapida,2021-04-01,27,62,89
MONTERO,vih,no de personas con prueba rapida,2021-04-01,435,340,775
OCURI,vih,no de personas con prueba rapida,2021-04-01,1,7,8
OKINAWA,vih,no de personas con prueba rapida,2021-04-01,3,0,3
OMEREQUE,vih,no de personas con prueba rapida,2021-04-01,1,8,9
ORURO,vih,no de personas con prueba rapida,2021-04-01,232,626,858
PADILLA,vih,no de personas con prueba rapida,2021-04-01,3,27,30
PAILON,vih,no de personas con prueba rapida,2021-04-01,21,30,51
PALOS BLANCOS,vih,no de personas con prueba rapida,2021-04-01,3,7,10
PAMPA GRANDE,vih,no de personas con prueba rapida,2021-04-01,0,3,3
PASORAPA,vih,no de personas con prueba rapida,2021-04-01,3,1,4
PATACAMAYA,vih,no de personas con prueba rapida,2021-04-01,3,2,5
POCOATA,vih,no de personas con prueba rapida,2021-04-01,1,3,4
POCONA,vih,no de personas con prueba rapida,2021-04-01,3,3,6
POJO (CBBA),vih,no de personas con prueba rapida,2021-04-01,1,6,7
POOPO,vih,no de personas con prueba rapida,2021-04-01,6,6,12
PORCO,vih,no de personas con prueba rapida,2021-04-01,0,7,7
PORONGO,vih,no de personas con prueba rapida,2021-04-01,3,3,6
PORTACHUELO,vih,no de personas con prueba rapida,2021-04-01,2,7,9
PORVENIR,vih,no de personas con prueba rapida,2021-04-01,1,2,3
PRESTO,vih,no de personas con prueba rapida,2021-04-01,0,12,12
PUCARANI,vih,no de personas con prueba rapida,2021-04-01,3,6,9
PUERTO RICO,vih,no de personas con prueba rapida,2021-04-01,0,5,5
PUERTO SUAREZ,vih,no de personas con prueba rapida,2021-04-01,2,1,3
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2021-04-01,618,684,1302
PUNA,vih,no de personas con prueba rapida,2021-04-01,0,1,1
PUNATA,vih,no de personas con prueba rapida,2021-04-01,55,71,126
QUILLACOLLO,vih,no de personas con prueba rapida,2021-04-01,169,338,507
QUIME,vih,no de personas con prueba rapida,2021-04-01,2,1,3
RAQAYPAMPA(ETA),vih,no de personas con prueba rapida,2021-04-01,1,2,3
RAVELO,vih,no de personas con prueba rapida,2021-04-01,1,2,3
REYES,vih,no de personas con prueba rapida,2021-04-01,1,2,3
RIBERALTA,vih,no de personas con prueba rapida,2021-04-01,199,166,365
ROBORE,vih,no de personas con prueba rapida,2021-04-01,4,6,10
SABAYA,vih,no de personas con prueba rapida,2021-04-01,16,46,62
SACABA,vih,no de personas con prueba rapida,2021-04-01,137,208,345
SACACA,vih,no de personas con prueba rapida,2021-04-01,2,5,7
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2021-04-01,6,8,14
SAMAIPATA,vih,no de personas con prueba rapida,2021-04-01,16,14,30
SAN ANDRES,vih,no de personas con prueba rapida,2021-04-01,0,1,1
SAN BORJA,vih,no de personas con prueba rapida,2021-04-01,24,37,61
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2021-04-01,9,6,15
SAN CARLOS,vih,no de personas con prueba rapida,2021-04-01,12,23,35
SAN IGNACIO,vih,no de personas con prueba rapida,2021-04-01,4,4,8
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2021-04-01,11,9,20
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2021-04-01,11,74,85
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2021-04-01,1,0,1
SAN JULIAN,vih,no de personas con prueba rapida,2021-04-01,60,79,139
SAN LORENZO(PND),vih,no de personas con prueba rapida,2021-04-01,0,2,2
SAN LUCAS,vih,no de personas con prueba rapida,2021-04-01,7,48,55
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2021-04-01,0,3,3
SAN PEDRO,vih,no de personas con prueba rapida,2021-04-01,22,97,119
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2021-04-01,2,7,9
SAN PEDRO DE MACHA,vih,no de personas con prueba rapida,2021-04-01,5,7,12
SAN RAMON BENI,vih,no de personas con prueba rapida,2021-04-01,1,6,7
SANTA ANA,vih,no de personas con prueba rapida,2021-04-01,25,12,37
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2021-04-01,987,1271,2258
SANTA ROSA,vih,no de personas con prueba rapida,2021-04-01,5,1,6
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2021-04-01,9,8,17
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2021-04-01,4,6,10
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2021-04-01,0,2,2
SAPAHAQUI,vih,no de personas con prueba rapida,2021-04-01,1,0,1
SHINAOTA,vih,no de personas con prueba rapida,2021-04-01,2,24,26
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2021-04-01,1,0,1
SICAYA,vih,no de personas con prueba rapida,2021-04-01,5,7,12
SIPE SIPE,vih,no de personas con prueba rapida,2021-04-01,6,50,56
SOPACHUY,vih,no de personas con prueba rapida,2021-04-01,3,34,37
SORATA,vih,no de personas con prueba rapida,2021-04-01,0,1,1
SUCRE,vih,no de personas con prueba rapida,2021-04-01,112,192,304
TACACOMA,vih,no de personas con prueba rapida,2021-04-01,6,5,11
TACOBAMBA,vih,no de personas con prueba rapida,2021-04-01,1,0,1
TACOPAYA,vih,no de personas con prueba rapida,2021-04-01,14,34,48
TAPACARI,vih,no de personas con prueba rapida,2021-04-01,2,9,11
TARABUCO,vih,no de personas con prueba rapida,2021-04-01,13,46,59
TARACO,vih,no de personas con prueba rapida,2021-04-01,1,0,1
TARATA,vih,no de personas con prueba rapida,2021-04-01,1,3,4
TARIJA,vih,no de personas con prueba rapida,2021-04-01,166,258,424
TARVITA,vih,no de personas con prueba rapida,2021-04-01,0,25,25
TIAHUANACU,vih,no de personas con prueba rapida,2021-04-01,0,1,1
