municipality,group,variable,month,Inyectables,TOTAL
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,inyectables,2011-03-01,18,18
EXALTACION,otras actividades de enfermeria,inyectables,2011-03-01,53,53
FERNANDEZ ALONSO,otras actividades de enfermeria,inyectables,2011-03-01,842,842
FILADELFIA,otras actividades de enfermeria,inyectables,2011-03-01,350,350
GENERAL SAAVEDRA,otras actividades de enfermeria,inyectables,2011-03-01,558,558
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,inyectables,2011-03-01,271,271
GUANAY,otras actividades de enfermeria,inyectables,2011-03-01,737,737
GUAQUI,otras actividades de enfermeria,inyectables,2011-03-01,145,145
GUAYARAMERIN,otras actividades de enfermeria,inyectables,2011-03-01,25553,25553
GUTIERREZ,otras actividades de enfermeria,inyectables,2011-03-01,397,397
HUACARETA,otras actividades de enfermeria,inyectables,2011-03-01,595,595
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,inyectables,2011-03-01,95,95
HUACHACALLA,otras actividades de enfermeria,inyectables,2011-03-01,116,116
HUANUNI,otras actividades de enfermeria,inyectables,2011-03-01,3615,3615
HUARACAJE,otras actividades de enfermeria,inyectables,2011-03-01,155,155
HUARINA,otras actividades de enfermeria,inyectables,2011-03-01,179,179
HUAYLLAMARCA,otras actividades de enfermeria,inyectables,2011-03-01,61,61
HUMANATA,otras actividades de enfermeria,inyectables,2011-03-01,34,34
ICHOCA,otras actividades de enfermeria,inyectables,2011-03-01,45,45
ICLA,otras actividades de enfermeria,inyectables,2011-03-01,350,350
INCAHUASI,otras actividades de enfermeria,inyectables,2011-03-01,338,338
INGAVI (HUMAITA),otras actividades de enfermeria,inyectables,2011-03-01,136,136
INQUISIVI,otras actividades de enfermeria,inyectables,2011-03-01,146,146
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,inyectables,2011-03-01,598,598
IXIAMAS,otras actividades de enfermeria,inyectables,2011-03-01,686,686
JESUS DE MACHACA,otras actividades de enfermeria,inyectables,2011-03-01,382,382
LA ASUNTA,otras actividades de enfermeria,inyectables,2011-03-01,470,470
LA GUARDIA,otras actividades de enfermeria,inyectables,2011-03-01,4014,4014
LA PAZ,otras actividades de enfermeria,inyectables,2011-03-01,145335,145335
LA RIVERA,otras actividades de enfermeria,inyectables,2011-03-01,6,6
LAGUNILLAS,otras actividades de enfermeria,inyectables,2011-03-01,235,235
LAJA,otras actividades de enfermeria,inyectables,2011-03-01,197,197
LAS CARRERAS,otras actividades de enfermeria,inyectables,2011-03-01,236,236
LICOMA PAMPA,otras actividades de enfermeria,inyectables,2011-03-01,27,27
LLALLAGUA,otras actividades de enfermeria,inyectables,2011-03-01,3165,3165
LLICA,otras actividades de enfermeria,inyectables,2011-03-01,169,169
LORETO,otras actividades de enfermeria,inyectables,2011-03-01,139,139
LURIBAY,otras actividades de enfermeria,inyectables,2011-03-01,226,226
MACHACAMARCA,otras actividades de enfermeria,inyectables,2011-03-01,227,227
MACHARETI,otras actividades de enfermeria,inyectables,2011-03-01,350,350
MAGDALENA,otras actividades de enfermeria,inyectables,2011-03-01,2827,2827
MAIRANA,otras actividades de enfermeria,inyectables,2011-03-01,1068,1068
MALLA,otras actividades de enfermeria,inyectables,2011-03-01,31,31
MAPIRI,otras actividades de enfermeria,inyectables,2011-03-01,393,393
MECAPACA,otras actividades de enfermeria,inyectables,2011-03-01,98,98
MINEROS,otras actividades de enfermeria,inyectables,2011-03-01,394,394
MIZQUE,otras actividades de enfermeria,inyectables,2011-03-01,752,752
MOCOMOCO,otras actividades de enfermeria,inyectables,2011-03-01,101,101
MOJINETE,otras actividades de enfermeria,inyectables,2011-03-01,25,25
MOJOCOYA,otras actividades de enfermeria,inyectables,2011-03-01,411,411
MONTEAGUDO,otras actividades de enfermeria,inyectables,2011-03-01,5318,5318
MONTERO,otras actividades de enfermeria,inyectables,2011-03-01,20607,20607
MORO MORO,otras actividades de enfermeria,inyectables,2011-03-01,165,165
MOROCHATA,otras actividades de enfermeria,inyectables,2011-03-01,93,93
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,inyectables,2011-03-01,218,218
NAZACARA DE PACAJES,otras actividades de enfermeria,inyectables,2011-03-01,7,7
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,inyectables,2011-03-01,61,61
OCURI,otras actividades de enfermeria,inyectables,2011-03-01,248,248
OKINAWA,otras actividades de enfermeria,inyectables,2011-03-01,326,326
OMEREQUE,otras actividades de enfermeria,inyectables,2011-03-01,378,378
ORURO,otras actividades de enfermeria,inyectables,2011-03-01,47809,47809
PADCAYA,otras actividades de enfermeria,inyectables,2011-03-01,1299,1299
PADILLA,otras actividades de enfermeria,inyectables,2011-03-01,1661,1661
PAILON,otras actividades de enfermeria,inyectables,2011-03-01,1195,1195
PALCA,otras actividades de enfermeria,inyectables,2011-03-01,103,103
PALOS BLANCOS,otras actividades de enfermeria,inyectables,2011-03-01,1421,1421
PAMPA AULLAGAS,otras actividades de enfermeria,inyectables,2011-03-01,88,88
PAMPA GRANDE,otras actividades de enfermeria,inyectables,2011-03-01,244,244
PAPEL PAMPA,otras actividades de enfermeria,inyectables,2011-03-01,62,62
PASORAPA,otras actividades de enfermeria,inyectables,2011-03-01,84,84
PATACAMAYA,otras actividades de enfermeria,inyectables,2011-03-01,78,78
PAZÑA,otras actividades de enfermeria,inyectables,2011-03-01,299,299
PELECHUCO,otras actividades de enfermeria,inyectables,2011-03-01,137,137
POCOATA,otras actividades de enfermeria,inyectables,2011-03-01,267,267
POCONA,otras actividades de enfermeria,inyectables,2011-03-01,273,273
POJO (CBBA),otras actividades de enfermeria,inyectables,2011-03-01,291,291
POOPO,otras actividades de enfermeria,inyectables,2011-03-01,383,383
PORCO,otras actividades de enfermeria,inyectables,2011-03-01,373,373
POROMA,otras actividades de enfermeria,inyectables,2011-03-01,493,493
PORONGO,otras actividades de enfermeria,inyectables,2011-03-01,346,346
PORTACHUELO,otras actividades de enfermeria,inyectables,2011-03-01,6509,6509
PORVENIR,otras actividades de enfermeria,inyectables,2011-03-01,883,883
POSTRER VALLE,otras actividades de enfermeria,inyectables,2011-03-01,151,151
POTOSI,otras actividades de enfermeria,inyectables,2011-03-01,39782,39782
PRESTO,otras actividades de enfermeria,inyectables,2011-03-01,324,324
PUCARA,otras actividades de enfermeria,inyectables,2011-03-01,234,234
PUCARANI,otras actividades de enfermeria,inyectables,2011-03-01,362,362
PUERTO ACOSTA,otras actividades de enfermeria,inyectables,2011-03-01,82,82
PUERTO CARABUCO,otras actividades de enfermeria,inyectables,2011-03-01,115,115
PUERTO GONZALO MORENO,otras actividades de enfermeria,inyectables,2011-03-01,567,567
PUERTO PEREZ,otras actividades de enfermeria,inyectables,2011-03-01,73,73
PUERTO QUIJARRO,otras actividades de enfermeria,inyectables,2011-03-01,713,713
PUERTO RICO,otras actividades de enfermeria,inyectables,2011-03-01,720,720
PUERTO SILES,otras actividades de enfermeria,inyectables,2011-03-01,113,113
PUERTO SUAREZ,otras actividades de enfermeria,inyectables,2011-03-01,1794,1794
PUERTO VILLARROEL,otras actividades de enfermeria,inyectables,2011-03-01,8265,8265
PUNA,otras actividades de enfermeria,inyectables,2011-03-01,719,719
PUNATA,otras actividades de enfermeria,inyectables,2011-03-01,4300,4300
QUIABAYA,otras actividades de enfermeria,inyectables,2011-03-01,125,125
QUILLACOLLO,otras actividades de enfermeria,inyectables,2011-03-01,5223,5223
QUIME,otras actividades de enfermeria,inyectables,2011-03-01,191,191
QUIRUSILLAS,otras actividades de enfermeria,inyectables,2011-03-01,239,239
RAVELO,otras actividades de enfermeria,inyectables,2011-03-01,532,532
REYES,otras actividades de enfermeria,inyectables,2011-03-01,1695,1695
RIBERALTA,otras actividades de enfermeria,inyectables,2011-03-01,11369,11369
ROBORE,otras actividades de enfermeria,inyectables,2011-03-01,1944,1944
RURRENABAQUE,otras actividades de enfermeria,inyectables,2011-03-01,243,243
SABAYA,otras actividades de enfermeria,inyectables,2011-03-01,199,199
SACABA,otras actividades de enfermeria,inyectables,2011-03-01,3693,3693
SACABAMBA,otras actividades de enfermeria,inyectables,2011-03-01,123,123
SACACA,otras actividades de enfermeria,inyectables,2011-03-01,273,273
SAIPINA,otras actividades de enfermeria,inyectables,2011-03-01,167,167
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,inyectables,2011-03-01,400,400
SAMAIPATA,otras actividades de enfermeria,inyectables,2011-03-01,861,861
SAN AGUSTIN,otras actividades de enfermeria,inyectables,2011-03-01,115,115
SAN ANDRES,otras actividades de enfermeria,inyectables,2011-03-01,642,642
SAN ANDRES DE MACHACA,otras actividades de enfermeria,inyectables,2011-03-01,88,88
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,inyectables,2011-03-01,110,110
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,inyectables,2011-03-01,239,239
SAN BENITO,otras actividades de enfermeria,inyectables,2011-03-01,328,328
SAN BORJA,otras actividades de enfermeria,inyectables,2011-03-01,1404,1404
SAN BUENA VENTURA,otras actividades de enfermeria,inyectables,2011-03-01,629,629
SAN CARLOS,otras actividades de enfermeria,inyectables,2011-03-01,2352,2352
SAN IGNACIO,otras actividades de enfermeria,inyectables,2011-03-01,1958,1958
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,inyectables,2011-03-01,11175,11175
SAN JAVIER(BNI),otras actividades de enfermeria,inyectables,2011-03-01,100,100
SAN JAVIER(STC),otras actividades de enfermeria,inyectables,2011-03-01,193,193
SAN JOAQUIN,otras actividades de enfermeria,inyectables,2011-03-01,335,335
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,inyectables,2011-03-01,1092,1092
SAN JUAN DE YAPACANI,otras actividades de enfermeria,inyectables,2011-03-01,519,519
SAN JULIAN,otras actividades de enfermeria,inyectables,2011-03-01,1925,1925
SAN LORENZO(PND),otras actividades de enfermeria,inyectables,2011-03-01,188,188
SAN LORENZO(TJA),otras actividades de enfermeria,inyectables,2011-03-01,1018,1018
SAN LUCAS,otras actividades de enfermeria,inyectables,2011-03-01,1620,1620
SAN MATIAS,otras actividades de enfermeria,inyectables,2011-03-01,1023,1023
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,inyectables,2011-03-01,962,962
SAN PABLO DE LIPEZ,otras actividades de enfermeria,inyectables,2011-03-01,186,186
SAN PEDRO,otras actividades de enfermeria,inyectables,2011-03-01,1405,1405
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,inyectables,2011-03-01,265,265
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,inyectables,2011-03-01,91,91
SAN PEDRO DE QUEMES,otras actividades de enfermeria,inyectables,2011-03-01,17,17
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,inyectables,2011-03-01,217,217
SAN PEDRO(PND),otras actividades de enfermeria,inyectables,2011-03-01,18,18
SAN RAFAEL,otras actividades de enfermeria,inyectables,2011-03-01,834,834
SAN RAMON BENI,otras actividades de enfermeria,inyectables,2011-03-01,642,642
SAN RAMON SCZ,otras actividades de enfermeria,inyectables,2011-03-01,1087,1087
SANTA ANA,otras actividades de enfermeria,inyectables,2011-03-01,2739,2739
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,inyectables,2011-03-01,187660,187660
SANTA ROSA,otras actividades de enfermeria,inyectables,2011-03-01,1620,1620
SANTA ROSA DEL SARA,otras actividades de enfermeria,inyectables,2011-03-01,739,739
SANTIAGO DE CALLAPA,otras actividades de enfermeria,inyectables,2011-03-01,55,55
SANTIAGO DE HUARI,otras actividades de enfermeria,inyectables,2011-03-01,290,290
SANTIAGO DE HUATA,otras actividades de enfermeria,inyectables,2011-03-01,165,165
SANTIAGO DE MACHACA,otras actividades de enfermeria,inyectables,2011-03-01,164,164
SANTIVAÑES,otras actividades de enfermeria,inyectables,2011-03-01,199,199
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,inyectables,2011-03-01,45,45
SAPAHAQUI,otras actividades de enfermeria,inyectables,2011-03-01,89,89
SENA,otras actividades de enfermeria,inyectables,2011-03-01,213,213
SHINAOTA,otras actividades de enfermeria,inyectables,2011-03-01,2008,2008
SICA SICA (VILLA AROMA),otras actividades de enfermeria,inyectables,2011-03-01,216,216
SICAYA,otras actividades de enfermeria,inyectables,2011-03-01,16,16
SIPE SIPE,otras actividades de enfermeria,inyectables,2011-03-01,631,631
SOPACHUY,otras actividades de enfermeria,inyectables,2011-03-01,468,468
SORACACHI,otras actividades de enfermeria,inyectables,2011-03-01,95,95
SORATA,otras actividades de enfermeria,inyectables,2011-03-01,436,436
SUCRE,otras actividades de enfermeria,inyectables,2011-03-01,45764,45764
TACACHI,otras actividades de enfermeria,inyectables,2011-03-01,5,5
TACACOMA,otras actividades de enfermeria,inyectables,2011-03-01,252,252
TACOBAMBA,otras actividades de enfermeria,inyectables,2011-03-01,103,103
TACOPAYA,otras actividades de enfermeria,inyectables,2011-03-01,163,163
TAHUA,otras actividades de enfermeria,inyectables,2011-03-01,36,36
TAPACARI,otras actividades de enfermeria,inyectables,2011-03-01,256,256
TARABUCO,otras actividades de enfermeria,inyectables,2011-03-01,1386,1386
TARACO,otras actividades de enfermeria,inyectables,2011-03-01,102,102
TARATA,otras actividades de enfermeria,inyectables,2011-03-01,187,187
TARIJA,otras actividades de enfermeria,inyectables,2011-03-01,57281,57281
TARVITA,otras actividades de enfermeria,inyectables,2011-03-01,678,678
TEOPONTE,otras actividades de enfermeria,inyectables,2011-03-01,463,463
TIAWANACU,otras actividades de enfermeria,inyectables,2011-03-01,204,204
TINGUIPAYA,otras actividades de enfermeria,inyectables,2011-03-01,226,226
TIPUANI,otras actividades de enfermeria,inyectables,2011-03-01,402,402
TIQUIPAYA,otras actividades de enfermeria,inyectables,2011-03-01,814,814
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2011-03-01,275,275
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2011-03-01,60,60
TOCO,otras actividades de enfermeria,inyectables,2011-03-01,136,136
TODOS SANTOS,otras actividades de enfermeria,inyectables,2011-03-01,9,9
TOLATA,otras actividades de enfermeria,inyectables,2011-03-01,210,210
TOLEDO,otras actividades de enfermeria,inyectables,2011-03-01,116,116
TOMAVE,otras actividades de enfermeria,inyectables,2011-03-01,432,432
TOMINA,otras actividades de enfermeria,inyectables,2011-03-01,593,593
TORO TORO,otras actividades de enfermeria,inyectables,2011-03-01,286,286
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2011-03-01,52,52
TOTORA(ORR),otras actividades de enfermeria,inyectables,2011-03-01,93,93
TRIGAL,otras actividades de enfermeria,inyectables,2011-03-01,255,255
TRINIDAD,otras actividades de enfermeria,inyectables,2011-03-01,13798,13798
TUPIZA,otras actividades de enfermeria,inyectables,2011-03-01,8290,8290
TURCO,otras actividades de enfermeria,inyectables,2011-03-01,180,180
UMALA,otras actividades de enfermeria,inyectables,2011-03-01,95,95
UNCIA,otras actividades de enfermeria,inyectables,2011-03-01,239,239
URIONDO (A. CONCEPCION),otras actividades de enfermeria,inyectables,2011-03-01,777,777
URUBICHA,otras actividades de enfermeria,inyectables,2011-03-01,698,698
UYUNI,otras actividades de enfermeria,inyectables,2011-03-01,5290,5290
VACAS,otras actividades de enfermeria,inyectables,2011-03-01,93,93
VALLEGRANDE,otras actividades de enfermeria,inyectables,2011-03-01,3722,3722
VIACHA,otras actividades de enfermeria,inyectables,2011-03-01,4604,4604
VILA VILA,otras actividades de enfermeria,inyectables,2011-03-01,48,48
VILLA CHARCAS,otras actividades de enfermeria,inyectables,2011-03-01,431,431
VILLA MONTES,otras actividades de enfermeria,inyectables,2011-03-01,8817,8817
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,inyectables,2011-03-01,80,80
VILLA RIVERO,otras actividades de enfermeria,inyectables,2011-03-01,162,162
VILLA SERRANO,otras actividades de enfermeria,inyectables,2011-03-01,737,737
VILLA TUNARI,otras actividades de enfermeria,inyectables,2011-03-01,1491,1491
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,inyectables,2011-03-01,405,405
VILLAZON,otras actividades de enfermeria,inyectables,2011-03-01,4926,4926
VINTO,otras actividades de enfermeria,inyectables,2011-03-01,674,674
VITICHI,otras actividades de enfermeria,inyectables,2011-03-01,275,275
WALDO BALLIVIAN,otras actividades de enfermeria,inyectables,2011-03-01,6,6
WARNES,otras actividades de enfermeria,inyectables,2011-03-01,1820,1820
YACO,otras actividades de enfermeria,inyectables,2011-03-01,62,62
YACUIBA,otras actividades de enfermeria,inyectables,2011-03-01,20500,20500
YAMPARAEZ,otras actividades de enfermeria,inyectables,2011-03-01,413,413
YANACACHI,otras actividades de enfermeria,inyectables,2011-03-01,207,207
YAPACANI,otras actividades de enfermeria,inyectables,2011-03-01,2089,2089
YOCALLA,otras actividades de enfermeria,inyectables,2011-03-01,343,343
YOTALA,otras actividades de enfermeria,inyectables,2011-03-01,445,445
YUNCHARA,otras actividades de enfermeria,inyectables,2011-03-01,246,246
ZUDAÑEZ,otras actividades de enfermeria,inyectables,2011-03-01,558,558
ACACIO,otras actividades de enfermeria,inyectables,2011-04-01,122,122
ACHACACHI,otras actividades de enfermeria,inyectables,2011-04-01,989,989
ACHOCALLA,otras actividades de enfermeria,inyectables,2011-04-01,123,123
AIQUILE,otras actividades de enfermeria,inyectables,2011-04-01,1256,1256
ALALAY,otras actividades de enfermeria,inyectables,2011-04-01,51,51
ALCALA,otras actividades de enfermeria,inyectables,2011-04-01,243,243
ALTO BENI,otras actividades de enfermeria,inyectables,2011-04-01,421,421
ANCORAIMES,otras actividades de enfermeria,inyectables,2011-04-01,221,221
ANDAMARCA,otras actividades de enfermeria,inyectables,2011-04-01,168,168
ANTEQUERA,otras actividades de enfermeria,inyectables,2011-04-01,174,174
ANZALDO,otras actividades de enfermeria,inyectables,2011-04-01,161,161
APOLO,otras actividades de enfermeria,inyectables,2011-04-01,554,554
ARAMPAMPA,otras actividades de enfermeria,inyectables,2011-04-01,71,71
ARANI,otras actividades de enfermeria,inyectables,2011-04-01,29,29
ARBIETO,otras actividades de enfermeria,inyectables,2011-04-01,222,222
ARQUE,otras actividades de enfermeria,inyectables,2011-04-01,138,138
ASCENCION DE GUARAYOS,otras actividades de enfermeria,inyectables,2011-04-01,6350,6350
ATOCHA,otras actividades de enfermeria,inyectables,2011-04-01,3849,3849
AUCAPATA,otras actividades de enfermeria,inyectables,2011-04-01,53,53
AYATA,otras actividades de enfermeria,inyectables,2011-04-01,69,69
AYO AYO,otras actividades de enfermeria,inyectables,2011-04-01,75,75
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,inyectables,2011-04-01,871,871
AZURDUY,otras actividades de enfermeria,inyectables,2011-04-01,312,312
BATALLAS,otras actividades de enfermeria,inyectables,2011-04-01,228,228
BAURES,otras actividades de enfermeria,inyectables,2011-04-01,236,236
BELEN DE ANDAMARCA,otras actividades de enfermeria,inyectables,2011-04-01,81,81
BELEN DE URMIRI,otras actividades de enfermeria,inyectables,2011-04-01,32,32
BELLA FLOR,otras actividades de enfermeria,inyectables,2011-04-01,53,53
BERMEJO,otras actividades de enfermeria,inyectables,2011-04-01,7917,7917
BETANZOS,otras actividades de enfermeria,inyectables,2011-04-01,1401,1401
BOLIVAR,otras actividades de enfermeria,inyectables,2011-04-01,77,77
BOLPEBRA,otras actividades de enfermeria,inyectables,2011-04-01,78,78
BOYUIBE,otras actividades de enfermeria,inyectables,2011-04-01,262,262
BUENA VISTA,otras actividades de enfermeria,inyectables,2011-04-01,361,361
CABEZAS,otras actividades de enfermeria,inyectables,2011-04-01,1164,1164
CAIROMA,otras actividades de enfermeria,inyectables,2011-04-01,376,376
"CAIZA ""D""",otras actividades de enfermeria,inyectables,2011-04-01,133,133
CAJUATA,otras actividades de enfermeria,inyectables,2011-04-01,237,237
CALACOTO,otras actividades de enfermeria,inyectables,2011-04-01,145,145
CALAMARCA,otras actividades de enfermeria,inyectables,2011-04-01,173,173
CAMARGO,otras actividades de enfermeria,inyectables,2011-04-01,2647,2647
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,inyectables,2011-04-01,286,286
CAMIRI,otras actividades de enfermeria,inyectables,2011-04-01,8079,8079
CAPINOTA,otras actividades de enfermeria,inyectables,2011-04-01,1064,1064
CAQUIAVIRI,otras actividades de enfermeria,inyectables,2011-04-01,112,112
CARACOLLO,otras actividades de enfermeria,inyectables,2011-04-01,497,497
CARANAVI,otras actividades de enfermeria,inyectables,2011-04-01,3429,3429
CARANGAS,otras actividades de enfermeria,inyectables,2011-04-01,5,5
CARAPARI,otras actividades de enfermeria,inyectables,2011-04-01,1361,1361
CARIPUYO,otras actividades de enfermeria,inyectables,2011-04-01,116,116
CARMEN RIVERO TORREZ,otras actividades de enfermeria,inyectables,2011-04-01,142,142
CATACORA,otras actividades de enfermeria,inyectables,2011-04-01,28,28
CHACARILLA,otras actividades de enfermeria,inyectables,2011-04-01,11,11
CHALLAPATA,otras actividades de enfermeria,inyectables,2011-04-01,1721,1721
CHAQUI,otras actividades de enfermeria,inyectables,2011-04-01,204,204
CHARAGUA,otras actividades de enfermeria,inyectables,2011-04-01,2065,2065
CHARAÑA,otras actividades de enfermeria,inyectables,2011-04-01,30,30
CHAYANTA,otras actividades de enfermeria,inyectables,2011-04-01,321,321
CHIMORE,otras actividades de enfermeria,inyectables,2011-04-01,906,906
CHIPAYA,otras actividades de enfermeria,inyectables,2011-04-01,22,22
CHOQUE COTA,otras actividades de enfermeria,inyectables,2011-04-01,77,77
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,inyectables,2011-04-01,891,891
CHUMA,otras actividades de enfermeria,inyectables,2011-04-01,201,201
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,inyectables,2011-04-01,175,175
CKOCHAS,otras actividades de enfermeria,inyectables,2011-04-01,351,351
CLIZA,otras actividades de enfermeria,inyectables,2011-04-01,650,650
COBIJA,otras actividades de enfermeria,inyectables,2011-04-01,6402,6402
COCAPATA,otras actividades de enfermeria,inyectables,2011-04-01,102,102
COCHABAMBA,otras actividades de enfermeria,inyectables,2011-04-01,50706,50706
COIPASA,otras actividades de enfermeria,inyectables,2011-04-01,26,26
COLCAPIRHUA,otras actividades de enfermeria,inyectables,2011-04-01,2296,2296
"COLCHA ""K""",otras actividades de enfermeria,inyectables,2011-04-01,296,296
COLLANA,otras actividades de enfermeria,inyectables,2011-04-01,55,55
COLOMI,otras actividades de enfermeria,inyectables,2011-04-01,232,232
COLPA BELGICA,otras actividades de enfermeria,inyectables,2011-04-01,822,822
COLQUECHACA,otras actividades de enfermeria,inyectables,2011-04-01,395,395
COLQUENCHA,otras actividades de enfermeria,inyectables,2011-04-01,117,117
COLQUIRI,otras actividades de enfermeria,inyectables,2011-04-01,940,940
COMANCHE,otras actividades de enfermeria,inyectables,2011-04-01,36,36
COMARAPA,otras actividades de enfermeria,inyectables,2011-04-01,1185,1185
COMBAYA,otras actividades de enfermeria,inyectables,2011-04-01,40,40
CONCEPCION,otras actividades de enfermeria,inyectables,2011-04-01,1502,1502
COPACABANA,otras actividades de enfermeria,inyectables,2011-04-01,291,291
CORIPATA,otras actividades de enfermeria,inyectables,2011-04-01,394,394
CORO CORO,otras actividades de enfermeria,inyectables,2011-04-01,108,108
COROICO,otras actividades de enfermeria,inyectables,2011-04-01,1673,1673
CORQUE,otras actividades de enfermeria,inyectables,2011-04-01,137,137
COTAGAITA,otras actividades de enfermeria,inyectables,2011-04-01,2227,2227
COTOCA,otras actividades de enfermeria,inyectables,2011-04-01,1492,1492
CUATRO CAÑADAS,otras actividades de enfermeria,inyectables,2011-04-01,1340,1340
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,inyectables,2011-04-01,23,23
CUEVO,otras actividades de enfermeria,inyectables,2011-04-01,119,119
CULPINA,otras actividades de enfermeria,inyectables,2011-04-01,860,860
CURAHUARA DE CARANGAS,otras actividades de enfermeria,inyectables,2011-04-01,155,155
CURVA,otras actividades de enfermeria,inyectables,2011-04-01,23,23
DESAGUADERO,otras actividades de enfermeria,inyectables,2011-04-01,62,62
EL ALTO,otras actividades de enfermeria,inyectables,2011-04-01,42521,42521
EL CHORO,otras actividades de enfermeria,inyectables,2011-04-01,40,40
EL PUENTE(STC),otras actividades de enfermeria,inyectables,2011-04-01,447,447
EL PUENTE(TJA),otras actividades de enfermeria,inyectables,2011-04-01,941,941
EL TORNO,otras actividades de enfermeria,inyectables,2011-04-01,4201,4201
EL VILLAR,otras actividades de enfermeria,inyectables,2011-04-01,273,273
ENTRE RIOS TRJ,otras actividades de enfermeria,inyectables,2011-04-01,1944,1944
ENTRE RIOS CBBA,otras actividades de enfermeria,inyectables,2011-04-01,1064,1064
ESCARA,otras actividades de enfermeria,inyectables,2011-04-01,5,5
ESCOMA,otras actividades de enfermeria,inyectables,2011-04-01,367,367
EUCALIPTUS,otras actividades de enfermeria,inyectables,2011-04-01,224,224
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,inyectables,2011-04-01,35,35
EXALTACION,otras actividades de enfermeria,inyectables,2011-04-01,64,64
FERNANDEZ ALONSO,otras actividades de enfermeria,inyectables,2011-04-01,1516,1516
FILADELFIA,otras actividades de enfermeria,inyectables,2011-04-01,275,275
GENERAL SAAVEDRA,otras actividades de enfermeria,inyectables,2011-04-01,518,518
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,inyectables,2011-04-01,190,190
GUANAY,otras actividades de enfermeria,inyectables,2011-04-01,725,725
GUAQUI,otras actividades de enfermeria,inyectables,2011-04-01,82,82
GUAYARAMERIN,otras actividades de enfermeria,inyectables,2011-04-01,18473,18473
GUTIERREZ,otras actividades de enfermeria,inyectables,2011-04-01,488,488
HUACARETA,otras actividades de enfermeria,inyectables,2011-04-01,716,716
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,inyectables,2011-04-01,113,113
HUACHACALLA,otras actividades de enfermeria,inyectables,2011-04-01,111,111
HUANUNI,otras actividades de enfermeria,inyectables,2011-04-01,5307,5307
HUARACAJE,otras actividades de enfermeria,inyectables,2011-04-01,119,119
HUARINA,otras actividades de enfermeria,inyectables,2011-04-01,142,142
HUAYLLAMARCA,otras actividades de enfermeria,inyectables,2011-04-01,96,96
HUMANATA,otras actividades de enfermeria,inyectables,2011-04-01,21,21
ICHOCA,otras actividades de enfermeria,inyectables,2011-04-01,33,33
ICLA,otras actividades de enfermeria,inyectables,2011-04-01,410,410
INCAHUASI,otras actividades de enfermeria,inyectables,2011-04-01,442,442
INGAVI (HUMAITA),otras actividades de enfermeria,inyectables,2011-04-01,74,74
INQUISIVI,otras actividades de enfermeria,inyectables,2011-04-01,123,123
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,inyectables,2011-04-01,805,805
IXIAMAS,otras actividades de enfermeria,inyectables,2011-04-01,414,414
JESUS DE MACHACA,otras actividades de enfermeria,inyectables,2011-04-01,475,475
LA ASUNTA,otras actividades de enfermeria,inyectables,2011-04-01,908,908
LA GUARDIA,otras actividades de enfermeria,inyectables,2011-04-01,3638,3638
LA PAZ,otras actividades de enfermeria,inyectables,2011-04-01,137644,137644
LA RIVERA,otras actividades de enfermeria,inyectables,2011-04-01,7,7
LAGUNILLAS,otras actividades de enfermeria,inyectables,2011-04-01,325,325
LAJA,otras actividades de enfermeria,inyectables,2011-04-01,269,269
LAS CARRERAS,otras actividades de enfermeria,inyectables,2011-04-01,273,273
LICOMA PAMPA,otras actividades de enfermeria,inyectables,2011-04-01,94,94
LLALLAGUA,otras actividades de enfermeria,inyectables,2011-04-01,3894,3894
LLICA,otras actividades de enfermeria,inyectables,2011-04-01,171,171
