municipality,group,variable,month,Sueros,TOTAL
COROICO,otras actividades de enfermeria,sueros,2011-04-01,110,110
CORQUE,otras actividades de enfermeria,sueros,2011-04-01,7,7
COTAGAITA,otras actividades de enfermeria,sueros,2011-04-01,155,155
COTOCA,otras actividades de enfermeria,sueros,2011-04-01,583,583
CUATRO CAÑADAS,otras actividades de enfermeria,sueros,2011-04-01,137,137
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,sueros,2011-04-01,2,2
CUEVO,otras actividades de enfermeria,sueros,2011-04-01,4,4
CULPINA,otras actividades de enfermeria,sueros,2011-04-01,87,87
CURAHUARA DE CARANGAS,otras actividades de enfermeria,sueros,2011-04-01,1,1
CURVA,otras actividades de enfermeria,sueros,2011-04-01,3,3
DESAGUADERO,otras actividades de enfermeria,sueros,2011-04-01,2,2
EL ALTO,otras actividades de enfermeria,sueros,2011-04-01,7901,7901
EL CHORO,otras actividades de enfermeria,sueros,2011-04-01,11,11
EL PUENTE(STC),otras actividades de enfermeria,sueros,2011-04-01,41,41
EL PUENTE(TJA),otras actividades de enfermeria,sueros,2011-04-01,36,36
EL TORNO,otras actividades de enfermeria,sueros,2011-04-01,593,593
EL VILLAR,otras actividades de enfermeria,sueros,2011-04-01,47,47
ENTRE RIOS TRJ,otras actividades de enfermeria,sueros,2011-04-01,140,140
ENTRE RIOS CBBA,otras actividades de enfermeria,sueros,2011-04-01,136,136
ESCOMA,otras actividades de enfermeria,sueros,2011-04-01,161,161
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,sueros,2011-04-01,7,7
EXALTACION,otras actividades de enfermeria,sueros,2011-04-01,14,14
FERNANDEZ ALONSO,otras actividades de enfermeria,sueros,2011-04-01,52,52
FILADELFIA,otras actividades de enfermeria,sueros,2011-04-01,30,30
GENERAL SAAVEDRA,otras actividades de enfermeria,sueros,2011-04-01,34,34
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,sueros,2011-04-01,8,8
GUANAY,otras actividades de enfermeria,sueros,2011-04-01,122,122
GUAQUI,otras actividades de enfermeria,sueros,2011-04-01,5,5
GUAYARAMERIN,otras actividades de enfermeria,sueros,2011-04-01,2196,2196
GUTIERREZ,otras actividades de enfermeria,sueros,2011-04-01,56,56
HUACARETA,otras actividades de enfermeria,sueros,2011-04-01,79,79
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,sueros,2011-04-01,7,7
HUACHACALLA,otras actividades de enfermeria,sueros,2011-04-01,3,3
HUANUNI,otras actividades de enfermeria,sueros,2011-04-01,154,154
HUARACAJE,otras actividades de enfermeria,sueros,2011-04-01,18,18
HUARINA,otras actividades de enfermeria,sueros,2011-04-01,12,12
HUAYLLAMARCA,otras actividades de enfermeria,sueros,2011-04-01,6,6
HUMANATA,otras actividades de enfermeria,sueros,2011-04-01,1,1
ICHOCA,otras actividades de enfermeria,sueros,2011-04-01,2,2
ICLA,otras actividades de enfermeria,sueros,2011-04-01,34,34
INCAHUASI,otras actividades de enfermeria,sueros,2011-04-01,16,16
INGAVI (HUMAITA),otras actividades de enfermeria,sueros,2011-04-01,13,13
INQUISIVI,otras actividades de enfermeria,sueros,2011-04-01,8,8
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,sueros,2011-04-01,51,51
IXIAMAS,otras actividades de enfermeria,sueros,2011-04-01,73,73
JESUS DE MACHACA,otras actividades de enfermeria,sueros,2011-04-01,25,25
LA ASUNTA,otras actividades de enfermeria,sueros,2011-04-01,65,65
LA GUARDIA,otras actividades de enfermeria,sueros,2011-04-01,318,318
LA PAZ,otras actividades de enfermeria,sueros,2011-04-01,41503,41503
LA RIVERA,otras actividades de enfermeria,sueros,2011-04-01,3,3
LAGUNILLAS,otras actividades de enfermeria,sueros,2011-04-01,17,17
LAJA,otras actividades de enfermeria,sueros,2011-04-01,10,10
LAS CARRERAS,otras actividades de enfermeria,sueros,2011-04-01,26,26
LICOMA PAMPA,otras actividades de enfermeria,sueros,2011-04-01,4,4
LLALLAGUA,otras actividades de enfermeria,sueros,2011-04-01,511,511
LLICA,otras actividades de enfermeria,sueros,2011-04-01,6,6
LORETO,otras actividades de enfermeria,sueros,2011-04-01,3,3
LURIBAY,otras actividades de enfermeria,sueros,2011-04-01,7,7
MACHACAMARCA,otras actividades de enfermeria,sueros,2011-04-01,13,13
MACHARETI,otras actividades de enfermeria,sueros,2011-04-01,85,85
MAGDALENA,otras actividades de enfermeria,sueros,2011-04-01,216,216
MAIRANA,otras actividades de enfermeria,sueros,2011-04-01,102,102
MALLA,otras actividades de enfermeria,sueros,2011-04-01,5,5
MAPIRI,otras actividades de enfermeria,sueros,2011-04-01,44,44
MECAPACA,otras actividades de enfermeria,sueros,2011-04-01,3,3
MINEROS,otras actividades de enfermeria,sueros,2011-04-01,13,13
MIZQUE,otras actividades de enfermeria,sueros,2011-04-01,118,118
MOCOMOCO,otras actividades de enfermeria,sueros,2011-04-01,4,4
MOJINETE,otras actividades de enfermeria,sueros,2011-04-01,1,1
MOJOCOYA,otras actividades de enfermeria,sueros,2011-04-01,17,17
MONTEAGUDO,otras actividades de enfermeria,sueros,2011-04-01,623,623
MONTERO,otras actividades de enfermeria,sueros,2011-04-01,3315,3315
MORO MORO,otras actividades de enfermeria,sueros,2011-04-01,9,9
MOROCHATA,otras actividades de enfermeria,sueros,2011-04-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,sueros,2011-04-01,17,17
NAZACARA DE PACAJES,otras actividades de enfermeria,sueros,2011-04-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,sueros,2011-04-01,21,21
OCURI,otras actividades de enfermeria,sueros,2011-04-01,27,27
OKINAWA,otras actividades de enfermeria,sueros,2011-04-01,10,10
OMEREQUE,otras actividades de enfermeria,sueros,2011-04-01,44,44
ORURO,otras actividades de enfermeria,sueros,2011-04-01,11570,11570
PADCAYA,otras actividades de enfermeria,sueros,2011-04-01,66,66
PADILLA,otras actividades de enfermeria,sueros,2011-04-01,357,357
PAILON,otras actividades de enfermeria,sueros,2011-04-01,213,213
PALCA,otras actividades de enfermeria,sueros,2011-04-01,20,20
PALOS BLANCOS,otras actividades de enfermeria,sueros,2011-04-01,108,108
PAMPA AULLAGAS,otras actividades de enfermeria,sueros,2011-04-01,3,3
PAMPA GRANDE,otras actividades de enfermeria,sueros,2011-04-01,5,5
PAPEL PAMPA,otras actividades de enfermeria,sueros,2011-04-01,6,6
PASORAPA,otras actividades de enfermeria,sueros,2011-04-01,5,5
PATACAMAYA,otras actividades de enfermeria,sueros,2011-04-01,43,43
PAZÑA,otras actividades de enfermeria,sueros,2011-04-01,12,12
PELECHUCO,otras actividades de enfermeria,sueros,2011-04-01,4,4
POCOATA,otras actividades de enfermeria,sueros,2011-04-01,15,15
POCONA,otras actividades de enfermeria,sueros,2011-04-01,7,7
POJO (CBBA),otras actividades de enfermeria,sueros,2011-04-01,26,26
POOPO,otras actividades de enfermeria,sueros,2011-04-01,9,9
PORCO,otras actividades de enfermeria,sueros,2011-04-01,26,26
POROMA,otras actividades de enfermeria,sueros,2011-04-01,51,51
PORONGO,otras actividades de enfermeria,sueros,2011-04-01,20,20
PORTACHUELO,otras actividades de enfermeria,sueros,2011-04-01,655,655
PORVENIR,otras actividades de enfermeria,sueros,2011-04-01,67,67
POSTRER VALLE,otras actividades de enfermeria,sueros,2011-04-01,6,6
POTOSI,otras actividades de enfermeria,sueros,2011-04-01,8163,8163
PRESTO,otras actividades de enfermeria,sueros,2011-04-01,28,28
PUCARA,otras actividades de enfermeria,sueros,2011-04-01,1,1
PUCARANI,otras actividades de enfermeria,sueros,2011-04-01,21,21
PUERTO ACOSTA,otras actividades de enfermeria,sueros,2011-04-01,3,3
PUERTO CARABUCO,otras actividades de enfermeria,sueros,2011-04-01,4,4
PUERTO GONZALO MORENO,otras actividades de enfermeria,sueros,2011-04-01,35,35
PUERTO PEREZ,otras actividades de enfermeria,sueros,2011-04-01,3,3
PUERTO QUIJARRO,otras actividades de enfermeria,sueros,2011-04-01,31,31
PUERTO RICO,otras actividades de enfermeria,sueros,2011-04-01,43,43
PUERTO SILES,otras actividades de enfermeria,sueros,2011-04-01,5,5
PUERTO SUAREZ,otras actividades de enfermeria,sueros,2011-04-01,684,684
PUERTO VILLARROEL,otras actividades de enfermeria,sueros,2011-04-01,5013,5013
PUNA,otras actividades de enfermeria,sueros,2011-04-01,45,45
PUNATA,otras actividades de enfermeria,sueros,2011-04-01,422,422
QUIABAYA,otras actividades de enfermeria,sueros,2011-04-01,2,2
QUILLACOLLO,otras actividades de enfermeria,sueros,2011-04-01,128,128
QUIME,otras actividades de enfermeria,sueros,2011-04-01,10,10
QUIRUSILLAS,otras actividades de enfermeria,sueros,2011-04-01,16,16
RAVELO,otras actividades de enfermeria,sueros,2011-04-01,34,34
REYES,otras actividades de enfermeria,sueros,2011-04-01,123,123
RIBERALTA,otras actividades de enfermeria,sueros,2011-04-01,2347,2347
ROBORE,otras actividades de enfermeria,sueros,2011-04-01,288,288
RURRENABAQUE,otras actividades de enfermeria,sueros,2011-04-01,13,13
SABAYA,otras actividades de enfermeria,sueros,2011-04-01,5,5
SACABA,otras actividades de enfermeria,sueros,2011-04-01,826,826
SACABAMBA,otras actividades de enfermeria,sueros,2011-04-01,9,9
SACACA,otras actividades de enfermeria,sueros,2011-04-01,21,21
SAIPINA,otras actividades de enfermeria,sueros,2011-04-01,21,21
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,sueros,2011-04-01,20,20
SAMAIPATA,otras actividades de enfermeria,sueros,2011-04-01,55,55
SAN AGUSTIN,otras actividades de enfermeria,sueros,2011-04-01,14,14
SAN ANDRES,otras actividades de enfermeria,sueros,2011-04-01,14,14
SAN ANDRES DE MACHACA,otras actividades de enfermeria,sueros,2011-04-01,13,13
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,sueros,2011-04-01,7,7
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,sueros,2011-04-01,15,15
SAN BENITO,otras actividades de enfermeria,sueros,2011-04-01,12,12
SAN BORJA,otras actividades de enfermeria,sueros,2011-04-01,78,78
SAN BUENA VENTURA,otras actividades de enfermeria,sueros,2011-04-01,97,97
SAN CARLOS,otras actividades de enfermeria,sueros,2011-04-01,212,212
SAN IGNACIO,otras actividades de enfermeria,sueros,2011-04-01,110,110
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,sueros,2011-04-01,1101,1101
SAN JAVIER(BNI),otras actividades de enfermeria,sueros,2011-04-01,5,5
SAN JAVIER(STC),otras actividades de enfermeria,sueros,2011-04-01,10,10
SAN JOAQUIN,otras actividades de enfermeria,sueros,2011-04-01,92,92
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,sueros,2011-04-01,328,328
SAN JUAN DE YAPACANI,otras actividades de enfermeria,sueros,2011-04-01,143,143
SAN JULIAN,otras actividades de enfermeria,sueros,2011-04-01,225,225
SAN LORENZO(PND),otras actividades de enfermeria,sueros,2011-04-01,23,23
SAN LORENZO(TJA),otras actividades de enfermeria,sueros,2011-04-01,47,47
SAN LUCAS,otras actividades de enfermeria,sueros,2011-04-01,87,87
SAN MATIAS,otras actividades de enfermeria,sueros,2011-04-01,72,72
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,sueros,2011-04-01,79,79
SAN PABLO DE LIPEZ,otras actividades de enfermeria,sueros,2011-04-01,4,4
SAN PEDRO,otras actividades de enfermeria,sueros,2011-04-01,56,56
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,sueros,2011-04-01,34,34
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,sueros,2011-04-01,16,16
SAN PEDRO DE QUEMES,otras actividades de enfermeria,sueros,2011-04-01,1,1
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,sueros,2011-04-01,15,15
SAN PEDRO(PND),otras actividades de enfermeria,sueros,2011-04-01,4,4
SAN RAFAEL,otras actividades de enfermeria,sueros,2011-04-01,87,87
SAN RAMON BENI,otras actividades de enfermeria,sueros,2011-04-01,102,102
SAN RAMON SCZ,otras actividades de enfermeria,sueros,2011-04-01,52,52
SANTA ANA,otras actividades de enfermeria,sueros,2011-04-01,293,293
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,sueros,2011-04-01,42199,42199
SANTA ROSA,otras actividades de enfermeria,sueros,2011-04-01,125,125
SANTA ROSA DEL SARA,otras actividades de enfermeria,sueros,2011-04-01,76,76
SANTIAGO DE CALLAPA,otras actividades de enfermeria,sueros,2011-04-01,4,4
SANTIAGO DE HUARI,otras actividades de enfermeria,sueros,2011-04-01,23,23
SANTIAGO DE HUATA,otras actividades de enfermeria,sueros,2011-04-01,4,4
SANTIAGO DE MACHACA,otras actividades de enfermeria,sueros,2011-04-01,12,12
SANTIVAÑES,otras actividades de enfermeria,sueros,2011-04-01,5,5
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,sueros,2011-04-01,7,7
SAPAHAQUI,otras actividades de enfermeria,sueros,2011-04-01,10,10
SENA,otras actividades de enfermeria,sueros,2011-04-01,3,3
SHINAOTA,otras actividades de enfermeria,sueros,2011-04-01,447,447
SICA SICA (VILLA AROMA),otras actividades de enfermeria,sueros,2011-04-01,54,54
SICAYA,otras actividades de enfermeria,sueros,2011-04-01,2,2
SIPE SIPE,otras actividades de enfermeria,sueros,2011-04-01,20,20
SOPACHUY,otras actividades de enfermeria,sueros,2011-04-01,38,38
SORACACHI,otras actividades de enfermeria,sueros,2011-04-01,8,8
SORATA,otras actividades de enfermeria,sueros,2011-04-01,56,56
SUCRE,otras actividades de enfermeria,sueros,2011-04-01,10819,10819
TACACOMA,otras actividades de enfermeria,sueros,2011-04-01,15,15
TACOBAMBA,otras actividades de enfermeria,sueros,2011-04-01,9,9
TACOPAYA,otras actividades de enfermeria,sueros,2011-04-01,19,19
TAHUA,otras actividades de enfermeria,sueros,2011-04-01,2,2
TAPACARI,otras actividades de enfermeria,sueros,2011-04-01,10,10
TARABUCO,otras actividades de enfermeria,sueros,2011-04-01,182,182
TARACO,otras actividades de enfermeria,sueros,2011-04-01,5,5
TARATA,otras actividades de enfermeria,sueros,2011-04-01,8,8
TARIJA,otras actividades de enfermeria,sueros,2011-04-01,17045,17045
TARVITA,otras actividades de enfermeria,sueros,2011-04-01,62,62
TEOPONTE,otras actividades de enfermeria,sueros,2011-04-01,12,12
TIAWANACU,otras actividades de enfermeria,sueros,2011-04-01,19,19
TINGUIPAYA,otras actividades de enfermeria,sueros,2011-04-01,20,20
TIPUANI,otras actividades de enfermeria,sueros,2011-04-01,53,53
TIQUIPAYA,otras actividades de enfermeria,sueros,2011-04-01,28,28
TIRAQUE (CBBA),otras actividades de enfermeria,sueros,2011-04-01,21,21
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,sueros,2011-04-01,6,6
TOCO,otras actividades de enfermeria,sueros,2011-04-01,10,10
TOLATA,otras actividades de enfermeria,sueros,2011-04-01,16,16
TOLEDO,otras actividades de enfermeria,sueros,2011-04-01,5,5
TOMAVE,otras actividades de enfermeria,sueros,2011-04-01,31,31
TOMINA,otras actividades de enfermeria,sueros,2011-04-01,45,45
TORO TORO,otras actividades de enfermeria,sueros,2011-04-01,26,26
TOTORA(CBBA),otras actividades de enfermeria,sueros,2011-04-01,35,35
TOTORA(ORR),otras actividades de enfermeria,sueros,2011-04-01,7,7
TRIGAL,otras actividades de enfermeria,sueros,2011-04-01,13,13
TRINIDAD,otras actividades de enfermeria,sueros,2011-04-01,8047,8047
TUPIZA,otras actividades de enfermeria,sueros,2011-04-01,1029,1029
TURCO,otras actividades de enfermeria,sueros,2011-04-01,11,11
UMALA,otras actividades de enfermeria,sueros,2011-04-01,5,5
UNCIA,otras actividades de enfermeria,sueros,2011-04-01,7,7
URIONDO (A. CONCEPCION),otras actividades de enfermeria,sueros,2011-04-01,379,379
URUBICHA,otras actividades de enfermeria,sueros,2011-04-01,74,74
UYUNI,otras actividades de enfermeria,sueros,2011-04-01,700,700
VACAS,otras actividades de enfermeria,sueros,2011-04-01,12,12
VALLEGRANDE,otras actividades de enfermeria,sueros,2011-04-01,518,518
VIACHA,otras actividades de enfermeria,sueros,2011-04-01,560,560
VILA VILA,otras actividades de enfermeria,sueros,2011-04-01,9,9
VILLA CHARCAS,otras actividades de enfermeria,sueros,2011-04-01,53,53
VILLA MONTES,otras actividades de enfermeria,sueros,2011-04-01,1389,1389
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,sueros,2011-04-01,8,8
VILLA RIVERO,otras actividades de enfermeria,sueros,2011-04-01,8,8
VILLA SERRANO,otras actividades de enfermeria,sueros,2011-04-01,30,30
VILLA TUNARI,otras actividades de enfermeria,sueros,2011-04-01,417,417
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,sueros,2011-04-01,26,26
VILLAZON,otras actividades de enfermeria,sueros,2011-04-01,657,657
VINTO,otras actividades de enfermeria,sueros,2011-04-01,54,54
VITICHI,otras actividades de enfermeria,sueros,2011-04-01,17,17
WALDO BALLIVIAN,otras actividades de enfermeria,sueros,2011-04-01,2,2
WARNES,otras actividades de enfermeria,sueros,2011-04-01,147,147
YACO,otras actividades de enfermeria,sueros,2011-04-01,9,9
YACUIBA,otras actividades de enfermeria,sueros,2011-04-01,5490,5490
YAMPARAEZ,otras actividades de enfermeria,sueros,2011-04-01,37,37
YANACACHI,otras actividades de enfermeria,sueros,2011-04-01,8,8
YAPACANI,otras actividades de enfermeria,sueros,2011-04-01,271,271
YOCALLA,otras actividades de enfermeria,sueros,2011-04-01,21,21
YOTALA,otras actividades de enfermeria,sueros,2011-04-01,27,27
YUNCHARA,otras actividades de enfermeria,sueros,2011-04-01,21,21
ZUDAÑEZ,otras actividades de enfermeria,sueros,2011-04-01,65,65
ACACIO,otras actividades de enfermeria,sueros,2011-05-01,16,16
ACHACACHI,otras actividades de enfermeria,sueros,2011-05-01,85,85
ACHOCALLA,otras actividades de enfermeria,sueros,2011-05-01,2,2
AIQUILE,otras actividades de enfermeria,sueros,2011-05-01,59,59
ALALAY,otras actividades de enfermeria,sueros,2011-05-01,5,5
ALCALA,otras actividades de enfermeria,sueros,2011-05-01,5,5
ALTO BENI,otras actividades de enfermeria,sueros,2011-05-01,15,15
ANCORAIMES,otras actividades de enfermeria,sueros,2011-05-01,16,16
ANDAMARCA,otras actividades de enfermeria,sueros,2011-05-01,10,10
ANTEQUERA,otras actividades de enfermeria,sueros,2011-05-01,6,6
ANZALDO,otras actividades de enfermeria,sueros,2011-05-01,22,22
APOLO,otras actividades de enfermeria,sueros,2011-05-01,32,32
ARAMPAMPA,otras actividades de enfermeria,sueros,2011-05-01,11,11
ARANI,otras actividades de enfermeria,sueros,2011-05-01,7,7
ARBIETO,otras actividades de enfermeria,sueros,2011-05-01,9,9
ARQUE,otras actividades de enfermeria,sueros,2011-05-01,14,14
ASCENCION DE GUARAYOS,otras actividades de enfermeria,sueros,2011-05-01,563,563
ATOCHA,otras actividades de enfermeria,sueros,2011-05-01,369,369
AUCAPATA,otras actividades de enfermeria,sueros,2011-05-01,1,1
AYATA,otras actividades de enfermeria,sueros,2011-05-01,10,10
AYO AYO,otras actividades de enfermeria,sueros,2011-05-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,sueros,2011-05-01,47,47
AZURDUY,otras actividades de enfermeria,sueros,2011-05-01,30,30
BATALLAS,otras actividades de enfermeria,sueros,2011-05-01,10,10
BAURES,otras actividades de enfermeria,sueros,2011-05-01,52,52
BELEN DE ANDAMARCA,otras actividades de enfermeria,sueros,2011-05-01,4,4
BELEN DE URMIRI,otras actividades de enfermeria,sueros,2011-05-01,2,2
BELLA FLOR,otras actividades de enfermeria,sueros,2011-05-01,8,8
BERMEJO,otras actividades de enfermeria,sueros,2011-05-01,1367,1367
BETANZOS,otras actividades de enfermeria,sueros,2011-05-01,94,94
BOLIVAR,otras actividades de enfermeria,sueros,2011-05-01,8,8
BOLPEBRA,otras actividades de enfermeria,sueros,2011-05-01,3,3
BOYUIBE,otras actividades de enfermeria,sueros,2011-05-01,24,24
BUENA VISTA,otras actividades de enfermeria,sueros,2011-05-01,29,29
CABEZAS,otras actividades de enfermeria,sueros,2011-05-01,285,285
CAIROMA,otras actividades de enfermeria,sueros,2011-05-01,28,28
"CAIZA ""D""",otras actividades de enfermeria,sueros,2011-05-01,8,8
CAJUATA,otras actividades de enfermeria,sueros,2011-05-01,24,24
CALACOTO,otras actividades de enfermeria,sueros,2011-05-01,11,11
CALAMARCA,otras actividades de enfermeria,sueros,2011-05-01,9,9
CAMARGO,otras actividades de enfermeria,sueros,2011-05-01,89,89
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,sueros,2011-05-01,16,16
CAMIRI,otras actividades de enfermeria,sueros,2011-05-01,1551,1551
CAPINOTA,otras actividades de enfermeria,sueros,2011-05-01,85,85
CAQUIAVIRI,otras actividades de enfermeria,sueros,2011-05-01,4,4
CARACOLLO,otras actividades de enfermeria,sueros,2011-05-01,16,16
CARANAVI,otras actividades de enfermeria,sueros,2011-05-01,366,366
CARAPARI,otras actividades de enfermeria,sueros,2011-05-01,68,68
CARIPUYO,otras actividades de enfermeria,sueros,2011-05-01,13,13
CARMEN RIVERO TORREZ,otras actividades de enfermeria,sueros,2011-05-01,17,17
CHALLAPATA,otras actividades de enfermeria,sueros,2011-05-01,124,124
CHAQUI,otras actividades de enfermeria,sueros,2011-05-01,6,6
CHARAGUA,otras actividades de enfermeria,sueros,2011-05-01,139,139
CHARAÑA,otras actividades de enfermeria,sueros,2011-05-01,9,9
CHAYANTA,otras actividades de enfermeria,sueros,2011-05-01,33,33
CHIMORE,otras actividades de enfermeria,sueros,2011-05-01,34,34
CHIPAYA,otras actividades de enfermeria,sueros,2011-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,sueros,2011-05-01,16,16
CHUMA,otras actividades de enfermeria,sueros,2011-05-01,27,27
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,sueros,2011-05-01,9,9
CKOCHAS,otras actividades de enfermeria,sueros,2011-05-01,28,28
CLIZA,otras actividades de enfermeria,sueros,2011-05-01,34,34
COBIJA,otras actividades de enfermeria,sueros,2011-05-01,826,826
COCAPATA,otras actividades de enfermeria,sueros,2011-05-01,21,21
COCHABAMBA,otras actividades de enfermeria,sueros,2011-05-01,19255,19255
COLCAPIRHUA,otras actividades de enfermeria,sueros,2011-05-01,543,543
"COLCHA ""K""",otras actividades de enfermeria,sueros,2011-05-01,13,13
COLLANA,otras actividades de enfermeria,sueros,2011-05-01,9,9
COLOMI,otras actividades de enfermeria,sueros,2011-05-01,21,21
COLPA BELGICA,otras actividades de enfermeria,sueros,2011-05-01,42,42
COLQUECHACA,otras actividades de enfermeria,sueros,2011-05-01,37,37
COLQUENCHA,otras actividades de enfermeria,sueros,2011-05-01,5,5
COLQUIRI,otras actividades de enfermeria,sueros,2011-05-01,32,32
COMANCHE,otras actividades de enfermeria,sueros,2011-05-01,6,6
COMARAPA,otras actividades de enfermeria,sueros,2011-05-01,131,131
COMBAYA,otras actividades de enfermeria,sueros,2011-05-01,3,3
CONCEPCION,otras actividades de enfermeria,sueros,2011-05-01,145,145
COPACABANA,otras actividades de enfermeria,sueros,2011-05-01,28,28
CORIPATA,otras actividades de enfermeria,sueros,2011-05-01,9,9
CORO CORO,otras actividades de enfermeria,sueros,2011-05-01,13,13
COROICO,otras actividades de enfermeria,sueros,2011-05-01,113,113
CORQUE,otras actividades de enfermeria,sueros,2011-05-01,3,3
COTAGAITA,otras actividades de enfermeria,sueros,2011-05-01,104,104
COTOCA,otras actividades de enfermeria,sueros,2011-05-01,375,375
CUATRO CAÑADAS,otras actividades de enfermeria,sueros,2011-05-01,125,125
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,sueros,2011-05-01,3,3
CUEVO,otras actividades de enfermeria,sueros,2011-05-01,1,1
CULPINA,otras actividades de enfermeria,sueros,2011-05-01,79,79
CURAHUARA DE CARANGAS,otras actividades de enfermeria,sueros,2011-05-01,2,2
CURVA,otras actividades de enfermeria,sueros,2011-05-01,6,6
DESAGUADERO,otras actividades de enfermeria,sueros,2011-05-01,5,5
EL ALTO,otras actividades de enfermeria,sueros,2011-05-01,7559,7559
EL CHORO,otras actividades de enfermeria,sueros,2011-05-01,8,8
EL PUENTE(STC),otras actividades de enfermeria,sueros,2011-05-01,25,25
EL PUENTE(TJA),otras actividades de enfermeria,sueros,2011-05-01,50,50
EL TORNO,otras actividades de enfermeria,sueros,2011-05-01,697,697
EL VILLAR,otras actividades de enfermeria,sueros,2011-05-01,37,37
ENTRE RIOS TRJ,otras actividades de enfermeria,sueros,2011-05-01,85,85
ENTRE RIOS CBBA,otras actividades de enfermeria,sueros,2011-05-01,78,78
ESCOMA,otras actividades de enfermeria,sueros,2011-05-01,148,148
EUCALIPTUS,otras actividades de enfermeria,sueros,2011-05-01,3,3
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,sueros,2011-05-01,6,6
EXALTACION,otras actividades de enfermeria,sueros,2011-05-01,7,7
FERNANDEZ ALONSO,otras actividades de enfermeria,sueros,2011-05-01,68,68
FILADELFIA,otras actividades de enfermeria,sueros,2011-05-01,23,23
GENERAL SAAVEDRA,otras actividades de enfermeria,sueros,2011-05-01,25,25
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,sueros,2011-05-01,8,8
GUANAY,otras actividades de enfermeria,sueros,2011-05-01,117,117
GUAQUI,otras actividades de enfermeria,sueros,2011-05-01,5,5
GUAYARAMERIN,otras actividades de enfermeria,sueros,2011-05-01,2443,2443
GUTIERREZ,otras actividades de enfermeria,sueros,2011-05-01,58,58
HUACARETA,otras actividades de enfermeria,sueros,2011-05-01,52,52
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,sueros,2011-05-01,9,9
HUACHACALLA,otras actividades de enfermeria,sueros,2011-05-01,2,2
HUANUNI,otras actividades de enfermeria,sueros,2011-05-01,206,206
HUARACAJE,otras actividades de enfermeria,sueros,2011-05-01,10,10
HUARINA,otras actividades de enfermeria,sueros,2011-05-01,7,7
HUAYLLAMARCA,otras actividades de enfermeria,sueros,2011-05-01,4,4
HUMANATA,otras actividades de enfermeria,sueros,2011-05-01,5,5
ICHOCA,otras actividades de enfermeria,sueros,2011-05-01,3,3
ICLA,otras actividades de enfermeria,sueros,2011-05-01,34,34
INCAHUASI,otras actividades de enfermeria,sueros,2011-05-01,38,38
INGAVI (HUMAITA),otras actividades de enfermeria,sueros,2011-05-01,12,12
INQUISIVI,otras actividades de enfermeria,sueros,2011-05-01,16,16
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,sueros,2011-05-01,27,27
IXIAMAS,otras actividades de enfermeria,sueros,2011-05-01,36,36
JESUS DE MACHACA,otras actividades de enfermeria,sueros,2011-05-01,43,43
LA ASUNTA,otras actividades de enfermeria,sueros,2011-05-01,35,35
LA GUARDIA,otras actividades de enfermeria,sueros,2011-05-01,321,321
LA PAZ,otras actividades de enfermeria,sueros,2011-05-01,48077,48077
LA RIVERA,otras actividades de enfermeria,sueros,2011-05-01,1,1
LAGUNILLAS,otras actividades de enfermeria,sueros,2011-05-01,18,18
LAJA,otras actividades de enfermeria,sueros,2011-05-01,10,10
LAS CARRERAS,otras actividades de enfermeria,sueros,2011-05-01,28,28
LICOMA PAMPA,otras actividades de enfermeria,sueros,2011-05-01,2,2
LLALLAGUA,otras actividades de enfermeria,sueros,2011-05-01,497,497
LLICA,otras actividades de enfermeria,sueros,2011-05-01,2,2
LORETO,otras actividades de enfermeria,sueros,2011-05-01,6,6
