municipality,group,variable,month,Curaciones y/o suturas,TOTAL
EL PUENTE(STC),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,86,86
EL PUENTE(TJA),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,91,91
EL TORNO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,1142,1142
EL VILLAR,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,34,34
ENTRE RIOS TRJ,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,335,335
ENTRE RIOS CBBA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,420,420
ESCARA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,3,3
ESCOMA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,127,127
ESMERALDA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,3,3
EUCALIPTUS,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,75,75
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,2,2
EXALTACION,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,11,11
FERNANDEZ ALONSO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,64,64
FILADELFIA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,45,45
GENERAL SAAVEDRA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,20,20
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,79,79
GUANAY,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,121,121
GUAQUI,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,24,24
GUAYARAMERIN,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,1723,1723
GUTIERREZ,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,18,18
HUACARETA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,48,48
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,10,10
HUACHACALLA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,43,43
HUANUNI,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,623,623
HUARACAJE,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,100,100
HUARINA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,28,28
HUAYLLAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,26,26
HUMANATA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,18,18
ICHOCA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,19,19
ICLA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,30,30
INCAHUASI,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,44,44
INGAVI (HUMAITA),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,20,20
INQUISIVI,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,38,38
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,83,83
IXIAMAS,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,156,156
JESUS DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,83,83
LA ASUNTA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,76,76
LA GUARDIA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,962,962
LA PAZ,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,32501,32501
LAGUNILLAS,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,64,64
LAJA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,82,82
LAS CARRERAS,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,30,30
LICOMA PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,19,19
LLALLAGUA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,198,198
LLICA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,21,21
LORETO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,15,15
LURIBAY,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,79,79
MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,88,88
MACHARETI,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,44,44
MAGDALENA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,250,250
MAIRANA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,330,330
MALLA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,3,3
MAPIRI,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,103,103
MECAPACA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,76,76
MINEROS,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,68,68
MIZQUE,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,80,80
MOCOMOCO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,46,46
MOJINETE,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,2,2
MOJOCOYA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,24,24
MONTEAGUDO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,282,282
MONTERO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,2334,2334
MORO MORO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,20,20
MOROCHATA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,34,34
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,12,12
NAZACARA DE PACAJES,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,20,20
OCURI,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,47,47
OKINAWA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,102,102
OMEREQUE,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,50,50
ORURO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,6293,6293
PADCAYA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,201,201
PADILLA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,97,97
PAILON,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,241,241
PALCA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,28,28
PALOS BLANCOS,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,136,136
PAMPA AULLAGAS,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,27,27
PAMPA GRANDE,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,46,46
PAPEL PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,18,18
PASORAPA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,32,32
PATACAMAYA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,10,10
PAZÑA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,57,57
PELECHUCO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,32,32
POCOATA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,87,87
POCONA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,96,96
POJO (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,34,34
POOPO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,74,74
PORCO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,62,62
POROMA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,62,62
PORONGO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,43,43
PORTACHUELO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,1158,1158
PORVENIR,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,143,143
POSTRER VALLE,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,35,35
POTOSI,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,4499,4499
PRESTO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,29,29
PUCARA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,12,12
PUCARANI,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,108,108
PUERTO ACOSTA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,19,19
PUERTO CARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,40,40
PUERTO GONZALO MORENO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,89,89
PUERTO PEREZ,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,17,17
PUERTO QUIJARRO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,306,306
PUERTO RICO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,50,50
PUERTO SILES,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,6,6
PUERTO SUAREZ,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,619,619
PUERTO VILLARROEL,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,2002,2002
PUNA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,94,94
PUNATA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,704,704
QUIABAYA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,38,38
QUILLACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,1402,1402
QUIME,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,90,90
QUIRUSILLAS,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,41,41
RAVELO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,33,33
REYES,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,211,211
RIBERALTA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,1840,1840
ROBORE,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,451,451
RURRENABAQUE,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,100,100
SABAYA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,34,34
SACABA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,1716,1716
SACABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,21,21
SACACA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,85,85
SAIPINA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,56,56
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,48,48
SAMAIPATA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,131,131
SAN AGUSTIN,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,5,5
SAN ANDRES,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,57,57
SAN ANDRES DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,24,24
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,6,6
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,21,21
SAN BENITO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,65,65
SAN BORJA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,727,727
SAN BUENA VENTURA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,65,65
SAN CARLOS,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,193,193
SAN IGNACIO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,390,390
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,1141,1141
SAN JAVIER(BNI),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,5,5
SAN JAVIER(STC),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,115,115
SAN JOAQUIN,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,74,74
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,285,285
SAN JUAN DE YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,310,310
SAN JULIAN,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,594,594
SAN LORENZO(PND),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,16,16
SAN LORENZO(TJA),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,173,173
SAN LUCAS,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,129,129
SAN MATIAS,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,213,213
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,130,130
SAN PABLO DE LIPEZ,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,11,11
SAN PEDRO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,132,132
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,55,55
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,29,29
SAN PEDRO DE QUEMES,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,2,2
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,29,29
SAN PEDRO(PND),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,2,2
SAN RAFAEL,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,94,94
SAN RAMON BENI,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,78,78
SAN RAMON SCZ,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,240,240
SANTA ANA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,493,493
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,25391,25391
SANTA ROSA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,176,176
SANTA ROSA DEL SARA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,167,167
SANTIAGO DE CALLAPA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,8,8
SANTIAGO DE HUARI,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,60,60
SANTIAGO DE HUATA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,42,42
SANTIAGO DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,13,13
SANTIVAÑES,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,74,74
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,21,21
SAPAHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,61,61
SENA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,30,30
SHINAOTA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,228,228
SICA SICA (VILLA AROMA),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,123,123
SICAYA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,17,17
SIPE SIPE,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,270,270
SOPACHUY,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,92,92
SORACACHI,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,33,33
SORATA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,134,134
SUCRE,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,7154,7154
TACACHI,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,3,3
TACACOMA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,29,29
TACOBAMBA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,20,20
TACOPAYA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,36,36
TAHUA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,1,1
TAPACARI,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,53,53
TARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,59,59
TARACO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,29,29
TARATA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,68,68
TARIJA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,12094,12094
TARVITA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,73,73
TEOPONTE,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,69,69
TIAWANACU,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,23,23
TINGUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,30,30
TIPUANI,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,79,79
TIQUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,435,435
TIRAQUE (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,108,108
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,23,23
TOCO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,57,57
TODOS SANTOS,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,2,2
TOLATA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,67,67
TOLEDO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,32,32
TOMAVE,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,51,51
TOMINA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,54,54
TORO TORO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,42,42
TOTORA(CBBA),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,67,67
TOTORA(ORR),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,29,29
TRIGAL,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,26,26
TRINIDAD,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,2516,2516
TUPIZA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,1125,1125
TURCO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,37,37
UMALA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,23,23
UNCIA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,110,110
URIONDO (A. CONCEPCION),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,163,163
URUBICHA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,73,73
UYUNI,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,821,821
VACAS,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,131,131
VALLEGRANDE,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,431,431
VIACHA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,511,511
VILA VILA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,29,29
VILLA CHARCAS,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,30,30
VILLA MONTES,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,1125,1125
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,27,27
VILLA RIVERO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,35,35
VILLA SERRANO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,83,83
VILLA TUNARI,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,578,578
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,32,32
VILLAZON,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,915,915
VINTO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,156,156
VITICHI,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,36,36
WALDO BALLIVIAN,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,19,19
WARNES,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,393,393
YACO,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,41,41
YACUIBA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,3472,3472
YAMPARAEZ,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,45,45
YANACACHI,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,91,91
YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,487,487
YOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,34,34
YOTALA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,78,78
YUNCHARA,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,16,16
ZUDAÑEZ,otras actividades de enfermeria,curaciones y/o suturas,2011-03-01,165,165
ACACIO,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,33,33
ACHACACHI,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,253,253
ACHOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,67,67
AIQUILE,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,259,259
ALALAY,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,12,12
ALCALA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,23,23
ALTO BENI,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,106,106
ANCORAIMES,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,55,55
ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,67,67
ANTEQUERA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,29,29
ANZALDO,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,35,35
APOLO,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,62,62
ARAMPAMPA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,15,15
ARANI,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,102,102
ARBIETO,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,86,86
ARQUE,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,56,56
ASCENCION DE GUARAYOS,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,420,420
ATOCHA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,556,556
AUCAPATA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,23,23
AYATA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,21,21
AYO AYO,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,27,27
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,154,154
AZURDUY,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,40,40
BATALLAS,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,69,69
BAURES,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,198,198
BELEN DE ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,17,17
BELEN DE URMIRI,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,9,9
BELLA FLOR,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,24,24
BERMEJO,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,1044,1044
BETANZOS,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,144,144
BOLIVAR,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,17,17
BOLPEBRA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,20,20
BOYUIBE,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,37,37
BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,85,85
CABEZAS,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,77,77
CAIROMA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,41,41
"CAIZA ""D""",otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,32,32
CAJUATA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,28,28
CALACOTO,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,14,14
CALAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,66,66
CAMARGO,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,85,85
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,17,17
CAMIRI,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,874,874
CAPINOTA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,244,244
CAQUIAVIRI,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,40,40
CARACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,130,130
CARANAVI,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,677,677
CARAPARI,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,106,106
CARIPUYO,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,15,15
CARMEN RIVERO TORREZ,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,23,23
CATACORA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,8,8
CHACARILLA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,6,6
CHALLAPATA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,459,459
CHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,30,30
CHARAGUA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,139,139
CHARAÑA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,4,4
CHAYANTA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,72,72
CHIMORE,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,217,217
CHIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,3,3
CHOQUE COTA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,11,11
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,66,66
CHUMA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,96,96
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,18,18
CKOCHAS,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,35,35
CLIZA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,345,345
COBIJA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,1048,1048
COCAPATA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,22,22
COCHABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,8133,8133
COIPASA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,5,5
COLCAPIRHUA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,535,535
"COLCHA ""K""",otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,35,35
COLLANA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,12,12
COLOMI,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,114,114
COLPA BELGICA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,125,125
COLQUECHACA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,74,74
COLQUENCHA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,45,45
COLQUIRI,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,183,183
COMANCHE,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,5,5
COMARAPA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,198,198
COMBAYA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,37,37
CONCEPCION,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,83,83
COPACABANA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,64,64
CORIPATA,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,42,42
CORO CORO,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,38,38
COROICO,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,277,277
CORQUE,otras actividades de enfermeria,curaciones y/o suturas,2011-04-01,30,30
