municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles maternidad,2006-04-01,51,51
CHALLAPATA,internaciones,dias camas disponibles maternidad,2006-04-01,360,360
CHAQUI,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
CHARAGUA,internaciones,dias camas disponibles maternidad,2006-04-01,218,218
CHAYANTA,internaciones,dias camas disponibles maternidad,2006-04-01,62,62
CHIMORE,internaciones,dias camas disponibles maternidad,2006-04-01,210,210
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles maternidad,2006-04-01,150,150
CHUMA,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
CLIZA,internaciones,dias camas disponibles maternidad,2006-04-01,150,150
COBIJA,internaciones,dias camas disponibles maternidad,2006-04-01,690,690
COCHABAMBA,internaciones,dias camas disponibles maternidad,2006-04-01,12630,12630
COLCAPIRHUA,internaciones,dias camas disponibles maternidad,2006-04-01,335,335
"COLCHA ""K""",internaciones,dias camas disponibles maternidad,2006-04-01,60,60
COLLANA,internaciones,dias camas disponibles maternidad,2006-04-01,30,30
COLOMI,internaciones,dias camas disponibles maternidad,2006-04-01,360,360
COLPA BELGICA,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
COLQUECHACA,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
COLQUIRI,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
COMARAPA,internaciones,dias camas disponibles maternidad,2006-04-01,300,300
CONCEPCION,internaciones,dias camas disponibles maternidad,2006-04-01,180,180
COPACABANA,internaciones,dias camas disponibles maternidad,2006-04-01,150,150
CORIPATA,internaciones,dias camas disponibles maternidad,2006-04-01,150,150
CORO CORO,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
COROICO,internaciones,dias camas disponibles maternidad,2006-04-01,300,300
CORQUE,internaciones,dias camas disponibles maternidad,2006-04-01,62,62
COTAGAITA,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
COTOCA,internaciones,dias camas disponibles maternidad,2006-04-01,630,630
CUATRO CAÑADAS,internaciones,dias camas disponibles maternidad,2006-04-01,270,270
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas disponibles maternidad,2006-04-01,30,30
CUEVO,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
CULPINA,internaciones,dias camas disponibles maternidad,2006-04-01,210,210
CURAHUARA DE CARANGAS,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
DESAGUADERO,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
EL ALTO,internaciones,dias camas disponibles maternidad,2006-04-01,5209,5209
EL PUENTE(STC),internaciones,dias camas disponibles maternidad,2006-04-01,151,151
EL PUENTE(TJA),internaciones,dias camas disponibles maternidad,2006-04-01,120,120
EL TORNO,internaciones,dias camas disponibles maternidad,2006-04-01,570,570
EL VILLAR,internaciones,dias camas disponibles maternidad,2006-04-01,210,210
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2006-04-01,180,180
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2006-04-01,361,361
EUCALIPTUS,internaciones,dias camas disponibles maternidad,2006-04-01,120,120
EXALTACION,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
FERNANDEZ ALONSO,internaciones,dias camas disponibles maternidad,2006-04-01,570,570
FILADELFIA,internaciones,dias camas disponibles maternidad,2006-04-01,58,58
GENERAL SAAVEDRA,internaciones,dias camas disponibles maternidad,2006-04-01,120,120
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas disponibles maternidad,2006-04-01,60,60
GUANAY,internaciones,dias camas disponibles maternidad,2006-04-01,120,120
GUAQUI,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
GUAYARAMERIN,internaciones,dias camas disponibles maternidad,2006-04-01,638,638
GUTIERREZ,internaciones,dias camas disponibles maternidad,2006-04-01,150,150
HUACARETA,internaciones,dias camas disponibles maternidad,2006-04-01,240,240
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles maternidad,2006-04-01,90,90
HUANUNI,internaciones,dias camas disponibles maternidad,2006-04-01,180,180
HUARACAJE,internaciones,dias camas disponibles maternidad,2006-04-01,30,30
HUAYLLAMARCA,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
ICLA,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
INCAHUASI,internaciones,dias camas disponibles maternidad,2006-04-01,270,270
INQUISIVI,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles maternidad,2006-04-01,120,120
IXIAMAS,internaciones,dias camas disponibles maternidad,2006-04-01,120,120
JESUS DE MACHACA,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
LA ASUNTA,internaciones,dias camas disponibles maternidad,2006-04-01,270,270
LA GUARDIA,internaciones,dias camas disponibles maternidad,2006-04-01,510,510
LA PAZ,internaciones,dias camas disponibles maternidad,2006-04-01,13710,13710
LAGUNILLAS,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
LAJA,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
LICOMA PAMPA,internaciones,dias camas disponibles maternidad,2006-04-01,31,31
LLALLAGUA,internaciones,dias camas disponibles maternidad,2006-04-01,360,360
LLICA,internaciones,dias camas disponibles maternidad,2006-04-01,30,30
LURIBAY,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
MACHACAMARCA,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
MACHARETI,internaciones,dias camas disponibles maternidad,2006-04-01,120,120
MAGDALENA,internaciones,dias camas disponibles maternidad,2006-04-01,120,120
MAIRANA,internaciones,dias camas disponibles maternidad,2006-04-01,270,270
MAPIRI,internaciones,dias camas disponibles maternidad,2006-04-01,120,120
MECAPACA,internaciones,dias camas disponibles maternidad,2006-04-01,210,210
MINEROS,internaciones,dias camas disponibles maternidad,2006-04-01,150,150
MIZQUE,internaciones,dias camas disponibles maternidad,2006-04-01,421,421
MOCOMOCO,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
MOJOCOYA,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
MONTEAGUDO,internaciones,dias camas disponibles maternidad,2006-04-01,390,390
MONTERO,internaciones,dias camas disponibles maternidad,2006-04-01,720,720
MORO MORO,internaciones,dias camas disponibles maternidad,2006-04-01,154,154
MOROCHATA,internaciones,dias camas disponibles maternidad,2006-04-01,180,180
OCURI,internaciones,dias camas disponibles maternidad,2006-04-01,1,1
OKINAWA,internaciones,dias camas disponibles maternidad,2006-04-01,330,330
OMEREQUE,internaciones,dias camas disponibles maternidad,2006-04-01,62,62
ORURO,internaciones,dias camas disponibles maternidad,2006-04-01,3359,3359
PADILLA,internaciones,dias camas disponibles maternidad,2006-04-01,450,450
PAILON,internaciones,dias camas disponibles maternidad,2006-04-01,175,175
PALCA,internaciones,dias camas disponibles maternidad,2006-04-01,62,62
PALOS BLANCOS,internaciones,dias camas disponibles maternidad,2006-04-01,270,270
PAMPA AULLAGAS,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
PAMPA GRANDE,internaciones,dias camas disponibles maternidad,2006-04-01,150,150
PAPEL PAMPA,internaciones,dias camas disponibles maternidad,2006-04-01,30,30
PASORAPA,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
PATACAMAYA,internaciones,dias camas disponibles maternidad,2006-04-01,120,120
PAZÑA,internaciones,dias camas disponibles maternidad,2006-04-01,148,148
POCOATA,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
POCONA,internaciones,dias camas disponibles maternidad,2006-04-01,420,420
POJO (CBBA),internaciones,dias camas disponibles maternidad,2006-04-01,240,240
POOPO,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
PORCO,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
POROMA,internaciones,dias camas disponibles maternidad,2006-04-01,421,421
PORONGO,internaciones,dias camas disponibles maternidad,2006-04-01,360,360
PORTACHUELO,internaciones,dias camas disponibles maternidad,2006-04-01,511,511
PORVENIR,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
POTOSI,internaciones,dias camas disponibles maternidad,2006-04-01,1500,1500
PRESTO,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
PUCARA,internaciones,dias camas disponibles maternidad,2006-04-01,30,30
PUCARANI,internaciones,dias camas disponibles maternidad,2006-04-01,52,52
PUERTO ACOSTA,internaciones,dias camas disponibles maternidad,2006-04-01,210,210
PUERTO CARABUCO,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
PUERTO QUIJARRO,internaciones,dias camas disponibles maternidad,2006-04-01,120,120
PUERTO RICO,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
PUERTO SUAREZ,internaciones,dias camas disponibles maternidad,2006-04-01,300,300
PUERTO VILLARROEL,internaciones,dias camas disponibles maternidad,2006-04-01,1050,1050
PUNA,internaciones,dias camas disponibles maternidad,2006-04-01,420,420
PUNATA,internaciones,dias camas disponibles maternidad,2006-04-01,444,444
QUILLACOLLO,internaciones,dias camas disponibles maternidad,2006-04-01,571,571
QUIME,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
QUIRUSILLAS,internaciones,dias camas disponibles maternidad,2006-04-01,30,30
RAVELO,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
REYES,internaciones,dias camas disponibles maternidad,2006-04-01,120,120
RIBERALTA,internaciones,dias camas disponibles maternidad,2006-04-01,690,690
ROBORE,internaciones,dias camas disponibles maternidad,2006-04-01,356,356
RURRENABAQUE,internaciones,dias camas disponibles maternidad,2006-04-01,120,120
SABAYA,internaciones,dias camas disponibles maternidad,2006-04-01,58,58
SACABA,internaciones,dias camas disponibles maternidad,2006-04-01,1440,1440
SACACA,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
SAIPINA,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles maternidad,2006-04-01,151,151
SAMAIPATA,internaciones,dias camas disponibles maternidad,2006-04-01,270,270
SAN ANDRES,internaciones,dias camas disponibles maternidad,2006-04-01,22,22
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
SAN BENITO,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
SAN BORJA,internaciones,dias camas disponibles maternidad,2006-04-01,331,331
SAN BUENA VENTURA,internaciones,dias camas disponibles maternidad,2006-04-01,120,120
SAN CARLOS,internaciones,dias camas disponibles maternidad,2006-04-01,420,420
SAN IGNACIO,internaciones,dias camas disponibles maternidad,2006-04-01,300,300
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles maternidad,2006-04-01,1081,1081
SAN JAVIER(STC),internaciones,dias camas disponibles maternidad,2006-04-01,450,450
SAN JOAQUIN,internaciones,dias camas disponibles maternidad,2006-04-01,120,120
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles maternidad,2006-04-01,480,480
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles maternidad,2006-04-01,167,167
SAN JULIAN,internaciones,dias camas disponibles maternidad,2006-04-01,670,670
SAN LORENZO(PND),internaciones,dias camas disponibles maternidad,2006-04-01,30,30
SAN LORENZO(TJA),internaciones,dias camas disponibles maternidad,2006-04-01,104,104
SAN LUCAS,internaciones,dias camas disponibles maternidad,2006-04-01,390,390
SAN MATIAS,internaciones,dias camas disponibles maternidad,2006-04-01,330,330
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles maternidad,2006-04-01,150,150
SAN PEDRO,internaciones,dias camas disponibles maternidad,2006-04-01,330,330
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles maternidad,2006-04-01,30,30
SAN PEDRO DE TIQUINA,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
SAN RAFAEL,internaciones,dias camas disponibles maternidad,2006-04-01,120,120
SAN RAMON,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
SAN RAMON,internaciones,dias camas disponibles maternidad,2006-04-01,180,180
SANTA ANA,internaciones,dias camas disponibles maternidad,2006-04-01,180,180
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles maternidad,2006-04-01,11575,11575
SANTA ROSA,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
SANTA ROSA DEL SARA,internaciones,dias camas disponibles maternidad,2006-04-01,360,360
SANTIAGO DE CALLAPA,internaciones,dias camas disponibles maternidad,2006-04-01,30,30
SANTIAGO DE HUARI,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
SANTIAGO DE MACHACA,internaciones,dias camas disponibles maternidad,2006-04-01,30,30
SANTIVAÑES,internaciones,dias camas disponibles maternidad,2006-04-01,210,210
SANTUARIO DE QUILLACAS,internaciones,dias camas disponibles maternidad,2006-04-01,61,61
SAPAHAQUI,internaciones,dias camas disponibles maternidad,2006-04-01,30,30
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles maternidad,2006-04-01,210,210
SICAYA,internaciones,dias camas disponibles maternidad,2006-04-01,120,120
SIPE SIPE,internaciones,dias camas disponibles maternidad,2006-04-01,360,360
SOPACHUY,internaciones,dias camas disponibles maternidad,2006-04-01,270,270
SORACACHI,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
SORATA,internaciones,dias camas disponibles maternidad,2006-04-01,240,240
SUCRE,internaciones,dias camas disponibles maternidad,2006-04-01,3870,3870
TACACHI,internaciones,dias camas disponibles maternidad,2006-04-01,30,30
TACACOMA,internaciones,dias camas disponibles maternidad,2006-04-01,33,33
TACOPAYA,internaciones,dias camas disponibles maternidad,2006-04-01,210,210
TAPACARI,internaciones,dias camas disponibles maternidad,2006-04-01,510,510
TARABUCO,internaciones,dias camas disponibles maternidad,2006-04-01,180,180
TARATA,internaciones,dias camas disponibles maternidad,2006-04-01,282,282
TARIJA,internaciones,dias camas disponibles maternidad,2006-04-01,1199,1199
TARVITA,internaciones,dias camas disponibles maternidad,2006-04-01,600,600
TEOPONTE,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
TIAWANACU,internaciones,dias camas disponibles maternidad,2006-04-01,120,120
TINGUIPAYA,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
TIPUANI,internaciones,dias camas disponibles maternidad,2006-04-01,150,150
TIQUIPAYA,internaciones,dias camas disponibles maternidad,2006-04-01,570,570
TIRAQUE (CBBA),internaciones,dias camas disponibles maternidad,2006-04-01,811,811
TOCO,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
TOLATA,internaciones,dias camas disponibles maternidad,2006-04-01,54,54
TOLEDO,internaciones,dias camas disponibles maternidad,2006-04-01,150,150
TOMAVE,internaciones,dias camas disponibles maternidad,2006-04-01,120,120
TOMINA,internaciones,dias camas disponibles maternidad,2006-04-01,390,390
TORO TORO,internaciones,dias camas disponibles maternidad,2006-04-01,30,30
TOTORA(CBBA),internaciones,dias camas disponibles maternidad,2006-04-01,331,331
TOTORA(ORR),internaciones,dias camas disponibles maternidad,2006-04-01,210,210
TRIGAL,internaciones,dias camas disponibles maternidad,2006-04-01,30,30
TRINIDAD,internaciones,dias camas disponibles maternidad,2006-04-01,1468,1468
TUPIZA,internaciones,dias camas disponibles maternidad,2006-04-01,480,480
TURCO,internaciones,dias camas disponibles maternidad,2006-04-01,120,120
UNCIA,internaciones,dias camas disponibles maternidad,2006-04-01,240,240
URUBICHA,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
UYUNI,internaciones,dias camas disponibles maternidad,2006-04-01,330,330
VACAS,internaciones,dias camas disponibles maternidad,2006-04-01,146,146
VALLEGRANDE,internaciones,dias camas disponibles maternidad,2006-04-01,210,210
VIACHA,internaciones,dias camas disponibles maternidad,2006-04-01,82,82
VILA VILA,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
VILLA MONTES,internaciones,dias camas disponibles maternidad,2006-04-01,150,150
VILLA RIVERO,internaciones,dias camas disponibles maternidad,2006-04-01,150,150
VILLA SERRANO,internaciones,dias camas disponibles maternidad,2006-04-01,330,330
VILLA TUNARI,internaciones,dias camas disponibles maternidad,2006-04-01,1336,1336
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles maternidad,2006-04-01,240,240
VILLAZON,internaciones,dias camas disponibles maternidad,2006-04-01,420,420
VINTO,internaciones,dias camas disponibles maternidad,2006-04-01,300,300
VITICHI,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
WALDO BALLIVIAN,internaciones,dias camas disponibles maternidad,2006-04-01,30,30
WARNES,internaciones,dias camas disponibles maternidad,2006-04-01,659,659
YACO,internaciones,dias camas disponibles maternidad,2006-04-01,30,30
YACUIBA,internaciones,dias camas disponibles maternidad,2006-04-01,771,771
YAMPARAEZ,internaciones,dias camas disponibles maternidad,2006-04-01,120,120
YANACACHI,internaciones,dias camas disponibles maternidad,2006-04-01,60,60
YAPACANI,internaciones,dias camas disponibles maternidad,2006-04-01,510,510
YOCALLA,internaciones,dias camas disponibles maternidad,2006-04-01,30,30
YOTALA,internaciones,dias camas disponibles maternidad,2006-04-01,90,90
ZUDAÑEZ,internaciones,dias camas disponibles maternidad,2006-04-01,120,120
ACACIO,internaciones,dias camas disponibles maternidad,2006-05-01,31,31
ACHACACHI,internaciones,dias camas disponibles maternidad,2006-05-01,279,279
ACHOCALLA,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
AIQUILE,internaciones,dias camas disponibles maternidad,2006-05-01,248,248
ALALAY,internaciones,dias camas disponibles maternidad,2006-05-01,186,186
ALCALA,internaciones,dias camas disponibles maternidad,2006-05-01,124,124
ANCORAIMES,internaciones,dias camas disponibles maternidad,2006-05-01,93,93
ANDAMARCA,internaciones,dias camas disponibles maternidad,2006-05-01,56,56
ANTEQUERA,internaciones,dias camas disponibles maternidad,2006-05-01,31,31
ANZALDO,internaciones,dias camas disponibles maternidad,2006-05-01,59,59
APOLO,internaciones,dias camas disponibles maternidad,2006-05-01,93,93
ARANI,internaciones,dias camas disponibles maternidad,2006-05-01,90,90
ARBIETO,internaciones,dias camas disponibles maternidad,2006-05-01,120,120
ARQUE,internaciones,dias camas disponibles maternidad,2006-05-01,217,217
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles maternidad,2006-05-01,310,310
ATOCHA,internaciones,dias camas disponibles maternidad,2006-05-01,310,310
AUCAPATA,internaciones,dias camas disponibles maternidad,2006-05-01,61,61
AYO AYO,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles maternidad,2006-05-01,682,682
AZURDUY,internaciones,dias camas disponibles maternidad,2006-05-01,558,558
BATALLAS,internaciones,dias camas disponibles maternidad,2006-05-01,93,93
BAURES,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
BERMEJO,internaciones,dias camas disponibles maternidad,2006-05-01,462,462
BETANZOS,internaciones,dias camas disponibles maternidad,2006-05-01,372,372
BOLIVAR,internaciones,dias camas disponibles maternidad,2006-05-01,155,155
BOYUIBE,internaciones,dias camas disponibles maternidad,2006-05-01,124,124
BUENA VISTA,internaciones,dias camas disponibles maternidad,2006-05-01,521,521
CABEZAS,internaciones,dias camas disponibles maternidad,2006-05-01,186,186
CAIROMA,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
"CAIZA ""D""",internaciones,dias camas disponibles maternidad,2006-05-01,214,214
CAJUATA,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
CALACOTO,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
CALAMARCA,internaciones,dias camas disponibles maternidad,2006-05-01,124,124
CAMARGO,internaciones,dias camas disponibles maternidad,2006-05-01,186,186
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles maternidad,2006-05-01,93,93
CAMIRI,internaciones,dias camas disponibles maternidad,2006-05-01,682,682
CAPINOTA,internaciones,dias camas disponibles maternidad,2006-05-01,279,279
CAQUIAVIRI,internaciones,dias camas disponibles maternidad,2006-05-01,93,93
CARACOLLO,internaciones,dias camas disponibles maternidad,2006-05-01,186,186
CARANAVI,internaciones,dias camas disponibles maternidad,2006-05-01,372,372
CARIPUYO,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles maternidad,2006-05-01,40,40
CHACARILLA,internaciones,dias camas disponibles maternidad,2006-05-01,31,31
CHALLAPATA,internaciones,dias camas disponibles maternidad,2006-05-01,371,371
CHAQUI,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
CHARAGUA,internaciones,dias camas disponibles maternidad,2006-05-01,218,218
CHAYANTA,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
CHIMORE,internaciones,dias camas disponibles maternidad,2006-05-01,248,248
CHIPAYA,internaciones,dias camas disponibles maternidad,2006-05-01,31,31
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles maternidad,2006-05-01,155,155
CHUMA,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
CLIZA,internaciones,dias camas disponibles maternidad,2006-05-01,155,155
COBIJA,internaciones,dias camas disponibles maternidad,2006-05-01,850,850
COCHABAMBA,internaciones,dias camas disponibles maternidad,2006-05-01,13020,13020
COLCAPIRHUA,internaciones,dias camas disponibles maternidad,2006-05-01,341,341
"COLCHA ""K""",internaciones,dias camas disponibles maternidad,2006-05-01,62,62
COLLANA,internaciones,dias camas disponibles maternidad,2006-05-01,31,31
COLOMI,internaciones,dias camas disponibles maternidad,2006-05-01,372,372
COLPA BELGICA,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
COLQUECHACA,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
COLQUIRI,internaciones,dias camas disponibles maternidad,2006-05-01,93,93
COMARAPA,internaciones,dias camas disponibles maternidad,2006-05-01,309,309
CONCEPCION,internaciones,dias camas disponibles maternidad,2006-05-01,216,216
COPACABANA,internaciones,dias camas disponibles maternidad,2006-05-01,122,122
CORIPATA,internaciones,dias camas disponibles maternidad,2006-05-01,124,124
CORO CORO,internaciones,dias camas disponibles maternidad,2006-05-01,93,93
COROICO,internaciones,dias camas disponibles maternidad,2006-05-01,279,279
CORQUE,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
COTAGAITA,internaciones,dias camas disponibles maternidad,2006-05-01,93,93
COTOCA,internaciones,dias camas disponibles maternidad,2006-05-01,651,651
CUATRO CAÑADAS,internaciones,dias camas disponibles maternidad,2006-05-01,367,367
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas disponibles maternidad,2006-05-01,29,29
CUEVO,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
CULPINA,internaciones,dias camas disponibles maternidad,2006-05-01,217,217
CURAHUARA DE CARANGAS,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
DESAGUADERO,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
EL ALTO,internaciones,dias camas disponibles maternidad,2006-05-01,5308,5308
EL PUENTE(STC),internaciones,dias camas disponibles maternidad,2006-05-01,93,93
EL PUENTE(TJA),internaciones,dias camas disponibles maternidad,2006-05-01,119,119
EL TORNO,internaciones,dias camas disponibles maternidad,2006-05-01,620,620
EL VILLAR,internaciones,dias camas disponibles maternidad,2006-05-01,217,217
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2006-05-01,186,186
ENTRE RIOS,internaciones,dias camas disponibles maternidad,2006-05-01,310,310
EUCALIPTUS,internaciones,dias camas disponibles maternidad,2006-05-01,122,122
EXALTACION,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
FERNANDEZ ALONSO,internaciones,dias camas disponibles maternidad,2006-05-01,337,337
GENERAL SAAVEDRA,internaciones,dias camas disponibles maternidad,2006-05-01,124,124
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas disponibles maternidad,2006-05-01,92,92
GUANAY,internaciones,dias camas disponibles maternidad,2006-05-01,186,186
GUAYARAMERIN,internaciones,dias camas disponibles maternidad,2006-05-01,653,653
GUTIERREZ,internaciones,dias camas disponibles maternidad,2006-05-01,152,152
HUACARETA,internaciones,dias camas disponibles maternidad,2006-05-01,248,248
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas disponibles maternidad,2006-05-01,93,93
HUANUNI,internaciones,dias camas disponibles maternidad,2006-05-01,180,180
HUARACAJE,internaciones,dias camas disponibles maternidad,2006-05-01,31,31
HUAYLLAMARCA,internaciones,dias camas disponibles maternidad,2006-05-01,186,186
ICLA,internaciones,dias camas disponibles maternidad,2006-05-01,93,93
INCAHUASI,internaciones,dias camas disponibles maternidad,2006-05-01,307,307
INQUISIVI,internaciones,dias camas disponibles maternidad,2006-05-01,155,155
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles maternidad,2006-05-01,124,124
IXIAMAS,internaciones,dias camas disponibles maternidad,2006-05-01,93,93
JESUS DE MACHACA,internaciones,dias camas disponibles maternidad,2006-05-01,92,92
LA ASUNTA,internaciones,dias camas disponibles maternidad,2006-05-01,248,248
LA GUARDIA,internaciones,dias camas disponibles maternidad,2006-05-01,527,527
LA PAZ,internaciones,dias camas disponibles maternidad,2006-05-01,13295,13295
LAGUNILLAS,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
LAJA,internaciones,dias camas disponibles maternidad,2006-05-01,31,31
LAS CARRERAS,internaciones,dias camas disponibles maternidad,2006-05-01,31,31
LICOMA PAMPA,internaciones,dias camas disponibles maternidad,2006-05-01,31,31
LLALLAGUA,internaciones,dias camas disponibles maternidad,2006-05-01,372,372
LLICA,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
LURIBAY,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
MACHACAMARCA,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
MACHARETI,internaciones,dias camas disponibles maternidad,2006-05-01,124,124
MAGDALENA,internaciones,dias camas disponibles maternidad,2006-05-01,124,124
MAIRANA,internaciones,dias camas disponibles maternidad,2006-05-01,248,248
MAPIRI,internaciones,dias camas disponibles maternidad,2006-05-01,155,155
MECAPACA,internaciones,dias camas disponibles maternidad,2006-05-01,93,93
MINEROS,internaciones,dias camas disponibles maternidad,2006-05-01,186,186
MIZQUE,internaciones,dias camas disponibles maternidad,2006-05-01,589,589
MOCOMOCO,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
MOJOCOYA,internaciones,dias camas disponibles maternidad,2006-05-01,93,93
MONTEAGUDO,internaciones,dias camas disponibles maternidad,2006-05-01,372,372
MONTERO,internaciones,dias camas disponibles maternidad,2006-05-01,744,744
MORO MORO,internaciones,dias camas disponibles maternidad,2006-05-01,93,93
MOROCHATA,internaciones,dias camas disponibles maternidad,2006-05-01,124,124
OCURI,internaciones,dias camas disponibles maternidad,2006-05-01,279,279
OKINAWA,internaciones,dias camas disponibles maternidad,2006-05-01,267,267
OMEREQUE,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
ORURO,internaciones,dias camas disponibles maternidad,2006-05-01,3585,3585
PADILLA,internaciones,dias camas disponibles maternidad,2006-05-01,434,434
PAILON,internaciones,dias camas disponibles maternidad,2006-05-01,184,184
PALCA,internaciones,dias camas disponibles maternidad,2006-05-01,91,91
PALOS BLANCOS,internaciones,dias camas disponibles maternidad,2006-05-01,217,217
PAMPA AULLAGAS,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
PAMPA GRANDE,internaciones,dias camas disponibles maternidad,2006-05-01,155,155
PAPEL PAMPA,internaciones,dias camas disponibles maternidad,2006-05-01,31,31
PASORAPA,internaciones,dias camas disponibles maternidad,2006-05-01,62,62
PATACAMAYA,internaciones,dias camas disponibles maternidad,2006-05-01,124,124
PAZÑA,internaciones,dias camas disponibles maternidad,2006-05-01,63,63
POCOATA,internaciones,dias camas disponibles maternidad,2006-05-01,93,93
POCONA,internaciones,dias camas disponibles maternidad,2006-05-01,341,341
