municipality,group,variable,month,N° de CAI de establecimiento,TOTAL
TOLATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-03-01,1,1
TRIGAL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-03-01,3,3
TRINIDAD,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-03-01,2,2
TUPIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-03-01,6,6
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-03-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-03-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-03-01,4,4
VACAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-03-01,3,3
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-03-01,4,4
VILLA CHARCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-03-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-03-01,2,2
VILLAZON,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-03-01,1,1
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-03-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-03-01,10,10
YANACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-03-01,5,5
YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-03-01,1,1
ACACIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,11,11
ACHOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
ALTO BENI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
APOLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,5,5
ARAMPAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,6,6
ATOCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,5,5
AUCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
AYATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
AYO AYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,15,15
BOYUIBE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
CABEZAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,6,6
CALAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,5,5
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
CAPINOTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
CARANAVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,5,5
CARIPUYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
CHACARILLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
CHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
CHAYANTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
CHIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
CHUA COCANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
CKOCHAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,9,9
CLIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
COCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,8,8
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
COLLANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
COLQUIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
COMBAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,6,6
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
COROICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,4,4
CORQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,5,5
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,4,4
CULPINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
DESAGUADERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,58,58
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
EL TORNO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,5,5
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,4,4
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,7,7
FILADELFIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,5,5
GUANAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,4,4
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
GUTIERREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
HUACARETA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
HUMANATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
ICLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,5,5
IXIAMAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,7,7
LA ASUNTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,9,9
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,50,50
LLALLAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
LLICA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,4,4
LORETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
MACHARETI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
MINEROS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,4,4
MOJINETE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
OCURI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,8,8
OKINAWA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
ORURO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
PADCAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
PALCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,6,6
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,4,4
PAZÑA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,4,4
PELECHUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
POCOATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,11,11
POCONA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,6,6
PORONGO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
PORVENIR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
POTOSI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
PRESTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
PUCARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,7,7
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
PUNA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
QUIABAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,5,5
QUIME,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
QUIRUSILLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,6,6
SACABA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,6,6
SACABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,4,4
SACACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
SAMAIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,4,4
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,8,8
SAN LUCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,4,4
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,10,10
SAN PEDRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,9,9
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,37,37
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,4,4
SHINAOTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
SORACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
SORATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,50,50
TACACOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,6,6
TAHUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
TAPACARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,4,4
TARACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
TARATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
TARVITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
TEOPONTE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
TIAWANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
TIPUANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
TOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
TODOS SANTOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,6,6
TORO TORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
TUPIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,15,15
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
UNCIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
UYUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,5,5
VACAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,6,6
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,4,4
VILA VILA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
VILLA SERRANO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,8,8
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,3,3
VILLAZON,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
VINTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,6,6
VITICHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,10,10
YACUIBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
YAMPARAEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,2,2
YANACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,4,4
YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-04-01,6,6
ACHACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,6,6
ACHOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
AIQUILE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,4,4
ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,4,4
ANTEQUERA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
APOLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,6,6
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
ARQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
ATOCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
AUCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
AYATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,3,3
AYO AYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,3,3
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,7,7
BETANZOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,4,4
BOLIVAR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,3,3
CABEZAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,7,7
CALAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,3,3
CAMIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
CAPINOTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
CARACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,3,3
CARANAVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,3,3
CARAPARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,3,3
CHACARILLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
CHIMORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
CHOQUE COTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
CHUA COCANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,7,7
CKOCHAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,18,18
CLIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
COCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,5,5
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,5,5
COLQUECHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,3,3
COLQUIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
COMBAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,7,7
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
COROICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,5,5
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,6,6
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,3,3
DESAGUADERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,53,53
EL TORNO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
EL VILLAR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
EUCALIPTUS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,4,4
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,6,6
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,6,6
GUTIERREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
HUACHACALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,3,3
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,3,3
HUMANATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,7,7
IXIAMAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,6,6
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,8,8
LA ASUNTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
LA GUARDIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,9,9
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,52,52
LAJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
LLICA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
LORETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
LURIBAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
MAGDALENA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
MAPIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,2,2
MIZQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
MOCOMOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
MOJINETE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,3,3
MOJOCOYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,7,7
OCURI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,3,3
OKINAWA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,1,1
OMEREQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2017-05-01,8,8
