municipality,group,variable,month,N° de autoevaluciones para acreditación del establecimiento,TOTAL
SAN BORJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-07-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-07-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-07-01,1,1
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-07-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-07-01,1,1
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-07-01,1,1
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-07-01,1,1
SORACACHI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-07-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-07-01,4,4
TACACOMA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-07-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-07-01,1,1
TARVITA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-07-01,1,1
TEOPONTE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-07-01,1,1
TOTORA(ORR),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-07-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-07-01,1,1
TUPIZA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-07-01,1,1
UNCIA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-07-01,1,1
VILLA SERRANO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-07-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-07-01,1,1
YACUIBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-07-01,1,1
ACACIO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
ACHOCALLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
APOLO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,2,2
CAMARGO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
CLIZA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,2,2
CORQUE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,3,3
HUARINA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
ICLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,12,12
LLALLAGUA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
MOCOMOCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,2,2
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
SACABA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
SANTA ANA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,2,2
SORACACHI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,14,14
TARABUCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
TIAWANACU,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,2,2
TRINIDAD,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
URUBICHA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
VILLA SERRANO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,2,2
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
YACUIBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,2,2
YOCALLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-08-01,1,1
ALCALA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
ALTO BENI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
AUCAPATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
AYATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,3,3
AYO AYO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
BAURES,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
CAMARGO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
CHAQUI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
CLIZA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,3,3
EL PUENTE(STC),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
HUACARETA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
ICLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,4,4
MACHARETI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
PAZÑA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
PELECHUCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
PRESTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,2,2
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,2,2
SAN JULIAN,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,2,2
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,2,2
SOPACHUY,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,4,4
TACACHI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,2,2
TIPUANI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,2,2
TODOS SANTOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
TUPIZA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
VALLEGRANDE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
VILLA SERRANO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
YAMPARAEZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
YANACACHI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,3,3
YOTALA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-09-01,2,2
ACACIO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
ALTO BENI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
APOLO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
CAIROMA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
CAQUIAVIRI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
CARANAVI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
CLIZA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
COROICO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,10,10
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
EL VILLAR,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,12,12
LLALLAGUA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
LORETO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
ORURO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,2,2
PALCA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
QUIABAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,2,2
SABAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,2,2
TARABUCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,2,2
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,2,2
VILLA SERRANO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,2,2
WARNES,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-10-01,1,1
ACHOCALLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
ALCALA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
APOLO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
CAIROMA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,8,8
CKOCHAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,2,2
COTAGAITA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,2,2
EL VILLAR,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,7,7
LLICA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
LORETO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,3,3
MALLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
POCONA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
PORCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
POROMA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,5,5
TAPACARI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
TARVITA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,2,2
UYUNI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,3,3
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
VINTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-11-01,2,2
ACHACACHI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
ALALAY,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
ALCALA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
AYATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,5,5
CAQUIAVIRI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
CHACARILLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,2,2
COCHABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,3,3
COTOCA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
EL VILLAR,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
ICLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
INCAHUASI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,3,3
PADILLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
POROMA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,4,4
TARIJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,2,2
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
TURCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
YANACACHI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,3,3
YOTALA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2017-12-01,1,1
