municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,527,527
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,536,536
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,2,2
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,406,406
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,28,28
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,80,80
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,309,309
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,153,153
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,30,30
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,20,20
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,4632,4632
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,85,85
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,206,206
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,325,325
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,965,965
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,217,217
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,310,310
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,10,10
ESCOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,18,18
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,220,220
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,108,108
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,37,37
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,26,26
GUANAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,25,25
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,81,81
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,213,213
GUTIERREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,277,277
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,289,289
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,195,195
HUACHACALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,14,14
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,305,305
HUARINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,12,12
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,104,104
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,290,290
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,318,318
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,8,8
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,20,20
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,398,398
LA ASUNTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,144,144
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,55,55
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,102,102
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,80,80
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,60,60
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,223,223
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,261,261
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,30,30
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,20,20
LURIBAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,10,10
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,68,68
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,317,317
MAIRANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,5,5
MAPIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,7,7
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,5,5
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,27,27
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,190,190
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,150,150
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,14,14
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,376,376
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,1093,1093
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,731,731
MORO MORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,14,14
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,145,145
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,55,55
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,6,6
OKINAWA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,9,9
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,196,196
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,2481,2481
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,455,455
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,807,807
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,226,226
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,140,140
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,22,22
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,96,96
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,138,138
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,75,75
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,137,137
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,34,34
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,86,86
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,234,234
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,95,95
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,76,76
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,123,123
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,30,30
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,646,646
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,135,135
PORTACHUELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,110,110
PORVENIR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,85,85
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,2762,2762
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,448,448
PUCARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,7,7
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,134,134
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,10,10
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,164,164
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,16,16
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,309,309
PUERTO SILES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,16,16
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,113,113
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,474,474
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,272,272
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,395,395
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,2585,2585
QUIME,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,65,65
RAVELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,101,101
REYES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,157,157
RIBERALTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,448,448
ROBORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,30,30
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,120,120
SABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,214,214
SACABA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,296,296
SACABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,151,151
SACACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,186,186
SAIPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,239,239
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,117,117
SAMAIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,50,50
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,53,53
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,57,57
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,22,22
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,177,177
SAN BENITO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,285,285
SAN BORJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,205,205
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,6,6
SAN CARLOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,401,401
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,105,105
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,50,50
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,34,34
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,50,50
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,494,494
SAN JULIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,1860,1860
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,10,10
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,164,164
SAN LUCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,958,958
SAN MATIAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,35,35
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,76,76
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,62,62
SAN PEDRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,543,543
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,113,113
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,15,15
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,70,70
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,360,360
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,14,14
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,15,15
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,133,133
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,148,148
SANTA ANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,11,11
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,1443,1443
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,60,60
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,231,231
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,35,35
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,5,5
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,134,134
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,109,109
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,221,221
SHINAOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,108,108
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,279,279
SICAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,4,4
SIPE SIPE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,311,311
SOPACHUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,174,174
SORACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,132,132
SORATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,168,168
SUCRE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,8638,8638
TACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,8,8
TACOBAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,10,10
TACOPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,244,244
TAHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,49,49
TAPACARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,98,98
TARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,947,947
TARACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,50,50
TARATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,470,470
TARIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,1431,1431
TARVITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,1145,1145
TEOPONTE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,28,28
TIAWANACU,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,30,30
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,273,273
TIPUANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,4,4
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,308,308
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,550,550
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,15,15
TOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,142,142
TOLATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,73,73
TOLEDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,151,151
TOMAVE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,40,40
TOMINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,529,529
TORO TORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,116,116
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,101,101
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,46,46
TRIGAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,95,95
TRINIDAD,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,166,166
TUPIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,928,928
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,15,15
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,145,145
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,182,182
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,294,294
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,125,125
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,38,38
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,115,115
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,403,403
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,73,73
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,350,350
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,206,206
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,175,175
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,540,540
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,603,603
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,172,172
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,985,985
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,438,438
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,233,233
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,40,40
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,587,587
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,1450,1450
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,489,489
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,86,86
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,2068,2068
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,451,451
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,16,16
YUNGUYO DE LITORAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,6,6
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-03-01,270,270
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,161,161
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,270,270
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,12,12
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,352,352
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,8,8
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,126,126
ALTO BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,16,16
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,314,314
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,74,74
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,271,271
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,45,45
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,98,98
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,77,77
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,546,546
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,100,100
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,248,248
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,59,59
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,92,92
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,446,446
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,22,22
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,72,72
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,39,39
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,72,72
BELLA FLOR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,15,15
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,81,81
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,373,373
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,242,242
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,385,385
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,291,291
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,137,137
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,22,22
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,316,316
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,27,27
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,346,346
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,71,71
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,459,459
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,31,31
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,3,3
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,206,206
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,30,30
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,90,90
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,55,55
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,10,10
CHACARILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,69,69
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,876,876
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,131,131
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,107,107
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,82,82
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,140,140
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,23,23
CHUA COCANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,33,33
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,22,22
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,268,268
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,12,12
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,116,116
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,256,256
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,241,241
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-04-01,44,44
