municipality,group,variable,month,Nº de familias nuevas carpetizadas durante el periódo,TOTAL
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-02-01,34,34
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-02-01,118,118
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-02-01,8,8
VILLAZON,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-02-01,619,619
VINTO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-02-01,51,51
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-02-01,2,2
WARNES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-02-01,280,280
YACUIBA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-02-01,141,141
YANACACHI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-02-01,32,32
YAPACANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-02-01,107,107
YOTALA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-02-01,5,5
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-02-01,9,9
ACHACACHI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,24,24
ACHOCALLA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,80,80
AIQUILE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,29,29
ANCORAIMES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,26,26
ANDAMARCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,6,6
APOLO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,9,9
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,1,1
ARANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,10,10
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,16,16
ATOCHA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,58,58
AUCAPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,8,8
AYO AYO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,53,53
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,3,3
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,2,2
BERMEJO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,140,140
BETANZOS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,51,51
BOLIVAR,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,7,7
BOLPEBRA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,1,1
BOYUIBE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,94,94
BUENA VISTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,7,7
CABEZAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,30,30
CAIROMA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,5,5
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,18,18
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,1,1
CAMIRI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,93,93
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,20,20
CARACOLLO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,38,38
CARANAVI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,108,108
CARAPARI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,8,8
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,5,5
CATACORA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,100,100
CHAQUI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,21,21
CHARAGUA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,50,50
CHIMORE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,127,127
CHIPAYA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,14,14
CHUMA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,17,17
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,10,10
CKOCHAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,15,15
COBIJA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,157,157
COCHABAMBA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,92,92
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,197,197
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,2,2
COLOMI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,12,12
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,5,5
COLQUENCHA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,5,5
COLQUIRI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,1,1
COMANCHE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,29,29
CORIPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,17,17
COROICO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,3,3
COTAGAITA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,59,59
COTOCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,73,73
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,3,3
CUEVO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,6,6
CULPINA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,2,2
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,1,1
CURVA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,4,4
EL ALTO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,927,927
EL CHORO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,6,6
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,65,65
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,7,7
EL TORNO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,84,84
EL VILLAR,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,2,2
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,63,63
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,10,10
ESCOMA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,5,5
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,50,50
FILADELFIA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,17,17
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,33,33
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,7,7
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,82,82
GUTIERREZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,44,44
HUACARETA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,3,3
HUACHACALLA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,16,16
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,1,1
ICLA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,4,4
INCAHUASI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,11,11
IXIAMAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,35,35
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,61,61
LA ASUNTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,119,119
LA PAZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,174,174
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,3,3
LAJA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,12,12
LLALLAGUA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,5,5
LLICA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,39,39
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,2,2
MAGDALENA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,32,32
MAPIRI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,20,20
MINEROS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,3,3
MIZQUE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,19,19
MOCOMOCO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,16,16
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,159,159
MONTERO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,100,100
ORURO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,287,287
PADCAYA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,19,19
PADILLA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,216,216
PAILON,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,2,2
PALCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,131,131
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,31,31
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,10,10
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,24,24
PASORAPA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,38,38
PAZÑA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,9,9
POCOATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,1,1
POCONA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,9,9
POJO (CBBA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,5,5
POOPO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,3,3
POROMA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,22,22
PORTACHUELO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,60,60
PORVENIR,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,30,30
POTOSI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,537,537
PRESTO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,24,24
PUCARANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,9,9
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,40,40
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,36,36
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,4,4
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,25,25
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,179,179
PUNA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,27,27
PUNATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,17,17
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,407,407
RAVELO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,4,4
REYES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,17,17
RIBERALTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,10,10
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,21,21
SABAYA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,25,25
SACABA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,98,98
SACACA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,15,15
SAIPINA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,1,1
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,63,63
SAMAIPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,2,2
SAN ANDRES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,14,14
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,10,10
SAN BENITO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,15,15
SAN BORJA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,15,15
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,19,19
SAN CARLOS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,12,12
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,2,2
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,3,3
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,3,3
SAN JULIAN,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,74,74
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,20,20
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,28,28
SAN LUCAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,18,18
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,60,60
SAN PEDRO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,6,6
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,1,1
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,10,10
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,11,11
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,7,7
SANTA ANA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,10,10
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,393,393
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,21,21
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,2,2
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,2,2
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,3,3
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,85,85
SHINAOTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,8,8
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,64,64
SOPACHUY,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,32,32
SORACACHI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,5,5
SORATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,53,53
SUCRE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,38,38
TAPACARI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,2,2
TARACO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,22,22
TARATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,19,19
TARIJA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,95,95
TARVITA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,36,36
TEOPONTE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,66,66
TIAWANACU,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,82,82
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,17,17
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,185,185
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,51,51
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,3,3
TOLEDO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,7,7
TOMAVE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,1,1
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,20,20
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,23,23
TRIGAL,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,3,3
TRINIDAD,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,19,19
TUPIZA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,101,101
TURCO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,10,10
UMALA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,19,19
UNCIA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,20,20
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,9,9
UYUNI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,17,17
VACAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,1,1
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,29,29
VIACHA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,24,24
VILLA MONTES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,21,21
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,10,10
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,12,12
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,106,106
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,6,6
VILLAZON,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,685,685
VINTO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,27,27
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,7,7
WARNES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,256,256
YACUIBA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,54,54
YANACACHI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,12,12
YAPACANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,175,175
YOTALA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,11,11
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-03-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-04-01,28,28
AIQUILE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-04-01,35,35
ANTEQUERA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-04-01,2,2
APOLO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-04-01,11,11
ARANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-04-01,26,26
ARBIETO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-04-01,4,4
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-04-01,42,42
ATOCHA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-04-01,40,40
AUCAPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-04-01,21,21
AYO AYO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-04-01,12,12
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-04-01,27,27
BATALLAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-04-01,12,12
BAURES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-04-01,1,1
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-04-01,5,5
BERMEJO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-04-01,81,81
BOLIVAR,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2017-04-01,12,12
