municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
SAN IGNACIO,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,20,20
SAN IGNACIO DE VELASCO,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,37,37
SAN JAVIER(BNI),referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,3,3
SAN JAVIER(STC),referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,2,2
SAN JOSE DE CHIQUITOS,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,4,4
SAN JUAN DE YAPACANI,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,17,17
SAN JULIAN,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,102,102
SAN LORENZO(PND),referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,3,3
SAN LORENZO(TJA),referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,50,50
SAN LUCAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,18,18
SAN MATIAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,32,32
SAN MIGUEL DE VELASCO,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,37,37
SAN PEDRO,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,20,20
SAN PEDRO DE BUENA VISTA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,9,9
SAN PEDRO DE CURAHUARA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,2,2
SAN PEDRO DE TIQUINA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,8,8
SAN RAFAEL,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,10,10
SAN RAMON BENI,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,1,1
SANTA ANA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,2,2
SANTA CRUZ DE LA SIERRA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,2709,2709
SANTA ROSA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,2,2
SANTA ROSA DEL SARA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,79,79
SANTIAGO DE MACHACA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,2,2
SANTIVAÑES,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,2,2
SAPAHAQUI,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,8,8
SENA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,6,6
SHINAOTA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,15,15
SICA SICA (VILLA AROMA),referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,8,8
SICAYA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,3,3
SIPE SIPE,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,22,22
SOPACHUY,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,7,7
SORACACHI,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,7,7
SORATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,14,14
SUCRE,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,1926,1926
TACACOMA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,3,3
TACOBAMBA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,2,2
TACOPAYA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,4,4
TAPACARI,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,10,10
TARABUCO,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,40,40
TARATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,12,12
TARIJA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,396,396
TARVITA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,33,33
TEOPONTE,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,10,10
TIAWANACU,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,1,1
TINGUIPAYA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,4,4
TIPUANI,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,24,24
TIQUIPAYA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,53,53
TIRAQUE (CBBA),referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,6,6
TOCO,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,4,4
TOLATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,7,7
TOLEDO,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,4,4
TOMAVE,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,8,8
TOMINA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,10,10
TORO TORO,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,2,2
TOTORA(CBBA),referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,25,25
TRIGAL,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,5,5
TRINIDAD,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,605,605
TUPIZA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,94,94
TURCO,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,4,4
UMALA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,3,3
UNCIA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,28,28
URIONDO (A. CONCEPCION),referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,37,37
URUBICHA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,8,8
UYUNI,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,16,16
VACAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,11,11
VALLEGRANDE,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,46,46
VIACHA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,149,149
VILA VILA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,2,2
VILLA CHARCAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,10,10
VILLA MONTES,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,35,35
VILLA RIVERO,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,5,5
VILLA SERRANO,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,29,29
VILLA TUNARI,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,113,113
VILLA VACA GUZMAN (MUYUPAMPA),referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,36,36
VILLAZON,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,112,112
VINTO,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,27,27
VITICHI,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,2,2
WARNES,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,147,147
YACUIBA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,151,151
YAMPARAEZ,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,19,19
YANACACHI,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,18,18
YAPACANI,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,106,106
YOCALLA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,3,3
YOTALA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,27,27
YUNCHARA,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,13,13
ZUDAÑEZ,referencias y retornos,pacientes referidos a otros establecimientos,2012-03-01,3,3
ACHACACHI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,21,21
ACHOCALLA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,2,2
AIQUILE,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,21,21
ALCALA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,18,18
ALTO BENI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,3,3
ANCORAIMES,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,10,10
ANTEQUERA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
ANZALDO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,4,4
APOLO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,8,8
ARANI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,8,8
ARBIETO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,5,5
ARQUE,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,18,18
ASCENCION DE GUARAYOS,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,17,17
ATOCHA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,85,85
AYATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,19,19
AZURDUY,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,4,4
BATALLAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,7,7
BELEN DE ANDAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
BELLA FLOR,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
BERMEJO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,50,50
BETANZOS,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,15,15
BOLIVAR,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,4,4
BOLPEBRA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
BOYUIBE,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,13,13
BUENA VISTA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,12,12
CABEZAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,31,31
CAIROMA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,2,2
"CAIZA ""D""",referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,6,6
CAJUATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,13,13
CALAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,24,24
CAMARGO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,9,9
CAMATAQUI (C. VILLA ABECIA),referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,3,3
CAMIRI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,58,58
CAPINOTA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,41,41
CAQUIAVIRI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,4,4
CARACOLLO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,7,7
CARANAVI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,26,26
CARAPARI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,31,31
CARIPUYO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
CARMEN RIVERO TORREZ,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,6,6
CHALLAPATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,28,28
CHAQUI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,6,6
CHARAGUA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,19,19
CHAYANTA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,3,3
CHIMORE,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,30,30
CHOQUE COTA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,2,2
CHUMA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
CKOCHAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,6,6
CLIZA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,31,31
COBIJA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,39,39
COCAPATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,10,10
COCHABAMBA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,218,218
COLCAPIRHUA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,26,26
"COLCHA ""K""",referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,4,4
COLLANA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,5,5
COLOMI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,33,33
COLPA BELGICA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,42,42
COLQUECHACA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,20,20
COLQUENCHA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
COLQUIRI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,4,4
COMANCHE,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
COMARAPA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,32,32
CONCEPCION,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,7,7
COPACABANA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,3,3
CORIPATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,14,14
CORO CORO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,8,8
COROICO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,10,10
CORQUE,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,5,5
COTAGAITA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,38,38
COTOCA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,75,75
CUATRO CAÑADAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,50,50
CUCHUMUELA (V. G. VILLARROEL),referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
CUEVO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,8,8
CULPINA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,2,2
CURAHUARA DE CARANGAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
DESAGUADERO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,4,4
EL ALTO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1882,1882
EL CHORO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,5,5
EL PUENTE(STC),referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,13,13
EL PUENTE(TJA),referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,6,6
EL TORNO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,100,100
EL VILLAR,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,3,3
ENTRE RIOS TRJ,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,8,8
ENTRE RIOS CBBA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,28,28
ESCOMA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,4,4
EUREKA (SANTOS MERCADO),referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,3,3
EXALTACION,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
FERNANDEZ ALONSO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,18,18
FILADELFIA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,5,5
GENERAL SAAVEDRA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,22,22
GRAL. J.J. PEREZ (CHARAZANI),referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,3,3
GUAQUI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,9,9
GUAYARAMERIN,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,36,36
GUTIERREZ,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,20,20
HUACARETA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,7,7
HUACAYA (VILLA DE HUACAYA),referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,2,2
HUACHACALLA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
HUANUNI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,33,33
HUARACAJE,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
HUARINA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,7,7
HUAYLLAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,2,2
ICHOCA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,2,2
ICLA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,6,6
INCAHUASI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,14,14
INQUISIVI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,2,2
IRUPANA (VILLA DE LANZA),referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,17,17
IXIAMAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,11,11
JESUS DE MACHACA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,7,7
LA ASUNTA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,4,4
LA GUARDIA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,184,184
LA PAZ,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,2989,2989
LAGUNILLAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,21,21
LAJA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,4,4
LAS CARRERAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,2,2
LICOMA PAMPA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,6,6
LLALLAGUA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,16,16
LORETO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
LURIBAY,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,3,3
MACHACAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
MACHARETI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,14,14
MAGDALENA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,7,7
MAIRANA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,16,16
MALLA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,2,2
MAPIRI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,6,6
MECAPACA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,4,4
MINEROS,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,10,10
MIZQUE,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,10,10
MOCOMOCO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,2,2
MOJOCOYA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,10,10
MONTEAGUDO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,24,24
MONTERO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,193,193
MORO MORO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,10,10
MOROCHATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
OCURI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,8,8
OKINAWA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,37,37
OMEREQUE,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,6,6
ORURO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,250,250
PADCAYA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,29,29
PADILLA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,7,7
PAILON,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,23,23
PALOS BLANCOS,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,5,5
PAMPA GRANDE,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,12,12
PAPEL PAMPA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
PASORAPA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,2,2
PATACAMAYA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,57,57
PAZÑA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,4,4
PELECHUCO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,4,4
POCOATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,3,3
POCONA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,3,3
POJO (CBBA),referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,3,3
POOPO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,9,9
PORCO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,8,8
POROMA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,7,7
PORONGO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,11,11
PORTACHUELO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,29,29
PORVENIR,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,16,16
POSTRER VALLE,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,3,3
POTOSI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,220,220
PRESTO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,14,14
PUCARA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
PUCARANI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,20,20
PUERTO ACOSTA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,3,3
PUERTO CARABUCO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,6,6
PUERTO GONZALO MORENO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,13,13
PUERTO PEREZ,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,4,4
PUERTO QUIJARRO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,13,13
PUERTO RICO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,2,2
PUERTO SILES,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
PUERTO SUAREZ,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,18,18
PUERTO VILLARROEL,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,31,31
PUNA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,6,6
PUNATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,17,17
QUILLACOLLO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,25,25
QUIME,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,5,5
QUIRUSILLAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,2,2
RAVELO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,14,14
RIBERALTA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,55,55
ROBORE,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,20,20
RURRENABAQUE,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,49,49
SABAYA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
SACABA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,90,90
SACABAMBA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,4,4
SACACA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,8,8
SAIPINA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,13,13
SALINAS DE GARCI MENDOZA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,3,3
SAMAIPATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,4,4
SAN ANDRES,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,11,11
SAN ANDRES DE MACHACA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,2,2
SAN ANTONIO DE LOMERIO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,2,2
SAN BENITO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,12,12
SAN BORJA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,5,5
SAN BUENA VENTURA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,3,3
SAN CARLOS,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,19,19
SAN IGNACIO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,18,18
SAN IGNACIO DE VELASCO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,24,24
SAN JAVIER(BNI),referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,4,4
SAN JOAQUIN,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,2,2
SAN JOSE DE CHIQUITOS,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,9,9
SAN JUAN DE YAPACANI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,18,18
SAN JULIAN,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,97,97
SAN LORENZO(TJA),referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,31,31
SAN LUCAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,14,14
SAN MATIAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,17,17
SAN MIGUEL DE VELASCO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,43,43
SAN PEDRO,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,22,22
SAN PEDRO DE BUENA VISTA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
SAN PEDRO DE TIQUINA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,5,5
SAN RAFAEL,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,10,10
SAN RAMON BENI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,2,2
SANTA ANA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
SANTA CRUZ DE LA SIERRA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1738,1738
SANTA ROSA DEL SARA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,75,75
SANTIAGO DE HUATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,4,4
SANTIAGO DE MACHACA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,2,2
SANTIVAÑES,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,5,5
SANTUARIO DE QUILLACAS,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,1,1
SAPAHAQUI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,10,10
SENA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,7,7
SHINAOTA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,15,15
SICA SICA (VILLA AROMA),referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,11,11
SICAYA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,3,3
SIPE SIPE,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,24,24
SOPACHUY,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,5,5
SORACACHI,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,8,8
SORATA,referencias y retornos,pacientes referidos a otros establecimientos,2012-04-01,17,17
