,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
ARBIETO,consulta externa,personas de 60 anos y mas,2018-04-01,434,690,69,135,503,825,1328
ARQUE,consulta externa,personas de 60 anos y mas,2018-04-01,248,381,81,90,329,471,800
ASCENCION DE GUARAYOS,consulta externa,personas de 60 anos y mas,2018-04-01,440,420,14,10,454,430,884
ATOCHA,consulta externa,personas de 60 anos y mas,2018-04-01,227,265,108,137,335,402,737
AUCAPATA,consulta externa,personas de 60 anos y mas,2018-04-01,106,115,3,5,109,120,229
AYATA,consulta externa,personas de 60 anos y mas,2018-04-01,257,328,22,28,279,356,635
AYO AYO,consulta externa,personas de 60 anos y mas,2018-04-01,202,251,60,42,262,293,555
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 60 anos y mas,2018-04-01,873,1005,5,5,878,1010,1888
AZURDUY,consulta externa,personas de 60 anos y mas,2018-04-01,215,283,4,8,219,291,510
BATALLAS,consulta externa,personas de 60 anos y mas,2018-04-01,200,188,153,122,353,310,663
BAURES,consulta externa,personas de 60 anos y mas,2018-04-01,135,124,31,19,166,143,309
BELEN DE ANDAMARCA,consulta externa,personas de 60 anos y mas,2018-04-01,68,109,13,28,81,137,218
BELEN DE URMIRI,consulta externa,personas de 60 anos y mas,2018-04-01,99,98,0,1,99,99,198
BELLA FLOR,consulta externa,personas de 60 anos y mas,2018-04-01,38,23,42,31,80,54,134
BERMEJO,consulta externa,personas de 60 anos y mas,2018-04-01,780,952,136,141,916,1093,2009
BETANZOS,consulta externa,personas de 60 anos y mas,2018-04-01,1318,1542,39,63,1357,1605,2962
BOLIVAR,consulta externa,personas de 60 anos y mas,2018-04-01,84,116,10,16,94,132,226
BOLPEBRA,consulta externa,personas de 60 anos y mas,2018-04-01,79,26,5,4,84,30,114
BOYUIBE,consulta externa,personas de 60 anos y mas,2018-04-01,79,120,26,29,105,149,254
BUENA VISTA,consulta externa,personas de 60 anos y mas,2018-04-01,302,207,117,97,419,304,723
CABEZAS,consulta externa,personas de 60 anos y mas,2018-04-01,447,456,99,110,546,566,1112
CAIROMA,consulta externa,personas de 60 anos y mas,2018-04-01,300,247,19,20,319,267,586
"CAIZA ""D""",consulta externa,personas de 60 anos y mas,2018-04-01,446,717,10,11,456,728,1184
CAJUATA,consulta externa,personas de 60 anos y mas,2018-04-01,285,209,3,2,288,211,499
CALACOTO,consulta externa,personas de 60 anos y mas,2018-04-01,170,171,11,10,181,181,362
CALAMARCA,consulta externa,personas de 60 anos y mas,2018-04-01,210,246,5,4,215,250,465
CAMARGO,consulta externa,personas de 60 anos y mas,2018-04-01,488,806,146,254,634,1060,1694
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 60 anos y mas,2018-04-01,108,155,2,10,110,165,275
CAMIRI,consulta externa,personas de 60 anos y mas,2018-04-01,1135,1348,247,461,1382,1809,3191
CAPINOTA,consulta externa,personas de 60 anos y mas,2018-04-01,261,373,191,228,452,601,1053
CAQUIAVIRI,consulta externa,personas de 60 anos y mas,2018-04-01,286,265,70,57,356,322,678
CARACOLLO,consulta externa,personas de 60 anos y mas,2018-04-01,569,641,23,41,592,682,1274
CARANAVI,consulta externa,personas de 60 anos y mas,2018-04-01,852,643,340,279,1192,922,2114
CARANGAS,consulta externa,personas de 60 anos y mas,2018-04-01,12,17,0,0,12,17,29
CARAPARI,consulta externa,personas de 60 anos y mas,2018-04-01,424,411,70,89,494,500,994
CARIPUYO,consulta externa,personas de 60 anos y mas,2018-04-01,186,228,0,1,186,229,415
CARMEN RIVERO TORREZ,consulta externa,personas de 60 anos y mas,2018-04-01,73,77,8,24,81,101,182
CATACORA,consulta externa,personas de 60 anos y mas,2018-04-01,29,49,0,3,29,52,81
CHACARILLA,consulta externa,personas de 60 anos y mas,2018-04-01,82,70,33,30,115,100,215
CHALLAPATA,consulta externa,personas de 60 anos y mas,2018-04-01,845,991,32,23,877,1014,1891
CHAQUI,consulta externa,personas de 60 anos y mas,2018-04-01,495,746,8,13,503,759,1262
CHARAGUA,consulta externa,personas de 60 anos y mas,2018-04-01,370,429,32,48,402,477,879
CHARAÑA,consulta externa,personas de 60 anos y mas,2018-04-01,117,111,1,2,118,113,231
CHAYANTA,consulta externa,personas de 60 anos y mas,2018-04-01,488,700,2,11,490,711,1201
CHIMORE,consulta externa,personas de 60 anos y mas,2018-04-01,588,490,14,16,602,506,1108
CHIPAYA,consulta externa,personas de 60 anos y mas,2018-04-01,14,18,1,3,15,21,36
CHOQUE COTA,consulta externa,personas de 60 anos y mas,2018-04-01,42,78,2,1,44,79,123
CHUA COCANI,consulta externa,personas de 60 anos y mas,2018-04-01,33,35,61,38,94,73,167
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 60 anos y mas,2018-04-01,193,167,86,75,279,242,521
CHUMA,consulta externa,personas de 60 anos y mas,2018-04-01,505,529,27,24,532,553,1085
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 60 anos y mas,2018-04-01,99,134,1,4,100,138,238
CKOCHAS,consulta externa,personas de 60 anos y mas,2018-04-01,554,758,8,13,562,771,1333
CLIZA,consulta externa,personas de 60 anos y mas,2018-04-01,552,744,271,326,823,1070,1893
COBIJA,consulta externa,personas de 60 anos y mas,2018-04-01,718,632,324,345,1042,977,2019
COCAPATA,consulta externa,personas de 60 anos y mas,2018-04-01,591,642,4,13,595,655,1250
COCHABAMBA,consulta externa,personas de 60 anos y mas,2018-04-01,12997,16724,12401,16407,25398,33131,58529
COIPASA,consulta externa,personas de 60 anos y mas,2018-04-01,15,25,0,0,15,25,40
COLCAPIRHUA,consulta externa,personas de 60 anos y mas,2018-04-01,413,654,320,541,733,1195,1928
"COLCHA ""K""",consulta externa,personas de 60 anos y mas,2018-04-01,382,441,52,42,434,483,917
COLLANA,consulta externa,personas de 60 anos y mas,2018-04-01,79,83,10,12,89,95,184
COLOMI,consulta externa,personas de 60 anos y mas,2018-04-01,312,368,102,128,414,496,910
COLPA BELGICA,consulta externa,personas de 60 anos y mas,2018-04-01,206,189,36,43,242,232,474
COLQUECHACA,consulta externa,personas de 60 anos y mas,2018-04-01,1079,1427,19,19,1098,1446,2544
COLQUENCHA,consulta externa,personas de 60 anos y mas,2018-04-01,151,153,49,55,200,208,408
COLQUIRI,consulta externa,personas de 60 anos y mas,2018-04-01,595,566,42,21,637,587,1224
COMANCHE,consulta externa,personas de 60 anos y mas,2018-04-01,57,51,9,15,66,66,132
COMARAPA,consulta externa,personas de 60 anos y mas,2018-04-01,262,309,38,55,300,364,664
COMBAYA,consulta externa,personas de 60 anos y mas,2018-04-01,154,140,3,4,157,144,301
CONCEPCION,consulta externa,personas de 60 anos y mas,2018-04-01,155,171,55,61,210,232,442
COPACABANA,consulta externa,personas de 60 anos y mas,2018-04-01,219,213,16,16,235,229,464
CORIPATA,consulta externa,personas de 60 anos y mas,2018-04-01,292,233,94,60,386,293,679
CORO CORO,consulta externa,personas de 60 anos y mas,2018-04-01,228,221,38,33,266,254,520
COROICO,consulta externa,personas de 60 anos y mas,2018-04-01,244,200,220,186,464,386,850
CORQUE,consulta externa,personas de 60 anos y mas,2018-04-01,299,325,9,19,308,344,652
COTAGAITA,consulta externa,personas de 60 anos y mas,2018-04-01,899,1435,280,436,1179,1871,3050
COTOCA,consulta externa,personas de 60 anos y mas,2018-04-01,506,536,132,178,638,714,1352
CRUZ DE MACHACAMARCA,consulta externa,personas de 60 anos y mas,2018-04-01,11,17,0,1,11,18,29
CUATRO CAÑADAS,consulta externa,personas de 60 anos y mas,2018-04-01,449,377,11,16,460,393,853
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 60 anos y mas,2018-04-01,48,66,12,16,60,82,142
CUEVO,consulta externa,personas de 60 anos y mas,2018-04-01,107,142,39,79,146,221,367
CULPINA,consulta externa,personas de 60 anos y mas,2018-04-01,287,385,26,54,313,439,752
CURAHUARA DE CARANGAS,consulta externa,personas de 60 anos y mas,2018-04-01,132,147,36,41,168,188,356
CURVA,consulta externa,personas de 60 anos y mas,2018-04-01,58,86,0,2,58,88,146
DESAGUADERO,consulta externa,personas de 60 anos y mas,2018-04-01,69,72,41,42,110,114,224
EL ALTO,consulta externa,personas de 60 anos y mas,2018-04-01,6561,7677,4241,5031,10802,12708,23510
EL CHORO,consulta externa,personas de 60 anos y mas,2018-04-01,187,185,3,3,190,188,378
EL PUENTE(STC),consulta externa,personas de 60 anos y mas,2018-04-01,249,219,16,10,265,229,494
EL PUENTE(TJA),consulta externa,personas de 60 anos y mas,2018-04-01,342,518,47,66,389,584,973
EL TORNO,consulta externa,personas de 60 anos y mas,2018-04-01,1129,1302,360,500,1489,1802,3291
EL VILLAR,consulta externa,personas de 60 anos y mas,2018-04-01,293,277,1,2,294,279,573
ENTRE RIOS TRJ,consulta externa,personas de 60 anos y mas,2018-04-01,473,508,261,343,734,851,1585
ENTRE RIOS CBBA,consulta externa,personas de 60 anos y mas,2018-04-01,466,423,16,9,482,432,914
ESCARA,consulta externa,personas de 60 anos y mas,2018-04-01,24,32,1,0,25,32,57
ESCOMA,consulta externa,personas de 60 anos y mas,2018-04-01,202,158,33,41,235,199,434
ESMERALDA,consulta externa,personas de 60 anos y mas,2018-04-01,59,57,15,21,74,78,152
EUCALIPTUS,consulta externa,personas de 60 anos y mas,2018-04-01,141,136,0,2,141,138,279
EUREKA (SANTOS MERCADO),consulta externa,personas de 60 anos y mas,2018-04-01,4,2,3,1,7,3,10
EXALTACION,consulta externa,personas de 60 anos y mas,2018-04-01,37,34,0,1,37,35,72
FERNANDEZ ALONSO,consulta externa,personas de 60 anos y mas,2018-04-01,192,215,93,90,285,305,590
FILADELFIA,consulta externa,personas de 60 anos y mas,2018-04-01,128,74,36,24,164,98,262
GENERAL SAAVEDRA,consulta externa,personas de 60 anos y mas,2018-04-01,357,420,12,10,369,430,799
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 60 anos y mas,2018-04-01,178,151,158,191,336,342,678
GUANAY,consulta externa,personas de 60 anos y mas,2018-04-01,356,241,73,59,429,300,729
GUAQUI,consulta externa,personas de 60 anos y mas,2018-04-01,129,146,69,96,198,242,440
GUAYARAMERIN,consulta externa,personas de 60 anos y mas,2018-04-01,806,834,172,197,978,1031,2009
GUTIERREZ,consulta externa,personas de 60 anos y mas,2018-04-01,266,278,46,67,312,345,657
HUACARETA,consulta externa,personas de 60 anos y mas,2018-04-01,128,185,46,55,174,240,414
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 60 anos y mas,2018-04-01,80,110,12,16,92,126,218
HUACHACALLA,consulta externa,personas de 60 anos y mas,2018-04-01,56,60,21,18,77,78,155
HUANUNI,consulta externa,personas de 60 anos y mas,2018-04-01,559,501,107,142,666,643,1309
HUARACAJE,consulta externa,personas de 60 anos y mas,2018-04-01,40,39,3,2,43,41,84
HUARINA,consulta externa,personas de 60 anos y mas,2018-04-01,119,103,191,212,310,315,625
HUATAJATA,consulta externa,personas de 60 anos y mas,2018-04-01,26,34,89,120,115,154,269
HUAYLLAMARCA,consulta externa,personas de 60 anos y mas,2018-04-01,306,309,8,6,314,315,629
HUMANATA,consulta externa,personas de 60 anos y mas,2018-04-01,192,229,0,0,192,229,421
ICHOCA,consulta externa,personas de 60 anos y mas,2018-04-01,224,183,0,1,224,184,408
ICLA,consulta externa,personas de 60 anos y mas,2018-04-01,143,234,26,45,169,279,448
INCAHUASI,consulta externa,personas de 60 anos y mas,2018-04-01,250,352,28,45,278,397,675
INGAVI (HUMAITA),consulta externa,personas de 60 anos y mas,2018-04-01,5,6,0,0,5,6,11
INQUISIVI,consulta externa,personas de 60 anos y mas,2018-04-01,472,409,5,3,477,412,889
IRUPANA (VILLA DE LANZA),consulta externa,personas de 60 anos y mas,2018-04-01,403,312,136,133,539,445,984
IXIAMAS,consulta externa,personas de 60 anos y mas,2018-04-01,204,149,14,8,218,157,375
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2018-04-01,378,375,263,315,641,690,1331
LA ASUNTA,consulta externa,personas de 60 anos y mas,2018-04-01,238,148,30,10,268,158,426
LA GUARDIA,consulta externa,personas de 60 anos y mas,2018-04-01,1378,1730,419,210,1797,1940,3737
LA PAZ,consulta externa,personas de 60 anos y mas,2018-04-01,15398,20869,16326,22095,31724,42964,74688
LA RIVERA,consulta externa,personas de 60 anos y mas,2018-04-01,10,15,0,3,10,18,28
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2018-04-01,98,128,6,9,104,137,241
LAJA,consulta externa,personas de 60 anos y mas,2018-04-01,209,234,197,209,406,443,849
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2018-04-01,57,111,10,14,67,125,192
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2018-04-01,157,135,38,38,195,173,368
LLALLAGUA,consulta externa,personas de 60 anos y mas,2018-04-01,514,735,100,149,614,884,1498
LLICA,consulta externa,personas de 60 anos y mas,2018-04-01,118,149,13,11,131,160,291
LORETO,consulta externa,personas de 60 anos y mas,2018-04-01,47,37,6,5,53,42,95
LURIBAY,consulta externa,personas de 60 anos y mas,2018-04-01,407,342,53,57,460,399,859
MACHACAMARCA,consulta externa,personas de 60 anos y mas,2018-04-01,207,172,47,59,254,231,485
MACHARETI,consulta externa,personas de 60 anos y mas,2018-04-01,163,178,18,38,181,216,397
MAGDALENA,consulta externa,personas de 60 anos y mas,2018-04-01,169,168,60,85,229,253,482
MAIRANA,consulta externa,personas de 60 anos y mas,2018-04-01,99,129,110,175,209,304,513
MALLA,consulta externa,personas de 60 anos y mas,2018-04-01,53,66,30,42,83,108,191
MAPIRI,consulta externa,personas de 60 anos y mas,2018-04-01,224,215,28,34,252,249,501
MECAPACA,consulta externa,personas de 60 anos y mas,2018-04-01,180,167,77,62,257,229,486
MINEROS,consulta externa,personas de 60 anos y mas,2018-04-01,509,457,12,14,521,471,992
MIZQUE,consulta externa,personas de 60 anos y mas,2018-04-01,367,549,160,230,527,779,1306
MOCOMOCO,consulta externa,personas de 60 anos y mas,2018-04-01,344,302,163,186,507,488,995
MOJINETE,consulta externa,personas de 60 anos y mas,2018-04-01,23,40,17,22,40,62,102
MOJOCOYA,consulta externa,personas de 60 anos y mas,2018-04-01,311,386,44,56,355,442,797
MONTEAGUDO,consulta externa,personas de 60 anos y mas,2018-04-01,793,1041,129,158,922,1199,2121
MONTERO,consulta externa,personas de 60 anos y mas,2018-04-01,2848,3342,865,1158,3713,4500,8213
MORO MORO,consulta externa,personas de 60 anos y mas,2018-04-01,44,49,43,66,87,115,202
MOROCHATA,consulta externa,personas de 60 anos y mas,2018-04-01,348,401,92,113,440,514,954
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 60 anos y mas,2018-04-01,56,14,17,8,73,22,95
NAZACARA DE PACAJES,consulta externa,personas de 60 anos y mas,2018-04-01,13,13,11,5,24,18,42
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 60 anos y mas,2018-04-01,53,37,0,1,53,38,91
OCURI,consulta externa,personas de 60 anos y mas,2018-04-01,437,534,3,8,440,542,982
OKINAWA,consulta externa,personas de 60 anos y mas,2018-04-01,166,209,55,72,221,281,502
OMEREQUE,consulta externa,personas de 60 anos y mas,2018-04-01,178,206,27,33,205,239,444
ORURO,consulta externa,personas de 60 anos y mas,2018-04-01,6458,7898,3796,4333,10254,12231,22485
PADCAYA,consulta externa,personas de 60 anos y mas,2018-04-01,556,647,130,152,686,799,1485
PADILLA,consulta externa,personas de 60 anos y mas,2018-04-01,464,608,7,4,471,612,1083
PAILON,consulta externa,personas de 60 anos y mas,2018-04-01,345,256,54,54,399,310,709
PALCA,consulta externa,personas de 60 anos y mas,2018-04-01,313,286,54,68,367,354,721
PALOS BLANCOS,consulta externa,personas de 60 anos y mas,2018-04-01,663,520,271,224,934,744,1678
PAMPA AULLAGAS,consulta externa,personas de 60 anos y mas,2018-04-01,102,107,0,0,102,107,209
PAMPA GRANDE,consulta externa,personas de 60 anos y mas,2018-04-01,146,195,122,161,268,356,624
PAPEL PAMPA,consulta externa,personas de 60 anos y mas,2018-04-01,408,364,19,29,427,393,820
PASORAPA,consulta externa,personas de 60 anos y mas,2018-04-01,149,202,3,12,152,214,366
PATACAMAYA,consulta externa,personas de 60 anos y mas,2018-04-01,313,315,28,26,341,341,682
PAZÑA,consulta externa,personas de 60 anos y mas,2018-04-01,108,108,63,60,171,168,339
PELECHUCO,consulta externa,personas de 60 anos y mas,2018-04-01,183,144,5,2,188,146,334
POCOATA,consulta externa,personas de 60 anos y mas,2018-04-01,904,1225,1,4,905,1229,2134
POCONA,consulta externa,personas de 60 anos y mas,2018-04-01,543,752,5,6,548,758,1306
POJO (CBBA),consulta externa,personas de 60 anos y mas,2018-04-01,175,211,11,20,186,231,417
POOPO,consulta externa,personas de 60 anos y mas,2018-04-01,157,206,19,41,176,247,423
PORCO,consulta externa,personas de 60 anos y mas,2018-04-01,78,117,0,0,78,117,195
POROMA,consulta externa,personas de 60 anos y mas,2018-04-01,359,482,11,19,370,501,871
PORONGO,consulta externa,personas de 60 anos y mas,2018-04-01,215,181,39,34,254,215,469
PORTACHUELO,consulta externa,personas de 60 anos y mas,2018-04-01,293,326,84,146,377,472,849
PORVENIR,consulta externa,personas de 60 anos y mas,2018-04-01,97,93,60,53,157,146,303
POSTRER VALLE,consulta externa,personas de 60 anos y mas,2018-04-01,66,56,34,24,100,80,180
POTOSI,consulta externa,personas de 60 anos y mas,2018-04-01,4001,4665,1792,2172,5793,6837,12630
PRESTO,consulta externa,personas de 60 anos y mas,2018-04-01,348,407,2,2,350,409,759
PUCARA,consulta externa,personas de 60 anos y mas,2018-04-01,18,21,86,108,104,129,233
PUCARANI,consulta externa,personas de 60 anos y mas,2018-04-01,493,542,178,167,671,709,1380
PUERTO ACOSTA,consulta externa,personas de 60 anos y mas,2018-04-01,366,370,12,11,378,381,759
PUERTO CARABUCO,consulta externa,personas de 60 anos y mas,2018-04-01,347,341,76,82,423,423,846
PUERTO GONZALO MORENO,consulta externa,personas de 60 anos y mas,2018-04-01,159,105,55,58,214,163,377
PUERTO PEREZ,consulta externa,personas de 60 anos y mas,2018-04-01,107,101,71,69,178,170,348
PUERTO QUIJARRO,consulta externa,personas de 60 anos y mas,2018-04-01,141,142,10,22,151,164,315
PUERTO RICO,consulta externa,personas de 60 anos y mas,2018-04-01,153,103,9,22,162,125,287
PUERTO SILES,consulta externa,personas de 60 anos y mas,2018-04-01,18,10,4,3,22,13,35
PUERTO SUAREZ,consulta externa,personas de 60 anos y mas,2018-04-01,318,262,66,81,384,343,727
PUERTO VILLARROEL,consulta externa,personas de 60 anos y mas,2018-04-01,863,705,125,97,988,802,1790
PUNA,consulta externa,personas de 60 anos y mas,2018-04-01,872,1380,4,13,876,1393,2269
PUNATA,consulta externa,personas de 60 anos y mas,2018-04-01,435,684,498,755,933,1439,2372
QUIABAYA,consulta externa,personas de 60 anos y mas,2018-04-01,133,127,0,0,133,127,260
QUILLACOLLO,consulta externa,personas de 60 anos y mas,2018-04-01,1330,1769,1625,2018,2955,3787,6742
QUIME,consulta externa,personas de 60 anos y mas,2018-04-01,244,170,10,11,254,181,435
QUIRUSILLAS,consulta externa,personas de 60 anos y mas,2018-04-01,32,41,35,48,67,89,156
RAQAYPAMPA(ETA),consulta externa,personas de 60 anos y mas,2018-04-01,126,130,5,2,131,132,263
RAVELO,consulta externa,personas de 60 anos y mas,2018-04-01,943,1172,10,12,953,1184,2137
REYES,consulta externa,personas de 60 anos y mas,2018-04-01,201,219,57,83,258,302,560
RIBERALTA,consulta externa,personas de 60 anos y mas,2018-04-01,1031,991,241,217,1272,1208,2480
ROBORE,consulta externa,personas de 60 anos y mas,2018-04-01,492,423,77,151,569,574,1143
RURRENABAQUE,consulta externa,personas de 60 anos y mas,2018-04-01,637,502,106,100,743,602,1345
SABAYA,consulta externa,personas de 60 anos y mas,2018-04-01,133,141,125,125,258,266,524
SACABA,consulta externa,personas de 60 anos y mas,2018-04-01,1694,2572,1437,1974,3131,4546,7677
SACABAMBA,consulta externa,personas de 60 anos y mas,2018-04-01,119,199,27,42,146,241,387
SACACA,consulta externa,personas de 60 anos y mas,2018-04-01,365,538,0,1,365,539,904
SAIPINA,consulta externa,personas de 60 anos y mas,2018-04-01,39,126,98,110,137,236,373
SALINAS DE GARCI MENDOZA,consulta externa,personas de 60 anos y mas,2018-04-01,445,462,22,32,467,494,961
SAMAIPATA,consulta externa,personas de 60 anos y mas,2018-04-01,146,157,84,109,230,266,496
SAN AGUSTIN,consulta externa,personas de 60 anos y mas,2018-04-01,43,67,25,28,68,95,163
SAN ANDRES,consulta externa,personas de 60 anos y mas,2018-04-01,257,199,41,32,298,231,529
SAN ANDRES DE MACHACA,consulta externa,personas de 60 anos y mas,2018-04-01,134,124,139,173,273,297,570
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 60 anos y mas,2018-04-01,35,37,0,0,35,37,72
SAN ANTONIO DE LOMERIO,consulta externa,personas de 60 anos y mas,2018-04-01,154,140,20,28,174,168,342
SAN BENITO,consulta externa,personas de 60 anos y mas,2018-04-01,211,313,223,438,434,751,1185
SAN BORJA,consulta externa,personas de 60 anos y mas,2018-04-01,458,460,142,162,600,622,1222
SAN BUENA VENTURA,consulta externa,personas de 60 anos y mas,2018-04-01,113,151,19,15,132,166,298
SAN CARLOS,consulta externa,personas de 60 anos y mas,2018-04-01,414,409,109,104,523,513,1036
SAN IGNACIO,consulta externa,personas de 60 anos y mas,2018-04-01,262,266,85,114,347,380,727
SAN IGNACIO DE VELASCO,consulta externa,personas de 60 anos y mas,2018-04-01,912,1033,358,365,1270,1398,2668
SAN JAVIER(BNI),consulta externa,personas de 60 anos y mas,2018-04-01,39,33,6,5,45,38,83
SAN JAVIER(STC),consulta externa,personas de 60 anos y mas,2018-04-01,193,174,10,8,203,182,385
SAN JOAQUIN,consulta externa,personas de 60 anos y mas,2018-04-01,57,56,43,64,100,120,220
SAN JOSE DE CHIQUITOS,consulta externa,personas de 60 anos y mas,2018-04-01,364,367,49,72,413,439,852
SAN JUAN DE YAPACANI,consulta externa,personas de 60 anos y mas,2018-04-01,195,162,65,56,260,218,478
SAN JULIAN,consulta externa,personas de 60 anos y mas,2018-04-01,809,714,202,160,1011,874,1885
SAN LORENZO(PND),consulta externa,personas de 60 anos y mas,2018-04-01,60,48,0,0,60,48,108
SAN LORENZO(TJA),consulta externa,personas de 60 anos y mas,2018-04-01,324,508,26,62,350,570,920
SAN LUCAS,consulta externa,personas de 60 anos y mas,2018-04-01,814,1366,18,34,832,1400,2232
SAN MATIAS,consulta externa,personas de 60 anos y mas,2018-04-01,171,180,40,40,211,220,431
SAN MIGUEL DE VELASCO,consulta externa,personas de 60 anos y mas,2018-04-01,150,168,168,185,318,353,671
SAN PABLO DE LIPEZ,consulta externa,personas de 60 anos y mas,2018-04-01,92,115,0,0,92,115,207
SAN PEDRO,consulta externa,personas de 60 anos y mas,2018-04-01,477,448,72,91,549,539,1088
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 60 anos y mas,2018-04-01,576,757,2,3,578,760,1338
SAN PEDRO DE CURAHUARA,consulta externa,personas de 60 anos y mas,2018-04-01,328,369,18,18,346,387,733
SAN PEDRO DE QUEMES,consulta externa,personas de 60 anos y mas,2018-04-01,35,52,3,3,38,55,93
SAN PEDRO DE TIQUINA,consulta externa,personas de 60 anos y mas,2018-04-01,54,62,130,137,184,199,383
SAN PEDRO(PND),consulta externa,personas de 60 anos y mas,2018-04-01,78,36,5,1,83,37,120
SAN RAFAEL,consulta externa,personas de 60 anos y mas,2018-04-01,46,42,141,116,187,158,345
SAN RAMON BENI,consulta externa,personas de 60 anos y mas,2018-04-01,79,95,2,2,81,97,178
SAN RAMON SCZ,consulta externa,personas de 60 anos y mas,2018-04-01,147,132,26,21,173,153,326
SANTA ANA,consulta externa,personas de 60 anos y mas,2018-04-01,254,335,139,157,393,492,885
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 60 anos y mas,2018-04-01,20788,27495,10258,14201,31046,41696,72742
SANTA ROSA,consulta externa,personas de 60 anos y mas,2018-04-01,193,190,29,14,222,204,426
SANTA ROSA DEL SARA,consulta externa,personas de 60 anos y mas,2018-04-01,719,571,51,49,770,620,1390
SANTIAGO DE CALLAPA,consulta externa,personas de 60 anos y mas,2018-04-01,350,358,3,3,353,361,714
SANTIAGO DE HUARI,consulta externa,personas de 60 anos y mas,2018-04-01,340,419,17,22,357,441,798
SANTIAGO DE HUATA,consulta externa,personas de 60 anos y mas,2018-04-01,163,166,120,174,283,340,623
SANTIAGO DE MACHACA,consulta externa,personas de 60 anos y mas,2018-04-01,123,119,34,50,157,169,326
SANTIVAÑES,consulta externa,personas de 60 anos y mas,2018-04-01,229,366,24,37,253,403,656
SANTUARIO DE QUILLACAS,consulta externa,personas de 60 anos y mas,2018-04-01,120,130,5,7,125,137,262
SAPAHAQUI,consulta externa,personas de 60 anos y mas,2018-04-01,375,324,43,51,418,375,793
SENA,consulta externa,personas de 60 anos y mas,2018-04-01,71,42,2,0,73,42,115
SHINAOTA,consulta externa,personas de 60 anos y mas,2018-04-01,356,353,13,23,369,376,745
SICA SICA (VILLA AROMA),consulta externa,personas de 60 anos y mas,2018-04-01,629,658,79,96,708,754,1462
SICAYA,consulta externa,personas de 60 anos y mas,2018-04-01,87,104,41,52,128,156,284
SIPE SIPE,consulta externa,personas de 60 anos y mas,2018-04-01,834,1144,295,425,1129,1569,2698
SOPACHUY,consulta externa,personas de 60 anos y mas,2018-04-01,170,238,13,5,183,243,426
SORACACHI,consulta externa,personas de 60 anos y mas,2018-04-01,323,334,2,2,325,336,661
SORATA,consulta externa,personas de 60 anos y mas,2018-04-01,432,426,173,175,605,601,1206
SUCRE,consulta externa,personas de 60 anos y mas,2018-04-01,7146,8993,3131,5789,10277,14782,25059
TACACHI,consulta externa,personas de 60 anos y mas,2018-04-01,43,73,2,7,45,80,125
TACACOMA,consulta externa,personas de 60 anos y mas,2018-04-01,151,100,21,22,172,122,294
TACOBAMBA,consulta externa,personas de 60 anos y mas,2018-04-01,291,412,1,0,292,412,704
TACOPAYA,consulta externa,personas de 60 anos y mas,2018-04-01,418,474,97,106,515,580,1095
TAHUA,consulta externa,personas de 60 anos y mas,2018-04-01,68,73,12,10,80,83,163
TAPACARI,consulta externa,personas de 60 anos y mas,2018-04-01,874,1032,65,63,939,1095,2034
TARABUCO,consulta externa,personas de 60 anos y mas,2018-04-01,518,671,21,30,539,701,1240
TARACO,consulta externa,personas de 60 anos y mas,2018-04-01,123,95,111,106,234,201,435
TARATA,consulta externa,personas de 60 anos y mas,2018-04-01,114,190,135,153,249,343,592
TARIJA,consulta externa,personas de 60 anos y mas,2018-04-01,4113,5502,1790,2625,5903,8127,14030
TARVITA,consulta externa,personas de 60 anos y mas,2018-04-01,280,461,34,36,314,497,811
TEOPONTE,consulta externa,personas de 60 anos y mas,2018-04-01,280,159,41,37,321,196,517
TIAWANACU,consulta externa,personas de 60 anos y mas,2018-04-01,219,205,115,113,334,318,652
TINGUIPAYA,consulta externa,personas de 60 anos y mas,2018-04-01,749,964,0,0,749,964,1713
TIPUANI,consulta externa,personas de 60 anos y mas,2018-04-01,191,104,97,71,288,175,463
TIQUIPAYA,consulta externa,personas de 60 anos y mas,2018-04-01,638,951,86,141,724,1092,1816
TIRAQUE (CBBA),consulta externa,personas de 60 anos y mas,2018-04-01,356,518,195,266,551,784,1335
