municipality,group,variable,month,RN con visita de control en las 48 hrs siguientes al nacimiento,TOTAL
SANTA ROSA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,2,2
SANTIAGO DE CALLAPA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,1,1
SANTIAGO DE MACHACA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,1,1
SANTIVAÑES,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,3,3
SAPAHAQUI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,4,4
SICA SICA (VILLA AROMA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,9,9
SICAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,1,1
SIPE SIPE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,1,1
SOPACHUY,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,1,1
SORACACHI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,3,3
SORATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,6,6
SUCRE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,1,1
TACOBAMBA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,9,9
TACOPAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,3,3
TAHUA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,1,1
TAPACARI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,24,24
TARABUCO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,5,5
TARATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,1,1
TARVITA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,1,1
TINGUIPAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,18,18
TIQUIPAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,4,4
TIRAQUE (CBBA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,4,4
TOLEDO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,1,1
TOMAVE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,6,6
TOMINA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,1,1
TORO TORO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,6,6
TOTORA(CBBA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,4,4
TOTORA(ORR),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,2,2
TUPIZA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,4,4
TURCO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,1,1
UMALA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,6,6
UNCIA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,6,6
URUBICHA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,1,1
UYUNI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,4,4
VACAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,2,2
VIACHA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,1,1
VILA VILA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,3,3
VILLA CHARCAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,4,4
VILLA SERRANO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,1,1
VILLA TUNARI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,11,11
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,2,2
VILLAZON,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,1,1
VITICHI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,3,3
WARNES,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,2,2
YACO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,5,5
YACUIBA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,2,2
YAMPARAEZ,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,1,1
YOCALLA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,3,3
YUNCHARA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-02-01,1,1
ACHACACHI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,9,9
ACHOCALLA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,7,7
ALALAY,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
ANCORAIMES,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,5,5
ANZALDO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
APOLO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,14,14
ARAMPAMPA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
ARANI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
ARBIETO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,3,3
ARQUE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,16,16
ATOCHA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
AUCAPATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,6,6
AYATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,4,4
AYO AYO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,8,8
AZURDUY,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,10,10
BATALLAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,15,15
BAURES,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
BETANZOS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,12,12
BOLIVAR,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,5,5
BUENA VISTA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
CABEZAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,28,28
CAIROMA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,8,8
"CAIZA ""D""",atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
CALACOTO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,4,4
CALAMARCA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,11,11
CAMARGO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
CAMIRI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
CAPINOTA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
CAQUIAVIRI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,7,7
CARACOLLO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,9,9
CARANAVI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,7,7
CARAPARI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
CARIPUYO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,4,4
CATACORA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
CHALLAPATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,6,6
CHAQUI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,4,4
CHARAGUA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,3,3
CHARAÑA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
CHAYANTA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,14,14
CHIMORE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,4,4
CHIPAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,3,3
CHUMA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
CKOCHAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,9,9
COCAPATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,14,14
COCHABAMBA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,8,8
COLOMI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
COLQUECHACA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,19,19
COLQUENCHA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,7,7
COLQUIRI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,4,4
COMANCHE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
COMARAPA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
COMBAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
CONCEPCION,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
COPACABANA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,4,4
CORO CORO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,5,5
COROICO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,10,10
CORQUE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
COTAGAITA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,6,6
COTOCA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
CUEVO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
CULPINA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,7,7
CURAHUARA DE CARANGAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
CURVA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,3,3
EL ALTO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,42,42
EL CHORO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
EL PUENTE(TJA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
ENTRE RIOS TRJ,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,5,5
ENTRE RIOS CBBA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
ESCOMA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
EUCALIPTUS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
FILADELFIA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,9,9
GUAQUI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
HUACARETA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
HUANUNI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
HUARINA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
HUMANATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
ICHOCA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,4,4
ICLA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,4,4
INCAHUASI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,10,10
INGAVI (HUMAITA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
INQUISIVI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,11,11
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,10,10
IXIAMAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,7,7
LA ASUNTA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,13,13
LA GUARDIA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,5,5
LA PAZ,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,4,4
LAGUNILLAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
LAJA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,16,16
LAS CARRERAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
LLALLAGUA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,5,5
LURIBAY,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,5,5
MAGDALENA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
MALLA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,4,4
MIZQUE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,4,4
MOCOMOCO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,7,7
MONTEAGUDO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
MOROCHATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
NAZACARA DE PACAJES,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
OCURI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,11,11
ORURO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,16,16
PADCAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,7,7
PAILON,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
PALCA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,12,12
PALOS BLANCOS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,8,8
PAMPA GRANDE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,3,3
PAPEL PAMPA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
PATACAMAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,5,5
PAZÑA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
PELECHUCO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,3,3
POCOATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,17,17
POCONA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
POROMA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,10,10
POTOSI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,8,8
PRESTO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,9,9
PUCARANI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,26,26
PUERTO ACOSTA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,8,8
PUERTO CARABUCO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,7,7
PUERTO PEREZ,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,7,7
PUERTO RICO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,3,3
PUNA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,5,5
PUNATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
QUIABAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
QUILLACOLLO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,6,6
QUIME,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
RAQAYPAMPA(ETA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,10,10
RAVELO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,10,10
REYES,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
RIBERALTA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,3,3
RURRENABAQUE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
SABAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,4,4
SACABA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,5,5
SACACA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,9,9
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,3,3
SAN AGUSTIN,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,3,3
SAN ANDRES,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
SAN BORJA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,20,20
SAN BUENA VENTURA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
SAN IGNACIO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,10,10
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,7,7
SAN JAVIER(BNI),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
SAN JULIAN,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
SAN LUCAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,18,18
SAN MATIAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,31,31
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,6,6
SAN PEDRO DE MACHA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,12,12
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
SAN PEDRO(PND),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
SAN RAFAEL,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
SANTA ANA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
SANTA ROSA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
SANTIAGO DE HUATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
SAPAHAQUI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,12,12
SICAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
SORACACHI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,6,6
SORATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,8,8
TACACOMA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,5,5
TACOBAMBA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,6,6
TACOPAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,5,5
TAPACARI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,18,18
TARABUCO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,3,3
TARACO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
TARATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
TARVITA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,1,1
TEOPONTE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,2,2
TIAHUANACU,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,4,4
TINGUIPAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,16,16
TIQUIPAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,7,7
TIRAQUE (CBBA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2021-03-01,4,4
