municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
PRESTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-10-01,1,1
PUCARANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-10-01,1,1
RAVELO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-10-01,2,2
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-10-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-10-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-10-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-10-01,1,1
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-10-01,1,1
TOMINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-10-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-10-01,2,2
VIACHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-10-01,1,1
VILLA MONTES,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-10-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-10-01,1,1
YACUIBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-10-01,2,2
ZUDAÑEZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-10-01,1,1
APOLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
AUCAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
AYATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
BAURES,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
CHAQUI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,2,2
COLQUECHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
COLQUIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
HUACARETA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,2,2
LORETO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
MONTERO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,2,2
NAZACARA DE PACAJES,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,2,2
PALCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,4,4
PATACAMAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
PUCARANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,2,2
SAN MATIAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
SIPE SIPE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
SUCRE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,4,4
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
VILLA RIVERO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
VILLAZON,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
VINTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
WARNES,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
YACO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-11-01,1,1
ACACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
AIQUILE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
ALALAY,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
CARANAVI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
CARAPARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
COCHABAMBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
COLQUIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
CUEVO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
LORETO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
MECAPACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
MINEROS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
PAZÑA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
PELECHUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,2,2
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,4,4
SAN JAVIER(BNI),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
SUCRE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,2,2
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
TRINIDAD,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,2,2
VIACHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,2,2
VILLA CHARCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2021-12-01,1,1
