municipality,group,variable,month,Partos atendidos por personal de salud calificado,TOTAL
LURIBAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
MAGDALENA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,2,2
MALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
MECAPACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
MIZQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,3,3
MOCOMOCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
NAZACARA DE PACAJES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,5,5
ORURO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,10,10
PADCAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,2,2
PAILON,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,12,12
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,6,6
PATACAMAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,3,3
POCOATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,14,14
POROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,4,4
POTOSI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,2,2
PRESTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
PUCARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
PUCARANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,14,14
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,8,8
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,3,3
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,6,6
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,3,3
PUNA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,5,5
PUNATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
RAVELO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,7,7
RIBERALTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,4,4
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
SABAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,3,3
SACABA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,5,5
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
SAN AGUSTIN,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,3,3
SAN ANDRES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,2,2
SAN BORJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,15,15
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,7,7
SAN JULIAN,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,2,2
SAN LUCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,12,12
SAN MATIAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,28,28
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,4,4
SAN PEDRO DE MACHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,8,8
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
SAN PEDRO(PND),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
SAN RAFAEL,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
SANTA ANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
SANTA ROSA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,3,3
SORACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,4,4
SORATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
TACACOMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,4,4
TACOBAMBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,5,5
TACOPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,2,2
TAPACARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,8,8
TARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,11,11
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,2,2
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,2,2
TOMAVE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,4,4
TOMINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,2,2
TOTORA(CBBA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,2,2
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,6,6
UMALA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,4,4
UNCIA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,2,2
UYUNI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,9,9
VIACHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
VILA VILA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,3,3
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,3,3
VILLA MONTES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
VILLA SERRANO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,12,12
VILLAZON,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
VITICHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,3,3
WARNES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
YACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,3,3
YACUIBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,2,2
YANACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,1,1
YUNCHARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-03-01,4,4
ACACIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
ACHACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,10,10
ACHOCALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
AIQUILE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
ANCORAIMES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
ANDAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
ANZALDO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
ARQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,7,7
AUCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
AYATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
AYO AYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,6,6
AZURDUY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
BATALLAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
BAURES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
BELEN DE ANDAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
BELEN DE URMIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,7,7
BOLIVAR,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
BOYUIBE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
CAIROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
CALACOTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
CALAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
CAMIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
CAPINOTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
CARANAVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,6,6
CARAPARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
CARIPUYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,7,7
CATACORA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
CHAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
CHARAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,4,4
CHIMORE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
CHOQUE COTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
CHUA COCANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,8,8
CKOCHAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
CLIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
COCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,12,12
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
COLQUECHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,4,4
COLQUIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,4,4
COMANCHE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
COMBAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
CONCEPCION,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
COPACABANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
CORO CORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
COROICO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,7,7
CORQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
COTOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,6,6
CUEVO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
CULPINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
CURAHUARA DE CARANGAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
EL CHORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,4,4
ESCOMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,5,5
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
FILADELFIA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,4,4
GUAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
HUANUNI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
HUARACAJE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
HUMANATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,4,4
INCAHUASI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,6,6
INQUISIVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
IXIAMAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
LA ASUNTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,8,8
LAGUNILLAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
LAJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,4,4
LLALLAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
LURIBAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
MAGDALENA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
MALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
MECAPACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,4,4
MINEROS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,7,7
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
MONTERO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
OCURI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,5,5
ORURO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,5,5
PADCAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
PAILON,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,4,4
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,7,7
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
PASORAPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
PATACAMAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,5,5
PAZÑA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
PELECHUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,5,5
POCOATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,17,17
POOPO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
PORCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
POTOSI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
PRESTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
PUCARANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,12,12
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,6,6
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,4,4
RAVELO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
RIBERALTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
ROBORE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
SACABAMBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,11,11
SAIPINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
SAN AGUSTIN,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
SAN BENITO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,6,6
SAN BUENA VENTURA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,4,4
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,13,13
SAN MATIAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,31,31
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
SAN PEDRO DE MACHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,13,13
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
SANTA ANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
SANTA ROSA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
SANTIAGO DE CALLAPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
SANTIAGO DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
SENA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
SIPE SIPE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
SOPACHUY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
SORACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
SUCRE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
TACACOMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,9,9
TACOPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,4,4
TAHUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
TAPACARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,14,14
TARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,5,5
TARIJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
TARVITA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
TEOPONTE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,7,7
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,4,4
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
TODOS SANTOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
TORO TORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,7,7
TUPIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
UMALA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
UNCIA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,6,6
UYUNI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
VIACHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,4,4
VILLA SERRANO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,5,5
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
VILLAZON,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
VITICHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
YACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,2,2
YACUIBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
YUNCHARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,3,3
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-04-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-05-01,5,5
ACHACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-05-01,4,4
AIQUILE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-05-01,2,2
ANCORAIMES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-05-01,4,4
ANDAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-05-01,1,1
ANTEQUERA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-05-01,1,1
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-05-01,1,1
ARBIETO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-05-01,1,1
ARQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-05-01,4,4
AUCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-05-01,3,3
AYATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-05-01,4,4
AYO AYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-05-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-05-01,10,10
AZURDUY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-05-01,4,4
BAURES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-05-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-05-01,5,5
BOLIVAR,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-05-01,2,2
BUENA VISTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-05-01,3,3
CABEZAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-05-01,2,2
CAIROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-05-01,3,3
CALACOTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2021-05-01,3,3
