municipality,group,variable,month,Nacidos vivos atendidos por personal de salud,TOTAL
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,6,6
PUNATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
QUIABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,4,4
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,10,10
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,10,10
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,4,4
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,2,2
SABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,4,4
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,5,5
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,10,10
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
SAN AGUSTIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,3,3
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,2,2
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,2,2
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,19,19
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,10,10
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,7,7
SAN JULIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,2,2
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,18,18
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,31,31
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,6,6
SAN PEDRO DE MACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,12,12
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
SAN PEDRO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
SAN RAFAEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
SAN RAMON SCZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,2,2
SANTA ANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
SANTA ROSA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
SANTIAGO DE HUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,2,2
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,12,12
SICAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,6,6
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,7,7
TACACOMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,5,5
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,6,6
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,3,3
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,18,18
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,3,3
TARACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,2,2
TEOPONTE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,2,2
TIAHUANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,15,15
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,4,4
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,4,4
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
TOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,6,6
TOMINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,2,2
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,6,6
TOTORA(CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,4,4
TOTORA(ORR),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,2,2
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,7,7
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,8,8
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,6,6
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,10,10
VACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,4,4
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,4,4
VILA VILA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,5,5
VILLA CHARCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,9,9
VILLA MONTES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,16,16
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,2,2
VILLAZON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,5,5
WALDO BALLIVIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,2,2
WARNES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
YACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,9,9
YACUIBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,5,5
YANACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
YOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,2,2
YUNCHARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,4,4
ZUDAÑEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-03-01,1,1
ACACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
ACHACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,22,22
ACHOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,7,7
AIQUILE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
ALTO BENI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
ANCORAIMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,4,4
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,4,4
ANZALDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,5,5
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,3,3
ARBIETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,8,8
AUCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,4,4
AYATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,9,9
AYO AYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,10,10
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,7,7
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,9,9
BAURES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
BELEN DE ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
BELEN DE URMIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,13,13
BOLIVAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,3,3
BOYUIBE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
CAIROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,3,3
CAJUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,3,3
CALACOTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,4,4
CALAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,12,12
CAMIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
CAPINOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,4,4
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,11,11
CARAPARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,12,12
CATACORA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
CHACARILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,8,8
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
CHARAÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,6,6
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,3,3
CHOQUE COTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
CHUA COCANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,14,14
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
CKOCHAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,15,15
CLIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
COBIJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
COCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,20,20
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
COLLANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,16,16
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
COLQUIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,7,7
COMANCHE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
COMBAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
CONCEPCION,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,3,3
COPACABANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,3,3
CORIPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,7,7
COROICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,7,7
CORQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,5,5
COTOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,6,6
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
CUEVO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,3,3
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,5,5
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
DESAGUADERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,5,5
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
EL VILLAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,5,5
ESCOMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,5,5
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
FILADELFIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,8,8
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
HUARACAJE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
HUARINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,6,6
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,4,4
HUMANATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,6,6
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,9,9
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,9,9
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,3,3
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,13,13
LAGUNILLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,3,3
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,12,12
LICOMA PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
LORETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,3,3
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,4,4
MALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,4,4
MINEROS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,13,13
MOJOCOYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
MONTEAGUDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
MONTERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,10,10
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,7,7
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,9,9
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,3,3
PAILON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,9,9
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,11,11
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,3,3
PASORAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,8,8
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,13,13
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,23,23
POJO (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
POOPO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
PORVENIR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
POTOSI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,6,6
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,20,20
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,6,6
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,10,10
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,4,4
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,4,4
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,3,3
QUIABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,4,4
RAQAYPAMPA(ETA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,5,5
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
ROBORE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,4,4
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
SACABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,13,13
SAIPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
SAN AGUSTIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,3,3
SAN BENITO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,8,8
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,3,3
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,7,7
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,5,5
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,21,21
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,40,40
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,3,3
SAN PEDRO DE MACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,21,21
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
SAN PEDRO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
SANTA ANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
SANTA ROSA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,5,5
SANTIAGO DE HUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,6,6
SENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,8,8
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
SOPACHUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,1,1
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,6,6
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,4,4
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,2,2
TACACOMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,4,4
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2021-04-01,11,11
