municipality,group,variable,month,Mujeres de 15 a 49 años 2da dosis de dt,TOTAL
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,3,3
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,61,61
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,50,50
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,118,118
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,36,36
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,50,50
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,1,1
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,129,129
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,22,22
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,71,71
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,20,20
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,9,9
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,128,128
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,6,6
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,48,48
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,123,123
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,49,49
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,23,23
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,28,28
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,17,17
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,14,14
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,74,74
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,4135,4135
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,21,21
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,33,33
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,1,1
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,203,203
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,12,12
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,179,179
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,25,25
ESCARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,6,6
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,44,44
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,2,2
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,2,2
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,192,192
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,12,12
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,107,107
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,18,18
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,23,23
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,35,35
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,118,118
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,27,27
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,30,30
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,5,5
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,80,80
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,1,1
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,40,40
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,9,9
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,5,5
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,69,69
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,1,1
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,100,100
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,130,130
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,8,8
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,31,31
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,46,46
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,341,341
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,2140,2140
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,26,26
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,19,19
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,23,23
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,9,9
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,138,138
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,16,16
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,8,8
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,20,20
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,10,10
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,24,24
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,33,33
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,31,31
MALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,2,2
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,17,17
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,35,35
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,49,49
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,36,36
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,20,20
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,14,14
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,105,105
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,275,275
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,16,16
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,42,42
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,2,2
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,36,36
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,17,17
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,9,9
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,345,345
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,26,26
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,18,18
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,32,32
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,10,10
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,93,93
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,65,65
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,30,30
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,49,49
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,14,14
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,12,12
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,50,50
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,21,21
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,57,57
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,3,3
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,7,7
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,28,28
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,56,56
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,109,109
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,9,9
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,1,1
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,573,573
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,107,107
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,5,5
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,109,109
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,34,34
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,12,12
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,5,5
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,62,62
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,64,64
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,13,13
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,1,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,54,54
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,158,158
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,21,21
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,21,21
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,3,3
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,411,411
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,25,25
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,6,6
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,69,69
REYES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,192,192
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,280,280
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,49,49
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,48,48
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,14,14
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,304,304
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,11,11
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,13,13
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,31,31
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,17,17
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,35,35
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,17,17
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,3,3
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,48,48
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,6,6
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,59,59
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,12,12
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,177,177
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,53,53
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,382,382
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,6,6
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,63,63
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,46,46
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,112,112
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,74,74
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,109,109
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,3,3
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,19,19
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,133,133
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,104,104
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,47,47
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,3,3
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,37,37
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,22,22
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,19,19
SAN PEDRO(PND),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,2,2
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,24,24
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,36,36
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,10,10
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,5572,5572
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,31,31
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,87,87
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,6,6
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,14,14
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,27,27
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,5,5
SENA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,1,1
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,51,51
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,12,12
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,162,162
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,22,22
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,52,52
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,1360,1360
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,1,1
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,13,13
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,1,1
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,121,121
TAHUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,2,2
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,87,87
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,63,63
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,24,24
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,46,46
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,377,377
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,42,42
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,19,19
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,13,13
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,47,47
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,9,9
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,55,55
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,394,394
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,2,2
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,9,9
TODOS SANTOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,2,2
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,11,11
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,16,16
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,9,9
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,63,63
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,25,25
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,31,31
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,5,5
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,7,7
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,354,354
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,90,90
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,29,29
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,14,14
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,50,50
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,10,10
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,31,31
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,19,19
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,119,119
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,17,17
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,63,63
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,2,2
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,60,60
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,20,20
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,297,297
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,22,22
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,101,101
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,47,47
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,20,20
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,475,475
YACO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,12,12
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,74,74
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,12,12
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,13,13
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,454,454
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,10,10
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,46,46
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,12,12
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-04-01,11,11
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,7,7
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,81,81
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,12,12
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,32,32
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,43,43
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,12,12
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,79,79
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,93,93
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,36,36
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,25,25
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,5,5
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,17,17
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,37,37
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,29,29
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,43,43
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,3,3
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,2,2
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,138,138
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,96,96
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,134,134
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,2,2
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,15,15
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,1,1
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,73,73
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,42,42
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2008-05-01,14,14
