municipality,group,variable,month,Mujeres de 15 a 49 años 3da dosis de dt,TOTAL
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,9,9
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,20,20
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,9,9
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,2,2
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,31,31
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,4,4
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,97,97
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,44,44
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,207,207
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,100,100
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,3,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,2,2
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,200,200
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,12,12
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,1,1
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,12,12
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,55,55
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,5,5
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,13,13
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,2,2
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,15,15
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,5,5
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,6,6
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,20,20
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,1,1
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,1375,1375
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,7,7
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,30,30
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,8,8
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,2,2
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,12,12
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,3,3
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,1,1
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,10,10
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,3,3
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,4,4
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,24,24
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,1151,1151
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,11,11
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,2,2
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,11,11
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,23,23
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,58,58
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,51,51
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,239,239
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,59,59
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,4,4
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,2,2
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,5,5
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,5,5
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,26,26
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,90,90
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,4,4
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,5,5
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,22,22
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,22,22
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,3,3
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,4,4
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,17,17
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,6,6
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,6,6
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,5,5
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,61,61
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,70,70
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,9,9
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,8,8
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,4,4
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,4,4
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,76,76
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,32,32
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,14,14
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,37,37
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,63,63
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,2,2
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,95,95
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,92,92
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,18,18
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,57,57
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,15,15
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,1,1
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,122,122
YACO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,2,2
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,20,20
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,4,4
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,4,4
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,415,415
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,7,7
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,5,5
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-04-01,3,3
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,3,3
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,20,20
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,326,326
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,18,18
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,1,1
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,4,4
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,1,1
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,2,2
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,10,10
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,12,12
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,10,10
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,1,1
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,9,9
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,25,25
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,3,3
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,88,88
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,3,3
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,32,32
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,26,26
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,2,2
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,18,18
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,4,4
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,2,2
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,1,1
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,7,7
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,3,3
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,36,36
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,12,12
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,5,5
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,2,2
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,51,51
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,4,4
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,4,4
CATACORA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,1,1
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,12,12
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,2,2
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,11,11
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,10,10
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,1,1
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,1,1
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,197,197
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,107,107
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,941,941
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,103,103
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,12,12
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,46,46
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,8,8
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,9,9
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,1,1
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,20,20
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,5,5
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,21,21
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,24,24
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,4,4
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,3,3
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,29,29
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,7,7
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,20,20
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,29,29
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,8,8
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,2,2
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,41,41
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,1212,1212
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,21,21
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,4,4
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,19,19
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,8,8
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,24,24
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,16,16
ESCARA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,2,2
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,1,1
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,7,7
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,19,19
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,2,2
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,1,1
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,8,8
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,21,21
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,8,8
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,9,9
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,13,13
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,15,15
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,1,1
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,12,12
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,8,8
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,15,15
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,14,14
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,48,48
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,3,3
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,35,35
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,5,5
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,36,36
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,1033,1033
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,4,4
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,8,8
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,4,4
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,1,1
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,34,34
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,1,1
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,33,33
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,1,1
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,8,8
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,7,7
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,13,13
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,11,11
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,4,4
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,273,273
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,47,47
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,7,7
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,6,6
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,69,69
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,81,81
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,5,5
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,19,19
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,10,10
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,15,15
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,6,6
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,114,114
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,30,30
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,9,9
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,1,1
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,9,9
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,66,66
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,6,6
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,4,4
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,2,2
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,6,6
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,2,2
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,10,10
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,19,19
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,23,23
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,4,4
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,30,30
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,2,2
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,2,2
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,102,102
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,7,7
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,13,13
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,31,31
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,6,6
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,5,5
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,99,99
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,2,2
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,55,55
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,6,6
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,24,24
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,539,539
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,5,5
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,10,10
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,2,2
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,24,24
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,1,1
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,10,10
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,305,305
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,2,2
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,8,8
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,5,5
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,3,3
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,4,4
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,3,3
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,9,9
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,5,5
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,14,14
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,10,10
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,80,80
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,88,88
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,88,88
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,1,1
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,11,11
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2008-05-01,4,4
