municipality,group,variable,month,Mujeres de 15 a 49 años 4da dosis de dt,TOTAL
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,6,6
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,4,4
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,1,1
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,13,13
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,3,3
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,2,2
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,4,4
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,762,762
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,1,1
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,8,8
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,6,6
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,35,35
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,13,13
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,101,101
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,56,56
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,3,3
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,1,1
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,4,4
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,32,32
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,9,9
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,1,1
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,12,12
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,2,2
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,4,4
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,13,13
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,2,2
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,1,1
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,2,2
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,9,9
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,14,14
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,1,1
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,1,1
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,2,2
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,108,108
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,13,13
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,15,15
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,16,16
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,17,17
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,5,5
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,32,32
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,5,5
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,19,19
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,3,3
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,43,43
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,5,5
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,1,1
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,1,1
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,155,155
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,8,8
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-04-01,2,2
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,6,6
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,4,4
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,5,5
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,4,4
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,4,4
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,11,11
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,7,7
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,5,5
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,7,7
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,16,16
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,15,15
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,3,3
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,4,4
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,4,4
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,8,8
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,29,29
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,6,6
CATACORA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,5,5
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,4,4
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,5,5
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,10,10
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,19,19
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,364,364
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,30,30
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,4,4
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,16,16
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,4,4
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,4,4
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,8,8
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,7,7
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,4,4
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,11,11
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,4,4
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,29,29
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,3,3
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,3,3
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,520,520
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,9,9
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,4,4
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,3,3
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,7,7
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,10,10
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,6,6
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,6,6
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,6,6
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,3,3
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,8,8
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,3,3
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,19,19
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,7,7
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,6,6
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,7,7
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,375,375
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,6,6
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,4,4
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,7,7
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,6,6
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,4,4
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,8,8
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,5,5
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,29,29
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,41,41
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,3,3
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,14,14
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,11,11
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,3,3
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,68,68
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,14,14
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,3,3
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,29,29
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,4,4
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,8,8
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,16,16
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,7,7
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,6,6
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,5,5
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,17,17
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,9,9
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,18,18
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,6,6
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,13,13
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,5,5
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,72,72
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,5,5
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,4,4
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,8,8
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,100,100
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,3,3
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,12,12
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,8,8
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,3,3
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,5,5
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,31,31
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,67,67
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,7,7
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,50,50
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,5,5
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,12,12
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,9,9
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,5,5
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,18,18
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,12,12
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,3,3
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,3,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,637,637
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,4,4
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,11,11
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,3,3
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,4,4
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,98,98
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,7,7
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,12,12
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,160,160
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,9,9
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,9,9
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,12,12
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,3,3
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,6,6
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,39,39
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,16,16
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,4,4
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,7,7
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,22,22
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,11,11
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,1,1
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,12,12
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,3,3
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,19,19
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,8,8
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,17,17
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,41,41
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,60,60
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,31,31
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,7,7
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,26,26
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,18,18
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-05-01,2,2
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-06-01,7,7
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-06-01,1,1
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-06-01,3,3
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2008-06-01,1,1
