municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
CHUA COCANI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,60,60
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2022-04-01,270,270
CHUMA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,30,30
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,210,210
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,330,330
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,1728,1728
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,600,600
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,11580,11580
COIPASA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,58,58
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,639,639
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2022-04-01,330,330
COLLANA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,30,30
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,510,510
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,60,60
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,300,300
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,60,60
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,90,90
COMANCHE,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,30,30
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,180,180
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,57,57
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,117,117
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,30,30
COROICO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,270,270
CORQUE,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,420,420
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,150,150
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,600,600
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,240,240
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2022-04-01,150,150
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,210,210
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,150,150
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,7361,7361
EL CHORO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,120,120
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2022-04-01,180,180
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,570,570
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,240,240
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,180,180
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,512,512
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,120,120
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,150,150
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,30,30
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,153,153
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles maternidad,2022-04-01,60,60
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,120,120
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,690,690
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,150,150
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,450,450
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2022-04-01,90,90
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,240,240
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,60,60
HUARINA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,61,61
ICLA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,420,420
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,450,450
INQUISIVI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,90,90
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2022-04-01,150,150
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,90,90
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,180,180
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,511,511
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,1080,1080
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,13329,13329
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,26,26
LAJA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,120,120
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,330,330
LICOMA PAMPA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,60,60
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,360,360
LLICA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,56,56
LURIBAY,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,120,120
MACHACAMARCA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,60,60
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,212,212
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,120,120
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,120,120
MALLA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,90,90
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,152,152
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,150,150
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,87,87
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,120,120
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,29,29
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,300,300
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,831,831
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,1167,1167
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,143,143
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas disponibles maternidad,2022-04-01,60,60
OCURI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,510,510
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,90,90
ORURO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,3564,3564
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,330,330
PAILON,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,174,174
PALCA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,121,121
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,360,360
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,30,30
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,90,90
PAPEL PAMPA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,60,60
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,60,60
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,204,204
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,30,30
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,810,810
POCONA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,450,450
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2022-04-01,239,239
POOPO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,90,90
PORCO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,160,160
POROMA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,1140,1140
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,60,60
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,450,450
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,118,118
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,3186,3186
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,270,270
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,241,241
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,60,60
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,31,31
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,57,57
PUERTO PEREZ,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,90,90
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,200,200
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,126,126
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,1350,1350
PUNA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,301,301
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,990,990
QUIABAYA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,30,30
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,1800,1800
QUIME,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,90,90
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles maternidad,2022-04-01,60,60
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,570,570
REYES,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,90,90
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,935,935
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,266,266
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,240,240
SABAYA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,60,60
SACABA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,1980,1980
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,120,120
SACACA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,120,120
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,60,60
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,239,239
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,120,120
SAN ANDRES,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,28,28
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,30,30
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,128,128
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,180,180
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,359,359
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,130,130
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,181,181
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,421,421
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,1260,1260
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles maternidad,2022-04-01,30,30
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2022-04-01,150,150
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,60,60
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,360,360
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,117,117
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,728,728
SAN LORENZO(PND),internaciones dias camas,dias camas disponibles maternidad,2022-04-01,28,28
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,1650,1650
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,271,271
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,150,150
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,151,151
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,81,81
SAN PEDRO DE CURAHUARA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,60,60
SAN PEDRO DE MACHA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,510,510
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,63,63
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,150,150
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,120,120
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,150,150
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,240,240
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,19734,19734
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,210,210
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,330,330
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,69,69
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,28,28
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,150,150
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,90,90
SENA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,60,60
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,304,304
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2022-04-01,180,180
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,120,120
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,245,245
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,300,300
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,150,150
SORATA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,120,120
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,3120,3120
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,90,90
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,60,60
TACOBAMBA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,180,180
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,330,330
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,148,148
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,540,540
TARACO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,30,30
TARATA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,180,180
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,1757,1757
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,870,870
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,90,90
TIAHUANACU,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,300,300
TINGUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,2,2
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,150,150
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,992,992
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2022-04-01,630,630
TOCO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,168,168
TOLATA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,60,60
TOLEDO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,300,300
TOMAVE,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,60,60
TOMINA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,660,660
TORO TORO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,204,204
TOTORA(CBBA),internaciones dias camas,dias camas disponibles maternidad,2022-04-01,390,390
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2022-04-01,120,120
TRINIDAD,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,1382,1382
TUPIZA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,300,300
TURCO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,358,358
UNCIA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,181,181
URUBICHA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,3,3
UYUNI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,384,384
VACAS,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,240,240
VALLEGRANDE,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,147,147
VIACHA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,1110,1110
VILA VILA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,150,150
VILLA CHARCAS,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,480,480
VILLA MONTES,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,360,360
VILLA NUEVA (LOMA ALTA),internaciones dias camas,dias camas disponibles maternidad,2022-04-01,2,2
VILLA RIVERO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,180,180
VILLA SERRANO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,450,450
VILLA TUNARI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,1026,1026
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles maternidad,2022-04-01,121,121
VILLAZON,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,510,510
VINTO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,450,450
WALDO BALLIVIAN,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,30,30
WARNES,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,450,450
YACO,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,88,88
YACUIBA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,936,936
YAMPARAEZ,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,330,330
YANACACHI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,93,93
YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,582,582
YOTALA,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,420,420
ZUDAÑEZ,internaciones dias camas,dias camas disponibles maternidad,2022-04-01,270,270
ACACIO,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,90,90
ACHACACHI,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,155,155
ACHOCALLA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,150,150
AIQUILE,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,558,558
ALALAY,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,93,93
ALCALA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,155,155
ALTO BENI,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,185,185
ANCORAIMES,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,31,31
ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,155,155
ANZALDO,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,151,151
APOLO,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,124,124
ARAMPAMPA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,122,122
ARANI,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,247,247
ARBIETO,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,186,186
ARQUE,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,403,403
ATOCHA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,401,401
AYATA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,31,31
AYO AYO,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,58,58
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2022-05-01,1193,1193
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,310,310
BATALLAS,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,31,31
BAURES,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,62,62
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,93,93
BELLA FLOR,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,1,1
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,399,399
BETANZOS,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,589,589
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,186,186
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,124,124
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,226,226
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,31,31
CAIROMA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,89,89
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2022-05-01,273,273
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,217,217
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,93,93
CAMARGO,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,310,310
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2022-05-01,186,186
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,434,434
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,341,341
CAQUIAVIRI,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,61,61
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,246,246
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,558,558
CARIPUYO,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,31,31
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,168,168
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,244,244
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,187,187
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,213,213
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,155,155
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,249,249
CHOQUE COTA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,124,124
CHUA COCANI,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,62,62
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2022-05-01,247,247
CHUMA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,62,62
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,54,54
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,310,310
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,341,341
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,1689,1689
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,620,620
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,12152,12152
COIPASA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,62,62
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,651,651
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2022-05-01,310,310
COLLANA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,31,31
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,527,527
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,62,62
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,310,310
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,62,62
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,186,186
COMBAYA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,31,31
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,51,51
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,88,88
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,31,31
COROICO,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,248,248
CORQUE,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,373,373
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,92,92
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,620,620
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,248,248
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2022-05-01,155,155
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,186,186
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,155,155
CURVA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,1,1
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,60,60
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,6875,6875
EL CHORO,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,215,215
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2022-05-01,186,186
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,589,589
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,248,248
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,186,186
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,434,434
ESCARA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,31,31
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,124,124
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,155,155
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,31,31
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,155,155
GAIOC JATUN AYLLU YURA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,56,56
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles maternidad,2022-05-01,62,62
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,248,248
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,713,713
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,124,124
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,465,465
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2022-05-01,93,93
HUACHACALLA,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,62,62
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,248,248
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2022-05-01,62,62
