,group,variable,month,DT 4TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 4TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 4TA. DOSIS DE 7 A 49 AÑOS FUERA,DT 4TA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
SAN JUAN DE YAPACANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,1,0,0,0,1,0,1
SAN JULIAN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,8,6,9,6,17,23
SAN LORENZO(PND),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,1,0,2,0,3,3
SAN LORENZO(TJA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,1,2,0,0,1,2,3
SAN MATIAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,12,1,2,1,14,15
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,1,4,0,4,1,8,9
SAN PABLO DE LIPEZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,7,10,11,10,18,28
SAN PEDRO(PND),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,0,2,0,2,0,2
SAN RAMON SCZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,134,369,19,24,153,393,546
SANTA ROSA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,2,2,2,2,4,6
SANTA ROSA DEL SARA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,1,3,2,2,3,5,8
SANTIAGO DE HUATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,10,2,6,2,16,18
SANTIVAÑES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,0,7,0,7,0,7
SAPAHAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,1,1,21,15,22,16,38
SENA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,1,2,5,1,6,3,9
SHINAOTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,7,13,12,9,19,22,41
SICA SICA (VILLA AROMA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,2,0,0,0,2,2
SICAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,4,1,22,41,26,42,68
SIPE SIPE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,4,4,134,152,138,156,294
SORATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,3,11,21,11,24,35
SUCRE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,20,62,2,8,22,70,92
TACACOMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,1,1,3,1,4,5
TACOPAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,0,0,5,0,5,5
TAPACARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,1,3,3,3,4,7
TARABUCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,7,0,1,0,8,8
TARATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,6,6,6,6,12,18
TARIJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,4,12,1,6,5,18,23
TARVITA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,2,0,0,0,2,0,2
TIAHUANACU,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,1,3,0,0,1,3,4
TINGUIPAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,2,0,10,0,12,12
TIPUANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,0,0,1,0,1,1
TIQUIPAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,7,7,40,22,47,29,76
TIRAQUE (CBBA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,1,5,16,18,17,23,40
TOCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,3,0,1,0,4,4
TOLATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,1,1,0,2,1,3,4
TOLEDO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,2,0,0,0,2,2
TOMAVE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,2,1,2,1,4,5
TOMINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,2,0,0,0,2,0,2
TORO TORO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,0,0,1,0,1,1
TOTORA(CBBA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,4,0,4,0,8,8
TRINIDAD,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,3,30,0,0,3,30,33
TUPIZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,1,3,0,2,1,5,6
UMALA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,2,3,6,9,8,12,20
UNCIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,1,4,2,1,3,5,8
URIONDO (A. CONCEPCION),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,1,0,0,0,1,1
URUBICHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,1,6,12,6,13,19
UYUNI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,2,0,0,0,2,2
VACAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,1,4,6,4,7,11
VALLEGRANDE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,1,6,0,0,1,6,7
VIACHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,2,2,5,2,7,9
VILA VILA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,1,3,0,6,1,9,10
VILLA CHARCAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,5,2,14,2,19,21
VILLA MONTES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,8,2,2,0,10,2,12
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,0,6,2,6,2,8
VILLA RIVERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,1,0,1,0,2,2
VILLA SERRANO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,2,0,0,1,2,1,3
VILLA TUNARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,21,11,8,11,29,40
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,6,22,4,7,10,29,39
VINTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,1,4,0,5,1,9,10
VITICHI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,1,0,0,0,1,1
WALDO BALLIVIAN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,0,0,1,0,1,1
WARNES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,8,22,17,16,25,38,63
YACUIBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,2,5,0,0,2,5,7
YAMPARAEZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,1,0,0,0,1,1
YANACACHI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,0,0,1,0,1,1
YAPACANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,12,36,8,31,20,67,87
YOCALLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,2,0,0,0,2,2
YOTALA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,0,1,1,0,1,1,2
ZUDAÑEZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-03-01,2,1,0,0,2,1,3
ACHACACHI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,9,3,17,4,26,30
ACHOCALLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
AIQUILE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,2,0,2,2
ALCALA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,2,2,0,0,2,2,4
ANCORAIMES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,2,12,10,12,12,24
ANDAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,2,2,2,3,5
ANZALDO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,3,5,6,5,9,14
APOLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,7,15,7,16,23
ARAMPAMPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,0,1,0,1,0,1
ARANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,0,1,0,2,0,2
ARBIETO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,5,3,0,0,5,3,8
ARQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,1,0,2,2
ASCENCION DE GUARAYOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,7,0,8,8
AYO AYO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,1,0,0,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,4,5,10,5,14,19
BATALLAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,0,2,1,2,1,3
BAURES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,5,0,6,6
BELEN DE URMIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,1,0,1,1
BETANZOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,2,0,1,1,3,4
BOLIVAR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,3,1,0,1,3,4
BUENA VISTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,1,0,1,1
CABEZAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,4,0,0,1,4,5
CAIROMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
"CAIZA ""D""",otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,3,0,5,5
CAMARGO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,2,0,1,1,3,4
CAMIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,15,8,8,9,23,32
CAPINOTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,6,1,3,1,9,10
CARACOLLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,3,0,3,0,6,6
CARANAVI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,0,1,1,2,1,3
CHALLAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,5,1,1,1,6,7
CHAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,2,3,2,3,4,7
CHARAGUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,2,0,2,2
CHAYANTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
CHIMORE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,4,6,0,4,4,10,14
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,3,0,0,0,3,3
CHUMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,6,3,5,4,11,15
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
CKOCHAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,1,0,3,3
CLIZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
COBIJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,5,4,0,2,5,6,11
COCAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,5,8,0,2,5,10,15
COCHABAMBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,2,24,0,0,2,24,26
COLCAPIRHUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,3,0,0,0,3,3
"COLCHA ""K""",otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,1,0,1,1,2
COLLANA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,2,8,0,0,2,8,10
COLQUECHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,3,0,4,4
COLQUENCHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
COLQUIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,1,0,2,2
COMARAPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
COMBAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
CONCEPCION,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,0,5,3,6,3,9
COPACABANA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,1,0,1,1
CORIPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
COTAGAITA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,2,7,0,0,2,7,9
COTOCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,24,45,1,5,25,50,75
CUATRO CAÑADAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,2,0,0,1,2,3
CUEVO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,3,2,0,0,3,2,5
CULPINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,5,4,5,6,10,10,20
CURAHUARA DE CARANGAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
DESAGUADERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,1,0,0,1,1,2
EL ALTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,21,151,6,33,27,184,211
EL PUENTE(STC),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,0,1,0,1,0,1
EL PUENTE(TJA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
EL TORNO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,12,18,0,0,12,18,30
EL VILLAR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,4,1,6,1,10,11
ESCARA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
EUCALIPTUS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,1,5,1,6,7
FILADELFIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
GUAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,13,0,0,0,13,13
GUAYARAMERIN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,5,0,0,0,5,5
HUANUNI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,4,0,0,1,4,5
HUAYLLAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
ICLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,3,0,0,0,3,3
INCAHUASI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,2,0,2,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,0,4,12,4,12,16
IXIAMAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,1,0,0,1,1,2
JESUS DE MACHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,3,4,6,7,9,11,20
LA ASUNTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,8,9,5,9,13,22
LA GUARDIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,9,31,4,4,13,35,48
LA PAZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,33,140,2,3,35,143,178
LAGUNILLAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,2,0,2,2
LAJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
LAS CARRERAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
LLALLAGUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,2,27,0,5,2,32,34
LORETO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
MACHARETI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,2,0,0,1,2,3
MAGDALENA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,3,0,0,0,3,0,3
MAPIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,4,0,0,0,4,4
MIZQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,7,0,4,0,11,11
MONTEAGUDO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,4,4,0,1,4,5,9
MONTERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,5,1,3,1,8,9
MORO MORO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
MOROCHATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,2,0,2,2
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,4,0,2,1,6,7
OKINAWA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,2,4,2,5,7
OMEREQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,0,1,8,2,8,10
ORURO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,2,16,0,6,2,22,24
PADILLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,1,0,1,1,2
PAILON,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,2,1,0,1,2,2,4
PALCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
PALOS BLANCOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,3,1,1,2,4,6
PAMPA GRANDE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
PASORAPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,1,0,1,1
PATACAMAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,1,0,1,1
PAZÑA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,4,0,0,0,4,4
PELECHUCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,1,0,2,2
POCONA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,2,4,1,4,3,8,11
POJO (CBBA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,5,1,0,2,5,7
POOPO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
PORCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
PORONGO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,11,6,5,12,16,18,34
PORTACHUELO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
PORVENIR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
POSTRER VALLE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,1,0,2,2
POTOSI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
PRESTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,1,0,2,2
PUCARANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,8,11,1,1,9,12,21
PUERTO ACOSTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,3,3,0,3,3,6,9
PUERTO GONZALO MORENO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
PUERTO PEREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,0,1,3,1,3,4
PUERTO QUIJARRO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,4,0,0,1,4,5
PUERTO RICO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,1,0,2,2
PUERTO SUAREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,4,8,4,9,13
PUERTO VILLARROEL,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,4,16,8,22,12,38,50
PUNA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,4,0,0,0,4,4
PUNATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,1,0,1,1,2,3
QUILLACOLLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,4,1,4,6,8,7,15
QUIME,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,4,2,0,0,4,2,6
RAQAYPAMPA(ETA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,1,0,3,3
RAVELO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,0,1,1,1,1,2
RIBERALTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
RURRENABAQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,1,0,1,1,2
SABAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,2,1,0,1,2,2,4
SACABA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,5,14,13,17,18,31,49
SACABAMBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,2,1,0,1,2,3
SACACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
SAMAIPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,3,1,0,1,3,4
SAN ANDRES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,1,0,3,3
SAN ANDRES DE MACHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,4,0,0,0,4,4
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,3,0,0,0,3,3
SAN BENITO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,1,0,0,1,1,2
SAN BUENA VENTURA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,0,0,4,1,4,5
SAN CARLOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,2,0,0,1,2,3
SAN IGNACIO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,4,2,0,0,4,2,6
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,6,18,3,15,9,33,42
SAN JAVIER(STC),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,3,0,1,0,4,4
SAN JULIAN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,3,5,2,14,5,19,24
SAN LORENZO(PND),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,1,0,3,3
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2020-04-01,50,186,186,167,236,353,589
