,group,variable,month,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
COLLANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,2,3,0,0,2,3,5
COLOMI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,0,1,3,1,3,4
COLQUENCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,2,1,0,0,2,1,3
CONCEPCION,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,4,8,0,0,4,8,12
COTOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
CRUZ DE MACHACAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,2,0,0,0,2,0,2
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,2,2,0,0,2,2,4
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,11,47,87,101,98,148,246
EL CHORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
EL TORNO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,4,5,0,0,4,5,9
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,2,0,0,0,2,2
ENTRE RIOS CBBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,2,0,0,0,2,0,2
GUANAY,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,0,3,0,4,0,4
GUAYARAMERIN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,7,0,0,1,7,8
HUACARETA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,5,21,55,21,60,81
ICHOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,2,1,5,1,7,8
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,46,124,78,149,124,273,397
LAJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,1,0,0,1,1,2
MACHACAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,1,0,0,1,1,2
MAGDALENA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,7,0,0,0,7,7
MIZQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,2,0,0,1,2,3
MOROCHATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,4,0,0,0,4,4
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,21,26,0,0,21,26,47
PADCAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,3,4,0,0,3,4,7
PALCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,2,0,0,1,2,3
PALOS BLANCOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,1,1,0,1,1,2
PASORAPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,4,0,0,0,4,0,4
POCOATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,8,7,0,0,8,7,15
PORCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,5,0,0,1,5,6
PORONGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,2,2,0,0,2,2,4
PORTACHUELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,3,3,0,0,3,3,6
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,8,14,0,0,8,14,22
PUCARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,3,0,0,0,3,3
PUERTO CARABUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,2,0,0,0,2,2
PUERTO PEREZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,0,1,1,1,1,2
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,2,0,0,1,2,3
PUNATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,2,5,0,0,2,5,7
QUILLACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,7,1,0,2,7,9
QUIME,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
RIBERALTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,4,12,0,0,4,12,16
ROBORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,11,19,0,0,11,19,30
SACABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
SAN ANTONIO DE ESMORUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,2,2,0,0,2,2,4
SAN BORJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,2,2,6,3,8,11
SAN CARLOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,1,0,0,1,1,2
SAN JAVIER(STC),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,7,4,0,0,7,4,11
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,12,5,0,0,12,5,17
SAN PEDRO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,7,13,0,0,7,13,20
SAN RAMON BENI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
SANTA ANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,6,16,0,0,6,16,22
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,3,0,0,0,3,3
SANTIVAÑES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,2,0,0,0,2,0,2
SHINAOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
SICAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,1,0,2,0,3,3
SIPE SIPE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,3,13,0,0,3,13,16
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,7,0,0,1,7,8
TACOPAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,3,1,0,0,3,1,4
TAPACARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
TARATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,4,1,0,0,4,1,5
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,5,14,12,8,17,22,39
TIPUANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
TIQUIPAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,3,0,0,1,3,4
TOLATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
TOMINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,2,0,0,0,2,2
TRINIDAD,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,35,66,0,0,35,66,101
TUPIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,2,0,0,1,2,3
TURCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,2,0,0,0,2,0,2
VIACHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,2,6,0,0,2,6,8
VILLA CHARCAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,3,3,0,0,3,3,6
VILLA MONTES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,0,2,0,0,0,2,2
VILLA TUNARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,2,0,0,1,2,3
VINTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,2,0,0,0,2,0,2
WARNES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,2,4,0,0,2,4,6
YACUIBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,2,1,0,0,2,1,3
YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,4,16,0,0,4,16,20
YUNCHARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
AIQUILE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,0,0,1,0,1,1
ALCALA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,2,1,0,0,2,1,3
ARBIETO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,2,0,0,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,1,0,0,1,1,2
BATALLAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,5,0,0,1,5,6
BERMEJO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,3,0,0,0,3,3
BETANZOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,5,3,0,0,5,3,8
"CAIZA ""D""",otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,1,0,0,0,1,1
CALACOTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,5,0,0,0,5,5
CAMARGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,1,0,0,1,1,2
CAPINOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,3,9,0,0,3,9,12
CARACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,2,0,0,0,2,2
CHIMORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,2,5,0,0,2,5,7
COBIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,2,1,0,1,2,2,4
COCAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,2,0,0,0,2,0,2
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,2,12,0,0,2,12,14
COLCAPIRHUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,0,0,0,1,0,1
COLOMI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,3,0,0,0,3,3
COLQUENCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,2,5,0,0,2,5,7
COLQUIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,1,0,0,1,1,2
CORO CORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,0,0,1,0,1,1
CORQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,1,0,0,1,1,2
COTAGAITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,4,0,0,1,4,5
COTOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,9,13,0,0,9,13,22
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,14,22,3,4,17,26,43
EL PUENTE(STC),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,7,0,0,0,7,7
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,1,0,0,1,1,2
ENTRE RIOS CBBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,2,13,0,0,2,13,15
FILADELFIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,1,0,0,0,1,1
GUANAY,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,3,1,0,0,3,1,4
GUTIERREZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,2,0,0,0,2,0,2
HUANUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,6,0,0,0,6,6
INGAVI (HUMAITA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,4,6,0,0,4,6,10
IXIAMAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,1,1,0,1,1,2
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,3,23,1,1,4,24,28
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,29,41,0,0,29,41,70
MAGDALENA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,2,0,0,0,2,0,2
MIZQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,0,1,0,2,0,2
MOCOMOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,2,6,0,0,2,6,8
MONTEAGUDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,3,8,0,0,3,8,11
MONTERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,2,2,0,0,2,2,4
OCURI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,1,0,0,0,1,1
OMEREQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,3,4,0,0,3,4,7
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,4,16,0,0,4,16,20
PALCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,2,0,0,0,2,2
PAMPA GRANDE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,1,0,0,0,1,1
PELECHUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,2,1,0,0,2,1,3
POCOATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,3,7,0,0,3,7,10
POJO (CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,0,0,0,1,0,1
PORCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,2,0,0,1,2,3
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,6,0,0,1,6,7
PUERTO ACOSTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,0,0,0,1,0,1
PUERTO PEREZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,2,1,0,0,2,1,3
PUNA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,2,2,0,0,2,2,4
QUIME,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,3,0,2,0,5,5
QUIRUSILLAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,0,0,0,1,0,1
RAVELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,6,8,0,0,6,8,14
RIBERALTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,2,0,0,0,2,2
SABAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,2,2,0,0,2,2,4
SACABA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,17,0,0,1,17,18
SACABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,2,0,0,0,2,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,3,2,0,0,3,2,5
SAMAIPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,4,1,1,0,5,1,6
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,1,0,0,1,1,2
SAN CARLOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,2,0,0,0,2,0,2
SAN LUCAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,5,2,0,0,5,2,7
SANTA ANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,7,0,0,0,7,0,7
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,14,31,0,0,14,31,45
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,1,0,0,0,1,1
SIPE SIPE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,2,12,0,0,2,12,14
SORACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,1,0,1,0,2,2
SORATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,2,0,0,1,2,3
TACOPAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,1,0,0,1,1,2
TAPACARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,0,0,0,1,0,1
TARATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,2,0,0,1,2,3
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,4,16,0,0,4,16,20
TOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,1,0,0,0,1,1
TOLATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,2,5,0,0,2,5,7
TRINIDAD,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,7,8,0,0,7,8,15
UYUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,0,0,2,0,2,2
VILLA MONTES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,9,4,0,0,9,4,13
VILLA TUNARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,1,0,0,0,1,1
VINTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,3,12,0,0,3,12,15
YACUIBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,5,0,0,1,5,6
YUNCHARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-04-01,1,2,0,0,1,2,3
ACHOCALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,2,0,0,0,2,0,2
AIQUILE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,1,5,2,1,3,6,9
ALTO BENI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,1,0,0,2,1,2,3
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,2,6,1,0,3,6,9
AYATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,2,0,0,0,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,4,5,0,0,4,5,9
AZURDUY,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,7,7,0,0,7,7,14
BETANZOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,4,1,0,0,4,1,5
CABEZAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,2,2,0,0,2,2,4
CALAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,1,0,0,0,1,0,1
CAMARGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,4,8,0,0,4,8,12
CAMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,1,0,0,0,1,0,1
CAPINOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,5,5,0,0,5,5,10
CAQUIAVIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,1,6,0,0,1,6,7
CARMEN RIVERO TORREZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,3,10,0,0,3,10,13
CHALLAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,1,1,0,0,1,1,2
CHARAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,23,14,3,3,26,17,43
CHIMORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
CLIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,1,3,0,0,1,3,4
COBIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,8,15,0,0,8,15,23
COCAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,0,3,0,0,0,3,3
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,7,12,0,0,7,12,19
"COLCHA ""K""",otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,4,3,0,0,4,3,7
COLOMI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
COLQUECHACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,0,4,0,0,0,4,4
COLQUENCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,2,1,0,0,2,1,3
COLQUIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
CONCEPCION,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,3,5,0,0,3,5,8
COTAGAITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,3,1,0,0,3,1,4
COTOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,1,15,0,0,1,15,16
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,2,3,0,0,2,3,5
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,2,2,0,0,2,2,4
CURVA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,1,1,0,0,1,1,2
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,30,51,31,53,61,104,165
EL CHORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,1,3,0,0,1,3,4
EL PUENTE(TJA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,1,0,0,0,1,0,1
EL TORNO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,18,29,0,0,18,29,47
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
ENTRE RIOS CBBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,1,3,0,0,1,3,4
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,0,3,0,0,0,3,3
GUAYARAMERIN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,1,7,0,0,1,7,8
HUANUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,1,7,0,0,1,7,8
HUATAJATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
HUAYLLAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,4,3,0,0,4,3,7
HUMANATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2020-05-01,4,3,0,0,4,3,7
