,group,variable,month,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,TOTALES,TOTALES,TOTALES
PAZÑA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,11.0,8.0,9.0,11.0,20.0,19.0,39.0
PELECHUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,13.0,18.0,2.0,0.0,15.0,18.0,33.0
POCOATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,13.0,13.0,110.0,129.0,123.0,142.0,265.0
POCONA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,13.0,18.0,104.0,109.0,117.0,127.0,244.0
POJO (CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,47.0,72.0,24.0,24.0,71.0,96.0,167.0
POOPO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,7.0,4.0,14.0,20.0,21.0,24.0,45.0
PORCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,4.0,3.0,50.0,79.0,54.0,82.0,136.0
POROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,27.0,28.0,111.0,115.0,138.0,143.0,281.0
PORONGO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,52.0,42.0,51.0,73.0,103.0,115.0,218.0
PORTACHUELO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,52.0,55.0,0.0,0.0,52.0,55.0,107.0
PORVENIR,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,2.0,3.0,0.0,0.0,2.0,3.0,5.0
POSTRER VALLE,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,15.0,23.0,7.0,4.0,22.0,27.0,49.0
POTOSI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,374.0,417.0,257.0,392.0,631.0,809.0,1440.0
PRESTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,6.0,15.0,28.0,38.0,34.0,53.0,87.0
PUCARANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,56.0,77.0,223.0,244.0,279.0,321.0,600.0
PUERTO ACOSTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,41.0,32.0,144.0,132.0,185.0,164.0,349.0
PUERTO CARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,24.0,23.0,118.0,97.0,142.0,120.0,262.0
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,2.0,2.0,4.0,6.0,6.0,8.0,14.0
PUERTO PEREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,9.0,14.0,49.0,58.0,58.0,72.0,130.0
PUERTO QUIJARRO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,3.0,3.0,0.0,0.0,3.0,3.0,6.0
PUERTO RICO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,2.0,1.0,1.0,1.0,3.0,2.0,5.0
PUERTO SILES,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,6.0,8.0,0.0,0.0,6.0,8.0,14.0
PUERTO SUAREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,31.0,23.0,47.0,38.0,78.0,61.0,139.0
PUERTO VILLARROEL,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,91.0,51.0,153.0,140.0,244.0,191.0,435.0
PUNA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,24.0,32.0,52.0,75.0,76.0,107.0,183.0
PUNATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,104.0,118.0,147.0,211.0,251.0,329.0,580.0
QUIABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,6.0,6.0,20.0,15.0,26.0,21.0,47.0
QUILLACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,351.0,262.0,1000.0,1169.0,1351.0,1431.0,2782.0
QUIME,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,19.0,6.0,73.0,80.0,92.0,86.0,178.0
QUIRUSILLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,4.0,3.0,7.0,8.0,11.0,11.0,22.0
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,51.0,53.0,31.0,29.0,82.0,82.0,164.0
RAVELO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,75.0,72.0,256.0,331.0,331.0,403.0,734.0
REYES,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,13.0,29.0,0.0,0.0,13.0,29.0,42.0
RIBERALTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,37.0,39.0,8.0,7.0,45.0,46.0,91.0
ROBORE,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,28.0,20.0,0.0,0.0,28.0,20.0,48.0
RURRENABAQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,83.0,49.0,40.0,51.0,123.0,100.0,223.0
SABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,1.0,0.0,23.0,28.0,24.0,28.0,52.0
SACABA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,329.0,365.0,832.0,992.0,1161.0,1357.0,2518.0
SACABAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,0.0,2.0,5.0,5.0,5.0,7.0,12.0
SACACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,0.0,1.0,81.0,131.0,81.0,132.0,213.0
SAIPINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,11.0,13.0,16.0,16.0,27.0,29.0,56.0
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,17.0,19.0,97.0,32.0,114.0,51.0,165.0
SAMAIPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,28.0,17.0,53.0,52.0,81.0,69.0,150.0
SAN ANDRES,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,15.0,7.0,51.0,37.0,66.0,44.0,110.0
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,54.0,33.0,105.0,124.0,159.0,157.0,316.0
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,16.0,10.0,3.0,2.0,19.0,12.0,31.0
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,0.0,0.0,3.0,3.0,3.0,3.0,6.0
SAN BENITO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,40.0,43.0,141.0,235.0,181.0,278.0,459.0
SAN BORJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,127.0,135.0,137.0,149.0,264.0,284.0,548.0
SAN BUENA VENTURA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,28.0,16.0,26.0,15.0,54.0,31.0,85.0
SAN CARLOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,12.0,7.0,13.0,14.0,25.0,21.0,46.0
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,10.0,6.0,17.0,14.0,27.0,20.0,47.0
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,59.0,50.0,62.0,66.0,121.0,116.0,237.0
SAN JAVIER(BNI),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,5.0,5.0,6.0,5.0,11.0,10.0,21.0
SAN JAVIER(STC),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,29.0,45.0,0.0,0.0,29.0,45.0,74.0
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,19.0,16.0,12.0,11.0,31.0,27.0,58.0
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,6.0,2.0,0.0,0.0,6.0,2.0,8.0
SAN JULIAN,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,115.0,106.0,53.0,30.0,168.0,136.0,304.0
SAN LORENZO(PND),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,1.0,2.0,32.0,24.0,33.0,26.0,59.0
SAN LORENZO(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,75.0,88.0,140.0,143.0,215.0,231.0,446.0
SAN LUCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,56.0,75.0,112.0,142.0,168.0,217.0,385.0
SAN MATIAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,17.0,14.0,23.0,33.0,40.0,47.0,87.0
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,4.0,2.0,65.0,78.0,69.0,80.0,149.0
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,8.0,8.0,6.0,6.0,14.0,14.0,28.0
SAN PEDRO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,31.0,24.0,101.0,98.0,132.0,122.0,254.0
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,81.0,83.0,98.0,128.0,179.0,211.0,390.0
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,49.0,34.0,36.0,33.0,85.0,67.0,152.0
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,0.0,0.0,6.0,4.0,6.0,4.0,10.0
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,12.0,17.0,17.0,24.0,29.0,41.0,70.0
SAN PEDRO(PND),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,0.0,0.0,6.0,2.0,6.0,2.0,8.0
SAN RAFAEL,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,5.0,2.0,0.0,2.0,5.0,4.0,9.0
SAN RAMON SCZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,48.0,51.0,3.0,3.0,51.0,54.0,105.0
SANTA ANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,7.0,7.0,4.0,4.0,11.0,11.0,22.0
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,2110.0,1599.0,1055.0,931.0,3165.0,2530.0,5695.0
SANTA ROSA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,4.0,1.0,21.0,34.0,25.0,35.0,60.0
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,116.0,95.0,55.0,40.0,171.0,135.0,306.0
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,49.0,61.0,53.0,75.0,102.0,136.0,238.0
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,17.0,13.0,71.0,105.0,88.0,118.0,206.0
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,39.0,37.0,14.0,19.0,53.0,56.0,109.0
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,4.0,4.0,32.0,41.0,36.0,45.0,81.0
SANTIVAÑES,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,1.0,0.0,0.0,1.0,1.0,1.0,2.0
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,2.0,3.0,22.0,20.0,24.0,23.0,47.0
SAPAHAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,68.0,40.0,46.0,53.0,114.0,93.0,207.0
SENA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,5.0,4.0,27.0,12.0,32.0,16.0,48.0
SHINAOTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,36.0,26.0,26.0,17.0,62.0,43.0,105.0
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,171.0,135.0,201.0,198.0,372.0,333.0,705.0
SICAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,5.0,2.0,40.0,37.0,45.0,39.0,84.0
SIPE SIPE,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,61.0,55.0,278.0,384.0,339.0,439.0,778.0
SOPACHUY,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,9.0,12.0,23.0,41.0,32.0,53.0,85.0
SORACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,11.0,9.0,67.0,87.0,78.0,96.0,174.0
SORATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,72.0,67.0,170.0,202.0,242.0,269.0,511.0
SUCRE,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,627.0,826.0,144.0,175.0,771.0,1001.0,1772.0
TACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,0.0,1.0,6.0,16.0,6.0,17.0,23.0
TACACOMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,27.0,22.0,87.0,58.0,114.0,80.0,194.0
TACOBAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,35.0,44.0,43.0,39.0,78.0,83.0,161.0
TACOPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,11.0,19.0,31.0,42.0,42.0,61.0,103.0
TAPACARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,41.0,52.0,162.0,177.0,203.0,229.0,432.0
TARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,45.0,45.0,65.0,83.0,110.0,128.0,238.0
TARACO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,51.0,38.0,27.0,28.0,78.0,66.0,144.0
TARATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,7.0,12.0,18.0,31.0,25.0,43.0,68.0
TARIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,538.0,587.0,285.0,366.0,823.0,953.0,1776.0
TARVITA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,50.0,58.0,123.0,153.0,173.0,211.0,384.0
TEOPONTE,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,12.0,9.0,18.0,14.0,30.0,23.0,53.0
TIAHUANACU,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,1.0,1.0,31.0,33.0,32.0,34.0,66.0
TINGUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,22.0,26.0,83.0,135.0,105.0,161.0,266.0
TIPUANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,32.0,13.0,35.0,28.0,67.0,41.0,108.0
TIQUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,86.0,95.0,92.0,98.0,178.0,193.0,371.0
TIRAQUE (CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,22.0,22.0,115.0,128.0,137.0,150.0,287.0
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,4.0,9.0,7.0,10.0,11.0,19.0,30.0
TOCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,5.0,10.0,6.0,6.0,11.0,16.0,27.0
TOLATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,14.0,11.0,6.0,16.0,20.0,27.0,47.0
TOLEDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,8.0,9.0,39.0,61.0,47.0,70.0,117.0
TOMAVE,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,23.0,34.0,45.0,43.0,68.0,77.0,145.0
TOMINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,25.0,26.0,26.0,29.0,51.0,55.0,106.0
TORO TORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,2.0,6.0,54.0,77.0,56.0,83.0,139.0
TOTORA(CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,56.0,51.0,110.0,118.0,166.0,169.0,335.0
TOTORA(ORR),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,29.0,32.0,56.0,60.0,85.0,92.0,177.0
TRIGAL,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,0.0,0.0,1.0,2.0,1.0,2.0,3.0
TRINIDAD,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,142.0,99.0,317.0,312.0,459.0,411.0,870.0
TUPIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,188.0,235.0,145.0,242.0,333.0,477.0,810.0
TURCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,15.0,18.0,33.0,30.0,48.0,48.0,96.0
UMALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,66.0,50.0,45.0,47.0,111.0,97.0,208.0
UNCIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,3.0,2.0,32.0,36.0,35.0,38.0,73.0
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,11.0,11.0,30.0,39.0,41.0,50.0,91.0
URUBICHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,3.0,2.0,0.0,2.0,3.0,4.0,7.0
UYUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,53.0,84.0,36.0,45.0,89.0,129.0,218.0
VACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,38.0,38.0,29.0,35.0,67.0,73.0,140.0
VALLEGRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,54.0,68.0,23.0,27.0,77.0,95.0,172.0
VIACHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,175.0,172.0,351.0,386.0,526.0,558.0,1084.0
VILA VILA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,6.0,6.0,33.0,78.0,39.0,84.0,123.0
VILLA CHARCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,0.0,5.0,57.0,72.0,57.0,77.0,134.0
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,61.0,62.0,63.0,60.0,124.0,122.0,246.0
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,1.0,1.0,7.0,3.0,8.0,4.0,12.0
VILLA RIVERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,25.0,39.0,51.0,59.0,76.0,98.0,174.0
VILLA SERRANO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,5.0,6.0,7.0,7.0,12.0,13.0,25.0
VILLA TUNARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,265.0,157.0,306.0,228.0,571.0,385.0,956.0
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,43.0,49.0,75.0,92.0,118.0,141.0,259.0
VILLAZON,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,73.0,106.0,17.0,20.0,90.0,126.0,216.0
VINTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,131.0,150.0,122.0,177.0,253.0,327.0,580.0
VITICHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,3.0,10.0,26.0,28.0,29.0,38.0,67.0
WALDO BALLIVIAN,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,3.0,7.0,4.0,5.0,7.0,12.0,19.0
WARNES,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,189.0,146.0,53.0,63.0,242.0,209.0,451.0
YACO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,60.0,42.0,81.0,101.0,141.0,143.0,284.0
YACUIBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,158.0,179.0,288.0,292.0,446.0,471.0,917.0
YAMPARAEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,22.0,24.0,50.0,51.0,72.0,75.0,147.0
YANACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,37.0,30.0,32.0,30.0,69.0,60.0,129.0
YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,61.0,63.0,71.0,49.0,132.0,112.0,244.0
YOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,29.0,27.0,22.0,26.0,51.0,53.0,104.0
YOTALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,17.0,22.0,42.0,40.0,59.0,62.0,121.0
YUNCHARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,6.0,5.0,21.0,34.0,27.0,39.0,66.0
YUNGUYO DE LITORAL,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,1.0,0.0,1.0,3.0,2.0,3.0,5.0
ZUDAÑEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-06-01,11.0,10.0,48.0,64.0,59.0,74.0,133.0
ACACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,4.0,1.0,27.0,34.0,31.0,35.0,66.0
ACHACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,27.0,30.0,87.0,131.0,114.0,161.0,275.0
ACHOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,18.0,28.0,22.0,24.0,40.0,52.0,92.0
AIQUILE,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,13.0,12.0,36.0,36.0,49.0,48.0,97.0
ALALAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,3.0,1.0,28.0,27.0,31.0,28.0,59.0
ALCALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,0.0,0.0,3.0,1.0,3.0,1.0,4.0
ALTO BENI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,11.0,7.0,12.0,4.0,23.0,11.0,34.0
ANCORAIMES,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,8.0,16.0,11.0,11.0,19.0,27.0,46.0
ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,1.0,2.0,5.0,7.0,6.0,9.0,15.0
ANTEQUERA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,4.0,0.0,6.0,5.0,10.0,5.0,15.0
ANZALDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,0.0,0.0,3.0,6.0,3.0,6.0,9.0
APOLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,18.0,12.0,20.0,18.0,38.0,30.0,68.0
ARAMPAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,7.0,2.0,9.0,8.0,16.0,10.0,26.0
ARANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,27.0,47.0,24.0,28.0,51.0,75.0,126.0
ARQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,14.0,9.0,8.0,9.0,22.0,18.0,40.0
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,63.0,67.0,121.0,133.0,184.0,200.0,384.0
ATOCHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,1.0,2.0,0.0,1.0,1.0,3.0,4.0
AUCAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,2.0,2.0,22.0,18.0,24.0,20.0,44.0
AYATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,4.0,3.0,0.0,0.0,4.0,3.0,7.0
AYO AYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,22.0,32.0,17.0,22.0,39.0,54.0,93.0
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,15.0,32.0,18.0,19.0,33.0,51.0,84.0
AZURDUY,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,6.0,4.0,8.0,10.0,14.0,14.0,28.0
BATALLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,23.0,26.0,36.0,30.0,59.0,56.0,115.0
BELLA FLOR,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,0.0,0.0,3.0,2.0,3.0,2.0,5.0
BERMEJO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,7.0,7.0,17.0,21.0,24.0,28.0,52.0
BETANZOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,12.0,11.0,23.0,28.0,35.0,39.0,74.0
BOLIVAR,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,8.0,6.0,45.0,41.0,53.0,47.0,100.0
BOLPEBRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
BOYUIBE,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,1.0,0.0,1.0,0.0,2.0,0.0,2.0
BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,2.0,4.0,26.0,24.0,28.0,28.0,56.0
CABEZAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,50.0,64.0,33.0,26.0,83.0,90.0,173.0
CAIROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,8.0,2.0,9.0,16.0,17.0,18.0,35.0
"CAIZA ""D""",otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,1.0,1.0,6.0,8.0,7.0,9.0,16.0
CAJUATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,14.0,24.0,0.0,0.0,14.0,24.0,38.0
CALACOTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,27.0,28.0,2.0,0.0,29.0,28.0,57.0
CALAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,23.0,31.0,11.0,8.0,34.0,39.0,73.0
CAMARGO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,1.0,1.0,15.0,16.0,16.0,17.0,33.0
CAMIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,60.0,65.0,59.0,74.0,119.0,139.0,258.0
CAPINOTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,9.0,8.0,23.0,35.0,32.0,43.0,75.0
CAQUIAVIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,17.0,9.0,32.0,43.0,49.0,52.0,101.0
CARACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,9.0,13.0,16.0,8.0,25.0,21.0,46.0
CARANAVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,89.0,63.0,72.0,64.0,161.0,127.0,288.0
CARAPARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,3.0,1.0,23.0,24.0,26.0,25.0,51.0
CARIPUYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2020-07-01,0.0,0.0,2.0,0.0,2.0,0.0,2.0
