,group,variable,month,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
TACOPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,3,3,0,0,3,3,6
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,3,9,0,2,3,11,14
TIQUIPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,3,16,0,0,3,16,19
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
TOCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,7,19,0,0,7,19,26
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
URUBICHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
VILA VILA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,1,0,0,1,1,2
VILLA CHARCAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,1,0,0,0,1,0,1
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,2,0,0,0,2,0,2
VILLA RIVERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,2,2,0,0,2,2,4
VINTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,0,4,0,0,0,4,4
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-03-01,4,8,0,0,4,8,12
AIQUILE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,2,0,0,1,2,3
ANZALDO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,2,0,0,0,2,0,2
ARBIETO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,0,2,0,0,0,2,2
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,4,0,0,1,4,5
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,4,2,0,0,4,2,6
CAPINOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,2,0,0,1,2,3
CARACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,0,1,0,0,0,1,1
CHIMORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,0,1,0,0,0,1,1
CLIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,3,0,0,1,3,4
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,3,3,0,0,3,3,6
COCAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,8,7,0,0,8,7,15
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,4,11,0,0,4,11,15
COLQUIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,2,0,0,1,2,3
CORQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,3,0,0,0,3,0,3
COTAGAITA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,1,0,0,1,1,2
COTOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,2,6,0,0,2,6,8
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,3,8,0,0,3,8,11
EL PUENTE(STC),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,3,0,0,0,3,0,3
EL PUENTE(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,2,4,0,0,2,4,6
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,3,4,0,0,3,4,7
EUCALIPTUS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,0,0,0,1,0,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,0,1,0,0,0,1,1
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,0,2,0,0,0,2,2
HUANUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,0,2,0,0,0,2,2
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,1,0,4,1,5,6
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,3,9,0,0,3,9,12
MAIRANA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,3,0,0,1,3,4
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,0,3,0,0,0,3,3
OCURI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,4,2,0,0,4,2,6
OMEREQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,5,4,0,0,5,4,9
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,10,35,0,0,10,35,45
PADILLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,1,0,0,1,1,2
PAMPA GRANDE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,1,0,0,1,1,2
POJO (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,0,1,0,0,0,1,1
PORCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,0,2,0,0,0,2,2
PRESTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,2,3,0,0,2,3,5
PUERTO QUIJARRO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,1,0,0,1,1,2
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,3,0,0,1,3,4
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,1,0,0,1,1,2
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,2,15,1,1,3,16,19
SACABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,0,1,0,0,0,1,1
SAIPINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,1,0,0,1,1,2
SAN BORJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,2,1,0,2,2,4
SAN CARLOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,2,0,0,1,2,3
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,0,0,0,1,0,1
SAN JOAQUIN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,22,49,1,0,23,49,72
SANTIVAÑES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,0,1,0,0,0,1,1
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,0,2,0,0,0,2,2
SHINAOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,2,0,0,1,2,3
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,2,2,0,0,2,2,4
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,0,3,0,0,0,3,3
TIQUIPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,1,0,0,1,1,2
TOCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,0,0,0,1,0,1
TOTORA(CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,2,0,0,1,2,3
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,9,0,0,1,9,10
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,1,0,0,1,1,2
VACAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,1,0,0,1,1,2
VALLEGRANDE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,0,1,0,0,0,1,1
VIACHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,0,1,0,0,0,1,1
VILA VILA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,1,0,0,1,1,2
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,2,4,0,0,2,4,6
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,2,0,0,1,2,3
VINTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,3,3,0,0,3,3,6
WARNES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,2,6,0,0,2,6,8
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-04-01,1,1,0,0,1,1,2
AIQUILE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,3,2,0,0,3,2,5
ANZALDO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,0,0,1,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,0,0,0,1,0,1
BELLA FLOR,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,0,0,0,1,0,1
BERMEJO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,5,2,0,2,5,4,9
CAMARGO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,2,0,0,1,2,3
CAPINOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,2,0,0,1,2,3
CARACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,2,0,0,1,2,3
CHALLAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,3,15,0,3,3,18,21
CHARAGUA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,0,0,0,1,0,1
CHIMORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,3,17,0,2,3,19,22
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,6,7,16,31,22,38,60
COLQUENCHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
CONCEPCION,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,2,3,0,0,2,3,5
CORO CORO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,0,0,0,1,0,1
COTOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,3,0,0,1,3,4
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
CURVA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,0,0,0,1,0,1
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,52,50,0,7,52,57,109
EL PUENTE(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,0,0,0,1,0,1
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,9,44,0,0,9,44,53
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,0,0,0,1,0,1
EUCALIPTUS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,2,0,0,1,2,3
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,1,0,0,1,1,2
HUARACAJE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,12,6,0,0,12,6,18
HUAYLLAMARCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
ICLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,0,0,0,1,0,1
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,0,8,0,0,0,8,8
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,13,18,3,6,16,24,40
LAJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,0,0,0,1,0,1
MINEROS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,0,0,0,1,0,1
MIZQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,0,3,0,0,0,3,3
MONTEAGUDO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,9,16,0,0,9,16,25
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,8,33,0,0,8,33,41
PALCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,2,1,0,0,2,1,3
PALOS BLANCOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,0,0,3,1,3,1,4
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,7,0,0,1,7,8
PUERTO SUAREZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,3,13,0,0,3,13,16
PUNA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
PUNATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,1,0,1,1,2,3
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,5,0,0,1,5,6
ROBORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,3,9,0,0,3,9,12
SABAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,0,2,0,0,0,2,2
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,4,7,0,0,4,7,11
SAMAIPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,1,0,0,1,1,2
SAN BORJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,2,0,0,1,2,3
SAN IGNACIO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,0,0,0,1,0,1
SAN JAVIER(STC),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,4,6,0,0,4,6,10
SAN PEDRO DE CURAHUARA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,7,6,0,0,7,6,13
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,6,16,0,0,6,16,22
SORATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,0,0,0,1,0,1
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,0,2,0,0,0,2,2
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,0,4,0,0,0,4,4
TIAHUANACU,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,5,6,0,0,5,6,11
TIQUIPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
TOMINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,2,5,0,0,2,5,7
VIACHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,0,3,0,0,0,3,3
VILA VILA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,2,2,0,0,2,2,4
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,4,3,0,0,4,3,7
VILLA NUEVA (LOMA ALTA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,1,2,0,0,1,2,3
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,3,2,0,0,3,2,5
VILLAZON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,2,3,0,0,2,3,5
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,2,3,0,1,2,4,6
YUNCHARA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-05-01,0,1,0,0,0,1,1
ALALAY,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
ALCALA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
ANDAMARCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,0,1,0,1,0,1
ARANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,2,2,0,0,2,2,4
BAURES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,4,1,0,0,4,1,5
BERMEJO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,0,2,0,2,0,2
CABEZAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,3,0,0,0,3,3
CAMARGO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,1,1,0,0,1,1,2
CAMIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,1,0,0,0,1,0,1
CAPINOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
CHIMORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,1,1,0,0,1,1,2
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,3,0,0,0,3,3
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,27,104,3,3,30,107,137
"COLCHA ""K""",otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,2,0,0,0,2,2
CONCEPCION,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,1,1,0,0,1,1,2
COTAGAITA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,1,2,0,0,1,2,3
COTOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
CURVA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,1,2,0,0,1,2,3
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,8,22,6,5,14,27,41
EL PUENTE(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,1,3,0,0,1,3,4
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,2,0,0,0,2,2
HUANUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,3,1,0,0,3,1,4
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,1,0,0,2,1,2,3
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,7,32,0,2,7,34,41
LAGUNILLAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,0,1,1,1,1,2
MAIRANA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
MAPIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
MINEROS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,0,0,1,0,1,1
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,9,23,0,1,9,24,33
PAILON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
PALCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
PASORAPA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
POCOATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,1,1,0,0,1,1,2
POCONA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
POJO (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
POOPO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,3,0,0,0,3,3
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,3,0,0,0,3,3
QUIME,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,1,2,0,0,1,2,3
ROBORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,2,3,0,0,2,3,5
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,1,6,0,0,1,6,7
SAN BORJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,2,2,0,0,2,2,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,12,18,0,0,12,18,30
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,1,0,0,0,1,0,1
SAN LUCAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,3,0,0,0,3,0,3
SAN MATIAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,2,4,0,0,2,4,6
SAN PEDRO DE CURAHUARA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,2,3,0,0,2,3,5
SANTA ANA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,22,19,0,0,22,19,41
SHINAOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,2,0,0,0,2,2
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,4,2,0,0,4,2,6
TACOPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
TAPACARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,1,0,0,0,1,0,1
TARABUCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,1,0,0,0,1,0,1
TARATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,2,0,0,0,2,2
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,4,0,0,0,4,4
TIQUIPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,5,8,0,0,5,8,13
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,1,0,0,0,1,0,1
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,1,2,0,0,1,2,3
VACAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2020-06-01,0,1,0,0,0,1,1
