,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
TIRAQUE (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,0,0,4,0,4,4
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,0,0,7,0,7,7
TOLEDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,3,0,0,0,3,3
TOMINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,2,0,0,0,2,2
TOTORA(CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,0,0,23,0,23,23
TRIGAL,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,0,0,3,0,3,3
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,0,0,3,0,3,3
TURCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,0,0,9,0,9,9
UMALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,0,0,1,0,1,1
VACAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,1,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,1,0,0,0,1,1
VIACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,1,0,1,0,2,2
VILLA CHARCAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,17,0,72,0,89,89
VILLA MONTES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,1,0,5,0,6,6
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,0,0,5,0,5,5
VILLA SERRANO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,14,0,5,0,19,19
VILLA TUNARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,40,0,27,0,67,67
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,16,0,0,0,16,16
VITICHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,0,0,1,0,1,1
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,1,0,4,0,5,5
YACO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,2,0,48,0,50,50
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,9,0,2,0,11,11
YAMPARAEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,6,0,38,0,44,44
YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,1,0,0,0,1,1
YUNCHARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-04-01,0,1,0,22,0,23,23
ACACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,12,0,12,12
ACHACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,4,0,28,0,32,32
ACHOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,38,0,38,38
AIQUILE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,1,0,1,1
ALCALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,5,0,5,5
ALTO BENI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,2,0,12,0,14,14
ANZALDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,0,0,1,1
APOLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,6,0,9,0,15,15
ARAMPAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,5,0,5,5
ARANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,6,0,6,6
ARQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,5,0,5,5
ATOCHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,4,0,4,4
AUCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,2,0,0,0,2,2
AYATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,11,0,11,11
AZURDUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,17,0,18,0,35,35
BAURES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,27,0,0,0,27,27
BELLA FLOR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,3,0,3,3
BETANZOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,5,0,15,0,20,20
BOLPEBRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,2,0,2,2
BOYUIBE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,1,0,1,1
BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,15,0,45,0,60,60
CABEZAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,0,0,1,1
CAIROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,1,0,1,1
"CAIZA ""D""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,2,0,0,0,2,2
CAJUATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,26,0,27,27
CALACOTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,1,0,1,1
CALAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,0,0,1,1
CAMARGO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,6,0,43,0,49,49
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,2,0,0,0,2,2
CAMIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,2,0,3,3
CAPINOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,10,0,38,0,48,48
CARACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,11,0,12,12
CARANAVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,8,0,0,0,8,8
CARIPUYO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,5,0,5,5
CARMEN RIVERO TORREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,6,0,6,6
CATACORA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,2,0,2,2
CHACARILLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,1,0,1,1
CHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,3,0,6,0,9,9
CHARAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,23,0,32,0,55,55
CHIMORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,10,0,2,0,12,12
CHIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,2,0,1,0,3,3
CHOQUE COTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,2,0,1,0,3,3
CHUA COCANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,0,0,1,1
CHUMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,3,0,9,0,12,12
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,53,0,53,53
CKOCHAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,3,0,15,0,18,18
CLIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,1,0,1,1
COBIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,2,0,2,0,4,4
COCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,9,0,10,10
COCHABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,5,0,1,0,6,6
"COLCHA ""K""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,2,0,29,0,31,31
COLLANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,6,0,5,0,11,11
COLOMI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,8,0,8,8
COLQUECHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,4,0,22,0,26,26
COLQUIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,5,0,2,0,7,7
CONCEPCION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,4,0,4,4
CORIPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,8,0,9,9
CORO CORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,13,0,13,13
CORQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,2,0,2,0,4,4
COTAGAITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,4,0,17,0,21,21
CUATRO CAÑADAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,43,0,15,0,58,58
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,1,0,1,1
CUEVO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,0,0,1,1
DESAGUADERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,3,0,26,0,29,29
EL ALTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,48,0,68,0,116,116
EL PUENTE(STC),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,39,0,2,0,41,41
EL PUENTE(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,5,0,28,0,33,33
EL TORNO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,2,0,2,2
EL VILLAR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,3,0,6,0,9,9
ENTRE RIOS TRJ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,6,0,7,0,13,13
ESCOMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,27,0,28,28
FILADELFIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,7,0,7,7
GUANAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,4,0,4,0,8,8
GUAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,2,0,0,0,2,2
GUAYARAMERIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,3,0,3,3
GUTIERREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,2,0,36,0,38,38
HUACARETA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,2,0,8,0,10,10
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,11,0,11,11
HUANUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,1,0,2,2
HUAYLLAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,2,0,3,0,5,5
HUMANATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,19,0,19,19
ICLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,19,0,31,0,50,50
INCAHUASI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,8,0,9,0,17,17
INGAVI (HUMAITA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,7,0,0,0,7,7
INQUISIVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,14,0,14,14
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,3,0,3,3
IXIAMAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,13,0,14,14
JESUS DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,2,0,4,0,6,6
LA GUARDIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,8,0,9,9
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,32,0,76,0,108,108
LA RIVERA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,4,0,0,0,4,4
LAGUNILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,14,0,14,14
LAJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,8,0,18,0,26,26
LAS CARRERAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,2,0,5,0,7,7
LLALLAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,2,0,10,0,12,12
LLICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,3,0,1,0,4,4
LURIBAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,3,0,7,0,10,10
MACHARETI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,4,0,37,0,41,41
MAGDALENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,1,0,1,1
MALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,4,0,4,4
MECAPACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,7,0,7,7
MINEROS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,13,0,7,0,20,20
MOCOMOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,10,0,11,11
MOJINETE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,2,0,1,0,3,3
MOJOCOYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,7,0,48,0,55,55
MONTEAGUDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,7,0,12,0,19,19
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,5,0,6,6
OCURI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,8,0,1,0,9,9
OKINAWA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,1,0,1,1
ORURO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,9,0,3,0,12,12
PADCAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,4,0,10,0,14,14
PADILLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,5,0,3,0,8,8
PALCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,3,0,7,0,10,10
PALOS BLANCOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,6,0,2,0,8,8
PASORAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,2,0,2,2
PATACAMAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,7,0,8,8
PAZÑA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,2,0,2,2
POJO (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,4,0,13,0,17,17
POROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,14,0,22,0,36,36
PORVENIR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,0,0,1,1
POSTRER VALLE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,1,0,1,1
POTOSI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,36,0,12,0,48,48
PRESTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,3,0,13,0,16,16
PUCARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,14,0,1,0,15,15
PUCARANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,2,0,4,0,6,6
PUERTO ACOSTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,2,0,3,3
PUERTO GONZALO MORENO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,1,0,2,2
PUERTO SUAREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,73,0,30,0,103,103
PUNA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,3,0,63,0,66,66
PUNATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,3,0,0,0,3,3
QUIRUSILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,1,0,1,1
RAVELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,4,0,5,0,9,9
RIBERALTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,2,0,37,0,39,39
ROBORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,6,0,0,0,6,6
RURRENABAQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,6,0,6,0,12,12
SACABA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,3,0,0,0,3,3
SACABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,2,0,5,0,7,7
SACACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,33,0,34,34
SAN AGUSTIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,11,0,7,0,18,18
SAN ANDRES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,3,0,4,4
SAN ANTONIO DE ESMORUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,11,0,11,11
SAN BORJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,25,0,6,0,31,31
SAN BUENA VENTURA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,3,0,12,0,15,15
SAN CARLOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,0,0,1,1
SAN IGNACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,10,0,10,10
SAN IGNACIO DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,4,0,0,0,4,4
SAN JULIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,1,0,2,2
SAN LORENZO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,8,0,8,8
SAN LUCAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,27,0,44,0,71,71
SAN PABLO DE LIPEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,3,0,0,0,3,3
SAN PEDRO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,20,0,9,0,29,29
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,24,0,49,0,73,73
SAN PEDRO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,235,0,0,0,235,235
SANTIAGO DE HUARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,0,0,1,1
SAPAHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,4,0,4,4
SHINAOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,27,0,41,0,68,68
SICA SICA (VILLA AROMA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,2,0,2,2
SIPE SIPE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,2,0,9,0,11,11
SOPACHUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,2,0,3,3
SORACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,2,0,4,0,6,6
SORATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,8,0,9,9
SUCRE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,3,0,28,0,31,31
TACOBAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,2,0,2,2
TARABUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,42,0,28,0,70,70
TARACO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,2,0,3,3
TARATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,1,0,2,2
TARVITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,17,0,18,0,35,35
TEOPONTE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,4,0,4,4
TIAHUANACU,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,7,0,15,0,22,22
TINGUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,22,0,22,22
TIQUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,4,0,0,0,4,4
TIRAQUE (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,0,0,8,0,8,8
TOMAVE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,5,0,6,0,11,11
TOMINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,7,0,0,0,7,7
TORO TORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,15,0,16,16
TOTORA(CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,0,0,1,1
TOTORA(ORR),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,1,0,0,0,1,1
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,8,0,5,0,13,13
TURCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2020-05-01,0,5,0,5,0,10,10
