,group,variable,month,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,TOTALES,TOTALES,TOTALES
MACHACAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,2.0,0.0,1.0,0.0,3.0,3.0
MACHARETI,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,14.0,0.0,14.0,0.0,28.0,28.0
MAGDALENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,4.0,0.0,13.0,0.0,17.0,17.0
MAIRANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,10.0,0.0,2.0,0.0,12.0,12.0
MALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,2.0,0.0,1.0,0.0,3.0,3.0
MAPIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,66.0,0.0,18.0,0.0,84.0,84.0
MECAPACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,50.0,0.0,7.0,0.0,57.0,57.0
MINEROS,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,9.0,0.0,63.0,0.0,72.0,72.0
MIZQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,23.0,0.0,63.0,0.0,86.0,86.0
MOCOMOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,33.0,0.0,6.0,0.0,39.0,39.0
MOJINETE,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
MOJOCOYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,6.0,0.0,1.0,0.0,7.0,7.0
MONTEAGUDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,42.0,0.0,12.0,0.0,54.0,54.0
MONTERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,294.0,0.0,44.0,0.0,338.0,338.0
MORO MORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,2.0,0.0,2.0,0.0,4.0,4.0
MOROCHATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,9.0,0.0,7.0,0.0,16.0,16.0
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
OCURI,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,36.0,0.0,16.0,0.0,52.0,52.0
OKINAWA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,11.0,0.0,2.0,0.0,13.0,13.0
OMEREQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,9.0,0.0,5.0,0.0,14.0,14.0
ORURO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,686.0,0.0,255.0,0.0,941.0,941.0
PADCAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,24.0,0.0,18.0,0.0,42.0,42.0
PADILLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,4.0,0.0,7.0,0.0,11.0,11.0
PAILON,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,10.0,0.0,13.0,0.0,23.0,23.0
PALCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,73.0,0.0,10.0,0.0,83.0,83.0
PALOS BLANCOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,37.0,0.0,11.0,0.0,48.0,48.0
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
PAMPA GRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,17.0,0.0,2.0,0.0,19.0,19.0
PAPEL PAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
PASORAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,1.0,0.0,6.0,0.0,7.0,7.0
PATACAMAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,44.0,0.0,2.0,0.0,46.0,46.0
PAZÑA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,10.0,0.0,4.0,0.0,14.0,14.0
PELECHUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,13.0,0.0,0.0,0.0,13.0,13.0
POCOATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,12.0,0.0,8.0,0.0,20.0,20.0
POCONA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,31.0,0.0,19.0,0.0,50.0,50.0
POJO (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,28.0,0.0,2.0,0.0,30.0,30.0
POOPO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
PORCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,12.0,0.0,14.0,0.0,26.0,26.0
POROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,24.0,0.0,11.0,0.0,35.0,35.0
PORONGO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,11.0,0.0,13.0,0.0,24.0,24.0
PORTACHUELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,63.0,0.0,0.0,0.0,63.0,63.0
PORVENIR,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,11.0,0.0,0.0,0.0,11.0,11.0
POSTRER VALLE,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,3.0,0.0,1.0,0.0,4.0,4.0
POTOSI,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,316.0,0.0,120.0,0.0,436.0,436.0
PRESTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,1.0,0.0,4.0,0.0,5.0,5.0
PUCARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,72.0,0.0,34.0,0.0,106.0,106.0
PUERTO ACOSTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,22.0,0.0,7.0,0.0,29.0,29.0
PUERTO CARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,13.0,0.0,4.0,0.0,17.0,17.0
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,8.0,0.0,2.0,0.0,10.0,10.0
PUERTO PEREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,5.0,0.0,1.0,0.0,6.0,6.0
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
PUERTO RICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
PUERTO SILES,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
PUERTO SUAREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,10.0,0.0,9.0,0.0,19.0,19.0
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,111.0,0.0,91.0,0.0,202.0,202.0
PUNA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,16.0,0.0,5.0,0.0,21.0,21.0
PUNATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,46.0,0.0,18.0,0.0,64.0,64.0
QUIABAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,10.0,0.0,2.0,0.0,12.0,12.0
QUILLACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,268.0,0.0,652.0,0.0,920.0,920.0
QUIME,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,9.0,0.0,7.0,0.0,16.0,16.0
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,11.0,0.0,3.0,0.0,14.0,14.0
RAVELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,25.0,0.0,16.0,0.0,41.0,41.0
REYES,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
RIBERALTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,215.0,0.0,1.0,0.0,216.0,216.0
ROBORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,25.0,0.0,0.0,0.0,25.0,25.0
RURRENABAQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,40.0,0.0,14.0,0.0,54.0,54.0
SABAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,2.0,0.0,2.0,0.0,4.0,4.0
SACABA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,377.0,0.0,169.0,0.0,546.0,546.0
SACABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,1.0,0.0,2.0,0.0,3.0,3.0
SACACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,13.0,0.0,31.0,0.0,44.0,44.0
SAIPINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,6.0,0.0,5.0,0.0,11.0,11.0
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,13.0,0.0,1.0,0.0,14.0,14.0
SAMAIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,20.0,0.0,1.0,0.0,21.0,21.0
SAN ANDRES,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,22.0,0.0,12.0,0.0,34.0,34.0
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,13.0,0.0,4.0,0.0,17.0,17.0
SAN BENITO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,28.0,0.0,5.0,0.0,33.0,33.0
SAN BORJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,97.0,0.0,14.0,0.0,111.0,111.0
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,22.0,0.0,2.0,0.0,24.0,24.0
SAN CARLOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,22.0,0.0,6.0,0.0,28.0,28.0
SAN IGNACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,13.0,0.0,5.0,0.0,18.0,18.0
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,26.0,0.0,23.0,0.0,49.0,49.0
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,7.0,0.0,0.0,0.0,7.0,7.0
SAN JAVIER(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,15.0,0.0,0.0,0.0,15.0,15.0
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SAN JULIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,136.0,0.0,1.0,0.0,137.0,137.0
SAN LORENZO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,9.0,0.0,7.0,0.0,16.0,16.0
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,30.0,0.0,25.0,0.0,55.0,55.0
SAN LUCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,44.0,0.0,13.0,0.0,57.0,57.0
SAN MATIAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,9.0,0.0,4.0,0.0,13.0,13.0
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,8.0,0.0,3.0,0.0,11.0,11.0
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SAN PEDRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,14.0,0.0,8.0,0.0,22.0,22.0
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,38.0,0.0,11.0,0.0,49.0,49.0
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,6.0,0.0,0.0,0.0,6.0,6.0
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,6.0,0.0,0.0,0.0,6.0,6.0
SAN PEDRO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,0.0,0.0,8.0,0.0,8.0,8.0
SAN RAFAEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,3.0,0.0,2.0,0.0,5.0,5.0
SAN RAMON SCZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,6.0,0.0,1.0,0.0,7.0,7.0
SANTA ANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,7.0,0.0,1.0,0.0,8.0,8.0
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,1740.0,0.0,110.0,0.0,1850.0,1850.0
SANTA ROSA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,7.0,0.0,4.0,0.0,11.0,11.0
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,32.0,0.0,4.0,0.0,36.0,36.0
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,8.0,0.0,0.0,0.0,8.0,8.0
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,6.0,0.0,8.0,0.0,14.0,14.0
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,8.0,0.0,0.0,0.0,8.0,8.0
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,3.0,0.0,3.0,0.0,6.0,6.0
SAPAHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,15.0,0.0,0.0,0.0,15.0,15.0
SENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,32.0,0.0,8.0,0.0,40.0,40.0
SHINAOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,58.0,0.0,4.0,0.0,62.0,62.0
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,59.0,0.0,18.0,0.0,77.0,77.0
SICAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SIPE SIPE,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,85.0,0.0,57.0,0.0,142.0,142.0
SOPACHUY,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,6.0,0.0,5.0,0.0,11.0,11.0
SORACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,10.0,0.0,3.0,0.0,13.0,13.0
SORATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,25.0,0.0,21.0,0.0,46.0,46.0
SUCRE,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,571.0,0.0,12.0,0.0,583.0,583.0
TACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,2.0,0.0,3.0,0.0,5.0,5.0
TACACOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,5.0,0.0,19.0,0.0,24.0,24.0
TACOBAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,14.0,0.0,6.0,0.0,20.0,20.0
TACOPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,9.0,0.0,5.0,0.0,14.0,14.0
TAPACARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,40.0,0.0,10.0,0.0,50.0,50.0
TARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,22.0,0.0,8.0,0.0,30.0,30.0
TARACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,10.0,0.0,0.0,0.0,10.0,10.0
TARATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,20.0,0.0,5.0,0.0,25.0,25.0
TARIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,276.0,0.0,54.0,0.0,330.0,330.0
TARVITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,24.0,0.0,10.0,0.0,34.0,34.0
TEOPONTE,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,19.0,0.0,1.0,0.0,20.0,20.0
TIAHUANACU,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
TINGUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,13.0,0.0,13.0,0.0,26.0,26.0
TIPUANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,13.0,0.0,5.0,0.0,18.0,18.0
TIQUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,62.0,0.0,20.0,0.0,82.0,82.0
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,37.0,0.0,9.0,0.0,46.0,46.0
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
TOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,8.0,0.0,0.0,0.0,8.0,8.0
TOLATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,5.0,0.0,1.0,0.0,6.0,6.0
TOLEDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,1.0,0.0,3.0,0.0,4.0,4.0
TOMAVE,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,14.0,0.0,2.0,0.0,16.0,16.0
TOMINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,6.0,0.0,0.0,0.0,6.0,6.0
TORO TORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,8.0,0.0,9.0,0.0,17.0,17.0
TOTORA(CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,51.0,0.0,10.0,0.0,61.0,61.0
TOTORA(ORR),otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,4.0,0.0,4.0,0.0,8.0,8.0
TRIGAL,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
TRINIDAD,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,253.0,0.0,63.0,0.0,316.0,316.0
TUPIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,53.0,0.0,18.0,0.0,71.0,71.0
UMALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,16.0,0.0,7.0,0.0,23.0,23.0
UNCIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,25.0,0.0,11.0,0.0,36.0,36.0
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,9.0,0.0,6.0,0.0,15.0,15.0
URUBICHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
UYUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,72.0,0.0,5.0,0.0,77.0,77.0
VACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,25.0,0.0,19.0,0.0,44.0,44.0
VALLEGRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,18.0,0.0,6.0,0.0,24.0,24.0
VIACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,234.0,0.0,112.0,0.0,346.0,346.0
VILA VILA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,6.0,0.0,11.0,0.0,17.0,17.0
VILLA CHARCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,12.0,0.0,7.0,0.0,19.0,19.0
VILLA MONTES,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,54.0,0.0,6.0,0.0,60.0,60.0
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,2.0,0.0,6.0,0.0,8.0,8.0
VILLA RIVERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,24.0,0.0,2.0,0.0,26.0,26.0
VILLA SERRANO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
VILLA TUNARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,327.0,0.0,45.0,0.0,372.0,372.0
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,26.0,0.0,4.0,0.0,30.0,30.0
VILLAZON,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,100.0,0.0,1.0,0.0,101.0,101.0
VINTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,137.0,0.0,95.0,0.0,232.0,232.0
VITICHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,5.0,0.0,5.0,0.0,10.0,10.0
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,8.0,0.0,1.0,0.0,9.0,9.0
WARNES,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,172.0,0.0,19.0,0.0,191.0,191.0
YACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,21.0,0.0,2.0,0.0,23.0,23.0
YACUIBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,64.0,0.0,23.0,0.0,87.0,87.0
YAMPARAEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,6.0,0.0,4.0,0.0,10.0,10.0
YANACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,11.0,0.0,0.0,0.0,11.0,11.0
YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,94.0,0.0,22.0,0.0,116.0,116.0
YOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,11.0,0.0,1.0,0.0,12.0,12.0
YOTALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,10.0,0.0,1.0,0.0,11.0,11.0
YUNCHARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,6.0,0.0,1.0,0.0,7.0,7.0
ZUDAÑEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-06-01,0.0,4.0,0.0,5.0,0.0,9.0,9.0
ACACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-07-01,0.0,2.0,0.0,6.0,0.0,8.0,8.0
ACHACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-07-01,0.0,35.0,0.0,10.0,0.0,45.0,45.0
ACHOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-07-01,0.0,34.0,0.0,0.0,0.0,34.0,34.0
AIQUILE,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-07-01,0.0,6.0,0.0,5.0,0.0,11.0,11.0
ALALAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-07-01,0.0,5.0,0.0,1.0,0.0,6.0,6.0
ALCALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
ALTO BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-07-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
ANCORAIMES,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-07-01,0.0,6.0,0.0,3.0,0.0,9.0,9.0
ANDAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-07-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
APOLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-07-01,0.0,9.0,0.0,4.0,0.0,13.0,13.0
ARAMPAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-07-01,0.0,2.0,0.0,1.0,0.0,3.0,3.0
ARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-07-01,0.0,12.0,0.0,1.0,0.0,13.0,13.0
ARQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-07-01,0.0,9.0,0.0,1.0,0.0,10.0,10.0
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-07-01,0.0,38.0,0.0,26.0,0.0,64.0,64.0
ATOCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-07-01,0.0,6.0,0.0,0.0,0.0,6.0,6.0
AUCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
AYATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2020-07-01,0.0,3.0,0.0,1.0,0.0,4.0,4.0
