,group,variable,month,DT 1RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 1RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 1RA. DOSIS DE 7 A 49 AÑOS FUERA,DT 1RA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,0,0,3,0,3,0,3
SAPAHAQUI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,1,6,15,17,16,23,39
SENA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,0,2,3,1,3,3,6
SHINAOTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,2,0,624,273,626,273,899
SICA SICA (VILLA AROMA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,2,20,0,1,2,21,23
SICAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,0,1,8,12,8,13,21
SIPE SIPE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,2,5,3,0,5,5,10
SOPACHUY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,2,7,1,1,3,8,11
SORACACHI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,5,10,0,0,5,10,15
SORATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,13,23,89,66,102,89,191
SUCRE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,41,95,6,17,47,112,159
TACACOMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,10,10,11,18,21,28,49
TACOBAMBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,0,4,0,1,0,5,5
TACOPAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,0,6,5,7,5,13,18
TAHUA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,0,0,0,1,0,1,1
TAPACARI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,5,15,29,26,34,41,75
TARABUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,1,8,0,3,1,11,12
TARATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,2,9,3,3,5,12,17
TARIJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,88,243,244,28,332,271,603
TARVITA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,0,0,0,1,0,1,1
TEOPONTE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,2,16,7,4,9,20,29
TINGUIPAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,1,9,3,7,4,16,20
TIPUANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,3,4,20,25,23,29,52
TIQUIPAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,28,46,18,20,46,66,112
TIRAQUE (CBBA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,12,15,56,58,68,73,141
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,2,3,0,1,2,4,6
TOCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,0,1,1,1,1,2,3
TOLATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,0,3,4,3,4,6,10
TOLEDO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,3,1,1,0,4,1,5
TOMAVE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,4,10,0,5,4,15,19
TOMINA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,3,1,0,0,3,1,4
TORO TORO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,1,13,2,7,3,20,23
TOTORA(CBBA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,1,7,3,3,4,10,14
TOTORA(ORR),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,0,2,0,0,0,2,2
TRIGAL,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,0,3,0,0,0,3,3
TRINIDAD,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,257,197,19,0,276,197,473
TUPIZA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,36,65,5,22,41,87,128
UMALA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,3,8,0,1,3,9,12
UNCIA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,7,32,167,6,174,38,212
URIONDO (A. CONCEPCION),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,4,15,6,3,10,18,28
URUBICHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,5,11,2,2,7,13,20
UYUNI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,18,40,330,12,348,52,400
VACAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,2,3,5,4,7,7,14
VALLEGRANDE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,6,4,9,3,15,7,22
VIACHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,19,86,702,41,721,127,848
VILA VILA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,2,0,15,16,17,16,33
VILLA CHARCAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,1,4,0,0,1,4,5
VILLA MONTES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,69,46,181,11,250,57,307
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,0,1,3,3,3,4,7
VILLA RIVERO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,2,7,0,0,2,7,9
VILLA TUNARI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,12,26,212,213,224,239,463
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,4,3,0,0,4,3,7
VILLAZON,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,6,26,0,0,6,26,32
VINTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,11,17,17,29,28,46,74
VITICHI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,5,8,0,0,5,8,13
WALDO BALLIVIAN,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,0,2,2,2,2,4,6
WARNES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,17,29,7,2,24,31,55
YACO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,0,0,0,3,0,3,3
YACUIBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,17,51,84,64,101,115,216
YAMPARAEZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,1,1,0,0,1,1,2
YANACACHI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,1,9,48,49,49,58,107
YAPACANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,6,7,0,0,6,7,13
YOCALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,2,7,0,1,2,8,10
YOTALA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,1,1,0,0,1,1,2
YUNCHARA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-03-01,1,1,0,2,1,3,4
ACACIO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,7,0,2,0,9,9
ACHACACHI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,3,20,5,9,8,29,37
ACHOCALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,2,11,0,0,2,11,13
AIQUILE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,0,5,4,6,4,10
ALTO BENI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,7,15,1,3,8,18,26
ANCORAIMES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,1,3,8,3,9,12
ANDAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,2,4,2,6,4,10,14
ANTEQUERA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,4,2,0,0,4,2,6
ANZALDO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,6,4,10,5,16,21
APOLO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,12,2,0,3,12,15
ARAMPAMPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,16,4,7,5,23,28
ARANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,5,9,0,3,5,12,17
ARBIETO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,3,11,2,4,5,15,20
ARQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,1,0,3,0,4,4
ASCENCION DE GUARAYOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,6,0,0,0,6,6
ATOCHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,3,9,0,2,3,11,14
AUCAPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,2,4,0,0,2,4,6
AYATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,3,0,0,1,3,4
AYO AYO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,6,11,0,2,6,13,19
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,5,12,17,18,22,30,52
AZURDUY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,2,4,0,1,2,5,7
BATALLAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,3,5,1,1,4,6,10
BAURES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
BELEN DE URMIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,1,0,1,0,2,2
BELLA FLOR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,2,1,2,0,4,1,5
BERMEJO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,11,21,5,8,16,29,45
BETANZOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,8,28,0,7,8,35,43
BOLIVAR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
BOLPEBRA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
BUENA VISTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,3,6,2,5,5,11,16
CABEZAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,6,6,0,0,6,6,12
CAIROMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,7,0,8,0,15,15
"CAIZA ""D""",otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,2,28,4,15,6,43,49
CAJUATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,5,0,0,0,5,5
CALACOTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,9,0,10,1,19,20
CALAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,4,1,0,0,4,1,5
CAMARGO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,3,0,0,1,3,4
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,1,0,2,1,3,4
CAMIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,6,8,0,0,6,8,14
CAPINOTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,5,10,13,13,18,23,41
CAQUIAVIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,2,11,0,1,2,12,14
CARACOLLO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,12,15,1,7,13,22,35
CARANAVI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,19,57,5,21,24,78,102
CARAPARI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,2,10,0,0,2,10,12
CARIPUYO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,8,7,14,8,22,30
CARMEN RIVERO TORREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,1,2,6,3,7,10
CATACORA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,1,0,0,1,1,2
CHACARILLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,2,2,0,1,2,3,5
CHALLAPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,7,26,3,5,10,31,41
CHAQUI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,13,3,7,3,20,23
CHARAGUA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,9,12,4,2,13,14,27
CHARAÑA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,1,0,0,1,1,2
CHAYANTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,4,27,14,9,18,36,54
CHIMORE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,9,8,7,5,16,13,29
CHOQUE COTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,4,0,1,0,5,5
CHUA COCANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,4,2,2,1,6,3,9
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,7,0,4,1,11,12
CKOCHAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,6,19,4,11,10,30,40
CLIZA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,0,1,0,1,0,1
COBIJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,3,6,1,0,4,6,10
COCAPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,10,14,3,1,13,15,28
COCHABAMBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,32,85,0,0,32,85,117
COLCAPIRHUA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,3,12,0,0,3,12,15
"COLCHA ""K""",otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,5,6,4,7,9,13,22
COLLANA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,8,6,0,0,8,6,14
COLOMI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,10,11,5,3,15,14,29
COLPA BELGICA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,7,0,0,1,7,8
COLQUECHACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,4,72,12,28,16,100,116
COLQUENCHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,7,0,0,0,7,7
COLQUIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,4,9,3,21,7,30,37
COMANCHE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
COMARAPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,2,6,0,1,2,7,9
COMBAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,1,0,0,1,1,2
CONCEPCION,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,4,8,0,1,4,9,13
COPACABANA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,4,0,1,0,5,5
CORIPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,14,0,0,1,14,15
CORO CORO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,11,0,0,0,11,11
COROICO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,12,4,8,5,20,25
CORQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,2,3,0,0,2,3,5
COTAGAITA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,14,29,0,9,14,38,52
CUATRO CAÑADAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,0,0,3,0,3,3
CUEVO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,6,0,0,1,6,7
CURAHUARA DE CARANGAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,2,1,0,2,2,3,5
CURVA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,4,0,1,0,5,5
EL ALTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,48,248,57,169,105,417,522
EL CHORO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,1,4,0,4,1,5
EL PUENTE(STC),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,7,1,1,5,8,6,14
EL PUENTE(TJA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,4,5,0,6,4,11,15
EL VILLAR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,5,4,1,0,6,4,10
ENTRE RIOS TRJ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,4,1,0,2,4,6
ENTRE RIOS CBBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,9,5,15,6,24,30
ESCARA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,2,0,0,1,2,3
ESCOMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,3,3,10,3,13,16
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,0,5,4,5,4,9
EXALTACION,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,2,1,0,0,2,1,3
FILADELFIA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,1,1,1,2,2,4
GENERAL SAAVEDRA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,3,5,2,0,5,5,10
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,4,10,0,0,4,10,14
GUANAY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,4,10,4,3,8,13,21
GUAYARAMERIN,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,21,58,4,2,25,60,85
GUTIERREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,3,4,0,5,3,9,12
HUACARETA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,2,0,0,0,2,0,2
HUACHACALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,0,1,5,1,5,6
HUANUNI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,27,20,4,4,31,24,55
HUARACAJE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,3,6,0,0,3,6,9
HUARINA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
HUATAJATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
HUAYLLAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,7,9,7,13,14,22,36
ICHOCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,11,0,6,0,17,17
ICLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,2,0,2,0,4,4
INCAHUASI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,4,4,0,4,4,8
INGAVI (HUMAITA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
INQUISIVI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,5,11,7,11,12,23
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,3,5,14,0,17,5,22
IXIAMAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,7,11,9,12,16,28
JESUS DE MACHACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,1,2,2,2,3,5
LA ASUNTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,12,35,15,37,27,72,99
LA PAZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,75,246,0,14,75,260,335
LA RIVERA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,4,0,0,0,4,4
LAGUNILLAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,0,2,2,2,2,4
LAJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,2,2,0,0,2,2,4
LAS CARRERAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,1,0,1,1,2,3
LLALLAGUA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,15,50,6,9,21,59,80
LLICA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,4,0,0,1,4,5
LORETO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,3,0,0,0,3,3
LURIBAY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,15,1,0,1,15,16
MACHACAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,4,4,0,0,4,4,8
MACHARETI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,2,0,0,1,2,3
MAGDALENA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,8,5,0,2,8,7,15
MAPIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,7,16,0,2,7,18,25
MECAPACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,3,3,0,1,3,4,7
MINEROS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
MOCOMOCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,3,17,5,2,8,19,27
MOJINETE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
MOJOCOYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,14,0,0,1,14,15
MONTEAGUDO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,2,29,0,2,2,31,33
MORO MORO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
MOROCHATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,1,0,0,1,1,2
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,0,3,2,4,2,6
NAZACARA DE PACAJES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
OCURI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,31,0,10,1,41,42
OMEREQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,0,3,1,4,1,5
ORURO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,44,247,21,29,65,276,341
PADCAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,8,11,0,0,8,11,19
PADILLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
PAILON,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,16,10,0,0,16,10,26
PALCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,8,14,1,6,9,20,29
PALOS BLANCOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,7,8,5,5,12,13,25
PAMPA AULLAGAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,4,0,0,0,4,4
PAPEL PAMPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,3,6,0,0,3,6,9
PATACAMAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,2,4,0,2,2,6,8
PAZÑA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,2,6,0,0,2,6,8
PELECHUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,11,31,4,6,15,37,52
POCOATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,2,20,0,14,2,34,36
POCONA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,2,14,12,14,14,28
POJO (CBBA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,2,5,0,0,2,5,7
POOPO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,10,0,0,1,10,11
PORCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,1,10,0,0,1,10,11
POROMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,5,4,0,1,5,5,10
PORTACHUELO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,4,16,0,0,4,16,20
PORVENIR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,2,0,0,0,2,0,2
POTOSI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,31,38,0,4,31,42,73
PRESTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,5,0,1,0,6,6
PUCARA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
PUCARANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2020-04-01,8,26,1,1,9,27,36
