,group,variable,month,DT 5TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 5TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 5TA. DOSIS DE 7 A 49 AÑOS FUERA,DT 5TA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-03-01,1,1,0,0,1,1,2
VILLAZON,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-03-01,5,27,2,2,7,29,36
VINTO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-03-01,0,2,1,2,1,4,5
WARNES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-03-01,1,11,0,8,1,19,20
YACUIBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-03-01,2,2,0,0,2,2,4
YANACACHI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-03-01,0,1,0,0,0,1,1
YAPACANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-03-01,7,3,0,27,7,30,37
YOTALA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-03-01,0,1,5,4,5,5,10
ACHACACHI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,10,0,12,12
AIQUILE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,1,0,1,1,2,3
ALALAY,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,2,0,0,0,2,0,2
ALCALA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,2,0,0,0,2,0,2
ALTO BENI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,1,0,0,1,1,2
ANCORAIMES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
ANDAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,1,1,0,2,1,3
ANZALDO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,1,0,1,1,2
APOLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,0,4,5,5,5,10
ARANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,2,0,1,1,3,4
ARBIETO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,4,1,0,2,4,6
ASCENCION DE GUARAYOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,2,4,10,4,12,16
BATALLAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,1,0,1,1
BETANZOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,2,0,3,3
BOLIVAR,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,1,0,1,1,2,3
BUENA VISTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,12,7,34,8,46,54
CABEZAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,3,0,0,0,3,3
CALAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
CAMARGO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,2,0,2,2
CAMIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,2,2,3,20,5,22,27
CAPINOTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,4,2,3,3,7,10
CARACOLLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
CARANAVI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
CHALLAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,3,0,2,0,5,5
CHARAGUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
CHIMORE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
CHUMA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,1,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,1,0,1,1
CKOCHAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,3,0,0,0,3,3
CLIZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
COBIJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,5,2,0,3,5,5,10
COCAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,5,7,0,1,5,8,13
COCHABAMBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,4,11,0,0,4,11,15
COLCAPIRHUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
"COLCHA ""K""",otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,0,2,0,3,0,3
COLOMI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
COLQUECHACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
COLQUENCHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
COMARAPA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
CONCEPCION,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
CORIPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
COROICO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,1,0,1,1
COTAGAITA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,2,0,2,1,4,5
COTOCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,4,16,0,2,4,18,22
CUATRO CAÑADAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,5,3,40,7,45,10,55
CUEVO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,3,1,4,0,7,1,8
CULPINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,5,0,6,6
DESAGUADERO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,20,100,24,110,44,210,254
EL CHORO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
EL TORNO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,12,12,0,0,12,12,24
ENTRE RIOS TRJ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,2,1,0,2,2,3,5
ENTRE RIOS CBBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,5,0,1,1,6,7
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,1,2,1,3,4
FERNANDEZ ALONSO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,3,0,3,3
GUAQUI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,5,0,0,1,5,6
GUAYARAMERIN,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
GUTIERREZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,2,0,0,0,2,0,2
HUANUNI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,4,0,1,0,5,5
HUAYLLAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,1,0,1,1
ICLA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
INCAHUASI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,2,0,2,0,2
INQUISIVI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,1,5,1,5,6
JESUS DE MACHACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,2,2,1,7,3,9,12
LA ASUNTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,7,12,9,13,16,29
LA GUARDIA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,6,12,21,22,27,34,61
LA PAZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,11,59,0,1,11,60,71
LAGUNILLAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,6,0,6,6
LLALLAGUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,4,16,0,2,4,18,22
MACHARETI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
MAGDALENA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,3,2,0,0,3,2,5
MAPIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
MIZQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,1,0,2,1,3,4
MONTEAGUDO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,5,5,0,0,5,5,10
MORO MORO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,2,1,0,0,2,1,3
MOROCHATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,1,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
OKINAWA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,3,0,3,3
OMEREQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,2,4,2,4,6
ORURO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,3,11,0,4,3,15,18
PADILLA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,1,0,0,1,1,2
PAILON,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,4,2,0,0,4,2,6
PALCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,6,0,0,0,6,6
PALOS BLANCOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,2,7,2,7,9
PAMPA GRANDE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
PASORAPA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,2,1,2,1,3
PATACAMAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,1,0,1,1
PELECHUCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,1,0,1,0,1
POCONA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,2,7,4,6,6,13,19
POJO (CBBA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,3,2,0,2,3,5
POOPO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
PORCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
PORONGO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,9,3,3,3,12,6,18
POSTRER VALLE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,2,2,0,0,2,2,4
POTOSI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
PRESTO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,2,1,0,2,2,3,5
PUCARANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,4,0,0,1,4,5
PUERTO ACOSTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,2,0,1,1,3,4
PUERTO GONZALO MORENO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
PUERTO RICO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,1,0,0,1,1,2
PUERTO SUAREZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,3,1,3,1,4
PUERTO VILLARROEL,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,13,12,17,13,30,43
PUNATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,1,0,1,1,2
QUILLACOLLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
RAVELO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,2,0,0,1,2,3
RIBERALTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
RURRENABAQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,1,1,1,1,2
SABAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,4,14,2,8,6,22,28
SACABAMBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,2,0,2,0,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,1,0,1,1
SAMAIPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,3,7,0,0,3,7,10
SAN ANDRES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,1,0,1,1
SAN BENITO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,1,0,0,1,1,2
SAN BUENA VENTURA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,1,0,1,0,1
SAN CARLOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,1,0,0,1,1,2
SAN IGNACIO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,4,4,4,4,8
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,5,6,0,0,5,6,11
SAN JAVIER(STC),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,1,0,2,2
SAN JULIAN,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,3,1,2,2,5,7
SAN LORENZO(PND),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,2,0,2,2
SAN LUCAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,1,0,1,1
SAN PEDRO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,4,4,0,0,4,4,8
SAN RAFAEL,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,16,58,2,12,18,70,88
SANTA ROSA DEL SARA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,0,0,2,1,2,3
SANTIAGO DE HUATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,6,0,6,6
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,1,0,1,1
SENA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,1,0,2,2
SHINAOTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,3,2,0,2,3,5
SICA SICA (VILLA AROMA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
SIPE SIPE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,2,1,1,2,3,5
SORATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,5,0,8,1,13,14
SUCRE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,5,9,0,0,5,9,14
TACOPAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
TAPACARI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,2,0,0,1,2,3
TARABUCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,2,4,1,2,3,6,9
TARATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,3,2,0,0,3,2,5
TARIJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
TARVITA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,6,7,0,0,6,7,13
TIAHUANACU,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,9,0,0,0,9,9
TINGUIPAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
TIPUANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
TIQUIPAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,6,0,0,0,6,6
TIRAQUE (CBBA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,2,3,0,1,2,4,6
TOCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,4,0,2,0,6,6
TOLATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,0,1,0,2,0,2
TOMAVE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
TOMINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,5,2,0,0,5,2,7
TORO TORO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
TOTORA(CBBA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,3,0,1,0,4,4
TOTORA(ORR),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
TRIGAL,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,1,0,1,0,1
TUPIZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,2,0,0,0,2,0,2
TURCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,1,1,1,2,3
UNCIA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
UYUNI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
VACAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,4,0,0,1,4,5
VIACHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,3,0,0,0,3,3
VILA VILA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
VILLA RIVERO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
VILLA SERRANO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,3,0,0,1,3,4
VILLA TUNARI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,8,0,9,0,17,17
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,3,8,0,0,3,8,11
VILLAZON,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,35,1,0,2,35,37
VINTO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,3,0,3,3
VITICHI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,0,1,0,1,1
WALDO BALLIVIAN,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,5,2,0,3,5,8
YACO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
YACUIBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,2,0,0,0,2,2
YAMPARAEZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,1,0,0,0,1,1
YANACACHI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,1,0,0,1,1,2
YAPACANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,3,6,5,10,8,16,24
YOTALA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,0,0,1,2,1,2,3
YUNCHARA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-04-01,1,0,0,0,1,0,1
ACHACACHI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,1,2,2,6,3,8,11
AIQUILE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,0,1,0,1,0,2,2
ALCALA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,2,3,0,0,2,3,5
ALTO BENI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,1,1,1,2,2,3,5
ANCORAIMES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,0,1,0,0,0,1,1
ANDAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,1,0,0,1,1,1,2
ANTEQUERA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,2,0,0,0,2,0,2
ANZALDO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,0,0,1,1,1,1,2
APOLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,1,1,2,5,3,6,9
ARANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,0,5,0,0,0,5,5
ARBIETO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,0,4,0,0,0,4,4
ARQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,1,6,1,1,2,7,9
ASCENCION DE GUARAYOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,4,5,0,0,4,5,9
AUCAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,1,4,0,0,1,4,5
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,0,3,1,3,1,6,7
AZURDUY,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,0,1,1,2,1,3,4
BATALLAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,0,1,0,0,0,1,1
BAURES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,1,1,0,0,1,1,2
BELLA FLOR,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,5,2,2,2,7,4,11
BETANZOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,1,3,4,0,5,3,8
BOLPEBRA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,0,1,0,0,0,1,1
BUENA VISTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,1,10,0,0,1,10,11
CABEZAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,0,2,0,0,0,2,2
CAMARGO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,1,0,0,0,1,0,1
CAMIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,1,5,0,4,1,9,10
CAPINOTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,2,6,11,17,13,23,36
CARACOLLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,0,1,1,1,1,2,3
CARANAVI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,0,4,0,0,0,4,4
CHALLAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,1,2,1,0,2,2,4
CHARAGUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,0,0,0,1,0,1,1
CHIMORE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,2,6,4,0,6,6,12
CHUA COCANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,0,0,1,2,1,2,3
CHUMA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,1,1,7,1,8,2,10
CKOCHAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,0,0,0,1,0,1,1
CLIZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,2,15,4,9,6,24,30
COCAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,2,3,2,7,4,10,14
COCHABAMBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,12,28,0,3,12,31,43
COLCAPIRHUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,2,4,0,0,2,4,6
COLOMI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2020-05-01,3,4,2,0,5,4,9
