municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,2,2
SANTA ANA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,1,1
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,1,1
TACOPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,1,1
YACO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-10-01,1,1
ACHOCALLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
CARANAVI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
CHAQUI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
COLQUENCHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
COPACABANA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,3,3
ESCOMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
GUAYARAMERIN,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
GUTIERREZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
INCAHUASI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
INQUISIVI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,2,2
LORETO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
PUNA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
SAN PEDRO DE MACHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
TACOBAMBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
WARNES,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
YACUIBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-11-01,2,2
ACHOCALLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
AIQUILE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
ANCORAIMES,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
CARACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
CHIMORE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
CHUMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
DESAGUADERO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
INCAHUASI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
INGAVI (HUMAITA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
LAJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
LORETO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,2,2
MOCOMOCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
RIBERALTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,2,2
SACACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
SANTA ROSA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
TACOBAMBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,2,2
TOTORA(ORR),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
VILLA MONTES,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2022-12-01,1,1
