municipality,group,variable,month,Partos atendidos por personal de salud calificado,TOTAL
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,22,22
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,4,4
SAN PEDRO DE MACHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,5,5
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,1,1
SANTA ANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,2,2
SANTA ROSA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,1,1
SANTIAGO DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,1,1
SORACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,2,2
SORATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,4,4
TAPACARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,12,12
TARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,4,4
TARACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,1,1
TARATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,6,6
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,4,4
TORO TORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,7,7
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,2,2
UYUNI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,5,5
VIACHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,1,1
VILA VILA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,3,3
VITICHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,1,1
WARNES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,3,3
YACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,3,3
YACUIBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,1,1
YOCALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,1,1
YOTALA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,1,1
YUNCHARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-03-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
ACHACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,13,13
ACHOCALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,3,3
AIQUILE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
ALALAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
ANCORAIMES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
ARQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,8,8
AUCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
AYO AYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,7,7
BATALLAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,6,6
BETANZOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
BOLIVAR,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
CAIROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
CALAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,3,3
CAMIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
CAPINOTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,3,3
CARACOLLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,3,3
CARANAVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,5,5
CARAPARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
CARIPUYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,9,9
CARMEN RIVERO TORREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,4,4
CHARAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,9,9
CHAYANTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,4,4
CHIMORE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,4,4
CHUA COCANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
CKOCHAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,3,3
COBIJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
COCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,4,4
COCHABAMBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
COIPASA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,3,3
COLQUECHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,3,3
COLQUIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,4,4
COMANCHE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
CONCEPCION,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,3,3
CORIPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
CORO CORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
COROICO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,7,7
COTAGAITA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,4,4
CULPINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
CURVA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
DESAGUADERO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,7,7
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
ENTRE RIOS CBBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
ESCOMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
EUCALIPTUS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
FILADELFIA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,4,4
GUANAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
HUMANATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
INCAHUASI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,5,5
INGAVI (HUMAITA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
INQUISIVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,5,5
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
IXIAMAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
LA ASUNTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,3,3
LAJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,5,5
LLALLAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
LLICA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
MAGDALENA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,3,3
MALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
MECAPACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,6,6
MIZQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
MOCOMOCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,3,3
NAZACARA DE PACAJES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
OCURI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,3,3
ORURO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,4,4
PADCAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
PALCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,11,11
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,8,8
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
PASORAPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
PATACAMAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
PELECHUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,15,15
PORCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,4,4
PUCARANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,12,12
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,7,7
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,6,6
PUERTO GONZALO MORENO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
QUIME,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
RIBERALTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,3,3
SACACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,4,4
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,16,16
SAN BUENA VENTURA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,4,4
SAN JAVIER(BNI),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
SAN JAVIER(STC),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
SAN LUCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,9,9
SAN MATIAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,27,27
SAN PEDRO DE MACHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,18,18
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
SANTA ROSA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
SANTA ROSA DEL SARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
SORACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,11,11
TACOPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
TAPACARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,13,13
TARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,4,4
TEOPONTE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
TIAHUANACU,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,10,10
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
TORO TORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,6,6
TOTORA(CBBA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
TURCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
UMALA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,3,3
UNCIA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
UYUNI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,4,4
VIACHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
VILA VILA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,3,3
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,2,2
VILLA SERRANO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,3,3
VITICHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
WARNES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,3,3
YACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,4,4
YANACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-04-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,5,5
ACHACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,16,16
ACHOCALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,2,2
AIQUILE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,4,4
ALALAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
ANCORAIMES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,3,3
APOLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,2,2
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,3,3
ARBIETO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
ARQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,7,7
AUCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,5,5
AYO AYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,11,11
AZURDUY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,4,4
BATALLAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,2,2
BETANZOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,5,5
BOLIVAR,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,2,2
CAIROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
CALAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,5,5
CAMARGO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,2,2
CAPINOTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,4,4
CARACOLLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
CARANAVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
CARIPUYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,2,2
CHAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
CHARAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,6,6
CHAYANTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,2,2
CHIMORE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,2,2
CHIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,3,3
CKOCHAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,12,12
CLIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
COCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,5,5
COLLANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
COLOMI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,7,7
COLQUIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,2,2
COMANCHE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
CONCEPCION,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
COPACABANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
CORO CORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,2,2
COROICO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,2,2
CORQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,2,2
COTAGAITA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
CULPINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,7,7
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
EL VILLAR,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,4,4
ESCOMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
EUCALIPTUS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
EXALTACION,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
FILADELFIA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,9,9
HUACARETA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,2,2
HUANUNI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
HUATAJATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
HUMANATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,9,9
ICLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,3,3
INCAHUASI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,2,2
INQUISIVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,12,12
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,2,2
LAGUNILLAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
LAJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,2,2
LAS CARRERAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
LLALLAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,3,3
LLICA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
LORETO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
MAGDALENA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
MALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
MECAPACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,3,3
MIZQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,2,2
MOCOMOCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,5,5
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
MORO MORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
NAZACARA DE PACAJES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,8,8
ORURO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,8,8
PADILLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,7,7
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,4,4
PAMPA AULLAGAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,3,3
PAMPA GRANDE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
PASORAPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,2,2
PATACAMAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,4,4
PAZÑA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
PELECHUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,6,6
POCOATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,13,13
POJO (CBBA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
PORCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,5,5
POTOSI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
PRESTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,3,3
PUCARANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,20,20
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,7,7
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,8,8
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,2,2
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2022-05-01,6,6
