municipality,group,variable,month,Partos atendidos por proveedor calificado,TOTAL
EL ALTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,10,10
EL VILLAR,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
EUCALIPTUS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
FILADELFIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
HUARINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,5,5
HUAYLLAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,6,6
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,3,3
LA ASUNTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,10,10
LICOMA PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,3,3
LLALLAGUA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
LURIBAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
MACHARETI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
MALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
MAPIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
MECAPACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
PADCAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,4,4
PATACAMAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,4,4
PELECHUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
POCOATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
POROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
PRESTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,3,3
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,9,9
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,4,4
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,7,7
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,4,4
PUNA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
QUIABAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
RAQAYPAMPA(ETA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,4,4
RAVELO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,3,3
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,4,4
SACABAMBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,3,3
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,3,3
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,6,6
SAN PEDRO DE MACHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
SAN RAFAEL,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
SANTA ANA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
SANTA ROSA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
SANTA ROSA DEL SARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,3,3
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,3,3
SENA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,13,13
SORACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,3,3
SORATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
TACOBAMBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
TAHUA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
TAPACARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,12,12
TARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
TARACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
TEOPONTE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
TIAHUANACU,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,9,9
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,3,3
TOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
TOLATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,4,4
TOTORA(CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
TUPIZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
TURCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
UMALA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,5,5
UNCIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,8,8
UYUNI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
VILA VILA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,5,5
VINTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
VITICHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,3,3
WALDO BALLIVIAN,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
YACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,2,2
YACUIBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
YUNCHARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-03-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,13,13
AIQUILE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,2,2
ALALAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
ALTO BENI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,2,2
ANCORAIMES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,9,9
APOLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,2,2
ARQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
ATOCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
AYATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,5,5
AYO AYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,3,3
AZURDUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,5,5
BATALLAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,9,9
BETANZOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,5,5
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,2,2
CALACOTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
CALAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,4,4
CAMARGO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,2,2
CARANAVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,3,3
CARIPUYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,4,4
CHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,2,2
CHIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
CHOQUE COTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,3,3
CKOCHAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,3,3
COCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,9,9
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,2,2
COLQUECHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,15,15
COLQUENCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,9,9
COLQUIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,6,6
COPACABANA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
CORIPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,2,2
COROICO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,2,2
COTOCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
CURVA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,2,2
DESAGUADERO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,5,5
HUARINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,4,4
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,7,7
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,7,7
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,9,9
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,8,8
LA ASUNTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,3,3
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,7,7
LURIBAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
MALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,5,5
MAPIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
MECAPACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
MIZQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,5,5
MOJOCOYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,2,2
ORURO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,2,2
PADCAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,7,7
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
PAZÑA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
PELECHUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,6,6
POCOATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
PORCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,3,3
POROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,4,4
POTOSI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
PRESTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,5,5
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,7,7
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,5,5
PUERTO GONZALO MORENO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,2,2
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
QUIABAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
QUIME,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,5,5
RAQAYPAMPA(ETA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,7,7
RAVELO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,4,4
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,3,3
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,3,3
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
SAN PEDRO DE MACHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,8,8
SAN RAFAEL,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,2,2
SANTIVAÑES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,5,5
SENA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,2,2
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,9,9
SICAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
SORACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
SORATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,6,6
TACACOMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,2,2
TAPACARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,12,12
TEOPONTE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,8,8
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,3,3
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
TOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
TOLEDO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,4,4
TOTORA(CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,3,3
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,2,2
TUPIZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
UMALA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,3,3
UNCIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,3,3
URUBICHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
UYUNI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,2,2
VACAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,2,2
VITICHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,2,2
WALDO BALLIVIAN,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,4,4
YACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
YOCALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
YUNCHARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-04-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,10,10
ACHOCALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,2,2
ALALAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
ANCORAIMES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,9,9
ANDAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,2,2
APOLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,9,9
ARQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,4,4
AUCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,4,4
AYATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,5,5
AYO AYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,5,5
AZURDUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,5,5
BATALLAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,4,4
BETANZOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,5,5
CAJUATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
CALACOTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,2,2
CALAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,6,6
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,4,4
CARANAVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,2,2
CARIPUYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,2,2
CHACARILLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,3,3
CHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
CHARAGUA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
CHARAÑA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,2,2
CHOQUE COTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,3,3
CKOCHAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,3,3
COCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,10,10
COCHABAMBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,15,15
COLQUENCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,3,3
COLQUIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,6,6
COMBAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
COPACABANA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,4,4
CORIPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
CORO CORO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,5,5
COROICO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,3,3
COTOCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,2,2
CULPINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,2,2
CURVA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,3,3
DESAGUADERO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,15,15
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
ENTRE RIOS CBBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
FILADELFIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,3,3
GUANAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,3,3
GUAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,3,3
HUARINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,5,5
ICHOCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,3,3
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,6,6
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
IXIAMAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,3,3
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,3,3
LA ASUNTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,7,7
LICOMA PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
LLALLAGUA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
LLICA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
LURIBAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
MALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
MECAPACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
MIZQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
PADILLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,2,2
PAZÑA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2022-05-01,2,2
