municipality,group,variable,month,Vaginales,TOTAL
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,vaginales,2013-04-01,26,26
AZURDUY,atencion de partos en servicios,vaginales,2013-04-01,4,4
BATALLAS,atencion de partos en servicios,vaginales,2013-04-01,9,9
BAURES,atencion de partos en servicios,vaginales,2013-04-01,8,8
BELLA FLOR,atencion de partos en servicios,vaginales,2013-04-01,1,1
BERMEJO,atencion de partos en servicios,vaginales,2013-04-01,28,28
BETANZOS,atencion de partos en servicios,vaginales,2013-04-01,26,26
BOLIVAR,atencion de partos en servicios,vaginales,2013-04-01,1,1
BOYUIBE,atencion de partos en servicios,vaginales,2013-04-01,7,7
BUENA VISTA,atencion de partos en servicios,vaginales,2013-04-01,13,13
CABEZAS,atencion de partos en servicios,vaginales,2013-04-01,34,34
CAIROMA,atencion de partos en servicios,vaginales,2013-04-01,5,5
"CAIZA ""D""",atencion de partos en servicios,vaginales,2013-04-01,5,5
CAJUATA,atencion de partos en servicios,vaginales,2013-04-01,12,12
CALAMARCA,atencion de partos en servicios,vaginales,2013-04-01,12,12
CAMARGO,atencion de partos en servicios,vaginales,2013-04-01,11,11
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,vaginales,2013-04-01,2,2
CAMIRI,atencion de partos en servicios,vaginales,2013-04-01,56,56
CAPINOTA,atencion de partos en servicios,vaginales,2013-04-01,19,19
CARACOLLO,atencion de partos en servicios,vaginales,2013-04-01,15,15
CARANAVI,atencion de partos en servicios,vaginales,2013-04-01,73,73
CARAPARI,atencion de partos en servicios,vaginales,2013-04-01,12,12
CARIPUYO,atencion de partos en servicios,vaginales,2013-04-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2013-04-01,7,7
CHALLAPATA,atencion de partos en servicios,vaginales,2013-04-01,36,36
CHAQUI,atencion de partos en servicios,vaginales,2013-04-01,8,8
CHARAGUA,atencion de partos en servicios,vaginales,2013-04-01,39,39
CHARAÑA,atencion de partos en servicios,vaginales,2013-04-01,2,2
CHAYANTA,atencion de partos en servicios,vaginales,2013-04-01,10,10
CHIMORE,atencion de partos en servicios,vaginales,2013-04-01,14,14
CHIPAYA,atencion de partos en servicios,vaginales,2013-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2013-04-01,26,26
CHUMA,atencion de partos en servicios,vaginales,2013-04-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2013-04-01,6,6
CKOCHAS,atencion de partos en servicios,vaginales,2013-04-01,4,4
CLIZA,atencion de partos en servicios,vaginales,2013-04-01,13,13
COBIJA,atencion de partos en servicios,vaginales,2013-04-01,96,96
COCAPATA,atencion de partos en servicios,vaginales,2013-04-01,11,11
COCHABAMBA,atencion de partos en servicios,vaginales,2013-04-01,800,800
COIPASA,atencion de partos en servicios,vaginales,2013-04-01,1,1
COLCAPIRHUA,atencion de partos en servicios,vaginales,2013-04-01,22,22
"COLCHA ""K""",atencion de partos en servicios,vaginales,2013-04-01,4,4
COLOMI,atencion de partos en servicios,vaginales,2013-04-01,23,23
COLPA BELGICA,atencion de partos en servicios,vaginales,2013-04-01,2,2
COLQUECHACA,atencion de partos en servicios,vaginales,2013-04-01,11,11
COLQUENCHA,atencion de partos en servicios,vaginales,2013-04-01,13,13
COLQUIRI,atencion de partos en servicios,vaginales,2013-04-01,3,3
COMARAPA,atencion de partos en servicios,vaginales,2013-04-01,21,21
COMBAYA,atencion de partos en servicios,vaginales,2013-04-01,1,1
CONCEPCION,atencion de partos en servicios,vaginales,2013-04-01,27,27
COPACABANA,atencion de partos en servicios,vaginales,2013-04-01,5,5
CORIPATA,atencion de partos en servicios,vaginales,2013-04-01,11,11
CORO CORO,atencion de partos en servicios,vaginales,2013-04-01,1,1
COROICO,atencion de partos en servicios,vaginales,2013-04-01,22,22
CORQUE,atencion de partos en servicios,vaginales,2013-04-01,2,2
COTAGAITA,atencion de partos en servicios,vaginales,2013-04-01,18,18
COTOCA,atencion de partos en servicios,vaginales,2013-04-01,69,69
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2013-04-01,36,36
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,vaginales,2013-04-01,1,1
CUEVO,atencion de partos en servicios,vaginales,2013-04-01,2,2
CULPINA,atencion de partos en servicios,vaginales,2013-04-01,21,21
CURAHUARA DE CARANGAS,atencion de partos en servicios,vaginales,2013-04-01,1,1
DESAGUADERO,atencion de partos en servicios,vaginales,2013-04-01,8,8
EL ALTO,atencion de partos en servicios,vaginales,2013-04-01,1009,1009
EL CHORO,atencion de partos en servicios,vaginales,2013-04-01,3,3
EL PUENTE(STC),atencion de partos en servicios,vaginales,2013-04-01,8,8
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2013-04-01,14,14
EL TORNO,atencion de partos en servicios,vaginales,2013-04-01,79,79
EL VILLAR,atencion de partos en servicios,vaginales,2013-04-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,vaginales,2013-04-01,24,24
ENTRE RIOS CBBA,atencion de partos en servicios,vaginales,2013-04-01,32,32
ESCOMA,atencion de partos en servicios,vaginales,2013-04-01,3,3
EUCALIPTUS,atencion de partos en servicios,vaginales,2013-04-01,6,6
FERNANDEZ ALONSO,atencion de partos en servicios,vaginales,2013-04-01,21,21
FILADELFIA,atencion de partos en servicios,vaginales,2013-04-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,vaginales,2013-04-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,vaginales,2013-04-01,2,2
GUANAY,atencion de partos en servicios,vaginales,2013-04-01,18,18
GUAYARAMERIN,atencion de partos en servicios,vaginales,2013-04-01,63,63
GUTIERREZ,atencion de partos en servicios,vaginales,2013-04-01,12,12
HUACARETA,atencion de partos en servicios,vaginales,2013-04-01,8,8
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,vaginales,2013-04-01,3,3
HUACHACALLA,atencion de partos en servicios,vaginales,2013-04-01,1,1
HUANUNI,atencion de partos en servicios,vaginales,2013-04-01,16,16
HUARACAJE,atencion de partos en servicios,vaginales,2013-04-01,8,8
HUARINA,atencion de partos en servicios,vaginales,2013-04-01,3,3
HUAYLLAMARCA,atencion de partos en servicios,vaginales,2013-04-01,1,1
ICHOCA,atencion de partos en servicios,vaginales,2013-04-01,2,2
ICLA,atencion de partos en servicios,vaginales,2013-04-01,4,4
INCAHUASI,atencion de partos en servicios,vaginales,2013-04-01,12,12
INGAVI (HUMAITA),atencion de partos en servicios,vaginales,2013-04-01,3,3
INQUISIVI,atencion de partos en servicios,vaginales,2013-04-01,4,4
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,vaginales,2013-04-01,16,16
IXIAMAS,atencion de partos en servicios,vaginales,2013-04-01,7,7
JESUS DE MACHACA,atencion de partos en servicios,vaginales,2013-04-01,4,4
LA ASUNTA,atencion de partos en servicios,vaginales,2013-04-01,42,42
LA GUARDIA,atencion de partos en servicios,vaginales,2013-04-01,76,76
LA PAZ,atencion de partos en servicios,vaginales,2013-04-01,934,934
LA RIVERA,atencion de partos en servicios,vaginales,2013-04-01,1,1
LAGUNILLAS,atencion de partos en servicios,vaginales,2013-04-01,1,1
LAJA,atencion de partos en servicios,vaginales,2013-04-01,3,3
LAS CARRERAS,atencion de partos en servicios,vaginales,2013-04-01,5,5
LICOMA PAMPA,atencion de partos en servicios,vaginales,2013-04-01,2,2
LLALLAGUA,atencion de partos en servicios,vaginales,2013-04-01,42,42
LLICA,atencion de partos en servicios,vaginales,2013-04-01,5,5
LORETO,atencion de partos en servicios,vaginales,2013-04-01,2,2
LURIBAY,atencion de partos en servicios,vaginales,2013-04-01,2,2
MACHACAMARCA,atencion de partos en servicios,vaginales,2013-04-01,8,8
MACHARETI,atencion de partos en servicios,vaginales,2013-04-01,10,10
MAGDALENA,atencion de partos en servicios,vaginales,2013-04-01,13,13
MAIRANA,atencion de partos en servicios,vaginales,2013-04-01,11,11
MALLA,atencion de partos en servicios,vaginales,2013-04-01,1,1
MAPIRI,atencion de partos en servicios,vaginales,2013-04-01,24,24
MECAPACA,atencion de partos en servicios,vaginales,2013-04-01,7,7
MINEROS,atencion de partos en servicios,vaginales,2013-04-01,25,25
MIZQUE,atencion de partos en servicios,vaginales,2013-04-01,27,27
MOCOMOCO,atencion de partos en servicios,vaginales,2013-04-01,2,2
MOJOCOYA,atencion de partos en servicios,vaginales,2013-04-01,6,6
MONTEAGUDO,atencion de partos en servicios,vaginales,2013-04-01,26,26
MONTERO,atencion de partos en servicios,vaginales,2013-04-01,174,174
MORO MORO,atencion de partos en servicios,vaginales,2013-04-01,1,1
MOROCHATA,atencion de partos en servicios,vaginales,2013-04-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,vaginales,2013-04-01,2,2
OCURI,atencion de partos en servicios,vaginales,2013-04-01,10,10
OKINAWA,atencion de partos en servicios,vaginales,2013-04-01,21,21
OMEREQUE,atencion de partos en servicios,vaginales,2013-04-01,5,5
ORURO,atencion de partos en servicios,vaginales,2013-04-01,372,372
PADCAYA,atencion de partos en servicios,vaginales,2013-04-01,12,12
PADILLA,atencion de partos en servicios,vaginales,2013-04-01,14,14
PAILON,atencion de partos en servicios,vaginales,2013-04-01,16,16
PALCA,atencion de partos en servicios,vaginales,2013-04-01,3,3
PALOS BLANCOS,atencion de partos en servicios,vaginales,2013-04-01,35,35
PAMPA AULLAGAS,atencion de partos en servicios,vaginales,2013-04-01,1,1
PAMPA GRANDE,atencion de partos en servicios,vaginales,2013-04-01,12,12
PAPEL PAMPA,atencion de partos en servicios,vaginales,2013-04-01,5,5
PASORAPA,atencion de partos en servicios,vaginales,2013-04-01,2,2
PATACAMAYA,atencion de partos en servicios,vaginales,2013-04-01,19,19
PAZÑA,atencion de partos en servicios,vaginales,2013-04-01,2,2
PELECHUCO,atencion de partos en servicios,vaginales,2013-04-01,2,2
POCOATA,atencion de partos en servicios,vaginales,2013-04-01,6,6
POCONA,atencion de partos en servicios,vaginales,2013-04-01,9,9
POJO (CBBA),atencion de partos en servicios,vaginales,2013-04-01,10,10
POOPO,atencion de partos en servicios,vaginales,2013-04-01,3,3
PORCO,atencion de partos en servicios,vaginales,2013-04-01,10,10
POROMA,atencion de partos en servicios,vaginales,2013-04-01,6,6
PORONGO,atencion de partos en servicios,vaginales,2013-04-01,4,4
PORTACHUELO,atencion de partos en servicios,vaginales,2013-04-01,28,28
PORVENIR,atencion de partos en servicios,vaginales,2013-04-01,2,2
POTOSI,atencion de partos en servicios,vaginales,2013-04-01,320,320
PRESTO,atencion de partos en servicios,vaginales,2013-04-01,6,6
PUCARA,atencion de partos en servicios,vaginales,2013-04-01,3,3
PUCARANI,atencion de partos en servicios,vaginales,2013-04-01,10,10
PUERTO ACOSTA,atencion de partos en servicios,vaginales,2013-04-01,4,4
PUERTO GONZALO MORENO,atencion de partos en servicios,vaginales,2013-04-01,6,6
PUERTO QUIJARRO,atencion de partos en servicios,vaginales,2013-04-01,22,22
PUERTO RICO,atencion de partos en servicios,vaginales,2013-04-01,7,7
PUERTO SILES,atencion de partos en servicios,vaginales,2013-04-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,vaginales,2013-04-01,25,25
PUERTO VILLARROEL,atencion de partos en servicios,vaginales,2013-04-01,97,97
PUNA,atencion de partos en servicios,vaginales,2013-04-01,11,11
PUNATA,atencion de partos en servicios,vaginales,2013-04-01,42,42
QUIABAYA,atencion de partos en servicios,vaginales,2013-04-01,3,3
QUILLACOLLO,atencion de partos en servicios,vaginales,2013-04-01,118,118
QUIME,atencion de partos en servicios,vaginales,2013-04-01,12,12
QUIRUSILLAS,atencion de partos en servicios,vaginales,2013-04-01,1,1
RAVELO,atencion de partos en servicios,vaginales,2013-04-01,6,6
REYES,atencion de partos en servicios,vaginales,2013-04-01,12,12
RIBERALTA,atencion de partos en servicios,vaginales,2013-04-01,210,210
ROBORE,atencion de partos en servicios,vaginales,2013-04-01,21,21
RURRENABAQUE,atencion de partos en servicios,vaginales,2013-04-01,26,26
SACABA,atencion de partos en servicios,vaginales,2013-04-01,139,139
SACABAMBA,atencion de partos en servicios,vaginales,2013-04-01,1,1
SACACA,atencion de partos en servicios,vaginales,2013-04-01,13,13
SAIPINA,atencion de partos en servicios,vaginales,2013-04-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,vaginales,2013-04-01,5,5
SAMAIPATA,atencion de partos en servicios,vaginales,2013-04-01,10,10
SAN ANDRES,atencion de partos en servicios,vaginales,2013-04-01,10,10
SAN ANDRES DE MACHACA,atencion de partos en servicios,vaginales,2013-04-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,vaginales,2013-04-01,10,10
SAN BENITO,atencion de partos en servicios,vaginales,2013-04-01,7,7
SAN BORJA,atencion de partos en servicios,vaginales,2013-04-01,47,47
SAN BUENA VENTURA,atencion de partos en servicios,vaginales,2013-04-01,18,18
SAN CARLOS,atencion de partos en servicios,vaginales,2013-04-01,45,45
SAN IGNACIO,atencion de partos en servicios,vaginales,2013-04-01,33,33
SAN IGNACIO DE VELASCO,atencion de partos en servicios,vaginales,2013-04-01,65,65
SAN JAVIER(BNI),atencion de partos en servicios,vaginales,2013-04-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,vaginales,2013-04-01,21,21
SAN JOAQUIN,atencion de partos en servicios,vaginales,2013-04-01,11,11
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,vaginales,2013-04-01,32,32
SAN JUAN DE YAPACANI,atencion de partos en servicios,vaginales,2013-04-01,9,9
SAN JULIAN,atencion de partos en servicios,vaginales,2013-04-01,100,100
SAN LORENZO(PND),atencion de partos en servicios,vaginales,2013-04-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,vaginales,2013-04-01,8,8
SAN LUCAS,atencion de partos en servicios,vaginales,2013-04-01,30,30
SAN MATIAS,atencion de partos en servicios,vaginales,2013-04-01,27,27
SAN MIGUEL DE VELASCO,atencion de partos en servicios,vaginales,2013-04-01,12,12
SAN PEDRO,atencion de partos en servicios,vaginales,2013-04-01,11,11
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,vaginales,2013-04-01,15,15
SAN PEDRO DE QUEMES,atencion de partos en servicios,vaginales,2013-04-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,vaginales,2013-04-01,3,3
SAN RAFAEL,atencion de partos en servicios,vaginales,2013-04-01,8,8
SAN RAMON BENI,atencion de partos en servicios,vaginales,2013-04-01,15,15
SAN RAMON SCZ,atencion de partos en servicios,vaginales,2013-04-01,22,22
SANTA ANA,atencion de partos en servicios,vaginales,2013-04-01,28,28
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,vaginales,2013-04-01,1544,1544
SANTA ROSA,atencion de partos en servicios,vaginales,2013-04-01,12,12
SANTA ROSA DEL SARA,atencion de partos en servicios,vaginales,2013-04-01,19,19
SANTIAGO DE CALLAPA,atencion de partos en servicios,vaginales,2013-04-01,5,5
SANTIAGO DE HUARI,atencion de partos en servicios,vaginales,2013-04-01,4,4
SANTIAGO DE HUATA,atencion de partos en servicios,vaginales,2013-04-01,3,3
SANTIAGO DE MACHACA,atencion de partos en servicios,vaginales,2013-04-01,5,5
SANTIVAÑES,atencion de partos en servicios,vaginales,2013-04-01,7,7
SANTUARIO DE QUILLACAS,atencion de partos en servicios,vaginales,2013-04-01,1,1
SENA,atencion de partos en servicios,vaginales,2013-04-01,8,8
SHINAOTA,atencion de partos en servicios,vaginales,2013-04-01,39,39
SICA SICA (VILLA AROMA),atencion de partos en servicios,vaginales,2013-04-01,17,17
SICAYA,atencion de partos en servicios,vaginales,2013-04-01,1,1
SIPE SIPE,atencion de partos en servicios,vaginales,2013-04-01,33,33
SOPACHUY,atencion de partos en servicios,vaginales,2013-04-01,8,8
SORACACHI,atencion de partos en servicios,vaginales,2013-04-01,5,5
SORATA,atencion de partos en servicios,vaginales,2013-04-01,9,9
SUCRE,atencion de partos en servicios,vaginales,2013-04-01,314,314
TACACOMA,atencion de partos en servicios,vaginales,2013-04-01,5,5
TACOBAMBA,atencion de partos en servicios,vaginales,2013-04-01,5,5
TACOPAYA,atencion de partos en servicios,vaginales,2013-04-01,2,2
TAPACARI,atencion de partos en servicios,vaginales,2013-04-01,5,5
TARABUCO,atencion de partos en servicios,vaginales,2013-04-01,11,11
TARACO,atencion de partos en servicios,vaginales,2013-04-01,2,2
TARATA,atencion de partos en servicios,vaginales,2013-04-01,8,8
TARIJA,atencion de partos en servicios,vaginales,2013-04-01,253,253
TARVITA,atencion de partos en servicios,vaginales,2013-04-01,9,9
TEOPONTE,atencion de partos en servicios,vaginales,2013-04-01,9,9
TIAWANACU,atencion de partos en servicios,vaginales,2013-04-01,11,11
TINGUIPAYA,atencion de partos en servicios,vaginales,2013-04-01,4,4
TIPUANI,atencion de partos en servicios,vaginales,2013-04-01,3,3
TIQUIPAYA,atencion de partos en servicios,vaginales,2013-04-01,64,64
TIRAQUE (CBBA),atencion de partos en servicios,vaginales,2013-04-01,16,16
TOCO,atencion de partos en servicios,vaginales,2013-04-01,3,3
TOLATA,atencion de partos en servicios,vaginales,2013-04-01,5,5
TOLEDO,atencion de partos en servicios,vaginales,2013-04-01,3,3
TOMAVE,atencion de partos en servicios,vaginales,2013-04-01,5,5
TOMINA,atencion de partos en servicios,vaginales,2013-04-01,6,6
TORO TORO,atencion de partos en servicios,vaginales,2013-04-01,5,5
TOTORA(CBBA),atencion de partos en servicios,vaginales,2013-04-01,26,26
TOTORA(ORR),atencion de partos en servicios,vaginales,2013-04-01,7,7
TRINIDAD,atencion de partos en servicios,vaginales,2013-04-01,191,191
TUPIZA,atencion de partos en servicios,vaginales,2013-04-01,68,68
UMALA,atencion de partos en servicios,vaginales,2013-04-01,4,4
UNCIA,atencion de partos en servicios,vaginales,2013-04-01,28,28
URIONDO (A. CONCEPCION),atencion de partos en servicios,vaginales,2013-04-01,7,7
URUBICHA,atencion de partos en servicios,vaginales,2013-04-01,12,12
UYUNI,atencion de partos en servicios,vaginales,2013-04-01,48,48
VACAS,atencion de partos en servicios,vaginales,2013-04-01,8,8
VALLEGRANDE,atencion de partos en servicios,vaginales,2013-04-01,19,19
VIACHA,atencion de partos en servicios,vaginales,2013-04-01,52,52
VILA VILA,atencion de partos en servicios,vaginales,2013-04-01,1,1
VILLA CHARCAS,atencion de partos en servicios,vaginales,2013-04-01,8,8
VILLA MONTES,atencion de partos en servicios,vaginales,2013-04-01,1,1
VILLA RIVERO,atencion de partos en servicios,vaginales,2013-04-01,7,7
VILLA SERRANO,atencion de partos en servicios,vaginales,2013-04-01,14,14
VILLA TUNARI,atencion de partos en servicios,vaginales,2013-04-01,121,121
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,vaginales,2013-04-01,11,11
VILLAZON,atencion de partos en servicios,vaginales,2013-04-01,44,44
VINTO,atencion de partos en servicios,vaginales,2013-04-01,84,84
VITICHI,atencion de partos en servicios,vaginales,2013-04-01,4,4
WALDO BALLIVIAN,atencion de partos en servicios,vaginales,2013-04-01,1,1
WARNES,atencion de partos en servicios,vaginales,2013-04-01,119,119
YACO,atencion de partos en servicios,vaginales,2013-04-01,1,1
YACUIBA,atencion de partos en servicios,vaginales,2013-04-01,108,108
YAMPARAEZ,atencion de partos en servicios,vaginales,2013-04-01,5,5
YANACACHI,atencion de partos en servicios,vaginales,2013-04-01,5,5
YAPACANI,atencion de partos en servicios,vaginales,2013-04-01,56,56
YOCALLA,atencion de partos en servicios,vaginales,2013-04-01,2,2
YOTALA,atencion de partos en servicios,vaginales,2013-04-01,8,8
YUNCHARA,atencion de partos en servicios,vaginales,2013-04-01,4,4
ZUDAÑEZ,atencion de partos en servicios,vaginales,2013-04-01,5,5
ACACIO,atencion de partos en servicios,vaginales,2013-05-01,3,3
ACHACACHI,atencion de partos en servicios,vaginales,2013-05-01,34,34
ACHOCALLA,atencion de partos en servicios,vaginales,2013-05-01,8,8
AIQUILE,atencion de partos en servicios,vaginales,2013-05-01,29,29
ALALAY,atencion de partos en servicios,vaginales,2013-05-01,2,2
ALCALA,atencion de partos en servicios,vaginales,2013-05-01,2,2
ALTO BENI,atencion de partos en servicios,vaginales,2013-05-01,10,10
ANCORAIMES,atencion de partos en servicios,vaginales,2013-05-01,3,3
ANTEQUERA,atencion de partos en servicios,vaginales,2013-05-01,1,1
ANZALDO,atencion de partos en servicios,vaginales,2013-05-01,1,1
APOLO,atencion de partos en servicios,vaginales,2013-05-01,11,11
ARAMPAMPA,atencion de partos en servicios,vaginales,2013-05-01,4,4
ARANI,atencion de partos en servicios,vaginales,2013-05-01,7,7
ARBIETO,atencion de partos en servicios,vaginales,2013-05-01,15,15
ASCENCION DE GUARAYOS,atencion de partos en servicios,vaginales,2013-05-01,55,55
ATOCHA,atencion de partos en servicios,vaginales,2013-05-01,12,12
AYO AYO,atencion de partos en servicios,vaginales,2013-05-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,vaginales,2013-05-01,14,14
AZURDUY,atencion de partos en servicios,vaginales,2013-05-01,5,5
BATALLAS,atencion de partos en servicios,vaginales,2013-05-01,2,2
BAURES,atencion de partos en servicios,vaginales,2013-05-01,3,3
BELEN DE ANDAMARCA,atencion de partos en servicios,vaginales,2013-05-01,1,1
BELLA FLOR,atencion de partos en servicios,vaginales,2013-05-01,1,1
BERMEJO,atencion de partos en servicios,vaginales,2013-05-01,34,34
BETANZOS,atencion de partos en servicios,vaginales,2013-05-01,24,24
BOLIVAR,atencion de partos en servicios,vaginales,2013-05-01,1,1
BOYUIBE,atencion de partos en servicios,vaginales,2013-05-01,5,5
BUENA VISTA,atencion de partos en servicios,vaginales,2013-05-01,11,11
CABEZAS,atencion de partos en servicios,vaginales,2013-05-01,18,18
CAIROMA,atencion de partos en servicios,vaginales,2013-05-01,7,7
"CAIZA ""D""",atencion de partos en servicios,vaginales,2013-05-01,8,8
CAJUATA,atencion de partos en servicios,vaginales,2013-05-01,7,7
CALAMARCA,atencion de partos en servicios,vaginales,2013-05-01,9,9
CAMARGO,atencion de partos en servicios,vaginales,2013-05-01,13,13
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,vaginales,2013-05-01,1,1
CAMIRI,atencion de partos en servicios,vaginales,2013-05-01,51,51
CAPINOTA,atencion de partos en servicios,vaginales,2013-05-01,12,12
CAQUIAVIRI,atencion de partos en servicios,vaginales,2013-05-01,4,4
CARACOLLO,atencion de partos en servicios,vaginales,2013-05-01,8,8
CARANAVI,atencion de partos en servicios,vaginales,2013-05-01,72,72
CARAPARI,atencion de partos en servicios,vaginales,2013-05-01,7,7
CARIPUYO,atencion de partos en servicios,vaginales,2013-05-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2013-05-01,4,4
CHALLAPATA,atencion de partos en servicios,vaginales,2013-05-01,27,27
CHAQUI,atencion de partos en servicios,vaginales,2013-05-01,8,8
CHARAGUA,atencion de partos en servicios,vaginales,2013-05-01,42,42
CHAYANTA,atencion de partos en servicios,vaginales,2013-05-01,19,19
CHIMORE,atencion de partos en servicios,vaginales,2013-05-01,16,16
CHIPAYA,atencion de partos en servicios,vaginales,2013-05-01,1,1
CHUA COCANI,atencion de partos en servicios,vaginales,2013-05-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2013-05-01,19,19
CHUMA,atencion de partos en servicios,vaginales,2013-05-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2013-05-01,9,9
CKOCHAS,atencion de partos en servicios,vaginales,2013-05-01,9,9
CLIZA,atencion de partos en servicios,vaginales,2013-05-01,28,28
COBIJA,atencion de partos en servicios,vaginales,2013-05-01,74,74
COCAPATA,atencion de partos en servicios,vaginales,2013-05-01,10,10
COCHABAMBA,atencion de partos en servicios,vaginales,2013-05-01,744,744
COIPASA,atencion de partos en servicios,vaginales,2013-05-01,1,1
COLCAPIRHUA,atencion de partos en servicios,vaginales,2013-05-01,23,23
"COLCHA ""K""",atencion de partos en servicios,vaginales,2013-05-01,3,3
COLOMI,atencion de partos en servicios,vaginales,2013-05-01,24,24
COLPA BELGICA,atencion de partos en servicios,vaginales,2013-05-01,8,8
COLQUECHACA,atencion de partos en servicios,vaginales,2013-05-01,17,17
COLQUENCHA,atencion de partos en servicios,vaginales,2013-05-01,9,9
COLQUIRI,atencion de partos en servicios,vaginales,2013-05-01,10,10
COMARAPA,atencion de partos en servicios,vaginales,2013-05-01,20,20
COMBAYA,atencion de partos en servicios,vaginales,2013-05-01,1,1
CONCEPCION,atencion de partos en servicios,vaginales,2013-05-01,23,23
CORIPATA,atencion de partos en servicios,vaginales,2013-05-01,11,11
CORO CORO,atencion de partos en servicios,vaginales,2013-05-01,2,2
COROICO,atencion de partos en servicios,vaginales,2013-05-01,21,21
COTAGAITA,atencion de partos en servicios,vaginales,2013-05-01,20,20
COTOCA,atencion de partos en servicios,vaginales,2013-05-01,80,80
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2013-05-01,29,29
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,vaginales,2013-05-01,1,1
CUEVO,atencion de partos en servicios,vaginales,2013-05-01,2,2
CULPINA,atencion de partos en servicios,vaginales,2013-05-01,14,14
CURAHUARA DE CARANGAS,atencion de partos en servicios,vaginales,2013-05-01,3,3
CURVA,atencion de partos en servicios,vaginales,2013-05-01,1,1
DESAGUADERO,atencion de partos en servicios,vaginales,2013-05-01,3,3
EL ALTO,atencion de partos en servicios,vaginales,2013-05-01,1080,1080
EL CHORO,atencion de partos en servicios,vaginales,2013-05-01,5,5
EL PUENTE(STC),atencion de partos en servicios,vaginales,2013-05-01,13,13
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2013-05-01,14,14
EL TORNO,atencion de partos en servicios,vaginales,2013-05-01,51,51
EL VILLAR,atencion de partos en servicios,vaginales,2013-05-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,vaginales,2013-05-01,19,19
ENTRE RIOS CBBA,atencion de partos en servicios,vaginales,2013-05-01,24,24
ESCOMA,atencion de partos en servicios,vaginales,2013-05-01,3,3
EUCALIPTUS,atencion de partos en servicios,vaginales,2013-05-01,4,4
EXALTACION,atencion de partos en servicios,vaginales,2013-05-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,vaginales,2013-05-01,21,21
FILADELFIA,atencion de partos en servicios,vaginales,2013-05-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,vaginales,2013-05-01,10,10
GUANAY,atencion de partos en servicios,vaginales,2013-05-01,13,13
GUAQUI,atencion de partos en servicios,vaginales,2013-05-01,6,6
GUAYARAMERIN,atencion de partos en servicios,vaginales,2013-05-01,76,76
GUTIERREZ,atencion de partos en servicios,vaginales,2013-05-01,12,12
HUACARETA,atencion de partos en servicios,vaginales,2013-05-01,6,6
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,vaginales,2013-05-01,3,3
HUACHACALLA,atencion de partos en servicios,vaginales,2013-05-01,1,1
HUANUNI,atencion de partos en servicios,vaginales,2013-05-01,35,35
HUARACAJE,atencion de partos en servicios,vaginales,2013-05-01,1,1
HUARINA,atencion de partos en servicios,vaginales,2013-05-01,3,3
HUATAJATA,atencion de partos en servicios,vaginales,2013-05-01,4,4
HUAYLLAMARCA,atencion de partos en servicios,vaginales,2013-05-01,1,1
HUMANATA,atencion de partos en servicios,vaginales,2013-05-01,1,1
ICLA,atencion de partos en servicios,vaginales,2013-05-01,4,4
INCAHUASI,atencion de partos en servicios,vaginales,2013-05-01,8,8
