municipality,group,variable,month,Nacidos muertos con peso menor a 2500g,TOTAL
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,1,1
HUANUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,11,11
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,3,3
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,4,4
PORCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,12,12
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,4,4
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,2,2
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,1,1
SAN PEDRO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,6,6
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,7,7
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,1,1
TUPIZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,2,2
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,2,2
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-10-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,8,8
CONCEPCION,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,14,14
ESCOMA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,16,16
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,1,1
MAIRANA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,1,1
MOROCHATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,5,5
PADILLA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,2,2
PORTACHUELO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,7,7
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,6,6
RURRENABAQUE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,1,1
SAN CARLOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,2,2
SAN JULIAN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,8,8
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,3,3
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,4,4
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-11-01,2,2
ATOCHA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,5,5
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,11,11
CULPINA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,11,11
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,3,3
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,18,18
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,7,7
PADILLA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,2,2
PAILON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,1,1
POJO (CBBA),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,2,2
PUERTO SUAREZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,2,2
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,2,2
SAN IGNACIO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,7,7
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,1,1
TARABUCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,4,4
UYUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2013-12-01,2,2
