municipality,group,variable,month,Curaciones y/o suturas,TOTAL
PAMPA AULLAGAS,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,7,7
PAMPA GRANDE,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,70,70
PAPEL PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,11,11
PASORAPA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,8,8
PATACAMAYA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,121,121
PAZÑA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,88,88
PELECHUCO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,9,9
POCOATA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,90,90
POCONA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,64,64
POJO (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,23,23
POOPO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,49,49
PORCO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,24,24
POROMA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,43,43
PORONGO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,45,45
PORTACHUELO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,296,296
PORVENIR,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,114,114
POSTRER VALLE,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,15,15
POTOSI,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,3186,3186
PRESTO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,14,14
PUCARANI,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,101,101
PUERTO ACOSTA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,99,99
PUERTO CARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,30,30
PUERTO GONZALO MORENO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,25,25
PUERTO PEREZ,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,38,38
PUERTO QUIJARRO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,277,277
PUERTO RICO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,47,47
PUERTO SUAREZ,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,422,422
PUERTO VILLARROEL,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,497,497
PUNA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,147,147
PUNATA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,589,589
QUIABAYA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,13,13
QUILLACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,948,948
QUIME,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,46,46
QUIRUSILLAS,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,20,20
RAVELO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,52,52
REYES,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,41,41
RIBERALTA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,1424,1424
ROBORE,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,169,169
RURRENABAQUE,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,141,141
SABAYA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,20,20
SACABA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,787,787
SACABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,30,30
SACACA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,100,100
SAIPINA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,26,26
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,28,28
SAMAIPATA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,119,119
SAN ANDRES,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,90,90
SAN ANDRES DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,16,16
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,18,18
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,61,61
SAN BENITO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,52,52
SAN BORJA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,547,547
SAN BUENA VENTURA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,70,70
SAN CARLOS,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,96,96
SAN IGNACIO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,138,138
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,639,639
SAN JAVIER(BNI),otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,15,15
SAN JAVIER(STC),otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,113,113
SAN JOAQUIN,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,123,123
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,234,234
SAN JUAN DE YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,394,394
SAN JULIAN,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,624,624
SAN LORENZO(PND),otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,36,36
SAN LORENZO(TJA),otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,201,201
SAN LUCAS,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,139,139
SAN MATIAS,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,81,81
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,123,123
SAN PABLO DE LIPEZ,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,32,32
SAN PEDRO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,243,243
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,71,71
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,6,6
SAN PEDRO DE QUEMES,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,11,11
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,24,24
SAN PEDRO(PND),otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,1,1
SAN RAFAEL,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,59,59
SAN RAMON,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,82,82
SAN RAMON,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,206,206
SANTA ANA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,201,201
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,18435,18435
SANTA ROSA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,129,129
SANTA ROSA DEL SARA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,144,144
SANTIAGO DE CALLAPA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,35,35
SANTIAGO DE HUARI,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,46,46
SANTIAGO DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,22,22
SANTIVAÑES,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,110,110
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,8,8
SAPAHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,32,32
SENA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,49,49
SICA SICA (VILLA AROMA),otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,137,137
SICAYA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,6,6
SIPE SIPE,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,272,272
SOPACHUY,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,39,39
SORACACHI,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,17,17
SORATA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,112,112
SUCRE,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,6227,6227
TACACHI,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,5,5
TACACOMA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,6,6
TACOBAMBA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,23,23
TACOPAYA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,9,9
TAHUA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,3,3
TAPACARI,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,66,66
TARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,139,139
TARACO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,21,21
TARATA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,80,80
TARIJA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,9637,9637
TARVITA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,67,67
TEOPONTE,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,42,42
TIAWANACU,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,36,36
TINGUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,43,43
TIPUANI,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,40,40
TIQUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,157,157
TIRAQUE (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,159,159
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,9,9
TOCO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,29,29
TODOS SANTOS,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,6,6
TOLATA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,39,39
TOLEDO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,20,20
TOMAVE,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,59,59
TOMINA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,17,17
TORO TORO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,42,42
TOTORA(CBBA),otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,42,42
TOTORA(ORR),otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,9,9
TRIGAL,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,254,254
TRINIDAD,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,2935,2935
TUPIZA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,593,593
TURCO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,15,15
UMALA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,2,2
UNCIA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,322,322
URIONDO (A. CONCEPCION),otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,166,166
URUBICHA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,63,63
UYUNI,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,296,296
VACAS,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,108,108
VALLEGRANDE,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,337,337
VIACHA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,344,344
VILA VILA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,21,21
VILLA MONTES,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,526,526
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,6,6
VILLA RIVERO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,67,67
VILLA SERRANO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,100,100
VILLA TUNARI,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,301,301
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,35,35
VILLAZON,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,613,613
VINTO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,168,168
VITICHI,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,58,58
WALDO BALLIVIAN,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,4,4
WARNES,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,253,253
YACO,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,4,4
YACUIBA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,2210,2210
YAMPARAEZ,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,46,46
YANACACHI,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,35,35
YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,355,355
YOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,38,38
YOTALA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,80,80
YUNCHARA,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,22,22
ZUDAÑEZ,otras actividades de enfermeria,curaciones y/o suturas,2005-03-01,47,47
ACACIO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,54,54
ACHACACHI,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,171,171
ACHOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,35,35
AIQUILE,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,99,99
ALALAY,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,16,16
ALCALA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,14,14
ANCORAIMES,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,60,60
ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,13,13
ANTEQUERA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,5,5
ANZALDO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,65,65
APOLO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,41,41
ARAMPAMPA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,12,12
ARANI,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,72,72
ARBIETO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,43,43
ARQUE,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,66,66
ASCENCION DE GUARAYOS,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,442,442
ATOCHA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,867,867
AUCAPATA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,11,11
AYATA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,30,30
AYO AYO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,14,14
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,81,81
AZURDUY,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,78,78
BATALLAS,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,69,69
BAURES,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,116,116
BELEN DE ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,3,3
BELEN DE URMIRI,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,11,11
BELLA FLOR,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,62,62
BERMEJO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,709,709
BETANZOS,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,220,220
BOLIVAR,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,17,17
BOLPEBRA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,31,31
BOYUIBE,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,56,56
BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,107,107
CABEZAS,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,119,119
CAIROMA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,27,27
"CAIZA ""D""",otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,31,31
CAJUATA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,13,13
CALACOTO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,12,12
CALAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,62,62
CAMARGO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,167,167
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,43,43
CAMIRI,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,781,781
CAPINOTA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,49,49
CAQUIAVIRI,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,35,35
CARACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,68,68
CARANAVI,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,481,481
CARAPARI,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,49,49
CARIPUYO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,37,37
CARMEN RIVERO TORREZ,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,10,10
CATACORA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,4,4
CHALLAPATA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,160,160
CHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,30,30
CHARAGUA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,108,108
CHARAÑA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,12,12
CHAYANTA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,106,106
CHIMORE,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,91,91
CHIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,8,8
CHOQUE COTA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,42,42
CHUMA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,35,35
CLIZA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,234,234
COBIJA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,586,586
COCHABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,7423,7423
COLCAPIRHUA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,251,251
"COLCHA ""K""",otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,41,41
COLLANA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,20,20
COLOMI,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,87,87
COLPA BELGICA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,102,102
COLQUECHACA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,65,65
COLQUENCHA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,26,26
COLQUIRI,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,89,89
COMANCHE,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,10,10
COMARAPA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,60,60
COMBAYA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,16,16
CONCEPCION,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,88,88
COPACABANA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,49,49
CORIPATA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,50,50
CORO CORO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,50,50
COROICO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,214,214
CORQUE,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,63,63
COTAGAITA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,374,374
COTOCA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,350,350
CUATRO CAÑADAS,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,158,158
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,1,1
CUEVO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,41,41
CULPINA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,90,90
CURAHUARA DE CARANGAS,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,14,14
CURVA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,5,5
DESAGUADERO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,64,64
EL ALTO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,6454,6454
EL CHORO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,6,6
EL PUENTE(STC),otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,61,61
EL PUENTE(TJA),otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,44,44
EL TORNO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,1030,1030
EL VILLAR,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,15,15
ENTRE RIOS,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,141,141
ENTRE RIOS,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,98,98
EUCALIPTUS,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,43,43
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,2,2
EXALTACION,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,18,18
FERNANDEZ ALONSO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,199,199
FILADELFIA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,17,17
GENERAL SAAVEDRA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,64,64
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,38,38
GUANAY,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,58,58
GUAQUI,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,45,45
GUAYARAMERIN,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,1238,1238
GUTIERREZ,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,83,83
HUACARETA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,34,34
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,5,5
HUACHACALLA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,27,27
HUANUNI,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,154,154
HUARACAJE,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,60,60
HUAYLLAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,20,20
ICHOCA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,9,9
ICLA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,61,61
INCAHUASI,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,53,53
INGAVI (HUMAITA),otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,5,5
INQUISIVI,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,32,32
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,119,119
IXIAMAS,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,51,51
JESUS DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,48,48
LA ASUNTA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,471,471
LA GUARDIA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,325,325
LA PAZ,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,26712,26712
LA RIVERA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,1,1
LAGUNILLAS,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,53,53
LAJA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,43,43
LAS CARRERAS,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,12,12
LICOMA PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,29,29
LLALLAGUA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,365,365
LLICA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,35,35
LORETO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,19,19
LURIBAY,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,17,17
MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,54,54
MACHARETI,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,47,47
MAGDALENA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,334,334
MAIRANA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,126,126
MALLA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,14,14
MAPIRI,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,67,67
MECAPACA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,93,93
MINEROS,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,93,93
MIZQUE,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,51,51
MOCOMOCO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,67,67
MOJINETE,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,1,1
MOJOCOYA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,40,40
MONTEAGUDO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,208,208
MONTERO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,1620,1620
MORO MORO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,17,17
MOROCHATA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,75,75
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,7,7
NAZACARA DE PACAJES,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,7,7
OCURI,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,73,73
OKINAWA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,53,53
OMEREQUE,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,35,35
ORURO,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,5830,5830
PADCAYA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,78,78
PADILLA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,139,139
PAILON,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,39,39
PALCA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,48,48
PALOS BLANCOS,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,212,212
PAMPA AULLAGAS,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,14,14
PAMPA GRANDE,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,39,39
PAPEL PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,7,7
PASORAPA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,17,17
PATACAMAYA,otras actividades de enfermeria,curaciones y/o suturas,2005-04-01,159,159
