municipality,group,variable,month,Sueros,TOTAL
ANTEQUERA,otras actividades de enfermeria,sueros,2005-04-01,1,1
ANZALDO,otras actividades de enfermeria,sueros,2005-04-01,10,10
APOLO,otras actividades de enfermeria,sueros,2005-04-01,10,10
ARAMPAMPA,otras actividades de enfermeria,sueros,2005-04-01,4,4
ARANI,otras actividades de enfermeria,sueros,2005-04-01,16,16
ARBIETO,otras actividades de enfermeria,sueros,2005-04-01,11,11
ARQUE,otras actividades de enfermeria,sueros,2005-04-01,18,18
ASCENCION DE GUARAYOS,otras actividades de enfermeria,sueros,2005-04-01,265,265
ATOCHA,otras actividades de enfermeria,sueros,2005-04-01,352,352
AUCAPATA,otras actividades de enfermeria,sueros,2005-04-01,6,6
AYATA,otras actividades de enfermeria,sueros,2005-04-01,2,2
AYO AYO,otras actividades de enfermeria,sueros,2005-04-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,sueros,2005-04-01,41,41
AZURDUY,otras actividades de enfermeria,sueros,2005-04-01,40,40
BATALLAS,otras actividades de enfermeria,sueros,2005-04-01,9,9
BAURES,otras actividades de enfermeria,sueros,2005-04-01,22,22
BELEN DE ANDAMARCA,otras actividades de enfermeria,sueros,2005-04-01,2,2
BELEN DE URMIRI,otras actividades de enfermeria,sueros,2005-04-01,2,2
BELLA FLOR,otras actividades de enfermeria,sueros,2005-04-01,16,16
BERMEJO,otras actividades de enfermeria,sueros,2005-04-01,662,662
BETANZOS,otras actividades de enfermeria,sueros,2005-04-01,106,106
BOLIVAR,otras actividades de enfermeria,sueros,2005-04-01,6,6
BOLPEBRA,otras actividades de enfermeria,sueros,2005-04-01,6,6
BOYUIBE,otras actividades de enfermeria,sueros,2005-04-01,12,12
BUENA VISTA,otras actividades de enfermeria,sueros,2005-04-01,50,50
CABEZAS,otras actividades de enfermeria,sueros,2005-04-01,38,38
CAIROMA,otras actividades de enfermeria,sueros,2005-04-01,11,11
"CAIZA ""D""",otras actividades de enfermeria,sueros,2005-04-01,7,7
CAJUATA,otras actividades de enfermeria,sueros,2005-04-01,11,11
CALAMARCA,otras actividades de enfermeria,sueros,2005-04-01,5,5
CAMARGO,otras actividades de enfermeria,sueros,2005-04-01,28,28
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,sueros,2005-04-01,8,8
CAMIRI,otras actividades de enfermeria,sueros,2005-04-01,969,969
CAPINOTA,otras actividades de enfermeria,sueros,2005-04-01,60,60
CAQUIAVIRI,otras actividades de enfermeria,sueros,2005-04-01,7,7
CARACOLLO,otras actividades de enfermeria,sueros,2005-04-01,36,36
CARANAVI,otras actividades de enfermeria,sueros,2005-04-01,210,210
CARAPARI,otras actividades de enfermeria,sueros,2005-04-01,35,35
CARIPUYO,otras actividades de enfermeria,sueros,2005-04-01,10,10
CARMEN RIVERO TORREZ,otras actividades de enfermeria,sueros,2005-04-01,11,11
CHALLAPATA,otras actividades de enfermeria,sueros,2005-04-01,60,60
CHAQUI,otras actividades de enfermeria,sueros,2005-04-01,10,10
CHARAGUA,otras actividades de enfermeria,sueros,2005-04-01,70,70
CHARAÑA,otras actividades de enfermeria,sueros,2005-04-01,6,6
CHAYANTA,otras actividades de enfermeria,sueros,2005-04-01,39,39
CHIMORE,otras actividades de enfermeria,sueros,2005-04-01,31,31
CHOQUE COTA,otras actividades de enfermeria,sueros,2005-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,sueros,2005-04-01,202,202
CHUMA,otras actividades de enfermeria,sueros,2005-04-01,7,7
CLIZA,otras actividades de enfermeria,sueros,2005-04-01,3,3
COBIJA,otras actividades de enfermeria,sueros,2005-04-01,126,126
COCHABAMBA,otras actividades de enfermeria,sueros,2005-04-01,5198,5198
COLCAPIRHUA,otras actividades de enfermeria,sueros,2005-04-01,32,32
"COLCHA ""K""",otras actividades de enfermeria,sueros,2005-04-01,40,40
COLLANA,otras actividades de enfermeria,sueros,2005-04-01,2,2
COLOMI,otras actividades de enfermeria,sueros,2005-04-01,23,23
COLPA BELGICA,otras actividades de enfermeria,sueros,2005-04-01,23,23
COLQUECHACA,otras actividades de enfermeria,sueros,2005-04-01,23,23
COLQUENCHA,otras actividades de enfermeria,sueros,2005-04-01,2,2
COLQUIRI,otras actividades de enfermeria,sueros,2005-04-01,47,47
COMANCHE,otras actividades de enfermeria,sueros,2005-04-01,2,2
COMARAPA,otras actividades de enfermeria,sueros,2005-04-01,78,78
COMBAYA,otras actividades de enfermeria,sueros,2005-04-01,2,2
CONCEPCION,otras actividades de enfermeria,sueros,2005-04-01,19,19
COPACABANA,otras actividades de enfermeria,sueros,2005-04-01,7,7
CORIPATA,otras actividades de enfermeria,sueros,2005-04-01,4,4
CORO CORO,otras actividades de enfermeria,sueros,2005-04-01,11,11
COROICO,otras actividades de enfermeria,sueros,2005-04-01,434,434
CORQUE,otras actividades de enfermeria,sueros,2005-04-01,9,9
COTAGAITA,otras actividades de enfermeria,sueros,2005-04-01,127,127
COTOCA,otras actividades de enfermeria,sueros,2005-04-01,146,146
CUATRO CAÑADAS,otras actividades de enfermeria,sueros,2005-04-01,35,35
CUEVO,otras actividades de enfermeria,sueros,2005-04-01,4,4
CULPINA,otras actividades de enfermeria,sueros,2005-04-01,30,30
CURAHUARA DE CARANGAS,otras actividades de enfermeria,sueros,2005-04-01,6,6
CURVA,otras actividades de enfermeria,sueros,2005-04-01,2,2
DESAGUADERO,otras actividades de enfermeria,sueros,2005-04-01,4,4
EL ALTO,otras actividades de enfermeria,sueros,2005-04-01,2408,2408
EL CHORO,otras actividades de enfermeria,sueros,2005-04-01,1,1
EL PUENTE(STC),otras actividades de enfermeria,sueros,2005-04-01,5,5
EL PUENTE(TJA),otras actividades de enfermeria,sueros,2005-04-01,29,29
EL TORNO,otras actividades de enfermeria,sueros,2005-04-01,176,176
EL VILLAR,otras actividades de enfermeria,sueros,2005-04-01,25,25
ENTRE RIOS,otras actividades de enfermeria,sueros,2005-04-01,42,42
ENTRE RIOS,otras actividades de enfermeria,sueros,2005-04-01,11,11
EUCALIPTUS,otras actividades de enfermeria,sueros,2005-04-01,4,4
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,sueros,2005-04-01,2,2
EXALTACION,otras actividades de enfermeria,sueros,2005-04-01,6,6
FERNANDEZ ALONSO,otras actividades de enfermeria,sueros,2005-04-01,31,31
FILADELFIA,otras actividades de enfermeria,sueros,2005-04-01,2,2
GENERAL SAAVEDRA,otras actividades de enfermeria,sueros,2005-04-01,32,32
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,sueros,2005-04-01,7,7
GUANAY,otras actividades de enfermeria,sueros,2005-04-01,48,48
GUAQUI,otras actividades de enfermeria,sueros,2005-04-01,6,6
GUAYARAMERIN,otras actividades de enfermeria,sueros,2005-04-01,1371,1371
GUTIERREZ,otras actividades de enfermeria,sueros,2005-04-01,32,32
HUACARETA,otras actividades de enfermeria,sueros,2005-04-01,33,33
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,sueros,2005-04-01,5,5
HUACHACALLA,otras actividades de enfermeria,sueros,2005-04-01,12,12
HUANUNI,otras actividades de enfermeria,sueros,2005-04-01,58,58
HUARACAJE,otras actividades de enfermeria,sueros,2005-04-01,15,15
HUAYLLAMARCA,otras actividades de enfermeria,sueros,2005-04-01,1,1
ICHOCA,otras actividades de enfermeria,sueros,2005-04-01,3,3
ICLA,otras actividades de enfermeria,sueros,2005-04-01,28,28
INCAHUASI,otras actividades de enfermeria,sueros,2005-04-01,34,34
INQUISIVI,otras actividades de enfermeria,sueros,2005-04-01,71,71
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,sueros,2005-04-01,25,25
IXIAMAS,otras actividades de enfermeria,sueros,2005-04-01,17,17
JESUS DE MACHACA,otras actividades de enfermeria,sueros,2005-04-01,7,7
LA ASUNTA,otras actividades de enfermeria,sueros,2005-04-01,31,31
LA GUARDIA,otras actividades de enfermeria,sueros,2005-04-01,52,52
LA PAZ,otras actividades de enfermeria,sueros,2005-04-01,24893,24893
LA RIVERA,otras actividades de enfermeria,sueros,2005-04-01,1,1
LAGUNILLAS,otras actividades de enfermeria,sueros,2005-04-01,14,14
LAJA,otras actividades de enfermeria,sueros,2005-04-01,3,3
LAS CARRERAS,otras actividades de enfermeria,sueros,2005-04-01,24,24
LICOMA PAMPA,otras actividades de enfermeria,sueros,2005-04-01,3,3
LLALLAGUA,otras actividades de enfermeria,sueros,2005-04-01,161,161
LLICA,otras actividades de enfermeria,sueros,2005-04-01,14,14
LORETO,otras actividades de enfermeria,sueros,2005-04-01,2,2
LURIBAY,otras actividades de enfermeria,sueros,2005-04-01,4,4
MACHACAMARCA,otras actividades de enfermeria,sueros,2005-04-01,16,16
MACHARETI,otras actividades de enfermeria,sueros,2005-04-01,24,24
MAGDALENA,otras actividades de enfermeria,sueros,2005-04-01,205,205
MAIRANA,otras actividades de enfermeria,sueros,2005-04-01,40,40
MALLA,otras actividades de enfermeria,sueros,2005-04-01,3,3
MAPIRI,otras actividades de enfermeria,sueros,2005-04-01,14,14
MECAPACA,otras actividades de enfermeria,sueros,2005-04-01,6,6
MINEROS,otras actividades de enfermeria,sueros,2005-04-01,13,13
MIZQUE,otras actividades de enfermeria,sueros,2005-04-01,66,66
MOCOMOCO,otras actividades de enfermeria,sueros,2005-04-01,2,2
MOJINETE,otras actividades de enfermeria,sueros,2005-04-01,3,3
MOJOCOYA,otras actividades de enfermeria,sueros,2005-04-01,10,10
MONTEAGUDO,otras actividades de enfermeria,sueros,2005-04-01,34,34
MONTERO,otras actividades de enfermeria,sueros,2005-04-01,2021,2021
MORO MORO,otras actividades de enfermeria,sueros,2005-04-01,9,9
MOROCHATA,otras actividades de enfermeria,sueros,2005-04-01,18,18
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,sueros,2005-04-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,sueros,2005-04-01,6,6
OCURI,otras actividades de enfermeria,sueros,2005-04-01,51,51
OKINAWA,otras actividades de enfermeria,sueros,2005-04-01,14,14
OMEREQUE,otras actividades de enfermeria,sueros,2005-04-01,8,8
ORURO,otras actividades de enfermeria,sueros,2005-04-01,11166,11166
PADCAYA,otras actividades de enfermeria,sueros,2005-04-01,50,50
PADILLA,otras actividades de enfermeria,sueros,2005-04-01,182,182
PAILON,otras actividades de enfermeria,sueros,2005-04-01,27,27
PALCA,otras actividades de enfermeria,sueros,2005-04-01,2,2
PALOS BLANCOS,otras actividades de enfermeria,sueros,2005-04-01,94,94
PAMPA AULLAGAS,otras actividades de enfermeria,sueros,2005-04-01,1,1
PAMPA GRANDE,otras actividades de enfermeria,sueros,2005-04-01,10,10
PAPEL PAMPA,otras actividades de enfermeria,sueros,2005-04-01,4,4
PATACAMAYA,otras actividades de enfermeria,sueros,2005-04-01,23,23
PAZÑA,otras actividades de enfermeria,sueros,2005-04-01,26,26
PELECHUCO,otras actividades de enfermeria,sueros,2005-04-01,7,7
POCOATA,otras actividades de enfermeria,sueros,2005-04-01,32,32
POCONA,otras actividades de enfermeria,sueros,2005-04-01,15,15
POJO (CBBA),otras actividades de enfermeria,sueros,2005-04-01,15,15
POOPO,otras actividades de enfermeria,sueros,2005-04-01,2,2
PORCO,otras actividades de enfermeria,sueros,2005-04-01,7,7
POROMA,otras actividades de enfermeria,sueros,2005-04-01,16,16
PORONGO,otras actividades de enfermeria,sueros,2005-04-01,15,15
PORTACHUELO,otras actividades de enfermeria,sueros,2005-04-01,157,157
PORVENIR,otras actividades de enfermeria,sueros,2005-04-01,25,25
POSTRER VALLE,otras actividades de enfermeria,sueros,2005-04-01,1,1
POTOSI,otras actividades de enfermeria,sueros,2005-04-01,3944,3944
PRESTO,otras actividades de enfermeria,sueros,2005-04-01,17,17
PUCARA,otras actividades de enfermeria,sueros,2005-04-01,3,3
PUCARANI,otras actividades de enfermeria,sueros,2005-04-01,12,12
PUERTO ACOSTA,otras actividades de enfermeria,sueros,2005-04-01,17,17
PUERTO CARABUCO,otras actividades de enfermeria,sueros,2005-04-01,17,17
PUERTO GONZALO MORENO,otras actividades de enfermeria,sueros,2005-04-01,7,7
PUERTO PEREZ,otras actividades de enfermeria,sueros,2005-04-01,1,1
PUERTO QUIJARRO,otras actividades de enfermeria,sueros,2005-04-01,66,66
PUERTO RICO,otras actividades de enfermeria,sueros,2005-04-01,31,31
PUERTO SILES,otras actividades de enfermeria,sueros,2005-04-01,1,1
PUERTO SUAREZ,otras actividades de enfermeria,sueros,2005-04-01,64,64
PUERTO VILLARROEL,otras actividades de enfermeria,sueros,2005-04-01,1395,1395
PUNA,otras actividades de enfermeria,sueros,2005-04-01,45,45
PUNATA,otras actividades de enfermeria,sueros,2005-04-01,351,351
QUIABAYA,otras actividades de enfermeria,sueros,2005-04-01,2,2
QUILLACOLLO,otras actividades de enfermeria,sueros,2005-04-01,829,829
QUIME,otras actividades de enfermeria,sueros,2005-04-01,14,14
QUIRUSILLAS,otras actividades de enfermeria,sueros,2005-04-01,2,2
RAVELO,otras actividades de enfermeria,sueros,2005-04-01,37,37
REYES,otras actividades de enfermeria,sueros,2005-04-01,36,36
RIBERALTA,otras actividades de enfermeria,sueros,2005-04-01,3232,3232
ROBORE,otras actividades de enfermeria,sueros,2005-04-01,92,92
RURRENABAQUE,otras actividades de enfermeria,sueros,2005-04-01,1,1
SABAYA,otras actividades de enfermeria,sueros,2005-04-01,4,4
SACABA,otras actividades de enfermeria,sueros,2005-04-01,386,386
SACABAMBA,otras actividades de enfermeria,sueros,2005-04-01,9,9
SACACA,otras actividades de enfermeria,sueros,2005-04-01,14,14
SAIPINA,otras actividades de enfermeria,sueros,2005-04-01,14,14
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,sueros,2005-04-01,7,7
SAMAIPATA,otras actividades de enfermeria,sueros,2005-04-01,34,34
SAN AGUSTIN,otras actividades de enfermeria,sueros,2005-04-01,5,5
SAN ANDRES,otras actividades de enfermeria,sueros,2005-04-01,9,9
SAN ANDRES DE MACHACA,otras actividades de enfermeria,sueros,2005-04-01,2,2
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,sueros,2005-04-01,5,5
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,sueros,2005-04-01,62,62
SAN BENITO,otras actividades de enfermeria,sueros,2005-04-01,9,9
SAN BORJA,otras actividades de enfermeria,sueros,2005-04-01,323,323
SAN BUENA VENTURA,otras actividades de enfermeria,sueros,2005-04-01,11,11
SAN CARLOS,otras actividades de enfermeria,sueros,2005-04-01,303,303
SAN IGNACIO,otras actividades de enfermeria,sueros,2005-04-01,41,41
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,sueros,2005-04-01,767,767
SAN JAVIER(BNI),otras actividades de enfermeria,sueros,2005-04-01,1,1
SAN JAVIER(STC),otras actividades de enfermeria,sueros,2005-04-01,105,105
SAN JOAQUIN,otras actividades de enfermeria,sueros,2005-04-01,43,43
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,sueros,2005-04-01,103,103
SAN JUAN DE YAPACANI,otras actividades de enfermeria,sueros,2005-04-01,283,283
SAN JULIAN,otras actividades de enfermeria,sueros,2005-04-01,259,259
SAN LORENZO(PND),otras actividades de enfermeria,sueros,2005-04-01,5,5
SAN LORENZO(TJA),otras actividades de enfermeria,sueros,2005-04-01,52,52
SAN LUCAS,otras actividades de enfermeria,sueros,2005-04-01,64,64
SAN MATIAS,otras actividades de enfermeria,sueros,2005-04-01,146,146
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,sueros,2005-04-01,60,60
SAN PABLO DE LIPEZ,otras actividades de enfermeria,sueros,2005-04-01,7,7
SAN PEDRO,otras actividades de enfermeria,sueros,2005-04-01,34,34
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,sueros,2005-04-01,26,26
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,sueros,2005-04-01,2,2
SAN PEDRO DE QUEMES,otras actividades de enfermeria,sueros,2005-04-01,1,1
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,sueros,2005-04-01,4,4
SAN RAFAEL,otras actividades de enfermeria,sueros,2005-04-01,9,9
SAN RAMON,otras actividades de enfermeria,sueros,2005-04-01,71,71
SAN RAMON,otras actividades de enfermeria,sueros,2005-04-01,47,47
SANTA ANA,otras actividades de enfermeria,sueros,2005-04-01,220,220
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,sueros,2005-04-01,10001,10001
SANTA ROSA,otras actividades de enfermeria,sueros,2005-04-01,43,43
SANTA ROSA DEL SARA,otras actividades de enfermeria,sueros,2005-04-01,42,42
SANTIAGO DE CALLAPA,otras actividades de enfermeria,sueros,2005-04-01,3,3
SANTIAGO DE HUARI,otras actividades de enfermeria,sueros,2005-04-01,17,17
SANTIAGO DE MACHACA,otras actividades de enfermeria,sueros,2005-04-01,3,3
SANTIVAÑES,otras actividades de enfermeria,sueros,2005-04-01,9,9
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,sueros,2005-04-01,3,3
SENA,otras actividades de enfermeria,sueros,2005-04-01,5,5
SICA SICA (VILLA AROMA),otras actividades de enfermeria,sueros,2005-04-01,7,7
SICAYA,otras actividades de enfermeria,sueros,2005-04-01,3,3
SIPE SIPE,otras actividades de enfermeria,sueros,2005-04-01,54,54
SOPACHUY,otras actividades de enfermeria,sueros,2005-04-01,21,21
SORACACHI,otras actividades de enfermeria,sueros,2005-04-01,3,3
SORATA,otras actividades de enfermeria,sueros,2005-04-01,26,26
SUCRE,otras actividades de enfermeria,sueros,2005-04-01,4829,4829
TACACOMA,otras actividades de enfermeria,sueros,2005-04-01,2,2
TACOBAMBA,otras actividades de enfermeria,sueros,2005-04-01,16,16
TACOPAYA,otras actividades de enfermeria,sueros,2005-04-01,4,4
TAHUA,otras actividades de enfermeria,sueros,2005-04-01,1,1
TAPACARI,otras actividades de enfermeria,sueros,2005-04-01,15,15
TARABUCO,otras actividades de enfermeria,sueros,2005-04-01,145,145
TARATA,otras actividades de enfermeria,sueros,2005-04-01,2,2
TARIJA,otras actividades de enfermeria,sueros,2005-04-01,15108,15108
TARVITA,otras actividades de enfermeria,sueros,2005-04-01,21,21
TEOPONTE,otras actividades de enfermeria,sueros,2005-04-01,4,4
TIAWANACU,otras actividades de enfermeria,sueros,2005-04-01,7,7
TINGUIPAYA,otras actividades de enfermeria,sueros,2005-04-01,16,16
TIPUANI,otras actividades de enfermeria,sueros,2005-04-01,12,12
TIQUIPAYA,otras actividades de enfermeria,sueros,2005-04-01,73,73
TIRAQUE (CBBA),otras actividades de enfermeria,sueros,2005-04-01,353,353
TOCO,otras actividades de enfermeria,sueros,2005-04-01,4,4
TOLATA,otras actividades de enfermeria,sueros,2005-04-01,3,3
TOLEDO,otras actividades de enfermeria,sueros,2005-04-01,9,9
TOMAVE,otras actividades de enfermeria,sueros,2005-04-01,7,7
TOMINA,otras actividades de enfermeria,sueros,2005-04-01,18,18
TORO TORO,otras actividades de enfermeria,sueros,2005-04-01,7,7
TOTORA(CBBA),otras actividades de enfermeria,sueros,2005-04-01,33,33
TOTORA(ORR),otras actividades de enfermeria,sueros,2005-04-01,3,3
TRIGAL,otras actividades de enfermeria,sueros,2005-04-01,6,6
TRINIDAD,otras actividades de enfermeria,sueros,2005-04-01,3767,3767
TUPIZA,otras actividades de enfermeria,sueros,2005-04-01,830,830
TURCO,otras actividades de enfermeria,sueros,2005-04-01,4,4
UNCIA,otras actividades de enfermeria,sueros,2005-04-01,599,599
URIONDO (A. CONCEPCION),otras actividades de enfermeria,sueros,2005-04-01,37,37
URUBICHA,otras actividades de enfermeria,sueros,2005-04-01,9,9
UYUNI,otras actividades de enfermeria,sueros,2005-04-01,446,446
VACAS,otras actividades de enfermeria,sueros,2005-04-01,11,11
VALLEGRANDE,otras actividades de enfermeria,sueros,2005-04-01,405,405
VIACHA,otras actividades de enfermeria,sueros,2005-04-01,47,47
VILA VILA,otras actividades de enfermeria,sueros,2005-04-01,8,8
VILLA MONTES,otras actividades de enfermeria,sueros,2005-04-01,373,373
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,sueros,2005-04-01,13,13
VILLA RIVERO,otras actividades de enfermeria,sueros,2005-04-01,7,7
VILLA SERRANO,otras actividades de enfermeria,sueros,2005-04-01,18,18
VILLA TUNARI,otras actividades de enfermeria,sueros,2005-04-01,390,390
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,sueros,2005-04-01,9,9
VILLAZON,otras actividades de enfermeria,sueros,2005-04-01,701,701
VINTO,otras actividades de enfermeria,sueros,2005-04-01,106,106
VITICHI,otras actividades de enfermeria,sueros,2005-04-01,17,17
WALDO BALLIVIAN,otras actividades de enfermeria,sueros,2005-04-01,1,1
WARNES,otras actividades de enfermeria,sueros,2005-04-01,24,24
YACUIBA,otras actividades de enfermeria,sueros,2005-04-01,1471,1471
YAMPARAEZ,otras actividades de enfermeria,sueros,2005-04-01,28,28
YANACACHI,otras actividades de enfermeria,sueros,2005-04-01,1,1
YAPACANI,otras actividades de enfermeria,sueros,2005-04-01,412,412
YOCALLA,otras actividades de enfermeria,sueros,2005-04-01,11,11
YOTALA,otras actividades de enfermeria,sueros,2005-04-01,22,22
YUNCHARA,otras actividades de enfermeria,sueros,2005-04-01,33,33
ZUDAÑEZ,otras actividades de enfermeria,sueros,2005-04-01,34,34
ACACIO,otras actividades de enfermeria,sueros,2005-05-01,14,14
ACHACACHI,otras actividades de enfermeria,sueros,2005-05-01,102,102
AIQUILE,otras actividades de enfermeria,sueros,2005-05-01,68,68
ALALAY,otras actividades de enfermeria,sueros,2005-05-01,3,3
ALCALA,otras actividades de enfermeria,sueros,2005-05-01,13,13
ANCORAIMES,otras actividades de enfermeria,sueros,2005-05-01,15,15
ANDAMARCA,otras actividades de enfermeria,sueros,2005-05-01,2,2
ANTEQUERA,otras actividades de enfermeria,sueros,2005-05-01,2,2
ANZALDO,otras actividades de enfermeria,sueros,2005-05-01,7,7
APOLO,otras actividades de enfermeria,sueros,2005-05-01,12,12
ARAMPAMPA,otras actividades de enfermeria,sueros,2005-05-01,4,4
ARANI,otras actividades de enfermeria,sueros,2005-05-01,12,12
ARBIETO,otras actividades de enfermeria,sueros,2005-05-01,10,10
ARQUE,otras actividades de enfermeria,sueros,2005-05-01,15,15
ASCENCION DE GUARAYOS,otras actividades de enfermeria,sueros,2005-05-01,284,284
ATOCHA,otras actividades de enfermeria,sueros,2005-05-01,383,383
AUCAPATA,otras actividades de enfermeria,sueros,2005-05-01,5,5
AYATA,otras actividades de enfermeria,sueros,2005-05-01,4,4
AYO AYO,otras actividades de enfermeria,sueros,2005-05-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,sueros,2005-05-01,41,41
AZURDUY,otras actividades de enfermeria,sueros,2005-05-01,21,21
BATALLAS,otras actividades de enfermeria,sueros,2005-05-01,14,14
BAURES,otras actividades de enfermeria,sueros,2005-05-01,26,26
BELEN DE ANDAMARCA,otras actividades de enfermeria,sueros,2005-05-01,1,1
BELEN DE URMIRI,otras actividades de enfermeria,sueros,2005-05-01,4,4
BELLA FLOR,otras actividades de enfermeria,sueros,2005-05-01,5,5
BERMEJO,otras actividades de enfermeria,sueros,2005-05-01,518,518
BETANZOS,otras actividades de enfermeria,sueros,2005-05-01,110,110
BOLIVAR,otras actividades de enfermeria,sueros,2005-05-01,9,9
BOLPEBRA,otras actividades de enfermeria,sueros,2005-05-01,6,6
BOYUIBE,otras actividades de enfermeria,sueros,2005-05-01,24,24
BUENA VISTA,otras actividades de enfermeria,sueros,2005-05-01,45,45
CABEZAS,otras actividades de enfermeria,sueros,2005-05-01,70,70
CAIROMA,otras actividades de enfermeria,sueros,2005-05-01,15,15
"CAIZA ""D""",otras actividades de enfermeria,sueros,2005-05-01,25,25
CAJUATA,otras actividades de enfermeria,sueros,2005-05-01,18,18
CALAMARCA,otras actividades de enfermeria,sueros,2005-05-01,9,9
CAMARGO,otras actividades de enfermeria,sueros,2005-05-01,53,53
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,sueros,2005-05-01,9,9
CAMIRI,otras actividades de enfermeria,sueros,2005-05-01,1231,1231
CAPINOTA,otras actividades de enfermeria,sueros,2005-05-01,22,22
CAQUIAVIRI,otras actividades de enfermeria,sueros,2005-05-01,10,10
CARACOLLO,otras actividades de enfermeria,sueros,2005-05-01,13,13
CARANAVI,otras actividades de enfermeria,sueros,2005-05-01,248,248
CARANGAS,otras actividades de enfermeria,sueros,2005-05-01,1,1
CARAPARI,otras actividades de enfermeria,sueros,2005-05-01,26,26
CARIPUYO,otras actividades de enfermeria,sueros,2005-05-01,7,7
CARMEN RIVERO TORREZ,otras actividades de enfermeria,sueros,2005-05-01,3,3
CHALLAPATA,otras actividades de enfermeria,sueros,2005-05-01,54,54
CHAQUI,otras actividades de enfermeria,sueros,2005-05-01,9,9
CHARAGUA,otras actividades de enfermeria,sueros,2005-05-01,81,81
CHAYANTA,otras actividades de enfermeria,sueros,2005-05-01,45,45
CHIMORE,otras actividades de enfermeria,sueros,2005-05-01,21,21
CHIPAYA,otras actividades de enfermeria,sueros,2005-05-01,3,3
CHOQUE COTA,otras actividades de enfermeria,sueros,2005-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,sueros,2005-05-01,182,182
CHUMA,otras actividades de enfermeria,sueros,2005-05-01,9,9
CLIZA,otras actividades de enfermeria,sueros,2005-05-01,1,1
COBIJA,otras actividades de enfermeria,sueros,2005-05-01,142,142
COCHABAMBA,otras actividades de enfermeria,sueros,2005-05-01,5085,5085
COLCAPIRHUA,otras actividades de enfermeria,sueros,2005-05-01,32,32
"COLCHA ""K""",otras actividades de enfermeria,sueros,2005-05-01,21,21
COLLANA,otras actividades de enfermeria,sueros,2005-05-01,6,6
COLOMI,otras actividades de enfermeria,sueros,2005-05-01,30,30
COLPA BELGICA,otras actividades de enfermeria,sueros,2005-05-01,14,14
COLQUECHACA,otras actividades de enfermeria,sueros,2005-05-01,26,26
COLQUENCHA,otras actividades de enfermeria,sueros,2005-05-01,4,4
COLQUIRI,otras actividades de enfermeria,sueros,2005-05-01,31,31
COMARAPA,otras actividades de enfermeria,sueros,2005-05-01,64,64
CONCEPCION,otras actividades de enfermeria,sueros,2005-05-01,25,25
COPACABANA,otras actividades de enfermeria,sueros,2005-05-01,22,22
CORIPATA,otras actividades de enfermeria,sueros,2005-05-01,2,2
CORO CORO,otras actividades de enfermeria,sueros,2005-05-01,5,5
COROICO,otras actividades de enfermeria,sueros,2005-05-01,412,412
CORQUE,otras actividades de enfermeria,sueros,2005-05-01,6,6
COTAGAITA,otras actividades de enfermeria,sueros,2005-05-01,171,171
COTOCA,otras actividades de enfermeria,sueros,2005-05-01,132,132
CUATRO CAÑADAS,otras actividades de enfermeria,sueros,2005-05-01,29,29
CUEVO,otras actividades de enfermeria,sueros,2005-05-01,1,1
CULPINA,otras actividades de enfermeria,sueros,2005-05-01,26,26
CURAHUARA DE CARANGAS,otras actividades de enfermeria,sueros,2005-05-01,8,8
CURVA,otras actividades de enfermeria,sueros,2005-05-01,3,3
DESAGUADERO,otras actividades de enfermeria,sueros,2005-05-01,11,11
EL ALTO,otras actividades de enfermeria,sueros,2005-05-01,1804,1804
EL CHORO,otras actividades de enfermeria,sueros,2005-05-01,2,2
EL PUENTE(STC),otras actividades de enfermeria,sueros,2005-05-01,14,14
EL PUENTE(TJA),otras actividades de enfermeria,sueros,2005-05-01,39,39
EL TORNO,otras actividades de enfermeria,sueros,2005-05-01,142,142
EL VILLAR,otras actividades de enfermeria,sueros,2005-05-01,13,13
