,group,variable,month,Nº DE TBP BAAR (+) NUEVOS CURADOS CANTIDAD,Nº DE TBP BAAR (+) NUEVOS CURADOS CANTIDAD,TOTALES
GUTIERREZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,0,1,1
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,1,2,3
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,2,3,5
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,7,5,12
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,2,1,3
LURIBAY,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,1,0,1
MINEROS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,1,0,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,7,3,10
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,1,1,2
PALOS BLANCOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,3,0,3
POROMA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,1,0,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,3,1,4
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,2,4,6
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,4,1,5
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,3,3,6
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,4,1,5
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,2,0,2
SAN JAVIER(STC),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,0,1,1
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,1,1,2
SAN LUCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,2,1,3
SAN MATIAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,64,40,104
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,1,0,1
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,0,2,2
SORACACHI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,0,1,1
SORATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,2,0,2
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,3,1,4
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,2,3,5
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,3,1,4
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,3,2,5
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,1,2,3
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,0,1,1
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,3,1,4
VITICHI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,1,0,1
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,0,1,1
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,5,4,9
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-05-01,3,0,3
ANCORAIMES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,0,1,1
ARQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,0,1,1
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,0,1,1
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,3,1,4
CARAPARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,0,1,1
CARMEN RIVERO TORREZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,0,1
CHIMORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,3,1,4
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,3,0,3
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,7,1,8
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,0,1
COLOMI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,0,1
CORIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,1,2
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,2,0,2
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,2,0,2
CULPINA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,2,0,2
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,6,3,9
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,4,3,7
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,2,0,2
HUANUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,5,1,6
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,3,1,4
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,4,3,7
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,0,1,1
MAPIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,0,1,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,7,1,8
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,5,0,5
PALCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,1,2
PALOS BLANCOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,1,2
POCOATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,0,1
POROMA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,0,1
PORTACHUELO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,0,1,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,3,0,3
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,7,0,7
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,1,2
RAVELO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,0,1,1
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,2,2,4
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,5,1,6
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,0,1
SAN CARLOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,0,3,3
SAN JUAN DE YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,0,1,1
SAN LUCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,0,1
SAN MATIAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,0,1
SANTA ANA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,2,3
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,47,18,65
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,3,1,4
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,3,0,3
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,5,6
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,1,2
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,3,0,3
TIQUIPAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,1,2
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,5,2,7
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,1,2
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,4,0,4
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,1,2
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,1,2
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,7,2,9
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,4,2,6
YOTALA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-06-01,1,0,1
ACHACACHI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,0,1
ACHOCALLA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,0,1,1
AIQUILE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,0,1,1
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,1,2
BUENA VISTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,0,1
"CAIZA ""D""",tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,0,1
CALACOTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,0,1,1
CALAMARCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,0,1,1
CAMIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,0,1
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,2,0,2
CHAQUI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,0,1
CHIMORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,0,1,1
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,2,1,3
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,4,3,7
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,2,0,2
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,0,1
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,2,0,2
CULPINA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,0,1,1
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,3,2,5
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,4,1,5
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,3,4
INCAHUASI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,0,4,4
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,6,7,13
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,6,7,13
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,0,1
MAPIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,0,1
MINEROS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,1,2
MONTEAGUDO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,0,1,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,6,4,10
OCURI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,0,1
OMEREQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,2,1,3
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,0,1
PALCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,1,2
PALOS BLANCOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,0,1
POJO (CBBA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,0,1,1
PORTACHUELO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,0,2,2
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,0,2,2
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,6,3,9
PUNATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,7,1,8
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,4,3,7
ROBORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,0,1
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,5,2,7
SAN BUENA VENTURA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,0,1
SAN IGNACIO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,0,1
SAN JAVIER(STC),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,2,3
SAN LUCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,64,39,103
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,2,0,2
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,0,1
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,3,2,5
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,2,3,5
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,1,2
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,2,2,4
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,2,3
VILLA CHARCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,0,1,1
VILLA MONTES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,2,0,2
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,0,1
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,0,1
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,1,1,2
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,4,1,5
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,4,2,6
YOTALA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-07-01,0,1,1
ACHOCALLA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,1,0,1
ALTO BENI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,1,0,1
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,0,1,1
BUENA VISTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,0,1,1
CABEZAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,0,1,1
CALAMARCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,1,0,1
CAMIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,2,0,2
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,5,0,5
CHIMORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,2,0,2
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,3,0,3
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,5,5,10
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,0,1,1
COMARAPA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,0,1,1
CORIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,0,1,1
COTAGAITA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,3,0,3
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,4,2,6
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,12,5,17
EL PUENTE(STC),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,1,0,1
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,4,1,5
EL VILLAR,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,3,0,3
GUAYARAMERIN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,2,0,2
HUANUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,4,1,5
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,6,3,9
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,6,2,8
LICOMA PAMPA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,1,0,1
MINEROS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,0,1,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,3,5,8
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,3,1,4
PALCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,0,1,1
PAMPA GRANDE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,1,0,1
PORVENIR,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,1,0,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,2,3,5
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,1,1,2
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,0,5,5
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,2,3,5
RURRENABAQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,0,1,1
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,5,2,7
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,1,0,1
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,1,1,2
SAN CARLOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,1,0,1
SAN JAVIER(STC),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,0,1,1
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,4,0,4
SAN LUCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,2,0,2
SAN MATIAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,1,1,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,69,31,100
SANTA ROSA DEL SARA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,1,0,1
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,1,1,2
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,2,1,3
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,1,2,3
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,3,1,4
TEOPONTE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,1,1,2
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,5,5,10
UYUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,0,1,1
VILLA CHARCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,1,1,2
VILLA MONTES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,2,0,2
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,1,1,2
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,1,0,1
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,2,5,7
YAMPARAEZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-08-01,0,1,1
ACHACACHI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,2,0,2
ACHOCALLA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,0,1
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,2,3,5
CAMARGO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,0,1
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,5,1,6
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,3,4
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,7,0,7
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,2,3
COLPA BELGICA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,0,1
CONCEPCION,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,0,1,1
COTAGAITA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,0,1
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,2,2,4
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,9,2,11
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,0,2,2
ENTRE RIOS TRJ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,0,1,1
EUCALIPTUS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,0,1,1
GENERAL SAAVEDRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,0,2,2
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,0,3,3
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,4,6,10
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,2,4,6
LAS CARRERAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,0,1,1
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,3,0,3
MAPIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,0,1
MINEROS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,1,2
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,6,6,12
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,3,4,7
PALCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,0,1,1
PAMPA GRANDE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,0,1,1
PORTACHUELO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,0,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,0,2,2
PUNATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,3,2,5
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,1,2
ROBORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,0,1
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,2,1,3
SAN CARLOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,3,0,3
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,0,1
SAN LUCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,2,0,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,2,0,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,59,36,95
SANTA ROSA DEL SARA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,2,0,2
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,0,1
SICAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,0,1
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,0,2,2
SORATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,0,1,1
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2019-09-01,1,1,2
