,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,5,31,5,31,36
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,2,1,2,1,3
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,23,146,23,146,169
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,10,8,10,8,18
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,4,15,4,15,19
SACACA,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,1,0,1,0,1
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,1,2,1,2,3
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,3,5,3,5,8
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,1,7,1,7,8
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,3,14,3,14,17
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,10,27,10,27,37
SAN JOAQUIN,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,1,1,1,1,2
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,0,1,0,1,1
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,7,10,7,10,17
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,4,5,4,5,9
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,0,5,0,5,5
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,3,3,3,3,6
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,46,119,46,119,165
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,3,6,3,6,9
SENA,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,0,1,0,1,1
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,0,7,0,7,7
SORATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,1,0,1,0,1
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,11,81,11,81,92
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,4,8,4,8,12
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,55,84,55,84,139
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,3,1,3,1,4
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,4,2,4,2,6
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,1,8,1,8,9
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,2,1,2,1,3
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,3,41,3,41,44
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,2,3,2,3,5
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,10,17,10,17,27
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,0,1,0,1,1
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,4,5,4,5,9
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,1,2,1,2,3
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,0,8,0,8,8
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,9,31,9,31,40
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,11,32,11,32,43
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos de salud,2011-03-01,0,4,0,4,4
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,16,0,16,16
ALCALA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,1,0,1,1
ARAMPAMPA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,6,21,6,21,27
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,4,20,4,20,24
AUCAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,1,0,1,1
AYATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,7,0,7,7
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,1,3,1,3,4
BELLA FLOR,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,3,2,3,2,5
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,2,7,2,7,9
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,2,0,2,2
BOYUIBE,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,1,0,1,0,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,2,0,2,0,2
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,14,22,14,22,36
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,2,0,2,2
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,3,36,3,36,39
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,4,0,4,4
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,2,28,2,28,30
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,5,8,5,8,13
CHAYANTA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,5,0,5,5
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,5,58,5,58,63
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,26,284,26,284,310
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,2,0,2,2
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,9,11,9,11,20
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,2,10,2,10,12
COTAGAITA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,1,3,1,3,4
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,2,12,2,12,14
CUEVO,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,2,0,2,0,2
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,3,2,3,2,5
DESAGUADERO,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,1,1,1,1,2
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,62,229,62,229,291
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,1,0,1,0,1
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,1,4,1,4,5
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,6,41,6,41,47
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,1,0,1,0,1
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,1,0,1,1
ICLA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,1,0,1,1
INCAHUASI,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,1,1,1,1,2
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,3069,2891,3069,2891,5960
LAGUNILLAS,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,1,0,1,0,1
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,2,2,2,2,4
MACHACAMARCA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,1,1,1,1,2
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,3,0,3,3
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,7,6,7,6,13
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,3,0,3,3
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,3,0,3,3
MOJOCOYA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,1,0,1,1
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,13,14,13,14,27
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,61,162,61,162,223
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,1,0,1,1
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,22,115,22,115,137
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,8,21,8,21,29
PAILON,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,2,0,2,2
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,4,6,4,6,10
PAMPA GRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,1,0,1,1
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,1,0,1,0,1
POCONA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,2,0,2,2
POJO (CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,2,0,2,2
POROMA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,1,3,1,3,4
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,2,0,2,2
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,11,31,11,31,42
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,11,19,11,19,30
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,7,23,7,23,30
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,13,28,13,28,41
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,5,31,5,31,36
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,1,3,1,3,4
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,17,16,17,16,33
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,1,0,1,1
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,11,13,11,13,24
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,3,8,3,8,11
SACACA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,1,0,1,1
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,2,0,2,2
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,4,3,4,3,7
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,4,7,4,7,11
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,5,15,5,15,20
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,2,0,2,2
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,10,30,10,30,40
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,110,0,110,0,110
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,3,5,3,5,8
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,2,4,2,4,6
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,1,0,1,0,1
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,5,0,5,5
SAN RAMON SCZ,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,146,179,146,179,325
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,1,7,1,7,8
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,2,0,2,2
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,2,9,2,9,11
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,14,59,14,59,73
TAPACARI,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,1,0,1,1
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,13,4,13,4,17
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,54,63,54,63,117
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,1,1,1,1,2
TIPUANI,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,9,6,9,6,15
TOMAVE,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,1,0,1,0,1
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,1,0,1,1
TORO TORO,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,1,0,1,1
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,42,65,42,65,107
URUBICHA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,1,0,1,1
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,12,0,12,12
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,7,0,7,7
VILA VILA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,1,0,1,1
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,8,22,8,22,30
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,9,30,9,30,39
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,0,1,0,1,1
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,10,3,10,3,13
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,1,1,1,1,2
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,3,2,3,2,5
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,1,1,1,1,2
YAMPARAEZ,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,1,0,1,0,1
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,13,26,13,26,39
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos de salud,2011-04-01,1,2,1,2,3
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,11,0,11,11
ARBIETO,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,1,0,1,1
ARQUE,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,1,0,1,0,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,5,18,5,18,23
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,2,2,2,2,4
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,3,10,3,10,13
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,1,0,1,0,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,1,6,1,6,7
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,1,0,1,1
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,7,0,7,7
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,3,0,3,3
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,3,14,3,14,17
CAQUIAVIRI,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,1,0,1,1
CARACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,4,0,4,4
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,4,22,4,22,26
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,1,5,1,5,6
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,4,17,4,17,21
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,3,6,3,6,9
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,13,111,13,111,124
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,26,249,26,249,275
"COLCHA ""K""",internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,3,0,3,3
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,1,15,1,15,16
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,1,3,1,3,4
COPACABANA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,2,0,2,2
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,2,17,2,17,19
COTAGAITA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,2,0,2,2
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,3,8,3,8,11
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,4,8,4,8,12
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,50,306,50,306,356
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,3,1,3,1,4
EL VILLAR,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,7,6,7,6,13
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,5,8,5,8,13
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,2,41,2,41,43
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,1,0,1,1
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,1,0,1,0,1
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,1347,1497,1347,1497,2844
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,1,0,1,0,1
MACHACAMARCA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,2,0,2,2
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,5,0,5,5
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,7,0,7,7
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,3,0,3,3
MAPIRI,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,2,0,2,0,2
MECAPACA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,1,0,1,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,2,6,2,6,8
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,20,22,20,22,42
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,59,91,59,91,150
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,1,0,1,1
OKINAWA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,3,0,3,3
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,43,231,43,231,274
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,6,28,6,28,34
PAILON,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,4,0,4,0,4
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,1,9,1,9,10
POJO (CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,3,0,3,3
POOPO,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,2,0,2,2
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,4,0,4,4
POSTRER VALLE,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,2,1,2,1,3
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,31,20,31,20,51
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,11,30,11,30,41
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,4,20,4,20,24
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,4,31,4,31,35
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,5,11,5,11,16
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,1,5,1,5,6
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,22,131,22,131,153
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,1,1,1,1,2
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,9,23,9,23,32
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,1,6,1,6,7
SACABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,1,0,1,1
SACACA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,2,1,2,1,3
SALINAS DE GARCI MENDOZA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,2,1,2,1,3
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,5,0,5,5
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,5,10,5,10,15
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,3,1,3,1,4
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,11,0,11,11
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,1,2,1,2,3
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,5,27,5,27,32
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,1,0,1,0,1
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,9,9,9,9,18
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,5,18,5,18,23
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,3,0,3,3
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,1,0,1,1
SAN RAMON SCZ,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,159,225,159,225,384
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,2,3,2,3,5
SHINAOTA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,2,0,2,2
SICA SICA (VILLA AROMA),internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,7,3,7,3,10
SIPE SIPE,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,1,0,1,1
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,1,0,1,1
SORATA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,2,0,2,2
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,27,77,27,77,104
TACACOMA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,1,0,1,1
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,1,10,1,10,11
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,50,88,50,88,138
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,2,2,2,2,4
TIPUANI,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,5,0,5,0,5
TOMAVE,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,5,11,5,11,16
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,5,0,5,5
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,20,68,20,68,88
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,2,9,2,9,11
VACAS,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,2,0,2,2
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,4,2,4,2,6
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,7,0,7,7
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,6,20,6,20,26
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,2,1,2,1,3
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,14,43,14,43,57
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,2,0,2,2
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,2,5,2,5,7
VITICHI,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,0,1,0,1,1
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,2,2,2,2,4
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2011-05-01,10,31,10,31,41
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,2,6,2,6,8
ALALAY,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
ARQUE,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,1,0,1,0,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,7,19,7,19,26
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,1,2,1,2,3
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,3,1,3,1,4
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,2,7,2,7,9
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,4,0,4,4
BOYUIBE,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,1,0,1,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,2,2,2,2,4
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,2,0,2,2
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,5,10,5,10,15
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2011-06-01,0,4,0,4,4
