,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-04-01,7,9,0,0,7,9,16
TURCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-04-01,10,9,0,0,10,9,19
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-04-01,0,1,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-04-01,1,4,0,0,1,4,5
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-04-01,1,4,0,0,1,4,5
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-04-01,1,4,0,0,1,4,5
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-04-01,2,4,1,0,3,4,7
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-04-01,4,8,0,0,4,8,12
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,1,0,0,0,1,1
ALCALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,1,1,0,0,1,1,2
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,2,2,0,0,2,2,4
BELEN DE URMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,0,1,1,1,1,2
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,1,1,0,0,1,1,2
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,2,2,0,0,2,2,4
CAMARGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,1,2,0,0,1,2,3
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,2,4,0,0,2,4,6
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,3,2,0,0,3,2,5
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,34,123,0,0,34,123,157
COLQUENCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,1,1,0,0,1,1,2
CORIPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,0,1,1,1,1,2
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,11,21,0,0,11,21,32
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,10,58,4,4,14,62,76
EL PUENTE(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,1,14,0,0,1,14,15
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,1,0,0,0,1,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,2,6,0,0,2,6,8
HUACARETA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,1,4,0,0,1,4,5
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,3,2,0,0,3,2,5
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,2,0,0,0,2,2
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,6,21,0,2,6,23,29
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,98,68,19,21,117,89,206
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,3,0,0,0,3,3
MAIRANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,1,0,0,0,1,0,1
MINEROS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,2,0,0,0,2,2
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,3,0,0,0,3,3
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,29,77,0,1,29,78,107
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,3,18,3,6,6,24,30
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,1,0,0,0,1,1
PAMPA GRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,1,0,0,0,1,0,1
PELECHUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,1,0,0,0,1,0,1
POCONA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,1,0,0,0,1,0,1
PORCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,3,7,0,0,3,7,10
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,3,3,0,0,3,3,6
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,6,18,0,1,6,19,25
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,0,1,4,1,4,5
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,0,1,3,1,3,4
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,1,0,0,0,1,1
QUIME,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,1,0,0,0,1,1
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,2,5,0,0,2,5,7
SABAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,7,5,0,0,7,5,12
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,3,7,0,0,3,7,10
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,1,0,0,0,1,1
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,2,0,0,0,2,2
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,3,5,0,0,3,5,8
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,4,16,57,92,61,108,169
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,1,2,0,0,1,2,3
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,1,0,0,0,1,1
SAPAHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,1,2,0,0,1,2,3
SENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,3,5,0,0,3,5,8
SICAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,3,1,0,0,3,1,4
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,30,56,0,0,30,56,86
TACOBAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,1,1,0,0,1,1,2
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,18,23,0,0,18,23,41
TINGUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,3,0,0,0,3,3
TRIGAL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,2,1,0,0,2,1,3
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,2,14,0,0,2,14,16
TURCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,2,2,0,0,2,2,4
UNCIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,3,3,0,0,3,3,6
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,2,0,2,2,4,2,6
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,3,0,0,0,3,3
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,2,18,0,2,2,20,22
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,1,1,0,0,1,1,2
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,1,2,0,0,1,2,3
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,5,1,0,0,5,1,6
YOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,0,1,0,0,0,1,1
YUNCHARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-05-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,2,0,0,0,2,2
BAURES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,5,1,0,0,5,1,6
BELEN DE ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,3,0,0,0,3,3
BELLA FLOR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,1,0,0,0,1,0,1
BOLIVAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,2,2,0,0,2,2,4
CALAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
CAMARGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,2,4,0,0,2,4,6
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,4,0,0,0,4,4
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,1,9,0,0,1,9,10
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,1,4,0,0,1,4,5
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,13,53,0,0,13,53,66
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,10,22,0,0,10,22,32
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
COLPA BELGICA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,1,1,0,0,1,1,2
COLQUENCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,2,0,0,0,2,2
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,5,10,0,0,5,10,15
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,7,40,106,34,113,74,187
EL PUENTE(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,2,0,0,0,2,2
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,7,21,0,0,7,21,28
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
HUACARETA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,2,0,0,0,2,2
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,0,1,0,1,0,1
HUMANATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,0,3,4,3,4,7
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,3,14,0,2,3,16,19
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,32,44,39,99,71,143,214
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,5,0,0,0,5,5
MAIRANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,1,1,0,0,1,1,2
MINEROS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,2,1,0,0,2,1,3
MOJINETE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,5,2,0,0,5,2,7
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,3,15,0,11,3,26,29
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,14,15,15,51,29,66,95
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,0,1,1,1,1,2
PAMPA GRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,2,0,0,0,2,2
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,5,2,0,0,5,2,7
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,18,71,0,0,18,71,89
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
PUERTO ACOSTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,5,7,0,0,5,7,12
RURRENABAQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,3,8,0,0,3,8,11
SABAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,1,1,0,0,1,1,2
SAN AGUSTIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,1,1,0,0,1,1,2
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,5,4,0,0,5,4,9
SAN IGNACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,4,20,0,0,4,20,24
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,2,0,0,0,2,2
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,2,0,0,0,2,2
SAN PABLO DE LIPEZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,2,2,0,0,2,2,4
SAN PEDRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,1,0,0,1,1,1,2
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,0,0,1,0,1,1
SAN RAFAEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
SAN RAMON BENI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,8,50,0,0,8,50,58
SORATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,0,5,7,5,7,12
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,17,35,0,0,17,35,52
TACOBAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,10,11,0,0,10,11,21
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,8,23,0,0,8,23,31
TINGUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,1,1,0,0,1,1,2
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,7,12,0,0,7,12,19
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,24,49,0,0,24,49,73
UNCIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,1,7,0,0,1,7,8
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,1,2,0,0,1,2,3
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,1,2,0,0,1,2,3
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,3,7,0,0,3,7,10
VITICHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,1,0,0,0,1,0,1
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-06-01,3,8,0,0,3,8,11
ALTO BENI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,1,0,0,0,1,0,1
ANCORAIMES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,2,0,0,0,2,2
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,4,0,0,0,4,4
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,1,2,0,0,1,2,3
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,2,0,0,0,2,2
BOLIVAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,0,1,0,1,0,1
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,3,2,0,0,3,2,5
CAMARGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,3,6,0,0,3,6,9
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,1,3,0,0,1,3,4
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,5,11,0,0,5,11,16
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,4,32,0,0,4,32,36
COLLANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,3,0,0,0,3,3
COLQUENCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
COPACABANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
CORO CORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,1,0,0,0,1,0,1
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,2,0,0,0,2,2
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,1,1,0,0,1,1,2
CUEVO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,2,0,0,0,2,2
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,4,31,6,6,10,37,47
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,3,14,0,0,3,14,17
ESCOMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,0,7,10,7,10,17
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,3,0,15,32,18,32,50
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,1,0,0,0,1,0,1
HUARINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
LA ASUNTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,1,0,0,0,1,0,1
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,3,1,0,1,3,4
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,19,61,6,20,25,81,106
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,4,5,0,1,4,6,10
MAIRANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,1,1,0,0,1,1,2
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,3,0,0,0,3,3
OCURI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,2,2,0,0,2,2,4
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,21,33,46,98,67,131,198
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,1,5,0,0,1,5,6
PAMPA GRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,1,0,0,0,1,0,1
PORVENIR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,7,23,0,0,7,23,30
PUCARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,0,1,1,1,1,2
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,1,1,0,0,1,1,2
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,4,7,0,0,4,7,11
RURRENABAQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,4,9,0,0,4,9,13
SABAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,8,2,0,0,8,2,10
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,6,0,0,0,6,6
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,2,5,0,0,2,5,7
SAN IGNACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,1,3,0,0,1,3,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,2,0,0,0,2,2
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,0,1,1,1,1,2
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,1,5,0,0,1,5,6
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
SAN LUCAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
SAN PEDRO DE QUEMES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,2,0,0,0,2,0,2
SAN RAMON BENI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,2,4,0,0,2,4,6
SANTA ANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,1,2,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,5,16,0,0,5,16,21
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,2,2,0,0,2,2,4
SENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,1,0,0,0,1,0,1
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,15,40,0,1,15,41,56
TACOBAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,1,2,0,0,1,2,3
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,26,25,2,2,28,27,55
TARVITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,2,0,0,0,2,2
TOLEDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,1,0,1,0,2,0,2
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,3,3,0,0,3,3,6
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,3,7,1,3,4,10,14
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,1,0,0,0,1,0,1
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,2,0,0,0,2,2
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,1,0,0,0,1,0,1
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,1,5,0,0,1,5,6
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,3,0,0,0,3,3
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2016-07-01,0,1,0,0,0,1,1
