,group,variable,month,DT 4TA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 4TA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 4TA. DOSIS DE 10 A 49 AÑOS FUERA,DT 4TA. DOSIS DE 10 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
CORIPATA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,6,0,4,0,10,10
CORO CORO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,1,0,2,2
COROICO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,2,3,8,4,10,14
CORQUE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,4,11,29,11,33,44
COTAGAITA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,6,18,20,18,26,44
COTOCA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,2,25,129,263,131,288,419
CUATRO CAÑADAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,3,0,0,1,3,4
CUEVO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,15,2,15,2,17
CULPINA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,11,15,150,148,161,163,324
CURAHUARA DE CARANGAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,3,10,11,11,14,25
CURVA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,0,3,3,4,3,7
EL ALTO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,38,321,717,854,755,1175,1930
EL PUENTE(STC),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,58,78,58,80,138
EL PUENTE(TJA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,2,1,0,2,2,4
EL TORNO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,49,53,300,300,349,353,702
EL VILLAR,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,0,1,27,2,27,29
ENTRE RIOS TRJ,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,4,5,19,12,23,17,40
ENTRE RIOS CBBA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,6,15,0,4,6,19,25
ESCARA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,3,0,2,0,5,5
ESCOMA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,1,0,1,0,1
EUCALIPTUS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,3,0,3,3
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,2,5,0,0,2,5,7
FERNANDEZ ALONSO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,95,99,95,101,196
FILADELFIA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,4,16,23,16,27,43
GUANAY,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,3,40,38,40,41,81
GUAQUI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,16,12,16,14,30
GUAYARAMERIN,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,7,1,4,1,11,12
GUTIERREZ,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,3,0,1,0,4,4
HUACARETA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,4,2,5,4,9,6,15
HUANUNI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,1,13,32,14,33,47
HUARACAJE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
HUARINA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,4,0,8,0,12,12
HUAYLLAMARCA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,11,19,11,20,31
INCAHUASI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,2,5,0,4,2,9,11
INGAVI (HUMAITA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
INQUISIVI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,33,45,33,47,80
IXIAMAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,1,0,2,2
JESUS DE MACHACA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,2,7,0,0,2,7,9
LA ASUNTA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,2,2,2,4,6
LA GUARDIA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,30,42,224,302,254,344,598
LA PAZ,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,18,214,80,179,98,393,491
LAGUNILLAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,2,4,3,2,5,6,11
LAJA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,6,0,0,0,6,6
LAS CARRERAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,0,0,0,1,0,1
LLALLAGUA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,42,78,42,79,121
LLICA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,3,0,0,0,3,3
LORETO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,2,0,4,4
LURIBAY,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
MACHACAMARCA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,5,0,5,5
MACHARETI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,3,2,2,3,5,8
MAGDALENA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
MAIRANA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,3,0,0,0,3,3
MAPIRI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,5,0,2,0,7,7
MINEROS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
MIZQUE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,2,4,8,10,10,14,24
MOJOCOYA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,4,2,0,1,4,3,7
MONTEAGUDO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,6,8,64,87,70,95,165
MONTERO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,7,20,64,77,71,97,168
MORO MORO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,3,4,3,4,7
MOROCHATA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,2,3,0,0,2,3,5
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,1,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,2,0,0,0,2,0,2
OCURI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,34,28,34,28,62
OKINAWA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,6,4,10,5,16,21
OMEREQUE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,2,1,6,2,8,10
ORURO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,10,59,108,370,118,429,547
PADILLA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,7,7,28,36,35,43,78
PAILON,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,6,3,21,17,27,20,47
PALCA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,4,0,1,1,5,6
PALOS BLANCOS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,2,1,0,1,2,2,4
PAMPA AULLAGAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,1,2,1,2,3
PAMPA GRANDE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,2,2,0,1,2,3,5
PAPEL PAMPA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,4,2,4,2,6
PASORAPA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,1,2,4,3,5,8
PATACAMAYA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,1,0,0,1,1,2
PAZÑA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,9,14,9,16,25
PELECHUCO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,2,0,2,2
POCOATA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
POCONA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,1,4,14,5,15,20
POJO (CBBA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,5,3,6,4,11,15
POOPO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,4,0,4,4
POROMA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,13,16,12,32,25,48,73
PORONGO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,3,3,72,70,75,73,148
PORTACHUELO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,11,19,1,0,12,19,31
PORVENIR,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,5,0,6,18,11,18,29
POSTRER VALLE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,1,0,1,1,2,3
POTOSI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,5,40,86,67,91,107,198
PRESTO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,1,1,1,1,2
PUCARA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,15,10,0,0,15,10,25
PUCARANI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,3,0,6,0,9,9
PUERTO ACOSTA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,0,0,0,1,0,1
PUERTO CARABUCO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,1,0,1,0,1
PUERTO PEREZ,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
PUERTO QUIJARRO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
PUERTO RICO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,2,2,24,18,26,20,46
PUERTO SUAREZ,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,3,33,164,138,167,171,338
PUNA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,3,4,6,4,9,13
PUNATA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,5,14,0,3,5,17,22
QUILLACOLLO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,5,9,29,35,34,44,78
QUIME,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
QUIRUSILLAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,6,0,2,0,8,8
RAVELO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,37,6,3,0,40,6,46
REYES,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,1,0,2,1,3,4
RIBERALTA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,4,3,4,5,9
ROBORE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,2,8,10,10,12,18,30
RURRENABAQUE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
SABAYA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,1,3,1,3,4
SACABA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,7,29,40,45,47,74,121
SACABAMBA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,1,0,1,0,1
SACACA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
SAIPINA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,33,22,33,23,56
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,5,4,5,6,11
SAMAIPATA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,4,4,3,4,7,11
SAN ANDRES,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,5,11,7,7,12,18,30
SAN ANDRES DE MACHACA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,1,1,1,2,3
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,3,12,3,1,6,13,19
SAN BENITO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,1,0,3,3
SAN BORJA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,5,2,9,2,14,16
SAN BUENA VENTURA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,3,2,4,3,7,10
SAN CARLOS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,27,35,37,48,64,83,147
SAN IGNACIO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,3,5,11,6,14,11,25
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,7,49,75,68,82,117,199
SAN JAVIER(BNI),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,7,0,7,7
SAN JAVIER(STC),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,5,0,0,0,5,5
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,18,19,23,20,41,61
SAN JUAN DE YAPACANI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,4,8,4,8,12
SAN JULIAN,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,5,11,19,63,24,74,98
SAN LORENZO(PND),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,1,1,1,1,2
SAN LORENZO(TJA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,4,21,27,21,31,52
SAN LUCAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,20,42,27,42,47,89
SAN MATIAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,4,15,16,15,20,35
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,2,19,21,20,23,39,62
SAN PEDRO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,1,8,1,8,9
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,5,0,6,6
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,13,5,13,7,20
SAN RAFAEL,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,3,0,0,0,3,3
SAN RAMON BENI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,4,0,0,0,4,4
SAN RAMON SCZ,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,6,0,1,0,7,7
SANTA ANA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,2,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,169,480,316,282,485,762,1247
SANTA ROSA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,10,13,10,15,25
SANTA ROSA DEL SARA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,3,11,3,13,16
SANTIAGO DE HUARI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,39,17,39,17,56
SANTIAGO DE MACHACA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,0,0,2,2
SANTIVAÑES,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,2,3,2,3,5
SAPAHAQUI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,3,1,2,1,5,6
SENA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
SHINAOTA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,2,7,24,16,26,23,49
SICA SICA (VILLA AROMA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,1,0,3,3
SICAYA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
SIPE SIPE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,2,15,1,9,3,24,27
SOPACHUY,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,9,1,1,2,10,12
SORACACHI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,1,1,1,1,2
SORATA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,4,1,0,1,4,5
SUCRE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,61,112,96,119,157,231,388
TACACHI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,3,0,3,3
TACACOMA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
TACOPAYA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,2,2,2,2,4
TAPACARI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,9,16,9,18,27
TARABUCO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,7,3,7,4,11
TARACO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,0,0,2,2
TARATA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,2,1,2,3,5
TARIJA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,8,72,10,28,18,100,118
TARVITA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,1,16,38,17,39,56
TEOPONTE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,3,2,1,2,4,6
TIAWANACU,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
TINGUIPAYA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
TIPUANI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,0,1,2,1,2,3
TIQUIPAYA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,5,7,9,8,14,22
TIRAQUE (CBBA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,8,0,1,1,9,10
TOCO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,1,3,1,5,6
TOLATA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,1,6,1,7,8
TOLEDO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,7,24,7,25,32
TOMAVE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,10,18,10,20,30
TOMINA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,2,0,0,4,2,4,6
TOTORA(CBBA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,10,1,15,2,25,27
TOTORA(ORR),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,6,15,25,15,31,46
TRIGAL,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,1,0,2,2
TRINIDAD,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,2,40,8,18,10,58,68
TUPIZA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,24,24,5,2,29,26,55
TURCO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
UNCIA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,14,2,10,2,24,26
URIONDO (A. CONCEPCION),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
URUBICHA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,0,0,2,2
UYUNI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,0,0,2,2
VACAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,5,5,7,5,12,17
VALLEGRANDE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,8,52,68,53,76,129
VIACHA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,18,1,10,1,28,29
VILLA CHARCAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,8,2,0,2,8,4,12
VILLA MONTES,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,10,2,4,21,14,23,37
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,0,0,2,2
VILLA SERRANO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,1,14,14,14,15,29
VILLA TUNARI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,6,17,10,19,16,36,52
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,0,3,4,4,4,8
VILLAZON,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,3,39,334,411,337,450,787
VINTO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,7,0,12,0,19,19
VITICHI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,0,0,2,2
WARNES,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,8,48,86,131,94,179,273
YACO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,0,0,2,2
YACUIBA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,9,8,1,8,10,16,26
YAMPARAEZ,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,2,0,1,1,3,4
YANACACHI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,2,0,4,4
YAPACANI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,8,12,61,127,69,139,208
YOCALLA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,3,0,0,0,3,3
YOTALA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,9,4,1,4,10,14
YUNCHARA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,1,0,0,11,1,11,12
ZUDAÑEZ,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,1,0,3,3
ACACIO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-05-01,0,0,66,46,66,46,112
ACHACACHI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-05-01,0,2,4,10,4,12,16
ACHOCALLA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-05-01,0,6,0,5,0,11,11
AIQUILE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-05-01,1,0,100,114,101,114,215
ALALAY,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-05-01,0,0,0,3,0,3,3
ALTO BENI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-05-01,2,8,1,3,3,11,14
ANCORAIMES,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-05-01,1,3,0,0,1,3,4
ANDAMARCA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-05-01,0,2,0,1,0,3,3
ANTEQUERA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-05-01,0,2,1,2,1,4,5
ANZALDO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-05-01,0,1,1,2,1,3,4
APOLO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-05-01,0,1,0,1,0,2,2
ARAMPAMPA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-05-01,0,0,12,14,12,14,26
ARANI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-05-01,6,11,3,4,9,15,24
ARBIETO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-05-01,3,4,2,4,5,8,13
ARQUE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-05-01,1,4,0,3,1,7,8
ASCENCION DE GUARAYOS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-05-01,0,13,0,2,0,15,15
ATOCHA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-05-01,0,0,0,3,0,3,3
AYATA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2016-05-01,0,0,18,17,18,17,35
