,group,variable,month,DT 5TA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 5TA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 5TA. DOSIS DE 10 A 49 AÑOS FUERA,DT 5TA. DOSIS DE 10 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
BUENA VISTA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,1,51,78,52,79,131
CABEZAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,3,5,3,5,8
CAIROMA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
"CAIZA ""D""",otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
CALAMARCA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,0,1,0,2,0,2
CAMARGO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,9,0,1,0,10,10
CAMIRI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,4,5,27,38,31,43,74
CAPINOTA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,3,1,10,1,13,14
CARACOLLO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,1,1,1,3,4
CARANAVI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,4,16,8,16,12,28
CARANGAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,2,2,2,2,4
CARAPARI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,2,0,15,8,17,8,25
CARIPUYO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,3,0,14,0,17,17
CARMEN RIVERO TORREZ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,0,0,2,2
CHALLAPATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,33,11,33,13,46
CHARAGUA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,3,0,5,8,8,8,16
CHIMORE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,6,3,3,4,9,13
CHOQUE COTA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,21,24,21,24,45
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,2,0,2,2,4
CHUMA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,5,8,5,8,13
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
CLIZA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,3,0,5,0,8,8
COBIJA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,5,13,8,27,13,40,53
COCHABAMBA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,12,87,233,198,245,285,530
COLCAPIRHUA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,3,10,3,6,6,16,22
"COLCHA ""K""",otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,4,0,0,0,4,0,4
COLOMI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,4,0,2,0,6,6
COLPA BELGICA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,0,0,5,1,5,6
COLQUIRI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,19,0,21,21
COMARAPA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,102,110,102,112,214
CONCEPCION,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,6,390,370,390,376,766
CORIPATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
CORQUE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,4,1,16,23,20,24,44
COTAGAITA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,6,0,8,8
COTOCA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,2,19,100,167,102,186,288
CUEVO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,1,1,21,2,22,24
CURAHUARA DE CARANGAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,1,2,1,3,4
CURVA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,3,6,3,6,9
EL ALTO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,23,206,696,780,719,986,1705
EL PUENTE(STC),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,4,0,5,5
EL TORNO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,13,25,132,150,145,175,320
EL VILLAR,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,2,0,2,2
ENTRE RIOS TRJ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,12,11,12,12,24
ENTRE RIOS CBBA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,3,5,0,1,3,6,9
ESCARA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,0,0,0,1,0,1
EUCALIPTUS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,3,0,3,3
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,85,82,85,83,168
GENERAL SAAVEDRA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,3,0,3,3
GUANAY,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,20,25,20,25,45
GUAQUI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,21,13,21,14,35
GUAYARAMERIN,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,2,3,2,5,7
GUTIERREZ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,1,0,2,2
HUACARETA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,3,4,4,2,7,6,13
HUANUNI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,2,3,26,4,28,32
HUARACAJE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
HUARINA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,3,5,3,5,8
HUAYLLAMARCA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,1,3,1,4,5
HUMANATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
INCAHUASI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,1,0,2,2
INGAVI (HUMAITA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,1,3,1,3,4
IXIAMAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,0,0,2,2
LA ASUNTA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,47,33,47,33,80
LA GUARDIA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,28,36,129,195,157,231,388
LA PAZ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,23,146,51,97,74,243,317
LAGUNILLAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,8,5,8,7,15
LAJA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
LAS CARRERAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,2,0,0,0,2,0,2
LLALLAGUA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,0,19,34,20,34,54
LLICA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
LORETO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,1,1,0,2,1,3
MACHACAMARCA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,1,0,1,0,1
MACHARETI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,5,0,5,1,6
MAGDALENA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,0,0,2,2
MAIRANA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,1,0,3,3
MAPIRI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,4,0,2,0,6,6
MINEROS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,4,5,0,6,4,10
MIZQUE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,2,1,11,2,13,3,16
MOCOMOCO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,1,0,2,2
MOJOCOYA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,2,0,3,3
MONTEAGUDO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,8,3,49,89,57,92,149
MONTERO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,9,35,50,35,59,94
MORO MORO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,1,0,1,0,1
MOROCHATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,2,0,2,2
OKINAWA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,2,18,2,20,22
OMEREQUE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,2,0,4,4
ORURO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,22,52,209,52,231,283
PADCAYA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,0,0,0,1,0,1
PADILLA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,2,3,8,16,10,19,29
PAILON,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,8,8,7,7,15,15,30
PALCA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,1,0,3,3
PALOS BLANCOS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
PAMPA AULLAGAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
PAMPA GRANDE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,4,0,2,0,6,6
PASORAPA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,3,1,3,2,5
PATACAMAYA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,2,0,0,1,2,3
PAZÑA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,3,5,3,5,8
POCOATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
POCONA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,9,10,9,10,19
POJO (CBBA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,3,2,7,3,10,13
POOPO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,0,0,2,2
POROMA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,46,45,46,45,91
PORONGO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,2,11,89,123,91,134,225
PORTACHUELO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,12,0,0,0,12,12
PORVENIR,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,4,8,4,8,12
POTOSI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,4,18,5,5,9,23,32
PRESTO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,5,1,5,2,7
PUCARA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,2,4,0,0,2,4,6
PUCARANI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,6,0,0,0,6,6
PUERTO GONZALO MORENO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
PUERTO PEREZ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
PUERTO RICO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,1,2,2,3,3,6
PUERTO VILLARROEL,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,2,10,36,31,38,41,79
PUNA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,62,63,62,63,125
PUNATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,4,0,0,1,4,5
QUILLACOLLO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,9,7,19,7,28,35
QUIME,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,6,0,6,6
QUIRUSILLAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,10,11,0,0,10,11,21
RAVELO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,11,0,2,0,13,13
REYES,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,2,0,2,0,2
RIBERALTA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,1,0,3,3
ROBORE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,6,0,1,0,7,7
SABAYA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,2,3,2,3,5
SACABA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,11,7,21,8,32,40
SACABAMBA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,7,11,7,11,18
SACACA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
SAIPINA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,88,73,69,48,157,121,278
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,4,2,4,4,8
SAMAIPATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,2,11,7,4,9,15,24
SAN ANDRES,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,8,0,4,0,12,12
SAN ANDRES DE MACHACA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,2,0,3,3
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,1,7,8,8,9,17
SAN BENITO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,2,0,4,4
SAN BORJA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,7,0,1,0,8,8
SAN BUENA VENTURA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
SAN CARLOS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,40,44,40,42,80,86,166
SAN IGNACIO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,4,4,3,4,7,11
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,10,20,24,27,34,47,81
SAN JAVIER(BNI),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,5,0,5,5
SAN JAVIER(STC),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,8,2,14,2,22,24
SAN JUAN DE YAPACANI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,1,1,1,2,3
SAN JULIAN,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,3,29,26,29,29,58
SAN LORENZO(TJA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,2,5,1,6,3,9
SAN LUCAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,3,8,32,33,35,41,76
SAN MATIAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,4,3,4,5,9
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,2,8,0,3,2,11,13
SAN PEDRO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,4,0,20,0,24,24
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,3,0,3,3
SAN RAFAEL,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,2,0,4,4
SAN RAMON BENI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,0,0,2,2
SAN RAMON SCZ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
SANTA ANA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,99,247,266,327,365,574,939
SANTA ROSA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,4,8,4,8,12
SANTA ROSA DEL SARA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,8,0,10,10
SANTIAGO DE HUARI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,5,7,5,7,12
SANTIVAÑES,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,4,0,0,1,4,1,5
SENA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
SHINAOTA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,8,11,8,12,20
SICA SICA (VILLA AROMA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
SICAYA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
SIPE SIPE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,3,4,5,5,8,13
SOPACHUY,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,0,0,2,1,2,3
SORACACHI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,2,0,2,2
SORATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,3,0,0,0,3,3
SUCRE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,31,57,69,92,100,149,249
TAPACARI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,6,7,6,7,13
TARABUCO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,1,3,1,3,4
TARACO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,0,0,2,2
TARATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,2,1,1,2,3,5
TARIJA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,12,31,4,15,16,46,62
TARVITA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,4,33,13,33,17,50
TEOPONTE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,2,0,3,3
TIAWANACU,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
TIQUIPAYA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,2,5,9,7,11,12,23
TIRAQUE (CBBA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
TOCO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,1,2,0,3,1,4
TOLATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,2,1,0,2,2,4
TOLEDO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,2,3,2,3,5
TOMAVE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,1,0,3,3
TOMINA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,2,0,5,1,7,8
TOTORA(CBBA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,5,11,5,11,16
TOTORA(ORR),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,11,13,11,15,26
TRINIDAD,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,17,1,12,1,29,30
TUPIZA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,2,13,9,14,11,25
UNCIA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,3,0,0,0,3,3
URIONDO (A. CONCEPCION),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
URUBICHA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,0,0,2,2
UYUNI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,1,0,0,1,1,2
VACAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,2,3,2,4,6
VALLEGRANDE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,11,25,66,25,77,102
VIACHA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,9,0,0,0,9,9
VILA VILA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
VILLA CHARCAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,11,1,3,12,14,13,27
VILLA SERRANO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,4,4,4,5,9
VILLA TUNARI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,5,15,6,12,11,27,38
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,3,1,2,1,5,2,7
VILLAZON,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,4,17,236,204,240,221,461
VINTO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,4,0,3,1,7,8
VITICHI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,1,1,0,0,1,1,2
WARNES,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,18,31,124,66,142,97,239
YACUIBA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,9,3,0,2,9,5,14
YAMPARAEZ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,25,31,25,31,56
YANACACHI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,4,0,0,0,4,4
YAPACANI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,9,19,58,107,67,126,193
YOCALLA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
YOTALA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,3,1,4,1,7,8
YUNCHARA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,0,1,6,1,6,7
ZUDAÑEZ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-04-01,0,2,0,2,0,4,4
ACHACACHI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-05-01,0,0,0,5,0,5,5
ACHOCALLA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-05-01,0,1,9,13,9,14,23
AIQUILE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-05-01,1,3,67,60,68,63,131
ALTO BENI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-05-01,0,5,0,2,0,7,7
ANCORAIMES,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-05-01,0,1,0,0,0,1,1
ANDAMARCA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-05-01,0,1,0,0,0,1,1
ANTEQUERA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-05-01,0,0,0,1,0,1,1
ANZALDO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-05-01,0,0,1,4,1,4,5
ARAMPAMPA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-05-01,0,0,0,1,0,1,1
ARANI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-05-01,2,2,3,5,5,7,12
ARBIETO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-05-01,1,3,1,5,2,8,10
ARQUE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-05-01,0,1,0,3,0,4,4
ASCENCION DE GUARAYOS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-05-01,0,9,0,1,0,10,10
ATOCHA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-05-01,0,0,0,1,0,1,1
AYATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-05-01,0,0,0,3,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-05-01,0,0,5,10,5,10,15
BAURES,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2016-05-01,0,1,0,0,0,1,1
