,group,variable,month,DT 1RA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 1RA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 1RA. DOSIS DE 10 A 49 AÑOS FUERA,DT 1RA. DOSIS DE 10 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
EL PUENTE(STC),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,11,7,7,16,18,23,41
EL PUENTE(TJA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,18,0,2,2,20,22
EL VILLAR,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,3,4,5,4,8,8,16
ENTRE RIOS TRJ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,6,15,34,37,40,52,92
ENTRE RIOS CBBA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,418,343,6,11,424,354,778
ESCARA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,2,0,0,0,2,2
ESCOMA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,4,17,21,19,25,44
EUCALIPTUS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,2,0,3,0,5,5
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,0,10,1,10,1,11
FERNANDEZ ALONSO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,7,6,0,7,7,14
FILADELFIA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,3,0,6,1,9,10
GENERAL SAAVEDRA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,12,15,29,16,41,57
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,5,12,0,0,5,12,17
GUANAY,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,16,20,21,23,37,43,80
GUAQUI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,9,11,6,11,15,26
GUAYARAMERIN,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,17,67,374,354,391,421,812
GUTIERREZ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,3,14,38,15,41,56
HUACARETA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,11,3,2,0,13,3,16
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,0,4,5,4,5,9
HUACHACALLA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,3,9,0,9,3,12
HUANUNI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,8,21,2,13,10,34,44
HUARACAJE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,3,0,0,1,3,4
HUARINA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,1,0,0,1,1,2
HUATAJATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,5,8,1,8,6,14
HUAYLLAMARCA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,5,4,1,4,6,10
HUMANATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,3,0,5,2,8,10
ICHOCA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,3,0,6,0,9,9
ICLA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,5,4,0,0,5,4,9
INCAHUASI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,4,5,1,4,5,9,14
INGAVI (HUMAITA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,0,0,1,2,1,3
INQUISIVI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,2,11,12,13,14,27
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,0,2,3,4,3,7
IXIAMAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,11,0,0,2,11,13
JESUS DE MACHACA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,6,15,29,17,35,52
LA ASUNTA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,8,17,20,43,28,60,88
LA GUARDIA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,12,8,4,6,16,14,30
LA PAZ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,381,1191,1298,984,1679,2175,3854
LAGUNILLAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,18,10,12,11,30,21,51
LAJA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,16,1,4,2,20,22
LICOMA PAMPA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,3,0,0,1,3,4
LLALLAGUA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,33,75,282,297,315,372,687
LLICA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,2,0,4,0,6,6
LORETO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,2,42,66,43,68,111
LURIBAY,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,12,9,61,69,73,78,151
MACHACAMARCA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,4,0,1,1,5,6
MACHARETI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,4,4,1,9,5,13,18
MAGDALENA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,17,21,19,21,36,57
MAIRANA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,2,0,1,2,3,5
MALLA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,0,1,1,1,1,2
MAPIRI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,50,22,44,9,94,31,125
MECAPACA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,10,6,0,3,10,9,19
MINEROS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,33,34,30,35,63,98
MIZQUE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,15,26,71,17,86,43,129
MOCOMOCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,6,0,6,1,12,13
MOJOCOYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,2,2,4,2,6,8
MONTEAGUDO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,22,19,5,4,27,23,50
MONTERO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,40,250,1009,958,1049,1208,2257
MORO MORO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,0,0,0,1,0,1
MOROCHATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,6,13,15,13,21,34
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,3,6,9,7,12,19
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,3,0,0,1,3,4
OCURI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,24,5,33,7,57,64
OKINAWA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,5,13,12,15,17,32
OMEREQUE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,4,78,79,79,83,162
ORURO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,75,373,268,257,343,630,973
PADCAYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,8,20,1,2,9,22,31
PADILLA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,12,3,6,12,18,15,33
PAILON,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,7,60,38,45,45,105,150
PALCA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,5,18,30,33,35,51,86
PALOS BLANCOS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,32,57,368,351,400,408,808
PAMPA AULLAGAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,3,7,0,2,3,9,12
PAMPA GRANDE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,3,3,11,8,14,11,25
PAPEL PAMPA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,4,0,0,2,4,6
PASORAPA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,3,4,8,7,11,11,22
PATACAMAYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,107,3,14,1,121,4,125
PAZÑA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,6,8,2,9,8,17
PELECHUCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,9,48,39,49,48,97
POCOATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,23,1,45,2,68,70
POCONA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,7,10,16,12,23,22,45
POJO (CBBA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,4,5,5,6,9,15
POOPO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,2,0,0,0,2,2
PORCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,15,3,17,5,32,37
POROMA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,9,5,1,9,10,14,24
PORONGO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,1,0,0,0,1,1
PORTACHUELO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,9,23,82,85,91,108,199
PORVENIR,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,4,2,4,2,8,10
POSTRER VALLE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,0,2,1,2,1,3
POTOSI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,379,697,709,538,1088,1235,2323
PRESTO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,6,1,1,2,7,9
PUCARA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,0,0,1,0,1,1
PUCARANI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,29,24,24,26,53,79
PUERTO ACOSTA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,7,7,2,5,9,12,21
PUERTO CARABUCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,2,10,16,10,18,28
PUERTO GONZALO MORENO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,2,5,10,7,12,19
PUERTO PEREZ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,2,15,11,16,13,29
PUERTO QUIJARRO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,200,10,0,0,200,10,210
PUERTO RICO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,10,53,3,55,13,68
PUERTO SILES,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,1,0,14,0,15,15
PUERTO SUAREZ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,51,28,389,3,440,31,471
PUERTO VILLARROEL,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,20,75,528,420,548,495,1043
PUNA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,31,4,23,6,54,60
PUNATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,22,47,189,204,211,251,462
QUIABAYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,2,0,0,0,2,2
QUILLACOLLO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,37,61,531,116,568,177,745
QUIME,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,5,10,7,11,12,23
QUIRUSILLAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,9,1,1,0,10,1,11
RAVELO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,3,25,13,26,16,51,67
REYES,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,4,13,22,31,26,44,70
RIBERALTA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,20,290,277,36,297,326,623
RURRENABAQUE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,7,4,0,0,7,4,11
SABAYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,0,1,2,1,2,3
SACABA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,58,213,225,451,283,664,947
SACABAMBA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,9,9,7,11,16,27
SACACA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,3,35,2,22,5,57,62
SAIPINA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,2,0,1,1,3,4
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,5,18,8,20,13,33
SAMAIPATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,30,6,8,2,38,8,46
SAN ANDRES,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,17,28,22,20,39,48,87
SAN ANDRES DE MACHACA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,5,0,0,2,5,7
SAN ANTONIO DE ESMORUCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,0,12,10,12,10,22
SAN BENITO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,5,8,13,6,18,14,32
SAN BORJA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,34,78,95,119,129,197,326
SAN BUENA VENTURA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,14,1,12,3,26,29
SAN CARLOS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,17,0,1,1,18,19
SAN IGNACIO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,40,68,206,202,246,270,516
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,11,37,312,9,323,46,369
SAN JAVIER(BNI),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,8,6,14,14,22,20,42
SAN JAVIER(STC),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,11,16,95,66,106,82,188
SAN JOAQUIN,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,5,0,0,0,5,5
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,3,0,25,23,28,23,51
SAN JUAN DE YAPACANI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,6,29,65,29,71,100
SAN JULIAN,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,13,51,19,21,32,72,104
SAN LORENZO(PND),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,4,0,10,2,14,16
SAN LORENZO(TJA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,20,28,15,17,35,45,80
SAN LUCAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,32,31,2,12,34,43,77
SAN MATIAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,7,70,12,72,19,91
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,4,15,0,0,4,15,19
SAN PABLO DE LIPEZ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,3,0,0,2,3,5
SAN PEDRO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,6,30,28,32,34,66
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,3,31,0,21,3,52,55
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,10,23,36,24,46,70
SAN PEDRO DE QUEMES,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,7,1,0,0,7,1,8
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,2,0,4,0,6,6
SAN RAFAEL,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,4,28,34,28,38,66
SAN RAMON BENI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,9,25,30,27,39,66
SAN RAMON SCZ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,2,2,6,2,8,10
SANTA ANA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,3,31,1,3,4,34,38
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1441,2651,1690,1331,3131,3982,7113
SANTA ROSA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,3,0,1,0,4,4
SANTA ROSA DEL SARA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,24,20,166,166,190,186,376
SANTIAGO DE CALLAPA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,0,0,2,2,2,4
SANTIAGO DE HUARI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,1,4,8,4,9,13
SANTIAGO DE HUATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,9,0,0,1,9,10
SANTIAGO DE MACHACA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,9,1,6,1,15,16
SANTIVAÑES,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,2,97,9,98,11,109
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,2,0,5,0,7,7
SAPAHAQUI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,15,6,17,16,32,22,54
SENA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,5,10,64,57,69,67,136
SHINAOTA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,8,7,4,17,12,24,36
SICA SICA (VILLA AROMA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,3,15,22,15,25,30,55
SICAYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,3,3,2,5,5,10
SIPE SIPE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,6,18,13,15,19,33,52
SOPACHUY,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,6,0,2,2,8,10
SORACACHI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,3,5,3,5,6,10,16
SORATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,6,34,13,38,19,72,91
SUCRE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,280,502,137,172,417,674,1091
TACACHI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,3,2,2,2,5,7
TACACOMA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,1,0,0,0,1,1
TACOBAMBA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,8,16,26,16,34,50
TACOPAYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,6,4,6,2,12,6,18
TAHUA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,3,0,0,0,3,3
TAPACARI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,6,7,105,95,111,102,213
TARABUCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,6,73,68,74,74,148
TARACO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,1,0,2,1,3,4
TARATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,7,0,0,1,7,1,8
TARIJA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,157,547,67,72,224,619,843
TARVITA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,3,19,3,21,6,27
TEOPONTE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,34,32,76,17,110,49,159
TIAWANACU,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,10,0,0,0,10,10
TINGUIPAYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,0,31,29,31,29,60
TIPUANI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,6,6,10,6,16,22
TIQUIPAYA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,16,47,8,64,24,111,135
TIRAQUE (CBBA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,3,11,27,25,30,36,66
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,4,3,7,4,11,15
TOCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,6,0,1,2,7,9
TOLATA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,2,9,6,10,8,18
TOLEDO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,1,0,4,1,5,6
TOMAVE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,3,8,7,6,10,14,24
TOMINA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,3,1,0,1,3,2,5
TORO TORO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,0,7,32,7,32,39
TOTORA(CBBA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,6,7,8,7,14,14,28
TOTORA(ORR),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,4,0,0,0,4,4
TRIGAL,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,0,1,0,1,0,1
TRINIDAD,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,86,295,397,156,483,451,934
TUPIZA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,46,91,281,44,327,135,462
TURCO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,3,5,0,0,3,5,8
UMALA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,12,21,24,21,36,57
UNCIA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,36,223,66,224,102,326
URIONDO (A. CONCEPCION),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,10,25,3,4,13,29,42
UYUNI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,12,21,13,10,25,31,56
VACAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,16,7,5,7,21,14,35
VALLEGRANDE,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,6,22,19,6,25,28,53
VIACHA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,19,111,751,329,770,440,1210
VILA VILA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,1,0,5,0,6,6
VILLA CHARCAS,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,4,8,0,4,4,12,16
VILLA MONTES,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,44,87,14,11,58,98,156
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,8,10,10,12,18,30
VILLA RIVERO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,10,39,30,41,40,81
VILLA SERRANO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,6,7,18,9,24,33
VILLA TUNARI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,22,65,106,100,128,165,293
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,5,3,2,1,7,4,11
VILLAZON,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,29,65,13,15,42,80,122
VINTO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,17,107,14,39,31,146,177
VITICHI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,22,0,9,0,31,31
WALDO BALLIVIAN,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,46,137,23,33,69,170,239
YACO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,0,5,26,52,26,57,83
YACUIBA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,94,125,31,16,125,141,266
YAMPARAEZ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,3,2,1,3,4,7
YANACACHI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,5,4,0,0,5,4,9
YAPACANI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,11,14,545,454,556,468,1024
YOCALLA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,5,11,2,5,7,16,23
YUNCHARA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,1,3,2,13,3,16,19
ZUDAÑEZ,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-03-01,2,3,0,2,2,5,7
ACACIO,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-04-01,3,7,0,1,3,8,11
ACHACACHI,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-04-01,8,63,16,27,24,90,114
ACHOCALLA,otras vacunaciones,dt 1ra. dosis de 10 a 49 anos,2016-04-01,2,26,13,26,15,52,67
