,group,variable,month,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
CABEZAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,4,0,0,1,4,1,5
CAIROMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,1,0,0,0,1,0,1
CAJUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,1,1,0,0,1,1,2
CALAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,4,5,0,0,4,5,9
CAMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,2,4,0,0,2,4,6
CAPINOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,1,9,0,0,1,9,10
CHALLAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,0,2,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,1,1,0,0,1,1,2
COBIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,5,3,0,0,5,3,8
COCAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,0,1,0,0,0,1,1
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,34,120,1,0,35,120,155
COLPA BELGICA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,2,3,0,0,2,3,5
COROICO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,1,2,0,0,1,2,3
COTOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,9,20,0,0,9,20,29
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,21,91,7,8,28,99,127
EL TORNO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,6,27,0,0,6,27,33
FILADELFIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,1,2,0,0,1,2,3
GUANAY,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,2,5,0,0,2,5,7
GUAYARAMERIN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,0,2,0,0,0,2,2
HUACARETA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,0,5,0,0,0,5,5
HUACHACALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,2,0,0,0,2,0,2
HUANUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,0,2,0,0,0,2,2
ICLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,1,2,0,0,1,2,3
LA ASUNTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,0,3,4,0,4,3,7
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,15,42,2,2,17,44,61
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,91,99,2,2,93,101,194
LAJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,1,0,0,0,1,0,1
LICOMA PAMPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,2,2,0,0,2,2,4
LLALLAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,1,13,0,0,1,13,14
MINEROS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,1,2,0,0,1,2,3
MONTEAGUDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,1,3,0,0,1,3,4
MONTERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,15,37,0,0,15,37,52
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,24,22,0,10,24,32,56
PAMPA GRANDE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,1,1,0,0,1,1,2
PASORAPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,0,1,0,0,0,1,1
PELECHUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,5,1,0,0,5,1,6
POCONA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,1,0,0,0,1,0,1
PORCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,4,13,0,0,4,13,17
PORONGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,10,20,0,0,10,20,30
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,27,48,0,0,27,48,75
PUCARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,0,1,1,4,1,5,6
PUERTO CARABUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,0,2,0,0,0,2,2
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,2,0,0,0,2,0,2
QUIABAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,5,3,0,0,5,3,8
ROBORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,0,1,0,0,0,1,1
SAN CARLOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,4,4,0,0,4,4,8
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,3,7,0,0,3,7,10
SAN JULIAN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,4,5,0,0,4,5,9
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,0,3,0,0,0,3,3
SAN PEDRO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,1,1,0,0,1,1,2
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,1,4,0,1,1,5,6
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,12,37,145,238,157,275,432
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,0,1,0,0,0,1,1
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,0,1,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,1,2,0,0,1,2,3
SAPAHAQUI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,1,2,0,0,1,2,3
SICAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,3,1,0,0,3,1,4
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,44,39,0,0,44,39,83
TACOBAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,4,1,0,0,4,1,5
TAPACARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,10,12,0,0,10,12,22
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,11,27,0,0,11,27,38
TOMAVE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,12,48,0,0,12,48,60
TURCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,0,1,1,1,1,2,3
VALLEGRANDE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,0,2,0,0,0,2,2
VIACHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,1,5,0,0,1,5,6
VILLA MONTES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,1,4,0,0,1,4,5
VILLAZON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,5,18,6,18,11,36,47
YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,11,8,0,0,11,8,19
YOCALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,0,1,0,0,0,1,1
YUNCHARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-04-01,1,0,0,0,1,0,1
ACHOCALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,0,0,0,1,0,1
AIQUILE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,3,0,0,1,3,4
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,8,0,0,1,8,9
BAURES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,0,0,0,1,0,1
BELEN DE ANDAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,0,3,0,0,0,3,3
BELEN DE URMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,2,1,0,0,2,1,3
BERMEJO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,3,2,0,0,3,2,5
CABEZAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,1,0,0,1,1,2
CALAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,0,0,0,1,0,1
CAMARGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,3,5,0,0,3,5,8
CAMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,8,0,0,0,8,0,8
CARACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,0,0,1,0,1,0,1
CHALLAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,2,0,0,1,2,3
CHIMORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,4,0,0,1,4,5
CHUA COCANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,0,0,0,1,0,1
COBIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,5,11,5,8,10,19,29
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,5,15,0,0,5,15,20
COLPA BELGICA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,0,0,0,1,0,1
COLQUENCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,0,3,0,0,0,3,3
COLQUIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,8,13,0,0,8,13,21
COPACABANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,0,1,0,2,0,2
COTOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,6,0,0,1,6,7
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,0,0,0,1,0,1
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,17,84,96,98,113,182,295
EL TORNO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,3,9,0,0,3,9,12
ESCOMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,3,1,0,2,3,5
EUREKA (SANTOS MERCADO),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,0,0,5,2,5,2,7
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,5,4,0,0,5,4,9
HUACARETA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,2,0,0,1,2,3
HUANUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,1,0,0,1,1,2
HUARINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,0,2,0,0,0,2,2
HUMANATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,4,4,0,1,4,5,9
IXIAMAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,0,0,1,1,1,1,2
LA ASUNTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,0,0,1,4,1,4,5
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,10,11,4,36,14,47,61
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,81,138,45,169,126,307,433
MECAPACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,0,0,0,1,0,1
MINEROS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,0,1,0,0,0,1,1
MOJINETE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,5,2,0,0,5,2,7
MONTEAGUDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,13,45,0,0,13,45,58
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,0,2,0,0,0,2,2
OCURI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,2,1,0,0,2,1,3
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,15,34,56,131,71,165,236
PAILON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,4,8,0,0,4,8,12
PALOS BLANCOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,2,3,7,6,9,9,18
PAMPA GRANDE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,1,0,0,1,1,2
PELECHUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,1,0,0,1,1,2
PORCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,0,5,0,0,0,5,5
PORTACHUELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,20,5,0,0,20,5,25
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,40,220,4,9,44,229,273
PUCARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,0,2,1,0,1,2,3
PUERTO ACOSTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,2,3,0,0,2,3,5
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,0,0,0,1,0,1
ROBORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,4,0,0,1,4,5
RURRENABAQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,5,15,0,0,5,15,20
SABAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,5,3,0,0,5,3,8
SAN BORJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,0,1,0,0,0,1,1
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,0,0,0,1,0,1
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,0,0,2,1,2,1,3
SAN PABLO DE LIPEZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,2,2,0,0,2,2,4
SAN PEDRO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,3,0,0,1,3,4
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,0,2,0,0,0,2,2
SAN RAMON BENI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,12,6,0,0,12,6,18
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,10,34,0,0,10,34,44
SANTIVAÑES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,2,1,0,0,2,1,3
SAPAHAQUI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,1,0,0,1,1,2
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,21,40,0,3,21,43,64
TACOBAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,15,49,0,0,15,49,64
TINGUIPAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,4,2,0,0,4,2,6
TOMAVE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,1,0,0,1,1,2
TRIGAL,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,1,0,0,1,1,2
TRINIDAD,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,13,11,0,0,13,11,24
TUPIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,20,36,12,24,32,60,92
UNCIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,3,1,0,0,3,1,4
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,0,0,4,1,4,1,5
VALLEGRANDE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,0,0,0,1,0,1,1
VIACHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,3,0,0,1,3,4
VILLA MONTES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,0,0,0,1,0,1
VILLA TUNARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,3,1,0,0,3,1,4
VILLAZON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,8,15,0,0,8,15,23
YACUIBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,4,14,0,1,4,15,19
YUNCHARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-05-01,1,0,0,0,1,0,1
ACHACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,2,0,0,1,2,3
ALTO BENI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,0,0,0,1,0,1
ANCORAIMES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,1,0,0,1,1,2
ARQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,2,0,0,0,2,2
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,7,0,0,0,7,7
ATOCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,1,1,3,2,4,6
BELEN DE ANDAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,0,0,0,1,0,1
BELEN DE URMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,2,1,0,0,2,1,3
BERMEJO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,3,0,0,1,3,4
BOLIVAR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,0,0,0,1,0,1
CABEZAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,6,5,0,0,6,5,11
CAMARGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,4,0,0,1,4,5
CAMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,7,5,0,0,7,5,12
CARANAVI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,6,0,0,0,6,6
CHALLAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,2,14,0,15,2,17
CHAQUI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,2,3,0,0,2,3,5
CHUMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,2,1,0,0,2,1,3
COBIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,23,24,0,2,23,26,49
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,9,30,0,0,9,30,39
COLLANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,2,0,0,1,2,3
COLPA BELGICA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
COLQUENCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,2,0,0,0,2,0,2
COMARAPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,2,0,0,0,2,2
CORIPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,2,0,0,0,2,2
COTAGAITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,2,0,0,0,2,2
COTOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,2,10,0,0,2,10,12
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,39,84,32,42,71,126,197
EL PUENTE(STC),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,3,0,0,1,3,4
EL TORNO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,25,80,0,1,25,81,106
ESCOMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,8,9,0,0,8,9,17
GUAYARAMERIN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,8,14,34,15,42,57
HUACARETA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,2,0,0,1,2,3
HUANUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,2,0,0,1,2,3
HUARINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,3,3,0,0,3,3,6
ICLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,0,0,2,0,2,2
LA ASUNTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,0,0,0,1,0,1
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,7,0,0,0,7,7
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,72,74,223,119,295,193,488
LLALLAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,5,8,0,0,5,8,13
MAIRANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,2,0,0,0,2,2
MOJINETE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,0,0,0,1,0,1
MOJOCOYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,3,22,0,3,3,25,28
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,2,0,0,1,2,3
OCURI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,8,4,0,0,8,4,12
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,74,103,6,33,80,136,216
PAILON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,1,0,0,1,1,2
PALOS BLANCOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
PAMPA GRANDE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,1,0,0,0,1,1
POCOATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,15,7,0,0,15,7,22
POCONA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,0,0,0,2,0,2,2
PORCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,2,1,1,1,3,2,5
PORTACHUELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,4,3,0,0,4,3,7
PORVENIR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,0,0,0,1,0,1
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,9,39,21,35,30,74,104
PUCARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,0,0,0,1,0,1
PUCARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,3,0,0,1,3,4
PUERTO ACOSTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,0,0,0,1,0,1
PUERTO CARABUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,2,7,0,0,2,7,9
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2016-06-01,1,0,0,0,1,0,1
