,group,variable,month,DT 3RA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 10 A 49 AÑOS FUERA,DT 3RA. DOSIS DE 10 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
PORONGO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,0,0,1,0,1,1
PORTACHUELO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,2,27,5,5,7,32,39
PORVENIR,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,3,2,4,2,7,9
POSTRER VALLE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,0,1,2,1,2,3
POTOSI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,11,101,8,55,19,156,175
PRESTO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,0,0,4,0,4,4
PUCARA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,0,1,0,1,0,1
PUCARANI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,2,5,23,35,25,40,65
PUERTO ACOSTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,2,0,0,2,2,2,4
PUERTO GONZALO MORENO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,3,15,22,15,25,40
PUERTO PEREZ,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,3,0,1,0,4,4
PUERTO QUIJARRO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,1,3,0,0,1,3,4
PUERTO RICO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,1,1,56,46,57,47,104
PUERTO SUAREZ,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,1,7,1,0,2,7,9
PUERTO VILLARROEL,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,6,29,314,296,320,325,645
PUNA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,16,13,34,13,50,63
PUNATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,5,23,17,34,22,57,79
QUIABAYA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,0,0,6,0,6,6
QUILLACOLLO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,9,13,209,220,218,233,451
QUIME,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,1,2,1,2,2,4
QUIRUSILLAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,5,5,4,3,9,8,17
RAVELO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,10,8,13,8,23,31
REYES,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,9,5,4,5,13,18
RIBERALTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,2,19,17,5,19,24,43
ROBORE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,1,0,0,0,1,1
RURRENABAQUE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,7,1,1,1,8,9
SABAYA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,3,0,0,0,3,0,3
SACABA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,9,71,183,263,192,334,526
SACABAMBA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,0,23,27,23,27,50
SACACA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,6,12,0,3,6,15,21
SAIPINA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,2,0,0,4,2,4,6
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,0,1,5,1,5,6
SAMAIPATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,60,27,3,0,63,27,90
SAN AGUSTIN,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,1,0,0,0,1,0,1
SAN ANDRES,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,6,14,15,25,21,39,60
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,0,20,18,20,18,38
SAN BENITO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,2,5,1,4,3,9,12
SAN BORJA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,1,18,18,113,19,131,150
SAN BUENA VENTURA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,3,20,28,20,31,51
SAN CARLOS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,2,16,0,1,2,17,19
SAN IGNACIO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,6,16,181,257,187,273,460
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,6,22,665,646,671,668,1339
SAN JAVIER(BNI),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,1,2,3,6,4,8,12
SAN JAVIER(STC),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,2,3,139,135,141,138,279
SAN JOAQUIN,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,4,13,17,13,21,34
SAN JUAN DE YAPACANI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,1,12,12,12,13,25
SAN JULIAN,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,4,20,60,60,64,80,144
SAN LORENZO(PND),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,1,5,5,5,6,11
SAN LORENZO(TJA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,1,24,25,21,26,45,71
SAN LUCAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,4,22,4,5,8,27,35
SAN MATIAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,5,21,19,21,24,45
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,18,0,0,0,18,18
SAN PEDRO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,2,20,19,20,21,41
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,3,0,3,0,6,6
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,2,0,0,0,2,2
SAN RAFAEL,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,2,7,8,7,10,17
SAN RAMON BENI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,0,0,3,0,3,3
SAN RAMON SCZ,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,4,0,3,0,7,7
SANTA ANA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,1,3,0,4,1,7,8
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,451,1076,551,496,1002,1572,2574
SANTA ROSA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,6,0,0,0,6,6
SANTA ROSA DEL SARA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,2,8,5,6,7,14,21
SANTIAGO DE HUARI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,3,1,3,1,6,7
SANTIAGO DE MACHACA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,1,0,1,0,2,2
SANTIVAÑES,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,1,4,5,2,6,6,12
SAPAHAQUI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,1,23,14,23,15,38
SENA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,1,2,22,16,23,18,41
SHINAOTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,2,6,29,40,31,46,77
SICA SICA (VILLA AROMA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,1,5,9,16,10,21,31
SICAYA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,2,0,2,5,4,5,9
SIPE SIPE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,2,23,164,172,166,195,361
SOPACHUY,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,1,0,0,0,1,1
SORACACHI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,1,0,9,0,10,10
SORATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,6,2,7,2,13,15
SUCRE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,28,158,44,129,72,287,359
TACACHI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,2,0,3,0,5,5
TACACOMA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,1,30,32,30,33,63
TACOBAMBA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,0,1,6,1,6,7
TACOPAYA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,1,31,15,31,16,47
TAPACARI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,3,4,77,47,80,51,131
TARABUCO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,2,4,4,0,6,4,10
TARACO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,2,1,6,6,8,7,15
TARATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,2,15,8,15,10,25
TARIJA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,25,149,60,83,85,232,317
TARVITA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,1,3,49,36,50,39,89
TEOPONTE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,3,5,10,5,13,18
TIAWANACU,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,1,4,0,0,1,4,5
TINGUIPAYA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,0,83,83,83,83,166
TIPUANI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,2,5,14,5,16,21
TIQUIPAYA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,3,11,2,22,5,33,38
TIRAQUE (CBBA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,1,19,6,36,7,55,62
TOCO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,2,8,2,7,4,15,19
TODOS SANTOS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,0,2,0,2,0,2
TOLATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,0,2,2,2,2,4
TOLEDO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,0,1,2,1,2,3
TOMAVE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,2,12,13,12,15,27
TOMINA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,1,0,7,0,8,8
TORO TORO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,3,0,0,0,3,0,3
TOTORA(CBBA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,1,5,15,24,16,29,45
TOTORA(ORR),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,2,5,9,5,11,16
TRIGAL,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,3,4,3,0,6,4,10
TRINIDAD,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,3,97,215,267,218,364,582
TUPIZA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,3,11,71,53,74,64,138
UMALA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,2,0,0,0,2,2
UNCIA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,8,16,21,35,29,51,80
URIONDO (A. CONCEPCION),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,3,2,0,0,3,2,5
UYUNI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,68,4,0,0,68,4,72
VACAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,10,1,4,1,14,15
VALLEGRANDE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,3,14,83,602,86,616,702
VIACHA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,4,23,44,32,48,55,103
VILA VILA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,0,0,2,0,2,2
VILLA CHARCAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,2,14,17,14,19,33
VILLA MONTES,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,15,11,10,20,25,31,56
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,0,2,5,2,5,7
VILLA RIVERO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,2,6,3,6,5,11
VILLA SERRANO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,3,1,0,0,3,1,4
VILLA TUNARI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,11,38,225,244,236,282,518
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,1,1,3,1,4,2,6
VILLAZON,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,14,58,54,41,68,99,167
VINTO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,6,61,91,107,97,168,265
WALDO BALLIVIAN,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,1,0,0,0,1,0,1
WARNES,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,27,128,14,26,41,154,195
YACO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,1,0,0,0,1,1
YACUIBA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,40,14,8,20,48,34,82
YAMPARAEZ,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,1,4,1,4,2,6
YANACACHI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,0,0,4,9,4,9,13
YAPACANI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,18,25,127,117,145,142,287
YOCALLA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,3,3,0,0,3,3,6
YOTALA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,1,0,0,0,1,0,1
YUNCHARA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,2,2,1,5,3,7,10
ZUDAÑEZ,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-03-01,1,0,0,0,1,0,1
ACHACACHI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,1,10,3,8,4,18,22
ACHOCALLA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,10,2,8,2,18,20
AIQUILE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,8,52,40,52,48,100
ALTO BENI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,1,6,0,0,1,6,7
ANCORAIMES,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,2,13,59,56,61,69,130
ANDAMARCA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,1,20,42,20,43,63
ANTEQUERA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,0,7,28,7,28,35
ANZALDO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,2,5,17,5,19,24
APOLO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,1,5,0,0,1,5,6
ARAMPAMPA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,30,25,0,2,30,27,57
ARANI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,2,3,0,1,2,4,6
ARBIETO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,2,0,4,0,6,6
ARQUE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,6,2,6,2,12,14
ASCENCION DE GUARAYOS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,9,18,1,2,10,20,30
ATOCHA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,1,6,4,22,5,28,33
AYATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,1,3,9,8,10,11,21
AYO AYO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,2,44,51,44,53,97
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,1,15,41,41,42,56,98
AZURDUY,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,5,9,1,4,6,13,19
BATALLAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,6,3,4,3,10,13
BELEN DE ANDAMARCA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,0,7,2,7,2,9
BELLA FLOR,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,2,0,12,10,14,10,24
BERMEJO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,2,6,3,2,5,8,13
BETANZOS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,3,2,6,2,9,11
BOLIVAR,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,0,0,4,0,4,4
BOYUIBE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,1,1,0,0,1,1,2
BUENA VISTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,5,1,4,1,9,10
CABEZAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,8,7,3,8,11,15,26
CAIROMA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,8,8,8,8,16,24
"CAIZA ""D""",otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,0,0,25,0,25,25
CAJUATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,1,5,6,13,7,18,25
CALACOTO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
CALAMARCA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,1,12,0,2,1,14,15
CAMARGO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,3,23,7,3,10,26,36
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,1,0,0,0,1,0,1
CAMIRI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,20,8,0,8,20,16,36
CAPINOTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,6,16,4,33,10,49,59
CARACOLLO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,4,2,51,82,55,84,139
CARANAVI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,4,17,66,40,70,57,127
CARANGAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
CARAPARI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,6,12,13,6,19,18,37
CARIPUYO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,6,0,4,0,10,10
CARMEN RIVERO TORREZ,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,2,5,0,0,2,5,7
CHACARILLA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,0,0,1,0,1,1
CHALLAPATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,3,12,207,245,210,257,467
CHAQUI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,3,0,0,0,3,3
CHARAGUA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,7,43,27,43,34,77
CHAYANTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,3,0,0,0,3,3
CHIMORE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,6,25,8,14,14,39,53
CHIPAYA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,0,3,5,3,5,8
CHOQUE COTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,0,13,17,13,17,30
CHUA COCANI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,10,72,76,72,86,158
CHUMA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,3,14,18,14,21,35
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,1,5,0,2,1,7,8
CKOCHAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,0,1,2,1,2,3
CLIZA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,2,12,0,9,2,21,23
COBIJA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,11,51,131,255,142,306,448
COCAPATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,2,1,8,19,10,20,30
COCHABAMBA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,75,320,699,724,774,1044,1818
COIPASA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,0,20,15,20,15,35
COLCAPIRHUA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,13,27,6,11,19,38,57
"COLCHA ""K""",otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,4,22,1,22,5,27
COLLANA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,1,14,0,18,1,32,33
COLPA BELGICA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,1,1,1,6,2,7,9
COLQUECHACA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,1,34,9,34,10,44
COLQUENCHA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,3,0,0,0,3,3
COMARAPA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,10,0,18,0,28,28
CONCEPCION,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,1,5,7,8,8,13,21
COPACABANA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,0,10,7,10,7,17
CORIPATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,15,9,10,9,25,34
CORO CORO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,2,16,0,16,2,18
COROICO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,1,4,66,70,67,74,141
CORQUE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,1,2,49,80,50,82,132
COTAGAITA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,1,6,11,20,12,26,38
COTOCA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,12,59,262,337,274,396,670
CUATRO CAÑADAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,5,4,0,0,5,4,9
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,0,6,2,6,2,8
CUEVO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,1,3,24,15,25,18,43
CULPINA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,2,9,5,12,7,21,28
CURAHUARA DE CARANGAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,2,0,33,15,35,15,50
CURVA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,0,13,3,13,3,16
DESAGUADERO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,3,0,0,0,3,3
EL ALTO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,128,713,1932,2200,2060,2913,4973
EL CHORO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,1,0,0,0,1,1
EL PUENTE(STC),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,4,1,10,1,14,15
EL PUENTE(TJA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,2,27,30,27,32,59
EL TORNO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,6,5,0,0,6,5,11
EL VILLAR,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,1,1,53,54,54,55,109
ENTRE RIOS TRJ,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,1,5,16,10,17,15,32
ENTRE RIOS CBBA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,16,43,1,16,17,59,76
ESCARA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,3,0,0,1,3,1,4
ESMERALDA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,0,3,2,3,2,5
EUCALIPTUS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,0,118,115,118,115,233
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,5,8,1,10,6,18,24
FERNANDEZ ALONSO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2016-04-01,0,3,5,4,5,7,12
