municipality,group,variable,month,Curaciones y/o suturas,TOTAL
CLIZA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,372,372
COBIJA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,1245,1245
COCHABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,11332,11332
COIPASA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,6,6
COLCAPIRHUA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,356,356
"COLCHA ""K""",otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,50,50
COLLANA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,7,7
COLOMI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,173,173
COLPA BELGICA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,206,206
COLQUECHACA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,152,152
COLQUENCHA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,85,85
COLQUIRI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,152,152
COMANCHE,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,12,12
COMARAPA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,106,106
CONCEPCION,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,104,104
COPACABANA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,96,96
CORIPATA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,71,71
CORO CORO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,42,42
COROICO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,191,191
CORQUE,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,55,55
COTAGAITA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,204,204
COTOCA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,645,645
CUATRO CAÑADAS,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,225,225
CUEVO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,39,39
CULPINA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,87,87
CURAHUARA DE CARANGAS,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,18,18
CURVA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,8,8
DESAGUADERO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,49,49
EL ALTO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,7991,7991
EL CHORO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,13,13
EL PUENTE(STC),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,57,57
EL PUENTE(TJA),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,117,117
EL TORNO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,1144,1144
EL VILLAR,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,36,36
ENTRE RIOS,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,221,221
ENTRE RIOS,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,295,295
EUCALIPTUS,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,72,72
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,5,5
EXALTACION,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,35,35
FERNANDEZ ALONSO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,115,115
FILADELFIA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,56,56
GENERAL SAAVEDRA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,49,49
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,35,35
GUANAY,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,111,111
GUAQUI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,58,58
GUAYARAMERIN,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,1468,1468
GUTIERREZ,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,83,83
HUACARETA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,23,23
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,9,9
HUACHACALLA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,8,8
HUANUNI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,803,803
HUARACAJE,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,71,71
HUAYLLAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,15,15
ICHOCA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,7,7
ICLA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,30,30
INCAHUASI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,90,90
INGAVI (HUMAITA),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,5,5
INQUISIVI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,38,38
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,129,129
IXIAMAS,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,98,98
JESUS DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,45,45
LA ASUNTA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,81,81
LA GUARDIA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,666,666
LA PAZ,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,29854,29854
LA RIVERA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,1,1
LAGUNILLAS,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,19,19
LAJA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,92,92
LAS CARRERAS,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,16,16
LICOMA PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,19,19
LLALLAGUA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,279,279
LLICA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,22,22
LORETO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,22,22
LURIBAY,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,50,50
MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,49,49
MACHARETI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,127,127
MAGDALENA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,358,358
MAIRANA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,319,319
MALLA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,21,21
MAPIRI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,34,34
MECAPACA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,92,92
MINEROS,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,101,101
MIZQUE,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,114,114
MOCOMOCO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,78,78
MOJINETE,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,6,6
MOJOCOYA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,35,35
MONTEAGUDO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,323,323
MONTERO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,1369,1369
MORO MORO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,7,7
MOROCHATA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,74,74
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,38,38
NAZACARA DE PACAJES,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,32,32
OCURI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,65,65
OKINAWA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,55,55
OMEREQUE,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,63,63
ORURO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,5832,5832
PADCAYA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,203,203
PADILLA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,105,105
PAILON,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,129,129
PALCA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,38,38
PALOS BLANCOS,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,230,230
PAMPA AULLAGAS,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,20,20
PAMPA GRANDE,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,58,58
PAPEL PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,13,13
PASORAPA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,44,44
PATACAMAYA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,135,135
PAZÑA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,62,62
PELECHUCO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,13,13
POCOATA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,63,63
POCONA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,42,42
POJO (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,22,22
POOPO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,100,100
PORCO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,50,50
POROMA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,54,54
PORONGO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,35,35
PORTACHUELO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,578,578
PORVENIR,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,116,116
POSTRER VALLE,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,13,13
POTOSI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,3453,3453
PRESTO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,29,29
PUCARA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,5,5
PUCARANI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,142,142
PUERTO ACOSTA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,239,239
PUERTO CARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,74,74
PUERTO GONZALO MORENO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,31,31
PUERTO PEREZ,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,54,54
PUERTO QUIJARRO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,152,152
PUERTO RICO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,120,120
PUERTO SILES,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,10,10
PUERTO SUAREZ,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,382,382
PUERTO VILLARROEL,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,539,539
PUNA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,113,113
PUNATA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,747,747
QUIABAYA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,4,4
QUILLACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,821,821
QUIME,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,232,232
QUIRUSILLAS,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,21,21
RAVELO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,32,32
REYES,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,207,207
RIBERALTA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,1811,1811
ROBORE,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,304,304
RURRENABAQUE,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,261,261
SABAYA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,29,29
SACABA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,1390,1390
SACABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,19,19
SACACA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,67,67
SAIPINA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,60,60
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,48,48
SAMAIPATA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,92,92
SAN AGUSTIN,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,15,15
SAN ANDRES,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,27,27
SAN ANDRES DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,20,20
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,14,14
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,35,35
SAN BENITO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,69,69
SAN BORJA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,575,575
SAN BUENA VENTURA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,75,75
SAN CARLOS,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,192,192
SAN IGNACIO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,565,565
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,671,671
SAN JAVIER(BNI),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,16,16
SAN JAVIER(STC),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,98,98
SAN JOAQUIN,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,146,146
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,287,287
SAN JUAN DE YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,254,254
SAN JULIAN,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,596,596
SAN LORENZO(PND),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,45,45
SAN LORENZO(TJA),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,249,249
SAN LUCAS,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,224,224
SAN MATIAS,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,144,144
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,157,157
SAN PABLO DE LIPEZ,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,22,22
SAN PEDRO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,494,494
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,56,56
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,4,4
SAN PEDRO DE QUEMES,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,5,5
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,30,30
SAN PEDRO(PND),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,4,4
SAN RAFAEL,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,84,84
SAN RAMON,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,145,145
SAN RAMON,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,42,42
SANTA ANA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,263,263
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,24532,24532
SANTA ROSA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,97,97
SANTA ROSA DEL SARA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,152,152
SANTIAGO DE CALLAPA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,22,22
SANTIAGO DE HUARI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,74,74
SANTIAGO DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,10,10
SANTIVAÑES,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,56,56
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,10,10
SAPAHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,51,51
SENA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,3,3
SICA SICA (VILLA AROMA),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,138,138
SICAYA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,18,18
SIPE SIPE,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,287,287
SOPACHUY,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,29,29
SORACACHI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,32,32
SORATA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,134,134
SUCRE,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,7118,7118
TACACHI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,1,1
TACACOMA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,29,29
TACOBAMBA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,23,23
TACOPAYA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,20,20
TAHUA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,11,11
TAPACARI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,55,55
TARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,82,82
TARACO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,22,22
TARATA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,92,92
TARIJA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,11055,11055
TARVITA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,101,101
TEOPONTE,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,39,39
TIAWANACU,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,46,46
TINGUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,54,54
TIPUANI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,44,44
TIQUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,281,281
TIRAQUE (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,252,252
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,8,8
TOCO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,100,100
TODOS SANTOS,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,5,5
TOLATA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,37,37
TOLEDO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,64,64
TOMAVE,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,57,57
TOMINA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,66,66
TORO TORO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,37,37
TOTORA(CBBA),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,38,38
TOTORA(ORR),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,7,7
TRIGAL,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,19,19
TRINIDAD,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,4200,4200
TUPIZA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,797,797
TURCO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,56,56
UMALA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,8,8
UNCIA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,574,574
URIONDO (A. CONCEPCION),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,266,266
URUBICHA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,91,91
UYUNI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,342,342
VACAS,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,135,135
VALLEGRANDE,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,556,556
VIACHA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,402,402
VILA VILA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,26,26
VILLA MONTES,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,845,845
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,17,17
VILLA RIVERO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,53,53
VILLA SERRANO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,60,60
VILLA TUNARI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,392,392
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,41,41
VILLAZON,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,762,762
VINTO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,362,362
VITICHI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,66,66
WALDO BALLIVIAN,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,6,6
WARNES,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,375,375
YACO,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,30,30
YACUIBA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,3190,3190
YAMPARAEZ,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,31,31
YANACACHI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,44,44
YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,342,342
YOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,21,21
YOTALA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,42,42
YUNCHARA,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,44,44
ZUDAÑEZ,otras actividades de enfermeria,curaciones y/o suturas,2008-03-01,44,44
ACACIO,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,34,34
ACHACACHI,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,196,196
ACHOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,37,37
AIQUILE,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,243,243
ALALAY,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,14,14
ALCALA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,31,31
ANCORAIMES,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,96,96
ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,50,50
ANTEQUERA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,13,13
ANZALDO,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,65,65
APOLO,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,89,89
ARAMPAMPA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,25,25
ARANI,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,93,93
ARBIETO,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,124,124
ARQUE,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,82,82
ASCENCION DE GUARAYOS,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,296,296
ATOCHA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,505,505
AUCAPATA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,16,16
AYATA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,91,91
AYO AYO,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,39,39
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,142,142
AZURDUY,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,132,132
BATALLAS,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,53,53
BAURES,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,104,104
BELEN DE ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,8,8
BELEN DE URMIRI,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,11,11
BELLA FLOR,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,28,28
BERMEJO,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,1096,1096
BETANZOS,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,248,248
BOLIVAR,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,14,14
BOLPEBRA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,22,22
BOYUIBE,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,48,48
BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,42,42
CABEZAS,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,69,69
CAIROMA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,91,91
"CAIZA ""D""",otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,90,90
CAJUATA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,84,84
CALACOTO,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,21,21
CALAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,69,69
CAMARGO,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,120,120
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,24,24
CAMIRI,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,617,617
CAPINOTA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,133,133
CAQUIAVIRI,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,31,31
CARACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,96,96
CARANAVI,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,606,606
CARANGAS,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,2,2
CARAPARI,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,129,129
CARIPUYO,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,21,21
CARMEN RIVERO TORREZ,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,24,24
CATACORA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,4,4
CHACARILLA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,3,3
CHALLAPATA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,181,181
CHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,33,33
CHARAGUA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,196,196
CHARAÑA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,6,6
CHAYANTA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,70,70
CHIMORE,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,138,138
CHIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,26,26
CHOQUE COTA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,35,35
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,102,102
CHUMA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,46,46
CLIZA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,5,5
COBIJA,otras actividades de enfermeria,curaciones y/o suturas,2008-04-01,1168,1168
