municipality,group,variable,month,Inyectables,TOTAL
TOCO,otras actividades de enfermeria,inyectables,2020-02-01,253,253
TODOS SANTOS,otras actividades de enfermeria,inyectables,2020-02-01,20,20
TOLATA,otras actividades de enfermeria,inyectables,2020-02-01,100,100
TOLEDO,otras actividades de enfermeria,inyectables,2020-02-01,154,154
TOMAVE,otras actividades de enfermeria,inyectables,2020-02-01,914,914
TOMINA,otras actividades de enfermeria,inyectables,2020-02-01,1118,1118
TORO TORO,otras actividades de enfermeria,inyectables,2020-02-01,411,411
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2020-02-01,617,617
TOTORA(ORR),otras actividades de enfermeria,inyectables,2020-02-01,213,213
TRIGAL,otras actividades de enfermeria,inyectables,2020-02-01,155,155
TRINIDAD,otras actividades de enfermeria,inyectables,2020-02-01,80644,80644
TUPIZA,otras actividades de enfermeria,inyectables,2020-02-01,10061,10061
TURCO,otras actividades de enfermeria,inyectables,2020-02-01,196,196
UMALA,otras actividades de enfermeria,inyectables,2020-02-01,110,110
UNCIA,otras actividades de enfermeria,inyectables,2020-02-01,6187,6187
URIONDO (A. CONCEPCION),otras actividades de enfermeria,inyectables,2020-02-01,534,534
URUBICHA,otras actividades de enfermeria,inyectables,2020-02-01,655,655
UYUNI,otras actividades de enfermeria,inyectables,2020-02-01,5038,5038
VACAS,otras actividades de enfermeria,inyectables,2020-02-01,263,263
VALLEGRANDE,otras actividades de enfermeria,inyectables,2020-02-01,2470,2470
VIACHA,otras actividades de enfermeria,inyectables,2020-02-01,5422,5422
VILA VILA,otras actividades de enfermeria,inyectables,2020-02-01,97,97
VILLA CHARCAS,otras actividades de enfermeria,inyectables,2020-02-01,832,832
VILLA MONTES,otras actividades de enfermeria,inyectables,2020-02-01,9240,9240
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,inyectables,2020-02-01,317,317
VILLA RIVERO,otras actividades de enfermeria,inyectables,2020-02-01,262,262
VILLA SERRANO,otras actividades de enfermeria,inyectables,2020-02-01,439,439
VILLA TUNARI,otras actividades de enfermeria,inyectables,2020-02-01,4158,4158
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,inyectables,2020-02-01,723,723
VILLAZON,otras actividades de enfermeria,inyectables,2020-02-01,6163,6163
VINTO,otras actividades de enfermeria,inyectables,2020-02-01,1823,1823
VITICHI,otras actividades de enfermeria,inyectables,2020-02-01,651,651
WALDO BALLIVIAN,otras actividades de enfermeria,inyectables,2020-02-01,15,15
WARNES,otras actividades de enfermeria,inyectables,2020-02-01,9887,9887
YACO,otras actividades de enfermeria,inyectables,2020-02-01,144,144
YACUIBA,otras actividades de enfermeria,inyectables,2020-02-01,34071,34071
YAMPARAEZ,otras actividades de enfermeria,inyectables,2020-02-01,698,698
YANACACHI,otras actividades de enfermeria,inyectables,2020-02-01,251,251
YAPACANI,otras actividades de enfermeria,inyectables,2020-02-01,9479,9479
YOCALLA,otras actividades de enfermeria,inyectables,2020-02-01,272,272
YOTALA,otras actividades de enfermeria,inyectables,2020-02-01,662,662
YUNCHARA,otras actividades de enfermeria,inyectables,2020-02-01,328,328
YUNGUYO DE LITORAL,otras actividades de enfermeria,inyectables,2020-02-01,13,13
ZUDAÑEZ,otras actividades de enfermeria,inyectables,2020-02-01,670,670
ACACIO,otras actividades de enfermeria,inyectables,2020-03-01,372,372
ACHACACHI,otras actividades de enfermeria,inyectables,2020-03-01,1108,1108
ACHOCALLA,otras actividades de enfermeria,inyectables,2020-03-01,276,276
AIQUILE,otras actividades de enfermeria,inyectables,2020-03-01,1324,1324
ALALAY,otras actividades de enfermeria,inyectables,2020-03-01,112,112
ALCALA,otras actividades de enfermeria,inyectables,2020-03-01,342,342
ALTO BENI,otras actividades de enfermeria,inyectables,2020-03-01,708,708
ANCORAIMES,otras actividades de enfermeria,inyectables,2020-03-01,299,299
ANDAMARCA,otras actividades de enfermeria,inyectables,2020-03-01,404,404
ANTEQUERA,otras actividades de enfermeria,inyectables,2020-03-01,128,128
ANZALDO,otras actividades de enfermeria,inyectables,2020-03-01,231,231
APOLO,otras actividades de enfermeria,inyectables,2020-03-01,801,801
ARAMPAMPA,otras actividades de enfermeria,inyectables,2020-03-01,323,323
ARANI,otras actividades de enfermeria,inyectables,2020-03-01,337,337
ARBIETO,otras actividades de enfermeria,inyectables,2020-03-01,472,472
ARQUE,otras actividades de enfermeria,inyectables,2020-03-01,322,322
ASCENCION DE GUARAYOS,otras actividades de enfermeria,inyectables,2020-03-01,7984,7984
ATOCHA,otras actividades de enfermeria,inyectables,2020-03-01,5124,5124
AUCAPATA,otras actividades de enfermeria,inyectables,2020-03-01,556,556
AYATA,otras actividades de enfermeria,inyectables,2020-03-01,156,156
AYO AYO,otras actividades de enfermeria,inyectables,2020-03-01,174,174
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,inyectables,2020-03-01,1383,1383
AZURDUY,otras actividades de enfermeria,inyectables,2020-03-01,1632,1632
BATALLAS,otras actividades de enfermeria,inyectables,2020-03-01,222,222
BAURES,otras actividades de enfermeria,inyectables,2020-03-01,864,864
BELEN DE ANDAMARCA,otras actividades de enfermeria,inyectables,2020-03-01,89,89
BELEN DE URMIRI,otras actividades de enfermeria,inyectables,2020-03-01,51,51
BELLA FLOR,otras actividades de enfermeria,inyectables,2020-03-01,298,298
BERMEJO,otras actividades de enfermeria,inyectables,2020-03-01,8629,8629
BETANZOS,otras actividades de enfermeria,inyectables,2020-03-01,2267,2267
BOLIVAR,otras actividades de enfermeria,inyectables,2020-03-01,205,205
BOLPEBRA,otras actividades de enfermeria,inyectables,2020-03-01,77,77
BOYUIBE,otras actividades de enfermeria,inyectables,2020-03-01,221,221
BUENA VISTA,otras actividades de enfermeria,inyectables,2020-03-01,1116,1116
CABEZAS,otras actividades de enfermeria,inyectables,2020-03-01,2736,2736
CAIROMA,otras actividades de enfermeria,inyectables,2020-03-01,438,438
"CAIZA ""D""",otras actividades de enfermeria,inyectables,2020-03-01,1109,1109
CAJUATA,otras actividades de enfermeria,inyectables,2020-03-01,1014,1014
CALACOTO,otras actividades de enfermeria,inyectables,2020-03-01,247,247
CALAMARCA,otras actividades de enfermeria,inyectables,2020-03-01,265,265
CAMARGO,otras actividades de enfermeria,inyectables,2020-03-01,3002,3002
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,inyectables,2020-03-01,272,272
CAMIRI,otras actividades de enfermeria,inyectables,2020-03-01,11807,11807
CAPINOTA,otras actividades de enfermeria,inyectables,2020-03-01,1630,1630
CAQUIAVIRI,otras actividades de enfermeria,inyectables,2020-03-01,239,239
CARACOLLO,otras actividades de enfermeria,inyectables,2020-03-01,668,668
CARANAVI,otras actividades de enfermeria,inyectables,2020-03-01,5713,5713
CARANGAS,otras actividades de enfermeria,inyectables,2020-03-01,26,26
CARAPARI,otras actividades de enfermeria,inyectables,2020-03-01,2117,2117
CARIPUYO,otras actividades de enfermeria,inyectables,2020-03-01,202,202
CARMEN RIVERO TORREZ,otras actividades de enfermeria,inyectables,2020-03-01,1167,1167
CATACORA,otras actividades de enfermeria,inyectables,2020-03-01,112,112
CHACARILLA,otras actividades de enfermeria,inyectables,2020-03-01,38,38
CHALLAPATA,otras actividades de enfermeria,inyectables,2020-03-01,802,802
CHAQUI,otras actividades de enfermeria,inyectables,2020-03-01,478,478
CHARAGUA,otras actividades de enfermeria,inyectables,2020-03-01,3687,3687
CHARAÑA,otras actividades de enfermeria,inyectables,2020-03-01,49,49
CHAYANTA,otras actividades de enfermeria,inyectables,2020-03-01,725,725
CHIMORE,otras actividades de enfermeria,inyectables,2020-03-01,1721,1721
CHIPAYA,otras actividades de enfermeria,inyectables,2020-03-01,32,32
CHOQUE COTA,otras actividades de enfermeria,inyectables,2020-03-01,50,50
CHUA COCANI,otras actividades de enfermeria,inyectables,2020-03-01,25,25
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,inyectables,2020-03-01,1438,1438
CHUMA,otras actividades de enfermeria,inyectables,2020-03-01,379,379
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,inyectables,2020-03-01,381,381
CKOCHAS,otras actividades de enfermeria,inyectables,2020-03-01,1036,1036
CLIZA,otras actividades de enfermeria,inyectables,2020-03-01,171,171
COBIJA,otras actividades de enfermeria,inyectables,2020-03-01,16227,16227
COCAPATA,otras actividades de enfermeria,inyectables,2020-03-01,671,671
COCHABAMBA,otras actividades de enfermeria,inyectables,2020-03-01,86529,86529
COIPASA,otras actividades de enfermeria,inyectables,2020-03-01,34,34
COLCAPIRHUA,otras actividades de enfermeria,inyectables,2020-03-01,4409,4409
"COLCHA ""K""",otras actividades de enfermeria,inyectables,2020-03-01,1285,1285
COLLANA,otras actividades de enfermeria,inyectables,2020-03-01,121,121
COLOMI,otras actividades de enfermeria,inyectables,2020-03-01,517,517
COLPA BELGICA,otras actividades de enfermeria,inyectables,2020-03-01,1996,1996
COLQUECHACA,otras actividades de enfermeria,inyectables,2020-03-01,1597,1597
COLQUENCHA,otras actividades de enfermeria,inyectables,2020-03-01,223,223
COLQUIRI,otras actividades de enfermeria,inyectables,2020-03-01,785,785
COMANCHE,otras actividades de enfermeria,inyectables,2020-03-01,42,42
COMARAPA,otras actividades de enfermeria,inyectables,2020-03-01,1073,1073
COMBAYA,otras actividades de enfermeria,inyectables,2020-03-01,28,28
CONCEPCION,otras actividades de enfermeria,inyectables,2020-03-01,2310,2310
COPACABANA,otras actividades de enfermeria,inyectables,2020-03-01,329,329
CORIPATA,otras actividades de enfermeria,inyectables,2020-03-01,837,837
CORO CORO,otras actividades de enfermeria,inyectables,2020-03-01,254,254
COROICO,otras actividades de enfermeria,inyectables,2020-03-01,601,601
CORQUE,otras actividades de enfermeria,inyectables,2020-03-01,332,332
COTAGAITA,otras actividades de enfermeria,inyectables,2020-03-01,3477,3477
COTOCA,otras actividades de enfermeria,inyectables,2020-03-01,9295,9295
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,inyectables,2020-03-01,53,53
CUATRO CAÑADAS,otras actividades de enfermeria,inyectables,2020-03-01,1319,1319
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,inyectables,2020-03-01,111,111
CUEVO,otras actividades de enfermeria,inyectables,2020-03-01,294,294
CULPINA,otras actividades de enfermeria,inyectables,2020-03-01,1834,1834
CURAHUARA DE CARANGAS,otras actividades de enfermeria,inyectables,2020-03-01,199,199
CURVA,otras actividades de enfermeria,inyectables,2020-03-01,71,71
DESAGUADERO,otras actividades de enfermeria,inyectables,2020-03-01,214,214
EL ALTO,otras actividades de enfermeria,inyectables,2020-03-01,43805,43805
EL CHORO,otras actividades de enfermeria,inyectables,2020-03-01,233,233
EL PUENTE(STC),otras actividades de enfermeria,inyectables,2020-03-01,784,784
EL PUENTE(TJA),otras actividades de enfermeria,inyectables,2020-03-01,696,696
EL TORNO,otras actividades de enfermeria,inyectables,2020-03-01,8879,8879
EL VILLAR,otras actividades de enfermeria,inyectables,2020-03-01,595,595
ENTRE RIOS TRJ,otras actividades de enfermeria,inyectables,2020-03-01,2125,2125
ENTRE RIOS CBBA,otras actividades de enfermeria,inyectables,2020-03-01,2039,2039
ESCARA,otras actividades de enfermeria,inyectables,2020-03-01,9,9
ESCOMA,otras actividades de enfermeria,inyectables,2020-03-01,208,208
ESMERALDA,otras actividades de enfermeria,inyectables,2020-03-01,62,62
EUCALIPTUS,otras actividades de enfermeria,inyectables,2020-03-01,224,224
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,inyectables,2020-03-01,77,77
EXALTACION,otras actividades de enfermeria,inyectables,2020-03-01,134,134
FERNANDEZ ALONSO,otras actividades de enfermeria,inyectables,2020-03-01,2003,2003
FILADELFIA,otras actividades de enfermeria,inyectables,2020-03-01,470,470
GENERAL SAAVEDRA,otras actividades de enfermeria,inyectables,2020-03-01,1174,1174
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,inyectables,2020-03-01,286,286
GUANAY,otras actividades de enfermeria,inyectables,2020-03-01,546,546
GUAQUI,otras actividades de enfermeria,inyectables,2020-03-01,146,146
GUAYARAMERIN,otras actividades de enfermeria,inyectables,2020-03-01,13309,13309
GUTIERREZ,otras actividades de enfermeria,inyectables,2020-03-01,1593,1593
HUACARETA,otras actividades de enfermeria,inyectables,2020-03-01,3162,3162
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,inyectables,2020-03-01,334,334
HUACHACALLA,otras actividades de enfermeria,inyectables,2020-03-01,167,167
HUANUNI,otras actividades de enfermeria,inyectables,2020-03-01,7386,7386
HUARACAJE,otras actividades de enfermeria,inyectables,2020-03-01,563,563
HUARINA,otras actividades de enfermeria,inyectables,2020-03-01,268,268
HUATAJATA,otras actividades de enfermeria,inyectables,2020-03-01,156,156
HUAYLLAMARCA,otras actividades de enfermeria,inyectables,2020-03-01,257,257
HUMANATA,otras actividades de enfermeria,inyectables,2020-03-01,36,36
ICHOCA,otras actividades de enfermeria,inyectables,2020-03-01,92,92
ICLA,otras actividades de enfermeria,inyectables,2020-03-01,493,493
INCAHUASI,otras actividades de enfermeria,inyectables,2020-03-01,1017,1017
INGAVI (HUMAITA),otras actividades de enfermeria,inyectables,2020-03-01,214,214
INQUISIVI,otras actividades de enfermeria,inyectables,2020-03-01,308,308
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,inyectables,2020-03-01,476,476
IXIAMAS,otras actividades de enfermeria,inyectables,2020-03-01,582,582
JESUS DE MACHACA,otras actividades de enfermeria,inyectables,2020-03-01,383,383
LA ASUNTA,otras actividades de enfermeria,inyectables,2020-03-01,1819,1819
LA GUARDIA,otras actividades de enfermeria,inyectables,2020-03-01,8376,8376
LA PAZ,otras actividades de enfermeria,inyectables,2020-03-01,196825,196825
LA RIVERA,otras actividades de enfermeria,inyectables,2020-03-01,27,27
LAGUNILLAS,otras actividades de enfermeria,inyectables,2020-03-01,885,885
LAJA,otras actividades de enfermeria,inyectables,2020-03-01,227,227
LAS CARRERAS,otras actividades de enfermeria,inyectables,2020-03-01,280,280
LICOMA PAMPA,otras actividades de enfermeria,inyectables,2020-03-01,101,101
LLALLAGUA,otras actividades de enfermeria,inyectables,2020-03-01,6432,6432
LLICA,otras actividades de enfermeria,inyectables,2020-03-01,331,331
LORETO,otras actividades de enfermeria,inyectables,2020-03-01,149,149
LURIBAY,otras actividades de enfermeria,inyectables,2020-03-01,459,459
MACHACAMARCA,otras actividades de enfermeria,inyectables,2020-03-01,286,286
MACHARETI,otras actividades de enfermeria,inyectables,2020-03-01,692,692
MAGDALENA,otras actividades de enfermeria,inyectables,2020-03-01,1829,1829
MAIRANA,otras actividades de enfermeria,inyectables,2020-03-01,1941,1941
MALLA,otras actividades de enfermeria,inyectables,2020-03-01,41,41
MAPIRI,otras actividades de enfermeria,inyectables,2020-03-01,600,600
MECAPACA,otras actividades de enfermeria,inyectables,2020-03-01,189,189
MINEROS,otras actividades de enfermeria,inyectables,2020-03-01,2574,2574
MIZQUE,otras actividades de enfermeria,inyectables,2020-03-01,1837,1837
MOCOMOCO,otras actividades de enfermeria,inyectables,2020-03-01,227,227
MOJINETE,otras actividades de enfermeria,inyectables,2020-03-01,58,58
MOJOCOYA,otras actividades de enfermeria,inyectables,2020-03-01,851,851
MONTEAGUDO,otras actividades de enfermeria,inyectables,2020-03-01,9450,9450
MONTERO,otras actividades de enfermeria,inyectables,2020-03-01,58851,58851
MORO MORO,otras actividades de enfermeria,inyectables,2020-03-01,240,240
MOROCHATA,otras actividades de enfermeria,inyectables,2020-03-01,404,404
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,inyectables,2020-03-01,277,277
NAZACARA DE PACAJES,otras actividades de enfermeria,inyectables,2020-03-01,14,14
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,inyectables,2020-03-01,342,342
OCURI,otras actividades de enfermeria,inyectables,2020-03-01,751,751
OKINAWA,otras actividades de enfermeria,inyectables,2020-03-01,915,915
OMEREQUE,otras actividades de enfermeria,inyectables,2020-03-01,1310,1310
ORURO,otras actividades de enfermeria,inyectables,2020-03-01,47815,47815
PADCAYA,otras actividades de enfermeria,inyectables,2020-03-01,1326,1326
PADILLA,otras actividades de enfermeria,inyectables,2020-03-01,3472,3472
PAILON,otras actividades de enfermeria,inyectables,2020-03-01,1599,1599
PALCA,otras actividades de enfermeria,inyectables,2020-03-01,339,339
PALOS BLANCOS,otras actividades de enfermeria,inyectables,2020-03-01,1685,1685
PAMPA AULLAGAS,otras actividades de enfermeria,inyectables,2020-03-01,154,154
PAMPA GRANDE,otras actividades de enfermeria,inyectables,2020-03-01,922,922
PAPEL PAMPA,otras actividades de enfermeria,inyectables,2020-03-01,260,260
PASORAPA,otras actividades de enfermeria,inyectables,2020-03-01,252,252
PATACAMAYA,otras actividades de enfermeria,inyectables,2020-03-01,199,199
PAZÑA,otras actividades de enfermeria,inyectables,2020-03-01,372,372
PELECHUCO,otras actividades de enfermeria,inyectables,2020-03-01,218,218
POCOATA,otras actividades de enfermeria,inyectables,2020-03-01,487,487
POCONA,otras actividades de enfermeria,inyectables,2020-03-01,656,656
POJO (CBBA),otras actividades de enfermeria,inyectables,2020-03-01,680,680
POOPO,otras actividades de enfermeria,inyectables,2020-03-01,478,478
PORCO,otras actividades de enfermeria,inyectables,2020-03-01,423,423
POROMA,otras actividades de enfermeria,inyectables,2020-03-01,1554,1554
PORONGO,otras actividades de enfermeria,inyectables,2020-03-01,970,970
PORTACHUELO,otras actividades de enfermeria,inyectables,2020-03-01,884,884
PORVENIR,otras actividades de enfermeria,inyectables,2020-03-01,952,952
POSTRER VALLE,otras actividades de enfermeria,inyectables,2020-03-01,169,169
POTOSI,otras actividades de enfermeria,inyectables,2020-03-01,54009,54009
PRESTO,otras actividades de enfermeria,inyectables,2020-03-01,809,809
PUCARA,otras actividades de enfermeria,inyectables,2020-03-01,238,238
PUCARANI,otras actividades de enfermeria,inyectables,2020-03-01,420,420
PUERTO ACOSTA,otras actividades de enfermeria,inyectables,2020-03-01,300,300
PUERTO CARABUCO,otras actividades de enfermeria,inyectables,2020-03-01,346,346
PUERTO GONZALO MORENO,otras actividades de enfermeria,inyectables,2020-03-01,647,647
PUERTO PEREZ,otras actividades de enfermeria,inyectables,2020-03-01,175,175
PUERTO QUIJARRO,otras actividades de enfermeria,inyectables,2020-03-01,1043,1043
PUERTO RICO,otras actividades de enfermeria,inyectables,2020-03-01,803,803
PUERTO SILES,otras actividades de enfermeria,inyectables,2020-03-01,33,33
PUERTO SUAREZ,otras actividades de enfermeria,inyectables,2020-03-01,929,929
PUERTO VILLARROEL,otras actividades de enfermeria,inyectables,2020-03-01,2332,2332
PUNA,otras actividades de enfermeria,inyectables,2020-03-01,1438,1438
PUNATA,otras actividades de enfermeria,inyectables,2020-03-01,4371,4371
QUIABAYA,otras actividades de enfermeria,inyectables,2020-03-01,170,170
QUILLACOLLO,otras actividades de enfermeria,inyectables,2020-03-01,5888,5888
QUIME,otras actividades de enfermeria,inyectables,2020-03-01,373,373
QUIRUSILLAS,otras actividades de enfermeria,inyectables,2020-03-01,130,130
RAQAYPAMPA(ETA),otras actividades de enfermeria,inyectables,2020-03-01,422,422
RAVELO,otras actividades de enfermeria,inyectables,2020-03-01,1691,1691
REYES,otras actividades de enfermeria,inyectables,2020-03-01,882,882
RIBERALTA,otras actividades de enfermeria,inyectables,2020-03-01,16764,16764
ROBORE,otras actividades de enfermeria,inyectables,2020-03-01,6055,6055
RURRENABAQUE,otras actividades de enfermeria,inyectables,2020-03-01,2126,2126
SABAYA,otras actividades de enfermeria,inyectables,2020-03-01,366,366
SACABA,otras actividades de enfermeria,inyectables,2020-03-01,8881,8881
SACABAMBA,otras actividades de enfermeria,inyectables,2020-03-01,167,167
SACACA,otras actividades de enfermeria,inyectables,2020-03-01,359,359
SAIPINA,otras actividades de enfermeria,inyectables,2020-03-01,700,700
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,inyectables,2020-03-01,922,922
SAMAIPATA,otras actividades de enfermeria,inyectables,2020-03-01,1155,1155
SAN AGUSTIN,otras actividades de enfermeria,inyectables,2020-03-01,254,254
SAN ANDRES,otras actividades de enfermeria,inyectables,2020-03-01,906,906
SAN ANDRES DE MACHACA,otras actividades de enfermeria,inyectables,2020-03-01,149,149
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,inyectables,2020-03-01,156,156
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,inyectables,2020-03-01,871,871
SAN BENITO,otras actividades de enfermeria,inyectables,2020-03-01,190,190
SAN BORJA,otras actividades de enfermeria,inyectables,2020-03-01,2179,2179
SAN BUENA VENTURA,otras actividades de enfermeria,inyectables,2020-03-01,1260,1260
SAN CARLOS,otras actividades de enfermeria,inyectables,2020-03-01,3693,3693
SAN IGNACIO,otras actividades de enfermeria,inyectables,2020-03-01,3919,3919
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,inyectables,2020-03-01,16035,16035
SAN JAVIER(BNI),otras actividades de enfermeria,inyectables,2020-03-01,273,273
SAN JAVIER(STC),otras actividades de enfermeria,inyectables,2020-03-01,551,551
SAN JOAQUIN,otras actividades de enfermeria,inyectables,2020-03-01,656,656
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,inyectables,2020-03-01,6069,6069
SAN JUAN DE YAPACANI,otras actividades de enfermeria,inyectables,2020-03-01,727,727
SAN JULIAN,otras actividades de enfermeria,inyectables,2020-03-01,4879,4879
SAN LORENZO(PND),otras actividades de enfermeria,inyectables,2020-03-01,615,615
SAN LORENZO(TJA),otras actividades de enfermeria,inyectables,2020-03-01,1159,1159
SAN LUCAS,otras actividades de enfermeria,inyectables,2020-03-01,2672,2672
SAN MATIAS,otras actividades de enfermeria,inyectables,2020-03-01,1622,1622
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,inyectables,2020-03-01,1377,1377
SAN PABLO DE LIPEZ,otras actividades de enfermeria,inyectables,2020-03-01,211,211
SAN PEDRO,otras actividades de enfermeria,inyectables,2020-03-01,3380,3380
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,inyectables,2020-03-01,706,706
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,inyectables,2020-03-01,222,222
SAN PEDRO DE QUEMES,otras actividades de enfermeria,inyectables,2020-03-01,100,100
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,inyectables,2020-03-01,293,293
SAN PEDRO(PND),otras actividades de enfermeria,inyectables,2020-03-01,272,272
SAN RAFAEL,otras actividades de enfermeria,inyectables,2020-03-01,1035,1035
SAN RAMON BENI,otras actividades de enfermeria,inyectables,2020-03-01,1425,1425
SAN RAMON SCZ,otras actividades de enfermeria,inyectables,2020-03-01,1341,1341
SANTA ANA,otras actividades de enfermeria,inyectables,2020-03-01,4173,4173
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,inyectables,2020-03-01,352299,352299
SANTA ROSA,otras actividades de enfermeria,inyectables,2020-03-01,785,785
SANTA ROSA DEL SARA,otras actividades de enfermeria,inyectables,2020-03-01,1933,1933
SANTIAGO DE CALLAPA,otras actividades de enfermeria,inyectables,2020-03-01,112,112
SANTIAGO DE HUARI,otras actividades de enfermeria,inyectables,2020-03-01,720,720
SANTIAGO DE HUATA,otras actividades de enfermeria,inyectables,2020-03-01,158,158
SANTIAGO DE MACHACA,otras actividades de enfermeria,inyectables,2020-03-01,155,155
SANTIVAÑES,otras actividades de enfermeria,inyectables,2020-03-01,530,530
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,inyectables,2020-03-01,278,278
SAPAHAQUI,otras actividades de enfermeria,inyectables,2020-03-01,316,316
SENA,otras actividades de enfermeria,inyectables,2020-03-01,412,412
SHINAOTA,otras actividades de enfermeria,inyectables,2020-03-01,1677,1677
SICA SICA (VILLA AROMA),otras actividades de enfermeria,inyectables,2020-03-01,531,531
SICAYA,otras actividades de enfermeria,inyectables,2020-03-01,130,130
SIPE SIPE,otras actividades de enfermeria,inyectables,2020-03-01,1870,1870
SOPACHUY,otras actividades de enfermeria,inyectables,2020-03-01,931,931
SORACACHI,otras actividades de enfermeria,inyectables,2020-03-01,280,280
SORATA,otras actividades de enfermeria,inyectables,2020-03-01,857,857
SUCRE,otras actividades de enfermeria,inyectables,2020-03-01,99823,99823
TACACHI,otras actividades de enfermeria,inyectables,2020-03-01,42,42
TACACOMA,otras actividades de enfermeria,inyectables,2020-03-01,441,441
TACOBAMBA,otras actividades de enfermeria,inyectables,2020-03-01,630,630
TACOPAYA,otras actividades de enfermeria,inyectables,2020-03-01,258,258
TAHUA,otras actividades de enfermeria,inyectables,2020-03-01,142,142
TAPACARI,otras actividades de enfermeria,inyectables,2020-03-01,528,528
TARABUCO,otras actividades de enfermeria,inyectables,2020-03-01,2539,2539
TARACO,otras actividades de enfermeria,inyectables,2020-03-01,135,135
TARATA,otras actividades de enfermeria,inyectables,2020-03-01,71,71
TARIJA,otras actividades de enfermeria,inyectables,2020-03-01,70684,70684
TARVITA,otras actividades de enfermeria,inyectables,2020-03-01,1563,1563
TEOPONTE,otras actividades de enfermeria,inyectables,2020-03-01,607,607
TIAHUANACU,otras actividades de enfermeria,inyectables,2020-03-01,194,194
TINGUIPAYA,otras actividades de enfermeria,inyectables,2020-03-01,1094,1094
TIPUANI,otras actividades de enfermeria,inyectables,2020-03-01,930,930
TIQUIPAYA,otras actividades de enfermeria,inyectables,2020-03-01,1113,1113
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2020-03-01,559,559
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2020-03-01,51,51
TOCO,otras actividades de enfermeria,inyectables,2020-03-01,267,267
TODOS SANTOS,otras actividades de enfermeria,inyectables,2020-03-01,44,44
TOLATA,otras actividades de enfermeria,inyectables,2020-03-01,66,66
TOLEDO,otras actividades de enfermeria,inyectables,2020-03-01,300,300
TOMAVE,otras actividades de enfermeria,inyectables,2020-03-01,1058,1058
TOMINA,otras actividades de enfermeria,inyectables,2020-03-01,1223,1223
TORO TORO,otras actividades de enfermeria,inyectables,2020-03-01,491,491
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2020-03-01,629,629
TOTORA(ORR),otras actividades de enfermeria,inyectables,2020-03-01,382,382
TRIGAL,otras actividades de enfermeria,inyectables,2020-03-01,217,217
TRINIDAD,otras actividades de enfermeria,inyectables,2020-03-01,97332,97332
TUPIZA,otras actividades de enfermeria,inyectables,2020-03-01,8219,8219
TURCO,otras actividades de enfermeria,inyectables,2020-03-01,267,267
UMALA,otras actividades de enfermeria,inyectables,2020-03-01,225,225
UNCIA,otras actividades de enfermeria,inyectables,2020-03-01,5509,5509
URIONDO (A. CONCEPCION),otras actividades de enfermeria,inyectables,2020-03-01,520,520
URUBICHA,otras actividades de enfermeria,inyectables,2020-03-01,995,995
UYUNI,otras actividades de enfermeria,inyectables,2020-03-01,6549,6549
VACAS,otras actividades de enfermeria,inyectables,2020-03-01,287,287
VALLEGRANDE,otras actividades de enfermeria,inyectables,2020-03-01,6395,6395
VIACHA,otras actividades de enfermeria,inyectables,2020-03-01,6255,6255
VILA VILA,otras actividades de enfermeria,inyectables,2020-03-01,139,139
VILLA CHARCAS,otras actividades de enfermeria,inyectables,2020-03-01,946,946
VILLA MONTES,otras actividades de enfermeria,inyectables,2020-03-01,9262,9262
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,inyectables,2020-03-01,298,298
VILLA RIVERO,otras actividades de enfermeria,inyectables,2020-03-01,308,308
VILLA SERRANO,otras actividades de enfermeria,inyectables,2020-03-01,1194,1194
VILLA TUNARI,otras actividades de enfermeria,inyectables,2020-03-01,4051,4051
