municipality,group,variable,month,Otras actividades,TOTAL
CHOQUE COTA,otras actividades de enfermeria,otras actividades,2020-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,otras actividades,2020-04-01,1068,1068
CHUMA,otras actividades de enfermeria,otras actividades,2020-04-01,11,11
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,otras actividades,2020-04-01,8,8
CKOCHAS,otras actividades de enfermeria,otras actividades,2020-04-01,15,15
CLIZA,otras actividades de enfermeria,otras actividades,2020-04-01,117,117
COBIJA,otras actividades de enfermeria,otras actividades,2020-04-01,6659,6659
COCAPATA,otras actividades de enfermeria,otras actividades,2020-04-01,99,99
COCHABAMBA,otras actividades de enfermeria,otras actividades,2020-04-01,55632,55632
COLCAPIRHUA,otras actividades de enfermeria,otras actividades,2020-04-01,7996,7996
"COLCHA ""K""",otras actividades de enfermeria,otras actividades,2020-04-01,29,29
COLOMI,otras actividades de enfermeria,otras actividades,2020-04-01,77,77
COLPA BELGICA,otras actividades de enfermeria,otras actividades,2020-04-01,309,309
COLQUECHACA,otras actividades de enfermeria,otras actividades,2020-04-01,9,9
COLQUENCHA,otras actividades de enfermeria,otras actividades,2020-04-01,5,5
COLQUIRI,otras actividades de enfermeria,otras actividades,2020-04-01,14,14
COMARAPA,otras actividades de enfermeria,otras actividades,2020-04-01,4,4
CONCEPCION,otras actividades de enfermeria,otras actividades,2020-04-01,39,39
COPACABANA,otras actividades de enfermeria,otras actividades,2020-04-01,8,8
CORIPATA,otras actividades de enfermeria,otras actividades,2020-04-01,11,11
CORO CORO,otras actividades de enfermeria,otras actividades,2020-04-01,5,5
COROICO,otras actividades de enfermeria,otras actividades,2020-04-01,11347,11347
CORQUE,otras actividades de enfermeria,otras actividades,2020-04-01,141,141
COTAGAITA,otras actividades de enfermeria,otras actividades,2020-04-01,1388,1388
COTOCA,otras actividades de enfermeria,otras actividades,2020-04-01,3803,3803
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,otras actividades,2020-04-01,1,1
CUATRO CAÑADAS,otras actividades de enfermeria,otras actividades,2020-04-01,613,613
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,otras actividades,2020-04-01,4,4
CUEVO,otras actividades de enfermeria,otras actividades,2020-04-01,1,1
CULPINA,otras actividades de enfermeria,otras actividades,2020-04-01,1365,1365
CURAHUARA DE CARANGAS,otras actividades de enfermeria,otras actividades,2020-04-01,21,21
CURVA,otras actividades de enfermeria,otras actividades,2020-04-01,36,36
EL ALTO,otras actividades de enfermeria,otras actividades,2020-04-01,279794,279794
EL CHORO,otras actividades de enfermeria,otras actividades,2020-04-01,5,5
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2020-04-01,35,35
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2020-04-01,8,8
EL TORNO,otras actividades de enfermeria,otras actividades,2020-04-01,8680,8680
EL VILLAR,otras actividades de enfermeria,otras actividades,2020-04-01,31,31
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2020-04-01,6078,6078
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2020-04-01,79,79
ESCOMA,otras actividades de enfermeria,otras actividades,2020-04-01,21,21
EUCALIPTUS,otras actividades de enfermeria,otras actividades,2020-04-01,3,3
EXALTACION,otras actividades de enfermeria,otras actividades,2020-04-01,20,20
FERNANDEZ ALONSO,otras actividades de enfermeria,otras actividades,2020-04-01,5,5
FILADELFIA,otras actividades de enfermeria,otras actividades,2020-04-01,3,3
GENERAL SAAVEDRA,otras actividades de enfermeria,otras actividades,2020-04-01,39,39
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,otras actividades,2020-04-01,1,1
GUANAY,otras actividades de enfermeria,otras actividades,2020-04-01,625,625
GUAQUI,otras actividades de enfermeria,otras actividades,2020-04-01,8,8
GUAYARAMERIN,otras actividades de enfermeria,otras actividades,2020-04-01,63055,63055
GUTIERREZ,otras actividades de enfermeria,otras actividades,2020-04-01,163,163
HUACARETA,otras actividades de enfermeria,otras actividades,2020-04-01,51,51
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,otras actividades,2020-04-01,79,79
HUACHACALLA,otras actividades de enfermeria,otras actividades,2020-04-01,1,1
HUANUNI,otras actividades de enfermeria,otras actividades,2020-04-01,32562,32562
HUARACAJE,otras actividades de enfermeria,otras actividades,2020-04-01,41,41
HUARINA,otras actividades de enfermeria,otras actividades,2020-04-01,13,13
HUATAJATA,otras actividades de enfermeria,otras actividades,2020-04-01,2,2
HUAYLLAMARCA,otras actividades de enfermeria,otras actividades,2020-04-01,130,130
HUMANATA,otras actividades de enfermeria,otras actividades,2020-04-01,14,14
ICHOCA,otras actividades de enfermeria,otras actividades,2020-04-01,24,24
ICLA,otras actividades de enfermeria,otras actividades,2020-04-01,818,818
INCAHUASI,otras actividades de enfermeria,otras actividades,2020-04-01,2,2
INGAVI (HUMAITA),otras actividades de enfermeria,otras actividades,2020-04-01,36,36
INQUISIVI,otras actividades de enfermeria,otras actividades,2020-04-01,9,9
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,otras actividades,2020-04-01,119,119
IXIAMAS,otras actividades de enfermeria,otras actividades,2020-04-01,49,49
JESUS DE MACHACA,otras actividades de enfermeria,otras actividades,2020-04-01,32,32
LA ASUNTA,otras actividades de enfermeria,otras actividades,2020-04-01,66,66
LA GUARDIA,otras actividades de enfermeria,otras actividades,2020-04-01,827,827
LA PAZ,otras actividades de enfermeria,otras actividades,2020-04-01,48194,48194
LAGUNILLAS,otras actividades de enfermeria,otras actividades,2020-04-01,34,34
LAJA,otras actividades de enfermeria,otras actividades,2020-04-01,1,1
LAS CARRERAS,otras actividades de enfermeria,otras actividades,2020-04-01,4,4
LLALLAGUA,otras actividades de enfermeria,otras actividades,2020-04-01,3309,3309
LLICA,otras actividades de enfermeria,otras actividades,2020-04-01,279,279
LORETO,otras actividades de enfermeria,otras actividades,2020-04-01,8,8
LURIBAY,otras actividades de enfermeria,otras actividades,2020-04-01,9,9
MACHACAMARCA,otras actividades de enfermeria,otras actividades,2020-04-01,218,218
MACHARETI,otras actividades de enfermeria,otras actividades,2020-04-01,134,134
MAGDALENA,otras actividades de enfermeria,otras actividades,2020-04-01,754,754
MAIRANA,otras actividades de enfermeria,otras actividades,2020-04-01,585,585
MAPIRI,otras actividades de enfermeria,otras actividades,2020-04-01,8,8
MECAPACA,otras actividades de enfermeria,otras actividades,2020-04-01,14,14
MINEROS,otras actividades de enfermeria,otras actividades,2020-04-01,206,206
MIZQUE,otras actividades de enfermeria,otras actividades,2020-04-01,3949,3949
MOCOMOCO,otras actividades de enfermeria,otras actividades,2020-04-01,34,34
MOJOCOYA,otras actividades de enfermeria,otras actividades,2020-04-01,37,37
MONTEAGUDO,otras actividades de enfermeria,otras actividades,2020-04-01,27257,27257
MONTERO,otras actividades de enfermeria,otras actividades,2020-04-01,47721,47721
MORO MORO,otras actividades de enfermeria,otras actividades,2020-04-01,5,5
MOROCHATA,otras actividades de enfermeria,otras actividades,2020-04-01,9,9
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,otras actividades,2020-04-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,otras actividades,2020-04-01,11,11
OCURI,otras actividades de enfermeria,otras actividades,2020-04-01,12,12
OKINAWA,otras actividades de enfermeria,otras actividades,2020-04-01,61,61
OMEREQUE,otras actividades de enfermeria,otras actividades,2020-04-01,15,15
ORURO,otras actividades de enfermeria,otras actividades,2020-04-01,60741,60741
PADCAYA,otras actividades de enfermeria,otras actividades,2020-04-01,38,38
PADILLA,otras actividades de enfermeria,otras actividades,2020-04-01,1368,1368
PAILON,otras actividades de enfermeria,otras actividades,2020-04-01,337,337
PALCA,otras actividades de enfermeria,otras actividades,2020-04-01,6,6
PALOS BLANCOS,otras actividades de enfermeria,otras actividades,2020-04-01,95,95
PAMPA AULLAGAS,otras actividades de enfermeria,otras actividades,2020-04-01,73,73
PAMPA GRANDE,otras actividades de enfermeria,otras actividades,2020-04-01,39,39
PAPEL PAMPA,otras actividades de enfermeria,otras actividades,2020-04-01,58,58
PASORAPA,otras actividades de enfermeria,otras actividades,2020-04-01,4,4
PATACAMAYA,otras actividades de enfermeria,otras actividades,2020-04-01,89,89
PAZÑA,otras actividades de enfermeria,otras actividades,2020-04-01,17,17
PELECHUCO,otras actividades de enfermeria,otras actividades,2020-04-01,105,105
POCOATA,otras actividades de enfermeria,otras actividades,2020-04-01,3,3
POCONA,otras actividades de enfermeria,otras actividades,2020-04-01,113,113
POJO (CBBA),otras actividades de enfermeria,otras actividades,2020-04-01,8,8
POOPO,otras actividades de enfermeria,otras actividades,2020-04-01,147,147
PORCO,otras actividades de enfermeria,otras actividades,2020-04-01,4,4
POROMA,otras actividades de enfermeria,otras actividades,2020-04-01,4,4
PORONGO,otras actividades de enfermeria,otras actividades,2020-04-01,41,41
PORTACHUELO,otras actividades de enfermeria,otras actividades,2020-04-01,47,47
PORVENIR,otras actividades de enfermeria,otras actividades,2020-04-01,21,21
POSTRER VALLE,otras actividades de enfermeria,otras actividades,2020-04-01,10,10
POTOSI,otras actividades de enfermeria,otras actividades,2020-04-01,42082,42082
PRESTO,otras actividades de enfermeria,otras actividades,2020-04-01,329,329
PUCARA,otras actividades de enfermeria,otras actividades,2020-04-01,11,11
PUCARANI,otras actividades de enfermeria,otras actividades,2020-04-01,13,13
PUERTO ACOSTA,otras actividades de enfermeria,otras actividades,2020-04-01,75,75
PUERTO CARABUCO,otras actividades de enfermeria,otras actividades,2020-04-01,19,19
PUERTO GONZALO MORENO,otras actividades de enfermeria,otras actividades,2020-04-01,27,27
PUERTO PEREZ,otras actividades de enfermeria,otras actividades,2020-04-01,9,9
PUERTO QUIJARRO,otras actividades de enfermeria,otras actividades,2020-04-01,26,26
PUERTO RICO,otras actividades de enfermeria,otras actividades,2020-04-01,552,552
PUERTO SILES,otras actividades de enfermeria,otras actividades,2020-04-01,2,2
PUERTO SUAREZ,otras actividades de enfermeria,otras actividades,2020-04-01,117,117
PUERTO VILLARROEL,otras actividades de enfermeria,otras actividades,2020-04-01,1634,1634
PUNA,otras actividades de enfermeria,otras actividades,2020-04-01,307,307
PUNATA,otras actividades de enfermeria,otras actividades,2020-04-01,579,579
QUILLACOLLO,otras actividades de enfermeria,otras actividades,2020-04-01,2765,2765
QUIME,otras actividades de enfermeria,otras actividades,2020-04-01,315,315
QUIRUSILLAS,otras actividades de enfermeria,otras actividades,2020-04-01,22,22
RAQAYPAMPA(ETA),otras actividades de enfermeria,otras actividades,2020-04-01,2,2
RAVELO,otras actividades de enfermeria,otras actividades,2020-04-01,2,2
REYES,otras actividades de enfermeria,otras actividades,2020-04-01,295,295
RIBERALTA,otras actividades de enfermeria,otras actividades,2020-04-01,47066,47066
ROBORE,otras actividades de enfermeria,otras actividades,2020-04-01,4997,4997
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2020-04-01,419,419
SABAYA,otras actividades de enfermeria,otras actividades,2020-04-01,68,68
SACABA,otras actividades de enfermeria,otras actividades,2020-04-01,1574,1574
SACABAMBA,otras actividades de enfermeria,otras actividades,2020-04-01,5,5
SACACA,otras actividades de enfermeria,otras actividades,2020-04-01,10,10
SAIPINA,otras actividades de enfermeria,otras actividades,2020-04-01,20,20
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2020-04-01,812,812
SAMAIPATA,otras actividades de enfermeria,otras actividades,2020-04-01,20,20
SAN AGUSTIN,otras actividades de enfermeria,otras actividades,2020-04-01,1,1
SAN ANDRES,otras actividades de enfermeria,otras actividades,2020-04-01,52,52
SAN ANDRES DE MACHACA,otras actividades de enfermeria,otras actividades,2020-04-01,2,2
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2020-04-01,56,56
SAN BENITO,otras actividades de enfermeria,otras actividades,2020-04-01,3,3
SAN BORJA,otras actividades de enfermeria,otras actividades,2020-04-01,1074,1074
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2020-04-01,385,385
SAN CARLOS,otras actividades de enfermeria,otras actividades,2020-04-01,5627,5627
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2020-04-01,1771,1771
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2020-04-01,42838,42838
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2020-04-01,152,152
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2020-04-01,47,47
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2020-04-01,413,413
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2020-04-01,5834,5834
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2020-04-01,74,74
SAN JULIAN,otras actividades de enfermeria,otras actividades,2020-04-01,370,370
SAN LORENZO(PND),otras actividades de enfermeria,otras actividades,2020-04-01,5,5
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2020-04-01,8,8
SAN LUCAS,otras actividades de enfermeria,otras actividades,2020-04-01,768,768
SAN MATIAS,otras actividades de enfermeria,otras actividades,2020-04-01,531,531
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2020-04-01,14,14
SAN PABLO DE LIPEZ,otras actividades de enfermeria,otras actividades,2020-04-01,11,11
SAN PEDRO,otras actividades de enfermeria,otras actividades,2020-04-01,61,61
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2020-04-01,81,81
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,otras actividades,2020-04-01,1,1
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,otras actividades,2020-04-01,4,4
SAN RAFAEL,otras actividades de enfermeria,otras actividades,2020-04-01,3,3
SAN RAMON BENI,otras actividades de enfermeria,otras actividades,2020-04-01,153,153
SAN RAMON SCZ,otras actividades de enfermeria,otras actividades,2020-04-01,108,108
SANTA ANA,otras actividades de enfermeria,otras actividades,2020-04-01,6156,6156
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,otras actividades,2020-04-01,1109537,1109537
SANTA ROSA,otras actividades de enfermeria,otras actividades,2020-04-01,35,35
SANTA ROSA DEL SARA,otras actividades de enfermeria,otras actividades,2020-04-01,44,44
SANTIAGO DE CALLAPA,otras actividades de enfermeria,otras actividades,2020-04-01,29,29
SANTIAGO DE HUARI,otras actividades de enfermeria,otras actividades,2020-04-01,10,10
SANTIAGO DE HUATA,otras actividades de enfermeria,otras actividades,2020-04-01,13,13
SANTIAGO DE MACHACA,otras actividades de enfermeria,otras actividades,2020-04-01,1,1
SANTIVAÑES,otras actividades de enfermeria,otras actividades,2020-04-01,1,1
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,otras actividades,2020-04-01,23,23
SAPAHAQUI,otras actividades de enfermeria,otras actividades,2020-04-01,31,31
SENA,otras actividades de enfermeria,otras actividades,2020-04-01,510,510
SHINAOTA,otras actividades de enfermeria,otras actividades,2020-04-01,147,147
SICA SICA (VILLA AROMA),otras actividades de enfermeria,otras actividades,2020-04-01,11,11
SIPE SIPE,otras actividades de enfermeria,otras actividades,2020-04-01,203,203
SOPACHUY,otras actividades de enfermeria,otras actividades,2020-04-01,8,8
SORACACHI,otras actividades de enfermeria,otras actividades,2020-04-01,9,9
SORATA,otras actividades de enfermeria,otras actividades,2020-04-01,283,283
SUCRE,otras actividades de enfermeria,otras actividades,2020-04-01,165241,165241
TACACOMA,otras actividades de enfermeria,otras actividades,2020-04-01,3,3
TACOBAMBA,otras actividades de enfermeria,otras actividades,2020-04-01,1,1
TACOPAYA,otras actividades de enfermeria,otras actividades,2020-04-01,22,22
TAPACARI,otras actividades de enfermeria,otras actividades,2020-04-01,25,25
TARABUCO,otras actividades de enfermeria,otras actividades,2020-04-01,235,235
TARACO,otras actividades de enfermeria,otras actividades,2020-04-01,17,17
TARATA,otras actividades de enfermeria,otras actividades,2020-04-01,1,1
TARIJA,otras actividades de enfermeria,otras actividades,2020-04-01,401610,401610
TARVITA,otras actividades de enfermeria,otras actividades,2020-04-01,1277,1277
TEOPONTE,otras actividades de enfermeria,otras actividades,2020-04-01,135,135
TIAHUANACU,otras actividades de enfermeria,otras actividades,2020-04-01,36,36
TINGUIPAYA,otras actividades de enfermeria,otras actividades,2020-04-01,12,12
TIPUANI,otras actividades de enfermeria,otras actividades,2020-04-01,6,6
TIQUIPAYA,otras actividades de enfermeria,otras actividades,2020-04-01,142,142
TIRAQUE (CBBA),otras actividades de enfermeria,otras actividades,2020-04-01,53,53
TOCO,otras actividades de enfermeria,otras actividades,2020-04-01,25,25
TODOS SANTOS,otras actividades de enfermeria,otras actividades,2020-04-01,1,1
TOLATA,otras actividades de enfermeria,otras actividades,2020-04-01,52,52
TOLEDO,otras actividades de enfermeria,otras actividades,2020-04-01,7,7
TOMAVE,otras actividades de enfermeria,otras actividades,2020-04-01,10,10
TOMINA,otras actividades de enfermeria,otras actividades,2020-04-01,1239,1239
TORO TORO,otras actividades de enfermeria,otras actividades,2020-04-01,3,3
TOTORA(CBBA),otras actividades de enfermeria,otras actividades,2020-04-01,2103,2103
TOTORA(ORR),otras actividades de enfermeria,otras actividades,2020-04-01,3,3
TRIGAL,otras actividades de enfermeria,otras actividades,2020-04-01,5,5
TRINIDAD,otras actividades de enfermeria,otras actividades,2020-04-01,239536,239536
TUPIZA,otras actividades de enfermeria,otras actividades,2020-04-01,9531,9531
TURCO,otras actividades de enfermeria,otras actividades,2020-04-01,34,34
UMALA,otras actividades de enfermeria,otras actividades,2020-04-01,7,7
UNCIA,otras actividades de enfermeria,otras actividades,2020-04-01,3,3
URIONDO (A. CONCEPCION),otras actividades de enfermeria,otras actividades,2020-04-01,9,9
URUBICHA,otras actividades de enfermeria,otras actividades,2020-04-01,64,64
UYUNI,otras actividades de enfermeria,otras actividades,2020-04-01,2238,2238
VACAS,otras actividades de enfermeria,otras actividades,2020-04-01,2,2
VALLEGRANDE,otras actividades de enfermeria,otras actividades,2020-04-01,1370,1370
VIACHA,otras actividades de enfermeria,otras actividades,2020-04-01,185,185
VILA VILA,otras actividades de enfermeria,otras actividades,2020-04-01,17,17
VILLA CHARCAS,otras actividades de enfermeria,otras actividades,2020-04-01,3,3
VILLA MONTES,otras actividades de enfermeria,otras actividades,2020-04-01,19671,19671
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,otras actividades,2020-04-01,2,2
VILLA RIVERO,otras actividades de enfermeria,otras actividades,2020-04-01,18,18
VILLA SERRANO,otras actividades de enfermeria,otras actividades,2020-04-01,14,14
VILLA TUNARI,otras actividades de enfermeria,otras actividades,2020-04-01,278,278
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,otras actividades,2020-04-01,198,198
VILLAZON,otras actividades de enfermeria,otras actividades,2020-04-01,26799,26799
VINTO,otras actividades de enfermeria,otras actividades,2020-04-01,6283,6283
VITICHI,otras actividades de enfermeria,otras actividades,2020-04-01,8,8
WALDO BALLIVIAN,otras actividades de enfermeria,otras actividades,2020-04-01,2,2
WARNES,otras actividades de enfermeria,otras actividades,2020-04-01,6524,6524
YACO,otras actividades de enfermeria,otras actividades,2020-04-01,1,1
YACUIBA,otras actividades de enfermeria,otras actividades,2020-04-01,28611,28611
YAMPARAEZ,otras actividades de enfermeria,otras actividades,2020-04-01,9,9
YANACACHI,otras actividades de enfermeria,otras actividades,2020-04-01,3,3
YAPACANI,otras actividades de enfermeria,otras actividades,2020-04-01,206,206
YOCALLA,otras actividades de enfermeria,otras actividades,2020-04-01,3,3
YOTALA,otras actividades de enfermeria,otras actividades,2020-04-01,10,10
YUNCHARA,otras actividades de enfermeria,otras actividades,2020-04-01,2,2
ZUDAÑEZ,otras actividades de enfermeria,otras actividades,2020-04-01,217,217
ACACIO,otras actividades de enfermeria,otras actividades,2020-05-01,11,11
ACHACACHI,otras actividades de enfermeria,otras actividades,2020-05-01,46,46
ACHOCALLA,otras actividades de enfermeria,otras actividades,2020-05-01,1,1
AIQUILE,otras actividades de enfermeria,otras actividades,2020-05-01,826,826
ALALAY,otras actividades de enfermeria,otras actividades,2020-05-01,1,1
ALCALA,otras actividades de enfermeria,otras actividades,2020-05-01,18,18
ALTO BENI,otras actividades de enfermeria,otras actividades,2020-05-01,4,4
ANCORAIMES,otras actividades de enfermeria,otras actividades,2020-05-01,40,40
ANDAMARCA,otras actividades de enfermeria,otras actividades,2020-05-01,68,68
ANTEQUERA,otras actividades de enfermeria,otras actividades,2020-05-01,2,2
ANZALDO,otras actividades de enfermeria,otras actividades,2020-05-01,18,18
APOLO,otras actividades de enfermeria,otras actividades,2020-05-01,1592,1592
ARAMPAMPA,otras actividades de enfermeria,otras actividades,2020-05-01,5,5
ARANI,otras actividades de enfermeria,otras actividades,2020-05-01,8,8
ARBIETO,otras actividades de enfermeria,otras actividades,2020-05-01,7,7
ARQUE,otras actividades de enfermeria,otras actividades,2020-05-01,7,7
ASCENCION DE GUARAYOS,otras actividades de enfermeria,otras actividades,2020-05-01,221,221
ATOCHA,otras actividades de enfermeria,otras actividades,2020-05-01,2083,2083
AUCAPATA,otras actividades de enfermeria,otras actividades,2020-05-01,2,2
AYATA,otras actividades de enfermeria,otras actividades,2020-05-01,5,5
AYO AYO,otras actividades de enfermeria,otras actividades,2020-05-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,otras actividades,2020-05-01,421,421
AZURDUY,otras actividades de enfermeria,otras actividades,2020-05-01,190,190
BATALLAS,otras actividades de enfermeria,otras actividades,2020-05-01,3,3
BAURES,otras actividades de enfermeria,otras actividades,2020-05-01,126,126
BELEN DE ANDAMARCA,otras actividades de enfermeria,otras actividades,2020-05-01,2,2
BELEN DE URMIRI,otras actividades de enfermeria,otras actividades,2020-05-01,2,2
BELLA FLOR,otras actividades de enfermeria,otras actividades,2020-05-01,118,118
BERMEJO,otras actividades de enfermeria,otras actividades,2020-05-01,58434,58434
BETANZOS,otras actividades de enfermeria,otras actividades,2020-05-01,359,359
BOLIVAR,otras actividades de enfermeria,otras actividades,2020-05-01,5,5
BOLPEBRA,otras actividades de enfermeria,otras actividades,2020-05-01,10,10
BUENA VISTA,otras actividades de enfermeria,otras actividades,2020-05-01,98,98
CABEZAS,otras actividades de enfermeria,otras actividades,2020-05-01,43,43
CAIROMA,otras actividades de enfermeria,otras actividades,2020-05-01,11,11
"CAIZA ""D""",otras actividades de enfermeria,otras actividades,2020-05-01,338,338
CAJUATA,otras actividades de enfermeria,otras actividades,2020-05-01,17,17
CALACOTO,otras actividades de enfermeria,otras actividades,2020-05-01,3,3
CALAMARCA,otras actividades de enfermeria,otras actividades,2020-05-01,9,9
CAMARGO,otras actividades de enfermeria,otras actividades,2020-05-01,2923,2923
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,otras actividades,2020-05-01,14,14
CAMIRI,otras actividades de enfermeria,otras actividades,2020-05-01,11448,11448
CAPINOTA,otras actividades de enfermeria,otras actividades,2020-05-01,45,45
CAQUIAVIRI,otras actividades de enfermeria,otras actividades,2020-05-01,63,63
CARACOLLO,otras actividades de enfermeria,otras actividades,2020-05-01,110,110
CARANAVI,otras actividades de enfermeria,otras actividades,2020-05-01,13165,13165
CARAPARI,otras actividades de enfermeria,otras actividades,2020-05-01,23,23
CARIPUYO,otras actividades de enfermeria,otras actividades,2020-05-01,43,43
CARMEN RIVERO TORREZ,otras actividades de enfermeria,otras actividades,2020-05-01,13,13
CATACORA,otras actividades de enfermeria,otras actividades,2020-05-01,3,3
CHALLAPATA,otras actividades de enfermeria,otras actividades,2020-05-01,11975,11975
CHAQUI,otras actividades de enfermeria,otras actividades,2020-05-01,7,7
CHARAGUA,otras actividades de enfermeria,otras actividades,2020-05-01,38,38
CHAYANTA,otras actividades de enfermeria,otras actividades,2020-05-01,80,80
CHIMORE,otras actividades de enfermeria,otras actividades,2020-05-01,697,697
CHOQUE COTA,otras actividades de enfermeria,otras actividades,2020-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,otras actividades,2020-05-01,1168,1168
CHUMA,otras actividades de enfermeria,otras actividades,2020-05-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,otras actividades,2020-05-01,7,7
CKOCHAS,otras actividades de enfermeria,otras actividades,2020-05-01,11,11
CLIZA,otras actividades de enfermeria,otras actividades,2020-05-01,167,167
COBIJA,otras actividades de enfermeria,otras actividades,2020-05-01,25982,25982
COCAPATA,otras actividades de enfermeria,otras actividades,2020-05-01,65,65
COCHABAMBA,otras actividades de enfermeria,otras actividades,2020-05-01,31818,31818
COIPASA,otras actividades de enfermeria,otras actividades,2020-05-01,5,5
COLCAPIRHUA,otras actividades de enfermeria,otras actividades,2020-05-01,8143,8143
"COLCHA ""K""",otras actividades de enfermeria,otras actividades,2020-05-01,38,38
COLOMI,otras actividades de enfermeria,otras actividades,2020-05-01,82,82
COLPA BELGICA,otras actividades de enfermeria,otras actividades,2020-05-01,38,38
COLQUECHACA,otras actividades de enfermeria,otras actividades,2020-05-01,14,14
COLQUENCHA,otras actividades de enfermeria,otras actividades,2020-05-01,6,6
COLQUIRI,otras actividades de enfermeria,otras actividades,2020-05-01,11,11
COMANCHE,otras actividades de enfermeria,otras actividades,2020-05-01,1,1
COMARAPA,otras actividades de enfermeria,otras actividades,2020-05-01,7,7
CONCEPCION,otras actividades de enfermeria,otras actividades,2020-05-01,22,22
COPACABANA,otras actividades de enfermeria,otras actividades,2020-05-01,28,28
CORIPATA,otras actividades de enfermeria,otras actividades,2020-05-01,19,19
COROICO,otras actividades de enfermeria,otras actividades,2020-05-01,12804,12804
CORQUE,otras actividades de enfermeria,otras actividades,2020-05-01,220,220
COTAGAITA,otras actividades de enfermeria,otras actividades,2020-05-01,1346,1346
COTOCA,otras actividades de enfermeria,otras actividades,2020-05-01,10884,10884
CUATRO CAÑADAS,otras actividades de enfermeria,otras actividades,2020-05-01,253,253
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,otras actividades,2020-05-01,8,8
CUEVO,otras actividades de enfermeria,otras actividades,2020-05-01,5,5
CULPINA,otras actividades de enfermeria,otras actividades,2020-05-01,2256,2256
CURAHUARA DE CARANGAS,otras actividades de enfermeria,otras actividades,2020-05-01,37,37
CURVA,otras actividades de enfermeria,otras actividades,2020-05-01,31,31
DESAGUADERO,otras actividades de enfermeria,otras actividades,2020-05-01,1,1
EL ALTO,otras actividades de enfermeria,otras actividades,2020-05-01,314492,314492
EL CHORO,otras actividades de enfermeria,otras actividades,2020-05-01,10,10
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2020-05-01,29,29
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2020-05-01,5,5
EL TORNO,otras actividades de enfermeria,otras actividades,2020-05-01,105,105
EL VILLAR,otras actividades de enfermeria,otras actividades,2020-05-01,29,29
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2020-05-01,1417,1417
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2020-05-01,52,52
ESCOMA,otras actividades de enfermeria,otras actividades,2020-05-01,32,32
EUCALIPTUS,otras actividades de enfermeria,otras actividades,2020-05-01,4,4
EXALTACION,otras actividades de enfermeria,otras actividades,2020-05-01,19,19
FERNANDEZ ALONSO,otras actividades de enfermeria,otras actividades,2020-05-01,2,2
FILADELFIA,otras actividades de enfermeria,otras actividades,2020-05-01,27,27
GENERAL SAAVEDRA,otras actividades de enfermeria,otras actividades,2020-05-01,27,27
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,otras actividades,2020-05-01,4,4
GUANAY,otras actividades de enfermeria,otras actividades,2020-05-01,346,346
