municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
CALACOTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
CARAPARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
CHIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
COCAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
COCHABAMBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
COTAGAITA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,3,3
GUTIERREZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,2,2
INQUISIVI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
MECAPACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,2,2
ORURO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
PATACAMAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
PELECHUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
POTOSI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
PUCARANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,2,2
SACACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,2,2
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,4,4
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,2,2
TUPIZA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
UNCIA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
VIACHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
VILA VILA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-10-01,1,1
AIQUILE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
ANCORAIMES,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
BELEN DE ANDAMARCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
CARACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
CARANAVI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,2,2
CHALLAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
CKOCHAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
CLIZA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
COLOMI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
COLQUIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,2,2
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
GUTIERREZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
HUARINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
LAGUNILLAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
PASORAPA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
PORCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
POTOSI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
QUIME,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
TARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
TARACO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
VILA VILA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
VILLAZON,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-11-01,1,1
AIQUILE,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,4,4
ANCORAIMES,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
CHACARILLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
COCAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
COPACABANA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
EL VILLAR,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,2,2
LA PAZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,2,2
LLICA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
PADCAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,2,2
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,2,2
SAN RAFAEL,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,6,6
TACOBAMBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
UNCIA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
VILLAZON,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
YOCALLA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2019-12-01,1,1
