municipality,group,variable,month,Partos atendidos por proveedor calificado,TOTAL
FILADELFIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,4,4
GUAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,2,2
HUACARETA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
HUARINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,6,6
HUMANATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,3,3
ICHOCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,2,2
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,6,6
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,8,8
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,3,3
LA ASUNTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,7,7
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,5,5
LICOMA PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
MALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,2,2
PADCAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,2,2
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,2,2
PATACAMAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,6,6
PAZÑA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
PELECHUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,2,2
POCOATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,4,4
POJO (CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
PORCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,6,6
PRESTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,4,4
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,12,12
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,4,4
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,2,2
PUERTO RICO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,4,4
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
QUIABAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,10,10
RAQAYPAMPA(ETA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,3,3
RAVELO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,5,5
RIBERALTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,3,3
SAN BORJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,5,5
SAN BUENA VENTURA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,3,3
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,4,4
SANTA ROSA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
SANTIAGO DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,4,4
SIPE SIPE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
SOPACHUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,3,3
SORATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,4,4
TACACOMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
TAPACARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,2,2
TARACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
TARATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
TARVITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,2,2
TEOPONTE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,3,3
TIAHUANACU,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,4,4
TOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
TOMINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,2,2
TORO TORO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,3,3
TUPIZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,2,2
UMALA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,5,5
UNCIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,2,2
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
VINTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,2,2
VITICHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,1,1
YACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,4,4
YUNCHARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-03-01,2,2
ACACIO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,4,4
AIQUILE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
ALALAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
ANCORAIMES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,5,5
ANDAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
ARQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
AYATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,4,4
AYO AYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
AZURDUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
BATALLAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,10,10
BETANZOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,6,6
BOLIVAR,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
CAIROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
CALAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
CARANAVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
CARIPUYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
CHALLAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
CHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
CHIMORE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
CKOCHAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,4,4
COCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
COLQUECHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,12,12
COLQUENCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,5,5
COLQUIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
COPACABANA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
CORIPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
CORO CORO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
CULPINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,4,4
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
EL VILLAR,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
EUCALIPTUS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
GUAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
HUARINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
HUMANATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
ICHOCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,6,6
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,6,6
IXIAMAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,4,4
LA ASUNTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,7,7
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
LLALLAGUA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
LURIBAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
MALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
MIZQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
MOROCHATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
OCURI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
OMEREQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
ORURO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
PADCAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
PADILLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
PALCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
PATACAMAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
PELECHUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
POCOATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
POJO (CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
POROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,5,5
PRESTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,6,6
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,8,8
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
PUERTO GONZALO MORENO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
PUERTO RICO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
QUIABAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,5,5
QUIME,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
RAQAYPAMPA(ETA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,8,8
RAVELO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,4,4
SACACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,5,5
SAN AGUSTIN,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
SAN BORJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
SAN BUENA VENTURA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,8,8
SANTA ROSA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
SANTIAGO DE HUATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
SANTIAGO DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
SANTIVAÑES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
SENA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,4,4
SICAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
SIPE SIPE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
SORATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,6,6
TACACOMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
TACOPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,4,4
TAHUA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
TAPACARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
TARACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
TARVITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
TEOPONTE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
TIAHUANACU,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
TOMAVE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
TORO TORO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,3,3
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
TURCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
UMALA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,7,7
UNCIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
UYUNI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
VACAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
VIACHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,4,4
VILA VILA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
VILLA MONTES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
VINTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,2,2
VITICHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
YACUIBA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
YUNCHARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-04-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,6,6
AIQUILE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
ALALAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
ALTO BENI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
ANCORAIMES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,6,6
ANDAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
AYATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,4,4
AYO AYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
AZURDUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,4,4
BATALLAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,5,5
BETANZOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,4,4
BOLIVAR,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,3,3
CAIROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
CALACOTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,3,3
CALAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,2,2
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,3,3
CARACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,2,2
CARANAVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,2,2
CHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,3,3
CHAYANTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
CKOCHAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,3,3
COCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,5,5
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,4,4
COLOMI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,11,11
COLQUENCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,3,3
COLQUIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
COMANCHE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
COMBAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,2,2
COPACABANA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,3,3
CORO CORO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,3,3
CORQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,3,3
CULPINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
DESAGUADERO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,2,2
EL TORNO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,2,2
EUCALIPTUS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,2,2
FILADELFIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,3,3
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,4,4
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,9,9
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,3,3
IXIAMAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,4,4
LA ASUNTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,13,13
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,3,3
LLICA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
MALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,2,2
MIZQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,2,2
MOCOMOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,3,3
MOJOCOYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,2,2
MONTERO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,2,2
OCURI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,4,4
ORURO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
PADCAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,2,2
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,2,2
PAMPA AULLAGAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
PATACAMAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,2,2
POJO (CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,3,3
POOPO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
PORCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,3,3
PRESTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,6,6
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,6,6
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,5,5
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,4,4
PUERTO RICO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
QUIABAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,3,3
QUIME,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,2,2
RAQAYPAMPA(ETA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,9,9
RAVELO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,3,3
RIBERALTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2019-05-01,3,3
