municipality,group,variable,month,Nacidos vivos atendidos por personal de salud,TOTAL
PUERTO RICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,4,4
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,2,2
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,4,4
QUIABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,10,10
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,3,3
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,8,8
REYES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,2,2
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,7,7
SABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,2,2
SACABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,11,11
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
SAN AGUSTIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,3,3
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,3,3
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
SAN BENITO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,10,10
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,3,3
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,11,11
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,6,6
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,13,13
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,29,29
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,2,2
SAN PEDRO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
SANTA ROSA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,4,4
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,3,3
SANTIAGO DE HUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,5,5
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
SHINAOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,7,7
SICAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,2,2
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
SOPACHUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,3,3
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,2,2
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,7,7
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
TACACOMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,6,6
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,15,15
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,4,4
TARACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
TARATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,2,2
TEOPONTE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,3,3
TIAHUANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,9,9
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,5,5
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
TOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
TOLEDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,3,3
TOMINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,2,2
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,7,7
TOTORA(ORR),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,10,10
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,5,5
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,7,7
URUBICHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,2,2
VILLA CHARCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,3,3
VILLA RIVERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,2,2
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,8,8
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,2,2
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,2,2
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,3,3
WALDO BALLIVIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,2,2
WARNES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
YACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,7,7
YACUIBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-03-01,5,5
ACACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
ACHACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,12,12
ACHOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,4,4
AIQUILE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,3,3
ALALAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
ALTO BENI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
ANCORAIMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,9,9
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,6,6
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,6,6
ASCENCION DE GUARAYOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
ATOCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
AUCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
AYATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,10,10
AYO AYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,9,9
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,7,7
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,16,16
BAURES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
BERMEJO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,7,7
BOLIVAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
CAIROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,6,6
CALAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,5,5
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,6,6
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,6,6
CARAPARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
CATACORA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,11,11
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
CHARAÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,8,8
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,6,6
CHUA COCANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
CKOCHAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,9,9
COCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,8,8
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,5,5
COLLANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,29,29
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,5,5
COLQUIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,6,6
COMANCHE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
COMARAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
COPACABANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,3,3
CORIPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,3,3
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,6,6
COROICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
CORQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,3,3
COTOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,6,6
CUEVO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,3,3
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,9,9
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,3,3
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
EL VILLAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
ENTRE RIOS CBBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,6,6
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,6,6
HUACARETA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,3,3
HUARINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
HUMANATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,5,5
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,9,9
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,7,7
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,4,4
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,17,17
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,5,5
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,4,4
LORETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,3,3
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
MALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,3,3
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,13,13
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,3,3
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,8,8
OMEREQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,4,4
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,4,4
PADILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,6,6
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,8,8
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,4,4
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,4,4
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,19,19
POCONA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
POJO (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,7,7
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,6,6
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,21,21
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,3,3
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,4,4
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,4,4
PUERTO RICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,3,3
QUIABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,6,6
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
RAQAYPAMPA(ETA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,8,8
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
SABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,4,4
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,12,12
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
SAN AGUSTIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,5,5
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,4,4
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,9,9
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
SAN LORENZO(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,12,12
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,33,33
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
SAN PEDRO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
SAN RAMON BENI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
SANTA ROSA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,4,4
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,5,5
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,5,5
SANTIAGO DE HUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,4,4
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
SANTIVAÑES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,3,3
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,3,3
SENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,8,8
SICAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,7,7
TACACOMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,5,5
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,7,7
TAHUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,13,13
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
TARACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,3,3
TARIJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,3,3
TEOPONTE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
TIAHUANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,13,13
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,5,5
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,3,3
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
TOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,3,3
TOMINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,9,9
TOTORA(CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
TOTORA(ORR),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,2,2
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,6,6
TURCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,1,1
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,8,8
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,10,10
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,6,6
VACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,3,3
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2019-04-01,6,6
