municipality,group,variable,month,Partos atendidos por personal de salud calificado,TOTAL
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,4,4
SAN LUCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,13,13
SAN MATIAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,2,2
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,3,3
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,25,25
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,2,2
SAN PEDRO(PND),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,1,1
SANTA ROSA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,1,1
SANTIAGO DE HUATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,4,4
SANTIAGO DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,1,1
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,1,1
SHINAOTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,3,3
SICAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,2,2
SORACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,2,2
SORATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,3,3
SUCRE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,6,6
TACOPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,1,1
TAPACARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,13,13
TARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,4,4
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,8,8
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,1,1
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,1,1
TOLEDO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,2,2
TORO TORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,4,4
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,8,8
UNCIA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,6,6
URUBICHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,1,1
UYUNI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,2,2
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,1,1
VILLA RIVERO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,1,1
VILLA SERRANO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,2,2
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,7,7
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,2,2
VITICHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,2,2
WALDO BALLIVIAN,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,2,2
WARNES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,1,1
YACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,3,3
YACUIBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,1,1
YAMPARAEZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,1,1
YUNCHARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-03-01,3,3
ACACIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,8,8
ACHOCALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,4,4
AIQUILE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
ALALAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
ALTO BENI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
ANCORAIMES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,4,4
ANDAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
ARQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
ATOCHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
AUCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
AYATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,6,6
AYO AYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,7,7
AZURDUY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,4,4
BATALLAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,6,6
BAURES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
BERMEJO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
CAIROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,5,5
CALAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
CARACOLLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
CARANAVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
CARAPARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
CARIPUYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
CATACORA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,9,9
CHAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
CHARAÑA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,5,5
CHIMORE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
CHUA COCANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
CKOCHAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,5,5
COCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,5,5
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
COLLANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
COLOMI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
COLQUECHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,18,18
COLQUIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,4,4
COMANCHE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
COMARAPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
COPACABANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
CORIPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
CORO CORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
COROICO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
CORQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
COTOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,6,6
CUEVO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
CULPINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
CURAHUARA DE CARANGAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
CURVA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
EL ALTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,5,5
EL CHORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
ENTRE RIOS CBBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
FILADELFIA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,4,4
GUANAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
GUAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,4,4
HUACARETA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
HUAYLLAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
HUMANATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
ICHOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
INCAHUASI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
INQUISIVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
LA ASUNTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,10,10
LAJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
LLALLAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
LORETO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
LURIBAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
MAGDALENA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
MECAPACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
MIZQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,10,10
MOROCHATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
OCURI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,7,7
ORURO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
PADCAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
PALCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,4,4
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,7,7
PAMPA AULLAGAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
PATACAMAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
PELECHUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
POCOATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,16,16
POCONA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
PORCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
PUCARANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,14,14
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
PUERTO GONZALO MORENO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
RAVELO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
SABAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,9,9
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,9,9
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,26,26
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
SAN PEDRO(PND),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
SAN RAMON BENI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
SANTA ROSA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
SANTIAGO DE CALLAPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,5,5
SANTIAGO DE HUATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,4,4
SORACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
SORATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
TACACOMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
TACOPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
TAHUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
TAPACARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,10,10
TARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
TARACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
TARIJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,11,11
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
TOCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
TOMINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,6,6
TOTORA(CBBA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,6,6
UMALA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
UNCIA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,8,8
UYUNI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,4,4
VIACHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
VILA VILA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,7,7
VILLA MONTES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
VILLA SERRANO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,7,7
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
VILLAZON,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
VITICHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
WARNES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
YACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,2,2
YANACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
YUNCHARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,3,3
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-04-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,4,4
ACHACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,14,14
ACHOCALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,6,6
AIQUILE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,2,2
ALALAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,3,3
ANCORAIMES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,6,6
ANDAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,2,2
ANZALDO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,4,4
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,7,7
ARANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
ARBIETO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
ARQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,14,14
AUCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,3,3
AYATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,3,3
AYO AYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,2,2
AZURDUY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,4,4
BATALLAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,8,8
BOLPEBRA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
CAIROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,2,2
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
CALAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
CAMARGO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,2,2
CARANAVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,5,5
CARAPARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
CARIPUYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,5,5
CATACORA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,8,8
CHARAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
CHARAÑA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,3,3
CHAYANTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,6,6
CHIMORE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,5,5
CHOQUE COTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
CHUA COCANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,4,4
CHUMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,3,3
CKOCHAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,5,5
CLIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
COCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,5,5
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,3,3
COLOMI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,2,2
COLQUECHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,23,23
COLQUENCHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
COLQUIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,3,3
COMANCHE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
COMBAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,2,2
CONCEPCION,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,3,3
COPACABANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,2,2
CORO CORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,2,2
COROICO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
COTOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,6,6
CULPINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
CURVA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,3,3
DESAGUADERO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,3,3
EL CHORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
EL VILLAR,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,2,2
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,5,5
ESCOMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
EUCALIPTUS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
EXALTACION,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
FILADELFIA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,5,5
GUAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,3,3
GUTIERREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
HUANUNI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,2,2
HUAYLLAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,1,1
HUMANATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2019-05-01,3,3
