municipality,group,variable,month,N° de CAI de establecimiento,TOTAL
CHAYANTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,4,4
CHIMORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,5,5
CHOQUE COTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
CHUA COCANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,7,7
CKOCHAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,6,6
CLIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
COBIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
COLLANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
COLOMI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
COLPA BELGICA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
COLQUIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
COMANCHE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,4,4
COMBAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,3,3
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,6,6
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
CUEVO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,43,43
EL CHORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,9,9
EL TORNO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,3,3
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
ESCOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
EUREKA (SANTOS MERCADO),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
FILADELFIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,4,4
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,3,3
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,3,3
GUTIERREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
HUACARETA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,3,3
ICLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,3,3
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,52,52
LAGUNILLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
LAJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,3,3
LICOMA PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,5,5
LORETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
MALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
MIZQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,4,4
MOCOMOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
MOJINETE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,7,7
MORO MORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
OKINAWA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
PADCAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
PASORAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
PATACAMAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
POCOATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,6,6
POCONA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,12,12
PORCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,6,6
PORVENIR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,3,3
PRESTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,6,6
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,4,4
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,3,3
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,3,3
PUNA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,8,8
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,7,7
QUIME,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
QUIRUSILLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,4,4
ROBORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
SACABA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,4,4
SACABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,4,4
SACACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,4,4
SAIPINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,5,5
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,12,12
SAN BENITO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
SAN IGNACIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,3,3
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,10,10
SAN LUCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,4,4
SAN PEDRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,3,3
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,5,5
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,4,4
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,30,30
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,3,3
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
SANTIVAÑES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,5,5
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
SHINAOTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
SORATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,11,11
TACOPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,7,7
TAPACARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,4,4
TARIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,4,4
TEOPONTE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,3,3
TIAWANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,3,3
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
TOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
TODOS SANTOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,6,6
TUPIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,5,5
TURCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,3,3
UNCIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,4,4
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
UYUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
VALLEGRANDE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,7,7
VILA VILA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
VILLA MONTES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
VILLAZON,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,7,7
YACUIBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
YAMPARAEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,2,2
YOTALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-04-01,8,8
ACHACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,5,5
ACHOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
ANTEQUERA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
ARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
BETANZOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,6,6
BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
CABEZAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,3,3
CAJUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,5,5
CAMARGO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,3,3
CHARAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
CHAYANTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,32,32
CHIMORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,5,5
CHUA COCANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
CLIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
COCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,7,7
COLCAPIRHUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,5,5
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
COLOMI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,3,3
COLPA BELGICA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
COLQUIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
COMANCHE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
COMBAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,4,4
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,46,46
EL TORNO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,5,5
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
ESCOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
FILADELFIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,4,4
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
GUTIERREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
HUATAJATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
ICLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
INCAHUASI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,49,49
LA RIVERA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
LAGUNILLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
LAJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
LAS CARRERAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
LICOMA PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
LORETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
MAPIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
MOCOMOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
MOJINETE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,7,7
MOROCHATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
OMEREQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,6,6
ORURO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,4,4
PALCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,3,3
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
PASORAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,4,4
POCONA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,7,7
POJO (CBBA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
POOPO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
PORCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,6,6
PORTACHUELO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
PORVENIR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
PRESTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,7,7
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,4,4
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,5,5
PUNA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,8,8
QUIME,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
REYES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
ROBORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
SABAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
SACABA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,5,5
SACABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
SAIPINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
SAN AGUSTIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,9,9
SAN BENITO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
SAN CARLOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,17,17
SAN LUCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,3,3
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,31,31
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
SHINAOTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
SORATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,32,32
TACOPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
TARACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,12,12
TIAWANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
TOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
TODOS SANTOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,6,6
TORO TORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,3,3
TRINIDAD,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,5,5
TUPIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,4,4
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
UNCIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
UYUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,1,1
VACAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
VALLEGRANDE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,2,2
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,8,8
VILLA CHARCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2015-05-01,3,3
