municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,2,2
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,58,58
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,11,11
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,42,42
CHUA COCANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,26,26
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,566,566
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,29,29
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,11,11
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,231,231
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,200,200
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,5,5
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,54,54
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,22,22
COLQUIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,2,2
COMANCHE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,8,8
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,128,128
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,122,122
COPACABANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,129,129
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,100,100
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,25,25
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,8,8
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,251,251
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,19,19
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,110,110
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,81,81
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,12,12
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,2976,2976
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,2,2
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,41,41
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,19,19
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,329,329
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,90,90
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,54,54
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,81,81
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,160,160
EUCALIPTUS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,70,70
FILADELFIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,5,5
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,19,19
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,40,40
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,296,296
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,214,214
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,50,50
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,28,28
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,40,40
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,105,105
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,120,120
INQUISIVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,11,11
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,9,9
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,21,21
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,506,506
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,63,63
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,29,29
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,56,56
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,12,12
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,90,90
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,33,33
LURIBAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,27,27
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,2,2
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,251,251
MAIRANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,3,3
MALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,15,15
MECAPACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,25,25
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,2,2
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,56,56
MOJINETE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,20,20
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,131,131
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,296,296
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,246,246
MORO MORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,10,10
MOROCHATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,65,65
OCURI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,5,5
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,1,1
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,1623,1623
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,69,69
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,24,24
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,70,70
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,22,22
PAMPA GRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,39,39
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,60,60
PATACAMAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,10,10
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,26,26
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,58,58
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,68,68
POOPO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,23,23
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,111,111
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,181,181
PORVENIR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,60,60
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,1686,1686
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,146,146
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,55,55
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,75,75
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,30,30
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,40,40
PUERTO RICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,50,50
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,80,80
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,148,148
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,40,40
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,523,523
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,807,807
QUIRUSILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,15,15
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,13,13
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,36,36
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,192,192
ROBORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,7,7
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,1,1
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,66,66
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,17,17
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,49,49
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,44,44
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,28,28
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,74,74
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,86,86
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,45,45
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,86,86
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,44,44
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,2,2
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,194,194
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,41,41
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,5,5
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,5,5
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,8,8
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,247,247
SAN JULIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,59,59
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,10,10
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,20,20
SAN LUCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,321,321
SAN MATIAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,5,5
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,13,13
SAN PEDRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,1,1
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,32,32
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,13,13
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,236,236
SAN RAFAEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,20,20
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,49,49
SANTA ANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,4,4
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,2621,2621
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,22,22
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,92,92
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,83,83
SANTIVAÑES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,35,35
SHINAOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,188,188
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,21,21
SICAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,67,67
SIPE SIPE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,251,251
SOPACHUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,364,364
SORACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,39,39
SORATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,3388,3388
TACOPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,172,172
TAPACARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,103,103
TARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,173,173
TARACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,28,28
TARATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,308,308
TARIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,1984,1984
TARVITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,238,238
TEOPONTE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,3,3
TIAWANACU,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,85,85
TINGUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,34,34
TIQUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,443,443
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,96,96
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,12,12
TOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,47,47
TOLATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,80,80
TOLEDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,17,17
TOMAVE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,2,2
TOMINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,27,27
TORO TORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,18,18
TOTORA(CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,15,15
TOTORA(ORR),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,42,42
TRINIDAD,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,29,29
TUPIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,440,440
UMALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,30,30
UNCIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,10,10
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,42,42
URUBICHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,136,136
VACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,3,3
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,26,26
VIACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,53,53
VILA VILA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,1,1
VILLA CHARCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,110,110
VILLA MONTES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,34,34
VILLA RIVERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,139,139
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,170,170
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,295,295
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,48,48
VILLAZON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,12,12
VINTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,87,87
VITICHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,5,5
WARNES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,28,28
YACUIBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,93,93
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,130,130
YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,1620,1620
YOTALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,221,221
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-03-01,317,317
ACHACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,1,1
AIQUILE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,354,354
ALCALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,10,10
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,31,31
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,50,50
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,10,10
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,10,10
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,52,52
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,111,111
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,110,110
ARQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,30,30
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,302,302
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,205,205
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,40,40
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,222,222
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,30,30
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,100,100
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,15,15
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,7,7
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,221,221
BOYUIBE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,28,28
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,188,188
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,59,59
CAIROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,30,30
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,89,89
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,7,7
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,450,450
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,40,40
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,170,170
CAPINOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,27,27
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,48,48
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,132,132
CARANGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,14,14
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,69,69
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,180,180
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,15,15
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,50,50
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,24,24
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,31,31
CHUMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,424,424
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,23,23
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,151,151
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,8,8
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,152,152
COIPASA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,7,7
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,230,230
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,23,23
COLPA BELGICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,2,2
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,37,37
COLQUIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,36,36
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,134,134
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,35,35
COPACABANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,26,26
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,5,5
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,10,10
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,2,2
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,282,282
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,7,7
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,51,51
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,89,89
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,10,10
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,2584,2584
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,51,51
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,15,15
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,25,25
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,426,426
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,70,70
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,58,58
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,19,19
EUCALIPTUS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,18,18
FILADELFIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,6,6
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,18,18
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,61,61
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,35,35
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,135,135
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,56,56
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,16,16
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,23,23
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,120,120
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,150,150
INQUISIVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-04-01,38,38
