municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,3,3
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,9,9
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,26,26
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,14,14
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,6,6
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,84,84
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,44,44
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,10,10
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,9,9
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,3,3
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,21,21
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,4,4
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,1,1
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,7,7
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,27,27
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,13,13
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,6,6
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,10,10
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,89,89
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,3,3
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,14,14
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,13,13
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,7,7
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,7,7
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,24,24
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,23,23
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,8,8
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,52,52
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,7,7
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,3,3
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-02-01,40,40
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,33,33
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,20,20
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,31,31
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,11,11
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,29,29
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,5,5
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,9,9
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,5,5
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,3,3
ARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,18,18
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,3,3
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,7,7
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,18,18
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,9,9
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,19,19
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,7,7
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,39,39
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,2,2
BOLPEBRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,10,10
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,8,8
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,9,9
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,13,13
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,3,3
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,41,41
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,16,16
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,10,10
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,54,54
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,21,21
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,38,38
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,77,77
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,15,15
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,21,21
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,6,6
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,6,6
CATACORA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,35,35
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,14,14
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,9,9
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,38,38
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,2,2
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
CHUA COCANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,2,2
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,11,11
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,2,2
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,24,24
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,19,19
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,17,17
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,11,11
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,818,818
COIPASA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,2,2
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,5,5
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,25,25
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,18,18
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,25,25
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,7,7
COMBAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,10,10
COPACABANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,14,14
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,2,2
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,11,11
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,65,65
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,207,207
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,2,2
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,3,3
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,35,35
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,22,22
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,369,369
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,8,8
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,40,40
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,67,67
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,204,204
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,10,10
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,44,44
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,31,31
ESCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,2,2
ESCOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,4,4
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,3,3
FILADELFIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,7,7
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,13,13
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,10,10
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,15,15
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,4,4
HUACHACALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,28,28
HUATAJATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,3,3
ICHOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,10,10
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,38,38
INCAHUASI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,2,2
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,4,4
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,20,20
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,2,2
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,302,302
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,520,520
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,7,7
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,30,30
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,11,11
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,3,3
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,2,2
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,13,13
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,23,23
MAPIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,12,12
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,36,36
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,3,3
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,16,16
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,8,8
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,34,34
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,51,51
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,721,721
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,8,8
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,30,30
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,11,11
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,485,485
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,19,19
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,40,40
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,8,8
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,16,16
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,2,2
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,6,6
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,21,21
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,13,13
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,27,27
POJO (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,4,4
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,4,4
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,41,41
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,10,10
PORTACHUELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,134,134
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,27,27
PUCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,48,48
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,9,9
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,10,10
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,108,108
PUERTO RICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,11,11
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,44,44
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,45,45
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,82,82
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,185,185
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,9,9
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,25,25
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,16,16
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,67,67
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,14,14
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,54,54
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,8,8
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,15,15
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,30,30
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,8,8
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,2,2
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,4,4
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,6,6
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,10,10
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,17,17
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,83,83
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,18,18
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,3,3
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,7,7
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,139,139
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,75,75
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,15,15
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,3,3
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,81,81
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,14,14
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,55,55
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,9,9
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,6,6
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,7,7
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,4,4
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,37,37
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,51,51
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,3,3
SANTA ANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,665,665
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,40,40
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,10,10
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,29,29
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,10,10
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,6,6
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,35,35
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,15,15
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,14,14
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,24,24
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,10,10
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,151,151
TACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,20,20
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,42,42
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,24,24
TARACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,14,14
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,445,445
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,53,53
TIAWANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,9,9
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,11,11
TIPUANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,21,21
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,80,80
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,2,2
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,10,10
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,6,6
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,6,6
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,7,7
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,3,3
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,50,50
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,13,13
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,63,63
TRIGAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,50,50
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,51,51
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,8,8
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,5,5
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,33,33
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,4,4
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,17,17
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,5,5
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,25,25
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,71,71
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,4,4
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,7,7
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,5,5
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,24,24
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,98,98
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,6,6
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,25,25
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,12,12
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,9,9
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,15,15
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,1,1
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,37,37
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2015-03-01,22,22
