municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,57,57
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,181,181
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,176,176
INQUISIVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,8,8
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,8,8
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,17,17
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,99,99
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,633,633
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,89,89
LA RIVERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,3,3
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,34,34
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,48,48
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,119,119
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,350,350
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,37,37
LURIBAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,27,27
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,35,35
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,208,208
MAGDALENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,6,6
MAIRANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,3,3
MALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,15,15
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,28,28
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,94,94
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,94,94
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,21,21
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,154,154
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,649,649
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,614,614
MORO MORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,37,37
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,81,81
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,8,8
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,15,15
OKINAWA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,56,56
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,24,24
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,2363,2363
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,242,242
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,52,52
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,40,40
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,61,61
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,50,50
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,39,39
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,35,35
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,15,15
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,15,15
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,38,38
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,75,75
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,61,61
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,38,38
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,17,17
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,300,300
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,135,135
PORVENIR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,160,160
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,3,3
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,1424,1424
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,209,209
PUCARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,20,20
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,83,83
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,75,75
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,94,94
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,16,16
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,288,288
PUERTO RICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,50,50
PUERTO SILES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,6,6
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,298,298
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,105,105
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,107,107
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,707,707
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,968,968
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,15,15
RAVELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,37,37
REYES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,36,36
RIBERALTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,493,493
ROBORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,21,21
SACABA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,256,256
SACABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,70,70
SACACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,90,90
SAIPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,86,86
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,214,214
SAMAIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,72,72
SAN ANDRES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,74,74
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,80,80
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,18,18
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,78,78
SAN BENITO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,151,151
SAN BORJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,202,202
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,2,2
SAN CARLOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,279,279
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,347,347
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,16,16
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,13,13
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,13,13
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,355,355
SAN JULIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,455,455
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,13,13
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,206,206
SAN LUCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,594,594
SAN MATIAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,20,20
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,2,2
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,16,16
SAN PEDRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,52,52
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,94,94
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,4,4
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,337,337
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,17,17
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,31,31
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,94,94
SANTA ANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,20,20
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,1950,1950
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,22,22
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,98,98
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,61,61
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,209,209
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,11,11
SHINAOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,245,245
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,23,23
SICAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,56,56
SIPE SIPE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,425,425
SOPACHUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,366,366
SORACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,113,113
SORATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,56,56
SUCRE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,3920,3920
TACOBAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,5,5
TACOPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,163,163
TAHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,8,8
TAPACARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,78,78
TARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,920,920
TARACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,24,24
TARATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,296,296
TARIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,1820,1820
TARVITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,420,420
TEOPONTE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,3,3
TIAWANACU,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,48,48
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,323,323
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,309,309
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,239,239
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,10,10
TOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,54,54
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,4,4
TOLATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,101,101
TOLEDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,30,30
TOMINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,232,232
TORO TORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,101,101
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,12,12
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,55,55
TRIGAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,7,7
TRINIDAD,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,51,51
TUPIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,434,434
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,9,9
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,37,37
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,125,125
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,206,206
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,89,89
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,11,11
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,239,239
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,33,33
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,68,68
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,15,15
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,110,110
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,164,164
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,106,106
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,241,241
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,250,250
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,36,36
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,165,165
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,173,173
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,145,145
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,50,50
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,1,1
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,1158,1158
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,250,250
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,12,12
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,1830,1830
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,153,153
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,9,9
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-03-01,310,310
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,18,18
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,278,278
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,262,262
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,35,35
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,17,17
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,47,47
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,111,111
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,24,24
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,30,30
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,54,54
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,97,97
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,163,163
ARQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,19,19
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,204,204
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,225,225
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,2,2
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,222,222
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,21,21
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,94,94
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,25,25
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,79,79
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,281,281
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,289,289
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,27,27
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,319,319
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,106,106
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,46,46
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,195,195
CALACOTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,10,10
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,455,455
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,41,41
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,167,167
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,253,253
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,50,50
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,45,45
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,117,117
CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,14,14
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,46,46
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,6,6
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,235,235
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,25,25
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,55,55
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,27,27
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,51,51
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,6,6
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,9,9
CHUA COCANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,39,39
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,383,383
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,10,10
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,43,43
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,87,87
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,214,214
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,13,13
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,263,263
COIPASA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,7,7
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,165,165
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,59,59
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,6,6
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,80,80
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,2,2
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,291,291
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,8,8
COLQUIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,26,26
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,160,160
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,65,65
COPACABANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,24,24
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,76,76
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,284,284
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,4,4
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,186,186
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,61,61
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,87,87
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,253,253
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,50,50
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,7,7
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,12,12
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,2879,2879
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,67,67
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,81,81
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,153,153
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,609,609
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,79,79
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,216,216
ESCARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,9,9
ESCOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,16,16
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,224,224
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,10,10
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,21,21
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,100,100
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,130,130
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,134,134
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,93,93
HUACHACALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,8,8
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,88,88
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,68,68
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,155,155
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,131,131
INQUISIVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,38,38
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,13,13
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,110,110
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2015-04-01,629,629
